family,mechanism,role,variant,instrument,session,entry_model,orb_minutes,rr_target,k_family,n_is,exp_r_is,t_stat,p_value,q_value,wfe,era_dead,n_oos,exp_r_oos,mean_cost_to_risk,classification
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,NYSE_PREOPEN,E1,15,2.0,1188,556,-0.10998902877697841,-2.0112229431909086,0.04478490080397794,0.1178619829038254,,True,16,-0.4551375,0.08459486776042456,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,NYSE_PREOPEN,E2,5,1.0,1188,556,-0.11425845323741007,-3.1397652588071097,0.0017807744563537674,0.009075208625361235,,True,19,-0.02179999999999999,0.14539746133626838,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,NYSE_PREOPEN,E1,5,1.5,1188,556,-0.13991888489208631,-3.0868417825495063,0.002123932829716094,0.01045608280170169,,True,19,-0.13716315789473688,0.12463100265218471,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,NYSE_PREOPEN,E1,5,1.0,1188,556,-0.14695575539568348,-3.9510872986325287,8.78331512266673e-05,0.0007399971619644381,,True,19,-0.013073684210526326,0.12463100265218471,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,NYSE_PREOPEN,E1,5,1.5,1188,556,-0.15377482014388488,-3.2171000770975993,0.0013704113442764483,0.0073247296168026535,,True,31,-0.3022193548387097,0.0660892865877852,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,NYSE_PREOPEN,E1,5,2.0,1188,556,-0.16498291366906476,-3.030876465662384,0.002552151945931523,0.012107561721622289,,True,31,-0.255158064516129,0.0660892865877852,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,NYSE_PREOPEN,E1,5,2.0,1188,556,-0.16600737410071945,-3.2044642835471495,0.0014308501842445983,0.007610003202130531,,True,19,-0.11094736842105264,0.12463100265218471,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,NYSE_PREOPEN,E1,5,1.0,1188,556,-0.17959550359712229,-4.553164737389691,6.49931312859234e-06,8.450414776049036e-05,,True,31,-0.13281290322580647,0.0660892865877852,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E2,30,2.0,1188,569,0.11787873462214413,2.105502236963007,0.035686011340185515,0.09850619618978164,1.6006163852222801,False,22,-0.2253,0.09807775411699353,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E2,30,1.5,1188,569,0.08446256590509667,1.7835567222831705,0.07502954466479121,0.1704785223712661,1.9344013688431658,True,22,-0.14296818181818186,0.09807775411699353,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E2,5,2.0,1188,573,0.0844041884816754,1.524366276476029,0.12796991451483933,0.24989886060465274,0.9104435932590599,False,30,0.25042,0.09974359532561267,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E2,30,2.0,1188,569,0.0775743409490334,1.3422672325707683,0.1800456095348498,0.31797068292271097,1.9426305486196918,False,34,0.20897058823529413,0.049017696436681475,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E2,15,1.0,1188,572,0.07168461538461539,1.861261748034105,0.06322089377420909,0.15215397227893449,0.4358583279631307,False,34,0.028411764705882338,0.06686583196037856,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E1,30,2.0,1188,569,0.06460896309314586,1.1186435448466054,0.2637651023696703,0.41250002214734016,2.9298271063068255,False,34,0.03813235294117647,0.04576719032267914,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E2,15,1.5,1188,572,0.06267674825174825,1.2924513484816789,0.19672365252618995,0.3374643596029306,0.9917608857118512,False,34,0.0016617647058823593,0.06686583196037856,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E2,5,1.5,1188,573,0.06184973821989528,1.314563475120541,0.1891834901908727,0.3294270314237185,2.91584042265838,False,30,0.12200666666666668,0.09974359532561267,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E2,15,2.0,1188,572,0.061847202797202794,1.0899607881266786,0.27619017728654294,0.42595248821614334,0.09081595942399281,False,34,0.03062058823529412,0.06686583196037856,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E2,30,1.5,1188,569,0.061807381370825996,1.248425415005131,0.21238964366366045,0.3558366288189198,7.712774510186789,True,34,0.1524735294117647,0.049017696436681475,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E2,5,1.0,1188,573,0.05320488656195462,1.4317460893443268,0.15276267498965762,0.28423622395138715,0.710802887402363,False,30,0.28251,0.09974359532561267,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E2,30,1.0,1188,569,0.038067311072056235,1.016226078204163,0.30995440800082025,0.4610785875923804,0.7692296686476254,False,22,-0.14154545454545453,0.09807775411699353,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E2,30,1.0,1188,569,0.03495114235500879,0.8795243768750591,0.3794889639471207,0.5317124208643309,12.883141260534774,True,34,0.20975882352941178,0.049017696436681475,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E1,15,2.0,1188,572,0.004032167832167843,0.07158787097959794,0.9429549594368187,0.9632887507021624,-0.7576555797831712,False,34,-0.14063823529411765,0.06122622878038512,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E1,30,1.0,1188,569,0.003593321616871706,0.09441905882067816,0.924809574348127,0.9530278805236252,3.767645261052558,False,22,-0.22597272727272724,0.08940957261223619,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E2,15,2.0,1188,572,0.0033856643356643423,0.06351855537730551,0.9493758131098206,0.9674919577851538,3.2959020550665015,True,22,0.13779090909090913,0.1349239223806192,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E2,15,1.5,1188,572,0.0018473776223776337,0.04063681109921476,0.9675996418768456,0.9802085566682163,-1.3004444549100842,True,22,0.2637818181818182,0.1349239223806192,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E2,15,1.0,1188,572,-0.001532867132867138,-0.04262274459398407,0.9660171643126639,0.9790468813971823,-2.6201139503540656,True,22,0.1804772727272728,0.1349239223806192,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E1,30,1.5,1188,569,-0.0023613356766256626,-0.04794444178127441,0.9617773734745945,0.9759744641006327,,True,34,0.15411176470588236,0.04576719032267914,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E1,30,1.5,1188,569,-0.007803163444639709,-0.16462328191419973,0.8692990719993857,0.9177854935769654,,False,22,-0.24929090909090912,0.08940957261223619,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E1,30,2.0,1188,569,-0.015389455184534271,-0.279285648893279,0.7801272811562463,0.8593901279972151,,True,22,-0.22242727272727275,0.08940957261223619,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E2,5,2.0,1188,573,-0.03332582897033159,-0.6678666415457949,0.504488098754418,0.6454171637598592,,True,24,0.23882083333333334,0.1961603234059061,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E1,30,1.0,1188,569,-0.03524622144112477,-0.8806322752901037,0.3788893403004666,0.5311025850372267,,True,34,0.037814705882352924,0.04576719032267914,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E1,15,1.5,1188,572,-0.036433391608391624,-0.7557521601068761,0.45010945295559024,0.5965150297372896,,True,34,0.004191176470588231,0.06122622878038512,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E1,15,1.0,1188,572,-0.039585314685314676,-1.0106479732827778,0.3126130118264146,0.46396538411168836,,True,34,-0.14001470588235296,0.06122622878038512,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E1,5,2.0,1188,573,-0.054424083769633515,-1.001447599491932,0.31703391380904017,0.46805418118209224,,True,30,-0.03194666666666667,0.08914221313462671,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E1,5,1.5,1188,573,-0.06200959860383943,-1.3239235898244548,0.18605724627109546,0.325103113453042,,True,30,0.04734333333333331,0.08914221313462671,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E1,15,1.5,1188,572,-0.07031905594405594,-1.537359871159971,0.1247591318199271,0.24571579086265433,,True,22,0.1695363636363636,0.12055182032703717,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E2,5,1.0,1188,573,-0.07068952879581153,-2.105143362981974,0.03571429222294748,0.09854216752548532,,True,24,0.1257666666666667,0.1961603234059061,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E2,5,1.5,1188,573,-0.07667643979057594,-1.814366878073416,0.07014499904465715,0.16346086686858077,,True,24,0.127,0.1961603234059061,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,SINGAPORE_OPEN,E1,5,1.0,1188,573,-0.07952949389179756,-2.0848903622785677,0.03752214344975116,0.10230721138071393,,True,30,0.15940000000000001,0.08914221313462671,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E1,15,1.0,1188,572,-0.10339650349650349,-2.793455946936761,0.005389787661712025,0.02233911387469264,,True,22,0.19189090909090903,0.12055182032703717,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E1,5,2.0,1188,573,-0.12539877835951133,-2.5142995237626917,0.01220023338976171,0.042897350266434126,,True,24,-0.19872499999999996,0.17419384832985949,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E1,15,2.0,1188,572,-0.12999825174825175,-2.491142055133453,0.01301617325458336,0.04514788597483504,,True,22,0.024977272727272713,0.12055182032703717,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E1,5,1.5,1188,573,-0.13701657940663178,-3.190615914629637,0.0014974921221612902,0.007912341858876744,,True,24,-0.04569166666666665,0.17419384832985949,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,SINGAPORE_OPEN,E1,5,1.0,1188,573,-0.18685357766143107,-5.382041723055524,1.075992038199006e-07,2.397607086497233e-06,,True,24,-0.15895833333333334,0.17419384832985949,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E2,5,1.5,1188,573,0.10844432809773125,2.266485535458358,0.02379432476264193,0.07252779557367554,2.546743488858474,True,38,0.16877368421052635,0.08567752001953638,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E2,15,2.0,1188,572,0.10711398601398603,1.8586702258594359,0.06358821404227935,0.1528103529718145,1.6732529416982722,True,38,-0.15539736842105265,0.05779948672712161,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E2,15,1.5,1188,572,0.10521660839160839,2.14089634836467,0.032705177632301276,0.09224830111738579,1.7960375010075136,True,38,-0.23142894736842104,0.05779948672712161,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E2,15,1.0,1188,572,0.09852045454545455,2.5351921457199844,0.011504292429252222,0.04095908412001535,2.102024355106238,True,38,-0.18119473684210524,0.05779948672712161,RESEARCH_PROVISIONAL_TSTAT_LT3
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E2,30,1.0,1188,570,0.09102649122807016,2.3047868863955725,0.021537589360114656,0.06726832245087708,1.484989005466521,False,35,0.011002857142857142,0.04548678817479071,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E2,30,1.5,1188,570,0.08763877192982458,1.7677108597593105,0.07764514179528478,0.17488424757097604,1.447762430953614,True,35,0.05274285714285715,0.04548678817479071,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E2,5,2.0,1188,573,0.0686821989528796,1.2285984233263683,0.2197276442420087,0.36416518006972565,15.296950480808901,True,38,0.0969236842105263,0.08567752001953638,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E2,5,1.0,1188,573,0.052016404886561944,1.3744735010592528,0.16983297199906572,0.3056993495983183,4.4629458837380405,True,38,-0.007205263157894747,0.08567752001953638,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E2,5,1.5,1188,573,0.033930366492146605,0.773225319554279,0.43970845556252514,0.5880372599017049,-0.18356026999524774,True,21,0.09183809523809525,0.1643210572668775,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E2,30,2.0,1188,570,0.0334377192982456,0.5848441631447907,0.5588843374646497,0.6901819543328458,-0.020324733121201633,True,35,-0.13614571428571426,0.04548678817479071,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E1,15,1.5,1188,572,0.03167220279720279,0.6455478949511836,0.5188315084042461,0.6588110055626327,,True,38,-0.293371052631579,0.053022036445761235,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E2,5,2.0,1188,573,0.026143280977312385,0.5051884284095406,0.6136210859432623,0.7382646541361684,-0.6705283111832819,True,21,0.3102047619047619,0.1643210572668775,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E2,5,1.0,1188,573,0.024795811518324603,0.7244133000509336,0.469108230091108,0.6142608678518217,-0.1825789584125392,True,21,0.047928571428571425,0.1643210572668775,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E1,30,1.0,1188,570,0.02106157894736843,0.5270870266527823,0.5983385887318111,0.725687680252433,1.9023476070434346,True,35,0.011885714285714284,0.04242893986309129,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E2,30,1.5,1188,570,0.013854385964912279,0.2920022907356927,0.7703913046554437,0.8543450507436893,-1.388969336228997,True,16,0.50066875,0.09115775352773194,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E1,15,2.0,1188,572,0.013382342657342663,0.2354571388414665,0.8139383631785247,0.8827911552298804,,True,38,-0.2291552631578947,0.053022036445761235,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E2,30,1.0,1188,570,0.0050438596491228106,0.13291755626236088,0.8943055740809924,0.9357857168530574,-1.5960879498545746,True,16,0.32276875,0.09115775352773194,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E1,15,1.0,1188,572,0.001856468531468537,0.04694201721526464,0.9625758530825412,0.9766313648326868,,True,38,-0.28003684210526314,0.053022036445761235,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E2,15,1.5,1188,572,-0.0009265734265734193,-0.020014305241805207,0.9840389525113827,0.989859855406064,-2.3774823688661866,True,14,0.3594571428571429,0.11433519717631058,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E2,15,1.0,1188,572,-0.007474650349650342,-0.2025693927507949,0.8395437713263763,0.8987915469815293,,True,14,0.08754999999999999,0.11433519717631058,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E1,30,1.5,1188,570,-0.011094561403508774,-0.22606158955184782,0.8212346974280854,0.8863438343077397,,True,35,-0.016839999999999983,0.04242893986309129,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E2,30,2.0,1188,570,-0.019188947368421038,-0.3502908912477634,0.7262500323267005,0.8206222813209308,-3.6312112133175756,True,16,0.44183125000000006,0.09115775352773194,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E1,5,1.5,1188,573,-0.023436125654450253,-0.4915225972673366,0.6232454246387703,0.7456789361258532,,True,38,-0.015489473684210506,0.07685098119100847,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E1,5,1.0,1188,573,-0.02658516579406631,-0.6881255160406583,0.4916527033333906,0.6350830682123225,,True,38,-0.052868421052631585,0.07685098119100847,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E2,15,2.0,1188,572,-0.03569982517482517,-0.6663544493302219,0.5054537027942609,0.6458806966745892,,True,14,0.6313428571428571,0.11433519717631058,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E1,30,2.0,1188,570,-0.04454824561403508,-0.791743748730822,0.4288400378370151,0.5779279091768074,,True,35,-0.21847428571428565,0.04242893986309129,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E1,30,1.0,1188,570,-0.06893087719298246,-1.7959080730727512,0.0730395468635722,0.16754758673496753,,True,16,0.32567500000000005,0.08467223410723737,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,TOKYO_OPEN,E1,5,2.0,1188,573,-0.0763328097731239,-1.3999479531399337,0.16207103836059203,0.2971374822751435,,True,38,0.025118421052631575,0.07685098119100847,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E1,30,1.5,1188,570,-0.07748473684210525,-1.6468503497564797,0.10014094285916814,0.21099144856731153,,True,16,0.50414375,0.08467223410723737,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E1,30,2.0,1188,570,-0.08015543859649123,-1.4782291929244606,0.13989976564018897,0.2657355336763378,,True,16,0.0816,0.08467223410723737,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E1,15,1.5,1188,572,-0.08677202797202797,-1.8832368243638489,0.0601762957331054,0.14732688523018764,,True,14,0.19545000000000004,0.10484054546422925,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E1,15,1.0,1188,572,-0.09404877622377623,-2.5062956923875355,0.012477276111819069,0.04367722547918463,,True,14,0.0943857142857143,0.10484054546422925,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E1,5,1.0,1188,573,-0.10982129144851657,-3.054019154043638,0.002363026666871729,0.011412465113097993,,True,21,-0.02752857142857145,0.14363490766383544,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E1,5,1.5,1188,573,-0.11159616055846422,-2.5193175455435677,0.012029635858115275,0.042501644021400165,,True,21,0.2155904761904762,0.14363490766383544,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E1,5,2.0,1188,573,-0.1145432809773124,-2.2368263071312966,0.02568223668872534,0.07719405889270045,,True,21,0.4587190476190476,0.14363490766383544,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,TOKYO_OPEN,E1,15,2.0,1188,572,-0.14315874125874126,-2.7303546124950735,0.00652196809697496,0.025951328720844945,,True,14,0.4345357142857143,0.10484054546422925,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,US_DATA_1000,E2,30,2.0,1188,568,0.13606848591549298,2.9648315664452958,0.003155840811053328,0.014499574575845251,2.3233202318735593,True,31,0.01239032258064514,0.01794429336612735,RESEARCH_PROVISIONAL_TSTAT_LT3
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,US_DATA_1000,E2,15,2.0,1188,571,0.13453730297723293,2.5663847209725916,0.010530755441147987,0.03810175904854327,1.1682782186650893,False,30,0.06393999999999998,0.02349775990157136,RESEARCH_PROVISIONAL_TSTAT_LT3
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MNQ,US_DATA_1000,E2,30,1.5,1188,568,0.131799823943662,3.11067642549279,0.0019604279536634514,0.009850921801378866,2.498975975017902,True,31,0.05822580645161289,0.01794429336612735,UNSUPPORTED_ERA_DEAD
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,US_DATA_1000,E2,15,2.0,1188,571,0.13103099824868653,2.3953850641242833,0.016924556667161295,0.05554417734037394,-0.12791541421851918,False,19,0.14375263157894733,0.047947038798004216,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,US_DATA_1000,E2,15,1.5,1188,571,0.12769982486865153,2.6683278382893145,0.007839951351104484,0.030012894331064677,-0.08861375232799527,False,19,0.18123684210526314,0.047947038798004216,RESEARCH_PROVISIONAL_TSTAT_LT3
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MNQ,US_DATA_1000,E2,30,2.0,1188,568,0.12622306338028172,2.5294445724879537,0.011694160770704082,0.0415435222101648,-0.21832066224510735,False,25,-0.123924,0.03592396747831092,RESEARCH_PROVISIONAL_TSTAT_LT3
