strategy,session,filter,n_is,mean_is,annual_r,sharpe,skewness,kurtosis_excess,t,p,wfe,era_ok,years_positive,years_eligible,dd,tail5,start,end,n_2026,mean_2026,trades_per_year,era_detail,year_detail,orb_minutes,rr,null_pnl_is,null_pnl_total,p_for_bh,q_global,q_session,sr0,dsr,strict_pass,research_shortlist
MNQ_US_DATA_1000_O15_E2_RR2_DIR_SHORT,US_DATA_1000,DIR_SHORT,784,0.16446033163265308,19.372358175647882,0.1250718623399508,0.4140386138998527,-1.6817637473467955,3.502012145518623,0.00048791980298147424,1.0967681715436175,True,7,7,18.264200000000006,-1.0,2019-05-07,2025-12-31,39,0.16520769230769233,117.79350061703002,2019:79:+0.153;2020_2022:362:+0.173;2023:119:+0.051;2024_2025:224:+0.215,2019:79:+0.153;2020:117:+0.153;2021:120:+0.121;2022:125:+0.241;2023:119:+0.051;2024:113:+0.239;2025:111:+0.190,15,2.0,0,0,0.00048791980298147424,0.00464200537151577,0.001302282049927501,0.1841826006474741,0.044801397623631056,False,True
MNQ_US_DATA_1000_O5_E2_RR1_ATR_P30,US_DATA_1000,ATR_P30,1168,0.1080701198630137,18.972843611111113,0.11489825035146382,-0.3202235444518321,-1.8861867961871839,3.926764325333353,9.113845041546726e-05,2.0837951694879995,True,6,7,20.0544,-1.0,2019-05-08,2025-12-31,86,0.0631546511627907,175.5604938271605,2019:68:+0.025;2020_2022:581:+0.078;2023:115:+0.138;2024_2025:404:+0.157,2019:68:+0.025;2020:235:-0.025;2021:141:+0.143;2022:205:+0.151;2023:115:+0.138;2024:234:+0.181;2025:170:+0.124,5,1.0,0,0,9.113845041546726e-05,0.0013650701913165443,0.0003754738521569982,0.1841826006474741,0.010061350252956236,False,True
MNQ_US_DATA_1000_O5_E2_RR1_5_ATR_P30,US_DATA_1000,ATR_P30,1168,0.10461369863013698,18.366032592592592,0.08853317125065545,0.1504632487615762,-1.9608625397497412,3.0257109870017547,0.002534803151506797,1.4403654889756097,True,7,7,24.264700000000005,-1.0,2019-05-08,2025-12-31,86,0.031000000000000003,175.5604938271605,2019:68:+0.147;2020_2022:581:+0.099;2023:115:+0.088;2024_2025:404:+0.110,2019:68:+0.147;2020:235:+0.013;2021:141:+0.117;2022:205:+0.185;2023:115:+0.088;2024:234:+0.172;2025:170:+0.025,5,1.5,0,0,0.002534803151506797,0.01435025655127235,0.004624303046667806,0.1841826006474741,0.0005020561097039966,False,True
MNQ_US_DATA_1000_O15_E2_RR1_5_DIR_SHORT,US_DATA_1000,DIR_SHORT,784,0.15373966836734693,18.109533720691072,0.13419777057779236,0.09857528839215982,-1.8944408253676903,3.757537576178186,0.0001843355850289933,1.0007941820154742,True,7,7,12.678699999999978,-1.0,2019-05-07,2025-12-31,39,0.13273589743589745,117.79350061703002,2019:79:+0.125;2020_2022:362:+0.178;2023:119:+0.115;2024_2025:224:+0.146,2019:79:+0.125;2020:117:+0.171;2021:120:+0.102;2022:125:+0.257;2023:119:+0.115;2024:113:+0.188;2025:111:+0.104,15,1.5,0,0,0.0001843355850289933,0.0021858712954451573,0.0006380847174080538,0.1841826006474741,0.0796118086216206,False,True
MNQ_US_DATA_1000_O30_E2_RR1_5_ATR_P30,US_DATA_1000,ATR_P30,1163,0.10192226999140154,17.816925061728394,0.09747289364462976,0.17641628178684812,-1.6819624188469273,3.3240972142398073,0.0009147197881745159,0.8094906509783313,True,7,7,21.239599999999996,-1.0,2019-05-08,2025-12-31,85,0.05149411764705884,174.80895061728395,2019:68:+0.109;2020_2022:580:+0.133;2023:114:+0.042;2024_2025:401:+0.072,2019:68:+0.109;2020:234:+0.123;2021:141:+0.106;2022:205:+0.164;2023:114:+0.042;2024:233:+0.090;2025:168:+0.048,30,1.5,0,0,0.0009147197881745159,0.0069102525000550785,0.0019601138318025343,0.1841826006474741,0.0014394937730058954,False,True
MNQ_US_DATA_1000_O15_E2_RR1_ATR_P30,US_DATA_1000,ATR_P30,1168,0.10071352739726026,17.68131660493827,0.10782002966271516,-0.2750079002919515,-1.8709199443290228,3.684858949033942,0.00023932443862985825,0.5522873809268966,True,7,7,15.251699999999985,-1.0,2019-05-08,2025-12-31,85,0.2055282352941176,175.5604938271605,2019:68:+0.288;2020_2022:581:+0.119;2023:115:+0.011;2024_2025:404:+0.068,2019:68:+0.288;2020:235:+0.144;2021:141:+0.064;2022:205:+0.128;2023:115:+0.011;2024:234:+0.094;2025:170:+0.032,15,1.0,0,0,0.00023932443862985825,0.0026894611317963718,0.0007922052489531526,0.1841826006474741,0.005079833593215288,False,True
MNQ_US_DATA_1000_O30_E2_RR1_ATR_P30,US_DATA_1000,ATR_P30,1163,0.10095460017196904,17.647767716049383,0.11318657907859549,-0.26301567337791454,-1.7769706417642506,3.8599776628794267,0.00011963999828297158,0.6779944715911194,True,7,7,15.49079999999995,-1.0,2019-05-08,2025-12-31,85,0.11320823529411765,174.80895061728395,2019:68:+0.268;2020_2022:580:+0.115;2023:114:+0.011;2024_2025:401:+0.077,2019:68:+0.268;2020:234:+0.109;2021:141:+0.128;2022:205:+0.114;2023:114:+0.011;2024:233:+0.091;2025:168:+0.058,30,1.0,0,0,0.00011963999828297158,0.0016151399768201164,0.0004614685648057475,0.1841826006474741,0.008561502927748044,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_5_ATR_P30,NYSE_OPEN,ATR_P30,1166,0.10020240137221267,17.56146049382716,0.08894678612577404,0.18849787945283242,-1.8253152614630985,3.037242971613151,0.0024406336376928996,2.428980869828855,True,6,7,20.8826,-1.0,2019-05-08,2025-12-31,86,0.15385581395348838,175.25987654320988,2019:68:+0.109;2020_2022:580:+0.049;2023:115:+0.079;2024_2025:403:+0.179,2019:68:+0.109;2020:235:-0.028;2021:141:+0.202;2022:204:+0.031;2023:115:+0.079;2024:234:+0.154;2025:169:+0.213,15,1.5,0,0,0.0024406336376928996,0.013861851243207246,0.005780448089272657,0.1841826006474741,0.0005234312719881173,False,True
MNQ_TOKYO_OPEN_O5_E2_RR1_5_COST_LT12,TOKYO_OPEN,COST_LT12,950,0.12217399999999999,17.44561762345679,0.10602715050475078,0.05477252988747739,-1.9956242147587702,3.267976256331924,0.001122082450397363,0.7509055478706574,True,6,7,16.490599999999986,-1.0,2019-05-06,2025-12-29,86,0.11954767441860466,142.79320987654322,2019:LOW_N=32;2020_2022:503:+0.162;2023:74:+0.069;2024_2025:341:+0.094,2019:32:-0.083;2020:164:+0.212;2021:144:+0.138;2022:195:+0.137;2023:74:+0.069;2024:124:+0.150;2025:217:+0.063,5,1.5,0,0,0.001122082450397363,0.007877018801789488,0.012565842826347163,0.1841826006474741,0.007875140341348563,False,True
MNQ_SINGAPORE_OPEN_O30_E2_RR1_5_DIR_LONG,SINGAPORE_OPEN,DIR_LONG,909,0.126287898789879,17.240595980674343,0.10901166388228273,0.06385290257201996,-1.984623467934903,3.2866609898051333,0.001052709649421617,1.9703558292757546,True,6,7,26.253999999999998,-1.0,2019-05-06,2025-12-31,47,0.07906382978723404,136.51819490131578,2019:90:+0.092;2020_2022:400:+0.053;2023:134:+0.104;2024_2025:285:+0.250,2019:90:+0.092;2020:131:+0.094;2021:132:-0.075;2022:137:+0.139;2023:134:+0.104;2024:150:+0.203;2025:135:+0.303,30,1.5,0,0,0.001052709649421617,0.0075323327637162735,0.017220504899951274,0.1841826006474741,0.011513051141708863,False,True
MNQ_COMEX_SETTLE_O5_E2_RR1_5_COST_LT08,COMEX_SETTLE,COST_LT08,811,0.1387360049321825,17.180630110785952,0.11831683580437147,0.07954343906581648,-1.9764028952874397,3.3694341539476955,0.0007888396765195688,1.695487498342825,True,6,6,22.0984,-1.0,2019-06-03,2025-12-19,73,0.12877260273972602,123.83685200668896,2019:LOW_N=9;2020_2022:382:+0.048;2023:112:+0.194;2024_2025:308:+0.242,2019:LOW_N=9;2020:99:+0.169;2021:82:+0.020;2022:201:+0.000;2023:112:+0.194;2024:141:+0.110;2025:167:+0.353,5,1.5,0,0,0.0007888396765195688,0.006264315078243634,0.006798234137172134,0.1841826006474741,0.02982458723716297,False,True
MNQ_EUROPE_FLOW_O5_E2_RR1_5_COST_LT10,EUROPE_FLOW,COST_LT10,826,0.13446489104116222,17.00947044025157,0.11529329035972793,0.055901005780100675,-1.9983237304257475,3.3135540367450345,0.0009613213436336804,1.6847958405302152,True,6,6,18.1501,-1.0,2019-06-21,2025-12-30,73,0.32532465753424655,126.49748427672955,2019:LOW_N=7;2020_2022:399:+0.124;2023:101:+0.070;2024_2025:319:+0.164,2019:LOW_N=7;2020:116:+0.006;2021:95:+0.100;2022:188:+0.209;2023:101:+0.070;2024:129:+0.157;2025:190:+0.169,5,1.5,0,0,0.0009613213436336804,0.00714880914439453,0.020453314436473066,0.1841826006474741,0.023566864102191998,False,True
MNQ_COMEX_SETTLE_O5_E2_RR1_COST_LT10,COMEX_SETTLE,COST_LT10,1090,0.10327440366972478,16.927074423631126,0.11191561037048318,-0.3534621239502182,-1.8679288550807984,3.694910444193689,0.00023090042011964608,1.526563878844804,True,5,6,23.2282,-1.0,2019-05-07,2025-12-29,81,0.10024691358024693,163.90386990531084,2019:LOW_N=15;2020_2022:502:+0.046;2023:169:+0.200;2024_2025:404:+0.146,2019:LOW_N=15;2020:143:+0.130;2021:130:-0.003;2022:229:+0.022;2023:169:+0.200;2024:194:+0.117;2025:210:+0.173,5,1.0,0,0,0.00023090042011964608,0.002631365177337525,0.0025976297263460182,0.1841826006474741,0.009679851147232799,False,True
MNQ_US_DATA_1000_O5_E2_RR1_DIR_SHORT,US_DATA_1000,DIR_SHORT,825,0.13265381818181818,16.44292095845331,0.14286860543034055,-0.385926785406866,-1.8334641048005162,4.103588270590573,4.472377983617646e-05,1.7699406787012275,True,6,7,22.329,-1.0,2019-05-07,2025-12-31,41,0.11344146341463418,123.95361990950225,2019:91:-0.047;2020_2022:370:+0.130;2023:127:+0.170;2024_2025:237:+0.186,2019:91:-0.047;2020:120:+0.015;2021:116:+0.219;2022:134:+0.156;2023:127:+0.170;2024:127:+0.163;2025:110:+0.212,5,1.0,0,0,4.472377983617646e-05,0.0007928306425504009,0.0002625091425166879,0.1841826006474741,0.12423604130798116,False,True
MNQ_SINGAPORE_OPEN_O15_E2_RR1_COST_LT15,SINGAPORE_OPEN,COST_LT15,1352,0.07789526627218936,15.816646628289474,0.08590431834087925,-0.34219678464013764,-1.8726777941876667,3.1586633536662685,0.0016200536583249954,0.8966910263790333,True,6,7,20.61279999999999,-1.0,2019-05-06,2025-12-31,85,0.12171529411764705,203.0501644736842,2019:58:+0.264;2020_2022:667:+0.078;2023:170:+0.014;2024_2025:457:+0.077,2019:58:+0.264;2020:231:+0.059;2021:195:-0.015;2022:241:+0.172;2023:170:+0.014;2024:210:+0.096;2025:247:+0.061,15,1.0,0,0,0.0016200536583249954,0.010414630660660685,0.017220504899951274,0.1841826006474741,0.00018545973877726052,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_ATR_P30,NYSE_OPEN,ATR_P30,1166,0.09014639794168097,15.799046574074076,0.09621724480058787,-0.23754431307570445,-1.881631550387962,3.285505449351888,0.0010483094653866748,2.4330497847231776,True,6,7,19.4101,-1.0,2019-05-08,2025-12-31,86,0.08946162790697676,175.25987654320988,2019:68:+0.034;2020_2022:580:+0.041;2023:115:+0.100;2024_2025:403:+0.168,2019:68:+0.034;2020:235:-0.043;2021:141:+0.175;2022:204:+0.044;2023:115:+0.100;2024:234:+0.154;2025:169:+0.187,15,1.0,0,0,0.0010483094653866748,0.0075323327637162735,0.0027215726505230983,0.1841826006474741,0.0014972107898986176,False,True
MNQ_NYSE_OPEN_O30_E2_RR1_ATR_P30,NYSE_OPEN,ATR_P30,1164,0.08826168384879726,15.442198827160498,0.10108816657121492,-0.22904466369003976,-1.7370153935892723,3.448869884140218,0.0005830886912793476,2.04789156556426,True,6,7,16.8046,-1.0,2019-05-08,2025-12-31,85,0.1472529411764706,174.95925925925928,2019:67:+0.100;2020_2022:579:+0.055;2023:115:+0.110;2024_2025:403:+0.128,2019:67:+0.100;2020:235:-0.005;2021:141:+0.082;2022:203:+0.106;2023:115:+0.110;2024:234:+0.146;2025:169:+0.103,30,1.0,0,0,0.0005830886912793476,0.005091147528334602,0.001768467028302425,0.1841826006474741,0.002550500982052173,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_5_DIR_LONG,NYSE_OPEN,DIR_LONG,880,0.11612909090909092,15.354262607980257,0.1056171114183564,0.1482196002091836,-1.797034749268344,3.133109847648915,0.0017869728155337984,1.6226862415735983,True,7,7,11.864899999999999,-1.0,2019-05-06,2025-12-30,45,0.13409333333333331,132.21719457013575,2019:85:+0.032;2020_2022:404:+0.117;2023:143:+0.082;2024_2025:248:+0.163,2019:85:+0.032;2020:138:+0.022;2021:142:+0.260;2022:124:+0.058;2023:143:+0.082;2024:118:+0.219;2025:130:+0.113,15,1.5,0,0,0.0017869728155337984,0.011160630929757352,0.004373011181888972,0.1841826006474741,0.009460628576685393,False,True
MNQ_COMEX_SETTLE_O5_E2_RR1_ATR_P30,COMEX_SETTLE,ATR_P30,1130,0.09011840707964601,15.306500185185186,0.09974407745638378,-0.3622731240088128,-1.8435909058524442,3.3529443055345176,0.0008260885293105137,1.5688892282644273,True,6,7,16.390099999999997,-1.0,2019-05-08,2025-12-31,84,0.12224404761904765,169.8487654320988,2019:67:-0.046;2020_2022:563:+0.075;2023:111:+0.069;2024_2025:389:+0.142,2019:67:-0.046;2020:227:+0.093;2021:137:+0.067;2022:199:+0.060;2023:111:+0.069;2024:225:+0.091;2025:164:+0.211,5,1.0,0,0,0.0008260885293105137,0.006464274786342058,0.006798234137172134,0.1841826006474741,0.0026619773393195545,False,True
MNQ_EUROPE_FLOW_O5_E2_RR1_COST_LT15,EUROPE_FLOW,COST_LT15,1266,0.08046390205371248,15.298943801398025,0.08933811673068227,-0.36196543155916494,-1.8611656543047668,3.178730039158253,0.0015150603286276346,1.8713528021811068,True,6,7,14.431100000000008,-1.0,2019-05-06,2025-12-31,87,0.18429885057471262,190.13425164473682,2019:LOW_N=31;2020_2022:598:+0.076;2023:190:+0.079;2024_2025:447:+0.099,2019:31:-0.077;2020:188:+0.019;2021:172:+0.063;2022:238:+0.129;2023:190:+0.079;2024:202:+0.095;2025:245:+0.102,5,1.0,0,0,0.0015150603286276346,0.009811553050706637,0.020453314436473066,0.1841826006474741,0.0004507015779296464,False,True
MNQ_US_DATA_1000_O30_E2_RR1_5_COST10_ATR50,US_DATA_1000,COST10_ATR50,903,0.11102325581395349,15.11881647398844,0.10508023381309234,0.1625877102023934,-1.7049325267263693,3.15765665502242,0.0016432961630279983,0.7856414485138308,True,6,7,23.21550000000002,-1.0,2019-05-08,2025-12-23,64,0.0644828125,136.1770231213873,2019:50:+0.052;2020_2022:461:+0.159;2023:LOW_N=46;2024_2025:346:+0.083,2019:50:+0.052;2020:202:+0.158;2021:106:+0.116;2022:153:+0.192;2023:46:-0.100;2024:203:+0.078;2025:143:+0.090,30,1.5,0,0,0.0016432961630279983,0.01051759674619012,0.0033612876061936327,0.1841826006474741,0.008304019566289289,False,True
MNQ_US_DATA_1000_O30_E2_RR1_5_ATR_P50,US_DATA_1000,ATR_P50,908,0.1095170704845815,14.996287314203137,0.10376819447923337,0.16468765339026054,-1.702095326217717,3.126850983404204,0.001823210946814435,0.8189677021534815,True,6,7,23.215500000000006,-1.0,2019-05-08,2025-12-23,64,0.0644828125,136.93104872006606,2019:50:+0.052;2020_2022:466:+0.156;2023:LOW_N=46;2024_2025:346:+0.083,2019:50:+0.052;2020:205:+0.147;2021:108:+0.123;2022:153:+0.192;2023:46:-0.100;2024:203:+0.078;2025:143:+0.090,30,1.5,0,0,0.001823210946814435,0.01123861282631531,0.003661448522600463,0.1841826006474741,0.0073078832212980505,False,True
MNQ_US_DATA_1000_O30_E2_RR1_ATR_P50,US_DATA_1000,ATR_P50,908,0.10695925110132158,14.646042423616844,0.11920059826248014,-0.2728592595469878,-1.7832034541969388,3.5918761983855916,0.0003459484079204733,0.6669106324464675,True,6,7,18.8104,-1.0,2019-05-08,2025-12-23,64,0.1420671875,136.93104872006606,2019:50:+0.236;2020_2022:466:+0.134;2023:LOW_N=46;2024_2025:346:+0.083,2019:50:+0.236;2020:205:+0.131;2021:108:+0.173;2022:153:+0.111;2023:46:-0.131;2024:203:+0.077;2025:143:+0.092,30,1.0,0,0,0.0003459484079204733,0.003657466601809823,0.001061432615210543,0.1841826006474741,0.027099760373948678,False,True
MNQ_NYSE_OPEN_O30_E2_RR1_DIR_LONG,NYSE_OPEN,DIR_LONG,898,0.10812650334075724,14.588604853969558,0.12747352659600128,-0.29237864694624754,-1.652123390471229,3.8199543170794152,0.00014266855161072702,1.7931986709580272,True,6,7,10.476199999999999,-1.0,2019-05-06,2025-12-30,46,0.08462826086956522,134.92163718634305,2019:83:+0.093;2020_2022:418:+0.081;2023:129:+0.148;2024_2025:268:+0.136,2019:83:+0.093;2020:153:-0.013;2021:138:+0.140;2022:127:+0.130;2023:129:+0.148;2024:131:+0.214;2025:137:+0.062,30,1.0,0,0,0.00014266855161072702,0.0018013187631426323,0.0006018829521077546,0.1841826006474741,0.04780624962150287,False,True
MNQ_COMEX_SETTLE_O5_E2_RR1_5_ORB_SIZE_Q67,COMEX_SETTLE,ORB_SIZE_Q67,548,0.1738368613138686,14.552348243412798,0.1473526964602239,0.03585854231604016,-1.9776153072480598,3.4494381862045578,0.0006050674195320292,0.9644803561425602,True,5,6,21.487999999999996,-1.0,2019-06-03,2025-12-18,64,0.21477031249999998,83.71267252195734,2019:LOW_N=4;2020_2022:263:+0.090;2023:58:+0.213;2024_2025:223:+0.256,2019:LOW_N=4;2020:65:+0.352;2021:53:+0.097;2022:145:-0.030;2023:58:+0.213;2024:95:+0.110;2025:128:+0.365,5,1.5,0,0,0.0006050674195320292,0.005205359418032898,0.005834578688344567,0.1841826006474741,0.1939008211203791,False,True
MNQ_US_DATA_1000_O30_E2_RR1_COST10_ATR50,US_DATA_1000,COST10_ATR50,903,0.10566921373200444,14.389718961601984,0.11764345407718359,-0.26835139341681885,-1.7863673888754912,3.535180901361484,0.0004282209633486617,0.6607756695357733,True,6,7,18.810399999999987,-1.0,2019-05-08,2025-12-23,64,0.1420671875,136.1770231213873,2019:50:+0.236;2020_2022:461:+0.132;2023:LOW_N=46;2024_2025:346:+0.083,2019:50:+0.236;2020:202:+0.132;2021:106:+0.163;2022:153:+0.111;2023:46:-0.131;2024:203:+0.077;2025:143:+0.092,30,1.0,0,0,0.0004282209633486617,0.004222066239757872,0.001204371459418111,0.1841826006474741,0.024599102061160782,False,True
MNQ_EUROPE_FLOW_O5_E2_RR1_COST_LT12,EUROPE_FLOW,COST_LT12,1046,0.08984206500956021,14.113608429276313,0.09873540621718584,-0.36101389563672587,-1.8665243348310465,3.1932929306834414,0.0014486288699295823,1.6682773087840954,True,6,6,14.187299999999986,-1.0,2019-05-06,2025-12-31,83,0.1781686746987952,157.09354440789474,2019:LOW_N=22;2020_2022:497:+0.084;2023:138:+0.057;2024_2025:389:+0.115,2019:LOW_N=22;2020:148:+0.024;2021:128:+0.089;2022:221:+0.122;2023:138:+0.057;2024:165:+0.097;2025:224:+0.128,5,1.0,0,0,0.0014486288699295823,0.00964236352009096,0.020453314436473066,0.1841826006474741,0.0033255337334981427,False,True
MNQ_US_DATA_1000_O15_E2_RR1_DIR_SHORT,US_DATA_1000,DIR_SHORT,784,0.11703201530612244,13.785610767174,0.12636786885282852,-0.3145519894329416,-1.8394210073186235,3.538300327879199,0.00042644307168462507,1.2658838309303269,True,6,7,11.342999999999996,-1.0,2019-05-07,2025-12-31,39,0.28041025641025646,117.79350061703002,2019:79:-0.004;2020_2022:362:+0.145;2023:119:+0.055;2024_2025:224:+0.147,2019:79:-0.004;2020:117:+0.138;2021:120:+0.113;2022:125:+0.182;2023:119:+0.055;2024:113:+0.153;2025:111:+0.141,15,1.0,0,0,0.00042644307168462507,0.004222066239757872,0.001204371459418111,0.1841826006474741,0.05636217445936087,False,True
MNQ_COMEX_SETTLE_O5_E2_RR1_ORB_SIZE_Q67,COMEX_SETTLE,ORB_SIZE_Q67,548,0.1623520072992701,13.590920420326226,0.17445176390720588,-0.4431877471646605,-1.799028649439721,4.083811090859108,5.092523880957655e-05,0.9594741004522357,True,6,6,18.653700000000008,-1.0,2019-06-03,2025-12-18,64,0.27700468749999996,83.71267252195734,2019:LOW_N=4;2020_2022:263:+0.102;2023:58:+0.244;2024_2025:223:+0.210,2019:LOW_N=4;2020:65:+0.357;2021:53:+0.025;2022:145:+0.016;2023:58:+0.244;2024:95:+0.139;2025:128:+0.262,5,1.0,0,0,5.092523880957655e-05,0.0008762136677530083,0.000982129605613262,0.1841826006474741,0.4132817215172715,False,True
MNQ_COMEX_SETTLE_O5_E2_RR1_COST_LT08,COMEX_SETTLE,COST_LT08,811,0.10951812577065351,13.562379933110366,0.11751175542162176,-0.34472686470522645,-1.8756304611478847,3.3465070251086906,0.0008560739283846391,1.3099149435328707,True,5,6,20.240699999999997,-1.0,2019-06-03,2025-12-19,73,0.17057945205479452,123.83685200668896,2019:LOW_N=9;2020_2022:382:+0.050;2023:112:+0.176;2024_2025:308:+0.166,2019:LOW_N=9;2020:99:+0.172;2021:82:-0.021;2022:201:+0.020;2023:112:+0.176;2024:141:+0.084;2025:167:+0.235,5,1.0,0,0,0.0008560739283846391,0.006589516422434392,0.006798234137172134,0.1841826006474741,0.03145702712005094,False,True
MNQ_US_DATA_1000_O5_E2_RR1_ATR_P50,US_DATA_1000,ATR_P50,913,0.09768554216867471,13.449841133360863,0.10336889044400951,-0.29263985120976516,-1.9058075919973445,3.1233830085524596,0.0018442851817543073,2.314134031692643,True,5,7,17.254199999999997,-1.0,2019-05-08,2025-12-23,65,0.13745846153846153,137.68507431874485,2019:50:+0.099;2020_2022:467:+0.075;2023:LOW_N=47;2024_2025:349:+0.150,2019:50:+0.099;2020:206:-0.019;2021:108:+0.127;2022:153:+0.166;2023:47:-0.073;2024:204:+0.197;2025:145:+0.084,5,1.0,0,0,0.0018442851817543073,0.01123861282631531,0.003661448522600463,0.1841826006474741,0.008105477965145158,False,True
MNQ_CME_PRECLOSE_O15_E2_RR2_COST_LT10,CME_PRECLOSE,COST_LT10,1085,0.08245253456221198,13.441230049362401,0.12971773263362063,0.7061587798378898,1.06783803891061,4.27281626368068,2.099779839320915e-05,0.8541518239013489,True,7,7,6.660199999999989,-1.0,2019-05-07,2025-12-31,64,0.09791718749999999,163.01779103249692,2019:89:+0.018;2020_2022:479:+0.096;2023:156:+0.117;2024_2025:361:+0.065,2019:89:+0.018;2020:167:+0.144;2021:153:+0.052;2022:159:+0.089;2023:156:+0.117;2024:176:+0.098;2025:185:+0.033,15,2.0,2,2,2.099779839320915e-05,0.0005846559242616097,0.0001288501265037834,0.1841826006474741,0.030865231475356192,False,True
MNQ_CME_PRECLOSE_O15_E2_RR2_COST_LT08,CME_PRECLOSE,COST_LT08,1036,0.08634025096525096,13.439351964212257,0.13549881035005013,0.703682133369741,1.0602597525531507,4.361293959377754,1.4221940848562587e-05,0.7895975025778215,True,7,7,6.660199999999989,-1.0,2019-05-07,2025-12-31,64,0.09791718749999999,155.65569724393254,2019:62:+0.056;2020_2022:465:+0.096;2023:149:+0.119;2024_2025:360:+0.065,2019:62:+0.056;2020:160:+0.139;2021:146:+0.057;2022:159:+0.089;2023:149:+0.119;2024:175:+0.099;2025:185:+0.033,15,2.0,2,2,1.4221940848562587e-05,0.0005199897122755696,0.00011016220610951825,0.1841826006474741,0.051123099412851314,False,True
MNQ_CME_PRECLOSE_O15_E2_RR2_COST_LT12,CME_PRECLOSE,COST_LT12,1112,0.0799386690647482,13.350217907072368,0.12461002015191414,0.6998283261182616,0.999721299427947,4.15532847317196,3.497549950178216e-05,0.8871879855690045,True,7,7,6.660199999999989,-1.0,2019-05-06,2025-12-31,64,0.09791718749999999,167.00575657894737,2019:111:+0.019;2020_2022:484:+0.093;2023:156:+0.117;2024_2025:361:+0.065,2019:111:+0.019;2020:170:+0.141;2021:155:+0.044;2022:159:+0.089;2023:156:+0.117;2024:176:+0.098;2025:185:+0.033,15,2.0,2,2,3.497549950178216e-05,0.0007137442049491592,0.00016863187259787826,0.1841826006474741,0.019451548437869004,False,True
MNQ_TOKYO_OPEN_O5_E2_RR1_COST_LT12,TOKYO_OPEN,COST_LT12,950,0.09139368421052631,13.050397530864197,0.10086362255755137,-0.3724154726803398,-1.858049927193203,3.108825636419736,0.001934307051802747,0.5033038633682497,True,6,7,15.140699999999953,-1.0,2019-05-06,2025-12-29,86,0.030463953488372098,142.79320987654322,2019:LOW_N=32;2020_2022:503:+0.139;2023:74:+0.098;2024_2025:341:+0.033,2019:32:-0.039;2020:164:+0.218;2021:144:+0.101;2022:195:+0.100;2023:74:+0.098;2024:124:+0.083;2025:217:+0.004,5,1.0,0,0,0.001934307051802747,0.011705892675564898,0.013743760631230045,0.1841826006474741,0.005878032617504192,False,True
MNQ_US_DATA_1000_O30_E2_RR1_5_ORB_SIZE_Q67,US_DATA_1000,ORB_SIZE_Q67,564,0.1434744680851064,13.025951476421332,0.1462521335303293,0.12565944312664235,-1.5286734265343132,3.4732957289965567,0.0005536262896371502,1.2338999338753938,True,6,6,8.995199999999999,-1.0,2019-10-03,2025-12-18,63,0.03524761904761905,90.7893345085941,2019:LOW_N=1;2020_2022:268:+0.155;2023:63:+0.119;2024_2025:232:+0.134,2019:LOW_N=1;2020:54:+0.115;2021:57:+0.039;2022:157:+0.211;2023:63:+0.119;2024:97:+0.156;2025:135:+0.117,30,1.5,0,0,0.0005536262896371502,0.0048824831071015,0.0013589008927457325,0.1841826006474741,0.18214479475107287,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_DIR_LONG,NYSE_OPEN,DIR_LONG,880,0.09704897727272727,12.831543510900863,0.10546687628120453,-0.25842257112050576,-1.8443269293706448,3.1286531532614985,0.0018139898235983885,2.1344039349616484,True,6,7,12.839199999999998,-1.0,2019-05-06,2025-12-30,45,0.11816666666666664,132.21719457013575,2019:85:+0.064;2020_2022:404:+0.068;2023:143:+0.055;2024_2025:248:+0.179,2019:85:+0.064;2020:138:-0.018;2021:142:+0.164;2022:124:+0.054;2023:143:+0.055;2024:118:+0.165;2025:130:+0.192,15,1.0,0,0,0.0018139898235983885,0.01123861282631531,0.004373011181888972,0.1841826006474741,0.010664598857901386,False,True
MNQ_CME_PRECLOSE_O15_E2_RR1_5_COST_LT10,CME_PRECLOSE,COST_LT10,1085,0.0783420276497696,12.771144292472234,0.1297382316868259,0.3712820015973366,0.11609876026972676,4.27349148892666,2.0935336974793577e-05,0.809812721245276,True,6,7,6.6880999999999915,-1.0,2019-05-07,2025-12-31,64,0.07621562500000001,163.01779103249692,2019:89:-0.008;2020_2022:479:+0.094;2023:156:+0.126;2024_2025:361:+0.057,2019:89:-0.008;2020:167:+0.162;2021:153:+0.042;2022:159:+0.074;2023:156:+0.126;2024:176:+0.076;2025:185:+0.040,15,1.5,2,2,2.0935336974793577e-05,0.0005846559242616097,0.0001288501265037834,0.1841826006474741,0.033714922338842546,False,True
