trading_day,pnl_r,pnl_r0,outcome,is_scratch,is_is,is_oos,year,feature_fire,prev_day_low,prev_day_high,orb_mid,break_dir
2023-10-20,-1.0,-1.0,loss,0,True,False,2023,0,14828.0,15138.0,14772.5,long
2023-10-23,0.8946,0.8946,win,0,True,False,2023,0,14662.5,14707.75,14793.0,long
2023-10-26,0.9424,0.9424,win,0,True,False,2023,0,14352.75,14822.25,14161.0,long
2023-10-27,-1.0,-1.0,loss,0,True,False,2023,1,14136.5,14459.25,14251.25,long
2023-10-31,0.8639,0.8639,win,0,True,False,2023,1,14306.25,14476.25,14441.875,long
2023-11-01,0.8639,0.8639,win,0,True,False,2023,0,14311.25,14503.5,14590.375,long
2023-11-02,0.8418,0.8418,win,0,True,False,2023,0,14411.0,14773.75,14981.125,long
2023-11-06,0.779,0.779,win,0,True,False,2023,1,14931.25,15228.5,15154.5,long
2023-11-07,-1.0,-1.0,loss,0,True,False,2023,0,15138.0,15257.5,15397.75,long
2023-11-08,-1.0,-1.0,loss,0,True,False,2023,1,15175.75,15412.75,15357.375,long
2023-11-09,-1.0,-1.0,loss,0,True,False,2023,1,15286.5,15417.75,15373.625,long
2023-11-10,0.848,0.848,win,0,True,False,2023,0,15236.75,15453.25,15543.75,long
2023-11-13,0.787,0.787,win,0,True,False,2023,1,15207.0,15616.25,15543.25,long
2023-11-15,0.8755,0.8755,win,0,True,False,2023,1,15551.75,15918.75,15888.125,long
2023-11-16,-1.0,-1.0,loss,0,True,False,2023,1,15832.0,16049.0,15862.125,long
2023-11-21,0.846,0.846,win,0,True,False,2023,1,15837.5,16116.75,15957.125,long
2023-11-28,0.7208,0.7208,win,0,True,False,2023,1,15938.75,16089.0,16000.375,long
2023-11-30,0.9041,0.9041,win,0,True,False,2023,0,16013.5,16207.75,15870.125,long
2023-12-04,-1.0,-1.0,loss,0,True,False,2023,0,15864.5,16050.0,15823.125,long
2023-12-11,0.6993,0.6993,win,0,True,False,2023,0,15890.0,16119.0,16225.75,long
2023-12-12,0.8141,0.8141,win,0,True,False,2023,0,16044.5,16249.75,16504.75,long
2023-12-13,0.683,0.683,win,0,True,False,2023,1,16396.5,16600.25,16583.5,long
2023-12-27,-1.0,-1.0,loss,0,True,False,2023,0,16963.5,17111.5,17111.875,long
2023-12-28,0.714,0.714,win,0,True,False,2023,1,17055.5,17132.25,17121.0,long
2023-12-29,0.7945,0.7945,win,0,True,False,2023,0,17078.0,17165.5,17002.25,long
2024-01-02,-1.0,-1.0,loss,0,True,False,2024,0,16937.75,17130.5,16733.25,long
2024-01-04,-1.0,-1.0,loss,0,True,False,2024,0,16522.25,16740.0,16519.5,long
2024-01-05,-1.0,-1.0,loss,0,True,False,2024,1,16435.75,16587.25,16481.75,long
2024-01-08,0.6548,0.6548,win,0,True,False,2024,0,16334.25,16577.0,16713.875,long
2024-01-09,-1.0,-1.0,loss,0,True,False,2024,0,16378.25,16811.5,16814.875,long
2024-01-10,0.8607,0.8607,win,0,True,False,2024,0,16658.5,16868.5,16911.875,long
2024-01-11,0.8303,0.8303,win,0,True,False,2024,1,16801.75,16983.25,16890.0,long
2024-01-12,0.7506,0.7506,win,0,True,False,2024,1,16753.0,17056.0,16968.25,long
2024-01-18,0.9107,0.9107,win,0,True,False,2024,1,16689.0,16981.25,16970.5,long
2024-01-19,0.7831,0.7831,win,0,True,False,2024,0,16833.75,17126.0,17356.125,long
2024-01-22,0.8806,0.8806,win,0,True,False,2024,1,17107.25,17472.0,17448.625,long
2024-01-25,-1.0,-1.0,loss,0,True,False,2024,1,17551.5,17794.0,17617.0,long
2024-01-29,-1.0,-1.0,loss,0,True,False,2024,1,17465.75,17631.25,17595.375,long
2024-02-05,-1.0,-1.0,loss,0,True,False,2024,1,17465.75,17775.5,17686.125,long
2024-02-06,-1.0,-1.0,loss,0,True,False,2024,1,17553.75,17745.0,17612.75,long
2024-02-08,-1.0,-1.0,loss,0,True,False,2024,0,17629.5,17876.0,17882.75,long
2024-02-14,-1.0,-1.0,loss,0,True,False,2024,1,17546.25,17963.5,17773.125,long
2024-02-16,0.8048,0.8048,win,0,True,False,2024,1,17780.25,17968.5,17832.875,long
2024-02-20,0.883,0.883,win,0,True,False,2024,0,17725.25,17807.25,17487.375,long
2024-02-21,-1.0,-1.0,loss,0,True,False,2024,1,17452.5,17790.0,17456.875,long
2024-02-22,0.8418,0.8418,win,0,True,False,2024,0,17373.0,17715.5,18025.875,long
2024-02-27,0.8015,0.8015,win,0,True,False,2024,1,17922.0,18059.75,17943.0,long
2024-02-28,-1.0,-1.0,loss,0,True,False,2024,1,17908.5,18040.5,17944.25,long
2024-03-01,0.787,0.787,win,0,True,False,2024,0,17826.25,18109.0,18318.5,long
2024-03-04,0.8253,0.8253,win,0,True,False,2024,1,18030.25,18372.5,18290.75,long
2024-03-07,0.8396,0.8396,win,0,True,False,2024,0,17942.5,18174.25,18328.5,long
2024-03-12,0.846,0.846,win,0,True,False,2024,0,17978.5,18304.0,18389.125,long
2024-03-13,-1.0,-1.0,loss,0,True,False,2024,1,18174.0,18491.0,18380.125,long
2024-03-14,0.9072,0.9072,win,0,True,False,2024,0,18281.5,18506.75,18234.625,long
2024-03-15,0.779,0.779,win,0,True,False,2024,0,18161.25,18428.25,18054.0,long
2024-03-19,-1.0,-1.0,loss,0,True,False,2024,1,18063.0,18380.75,18259.875,long
2024-03-25,0.7559,0.7559,win,0,True,False,2024,0,18552.5,18585.5,18543.875,long
2024-03-28,-1.0,-1.0,loss,0,True,False,2024,1,18378.5,18572.25,18461.75,long
2024-04-01,0.7657,0.7657,win,0,True,False,2024,0,18496.0,18586.0,18448.875,long
2024-04-09,-1.0,-1.0,loss,0,True,False,2024,1,18237.75,18377.5,18277.5,long
2024-04-12,0.8141,0.8141,win,0,True,False,2024,1,18085.0,18519.25,18131.5,long
2024-04-16,,0.0,scratch,1,True,False,2024,1,17841.5,18351.0,17862.625,long
2024-04-17,-1.0,-1.0,loss,0,True,False,2024,0,17791.25,17988.0,17715.25,long
2024-04-19,0.9093,0.9093,win,0,True,False,2024,0,17505.0,17771.0,17275.0,long
2024-04-22,0.8328,0.8328,win,0,True,False,2024,0,17196.0,17263.0,17349.375,long
2024-04-23,0.8141,0.8141,win,0,True,False,2024,0,17148.75,17448.0,17595.0,long
2024-04-24,0.8714,0.8714,win,0,True,False,2024,1,17285.5,17698.5,17662.75,long
2024-04-25,0.8685,0.8685,win,0,True,False,2024,1,17437.25,17795.75,17500.0,long
2024-04-29,-1.0,-1.0,loss,0,True,False,2024,0,17852.5,17877.25,17919.875,long
2024-04-30,0.8351,0.8351,win,0,True,False,2024,0,17791.25,17949.0,17698.5,long
2024-05-01,-1.0,-1.0,loss,0,True,False,2024,0,17453.75,17921.0,17450.75,long
2024-05-03,0.8937,0.8937,win,0,True,False,2024,0,17386.0,17808.0,17979.875,long
2024-05-06,0.6993,0.6993,win,0,True,False,2024,0,18025.75,18063.25,18110.75,long
2024-05-08,0.8374,0.8374,win,0,True,False,2024,0,18150.75,18267.75,18148.875,long
2024-05-10,-1.0,-1.0,loss,0,True,False,2024,1,18104.25,18240.0,18227.625,long
2024-05-14,0.6548,0.6548,win,0,True,False,2024,1,18234.75,18336.75,18323.625,long
2024-05-15,0.6993,0.6993,win,0,True,False,2024,0,18167.5,18433.75,18653.0,long
2024-05-21,0.6086,0.6086,win,0,True,False,2024,1,18635.25,18794.5,18757.125,long
2024-05-24,0.859,0.859,win,0,True,False,2024,1,18621.5,19022.5,18886.5,long
2024-05-28,-1.0,-1.0,loss,0,True,False,2024,1,18834.0,18957.25,18927.125,long
2024-06-03,-1.0,-1.0,loss,0,True,False,2024,1,18539.0,18598.0,18543.75,long
2024-06-04,0.9093,0.9093,win,0,True,False,2024,1,18436.0,18755.5,18630.75,long
2024-06-05,0.808,0.808,win,0,True,False,2024,0,18511.25,18753.25,19003.5,long
2024-06-06,-1.0,-1.0,loss,0,True,False,2024,1,18703.0,19097.5,19079.875,long
2024-06-11,0.7831,0.7831,win,0,True,False,2024,1,18973.25,19129.75,19122.375,long
2024-06-14,-1.0,-1.0,loss,0,True,False,2024,1,19500.0,19690.0,19665.25,long
2024-06-17,0.9064,0.9064,win,0,True,False,2024,0,19670.0,19723.5,20171.0,long
2024-06-18,-1.0,-1.0,loss,0,True,False,2024,1,19904.0,20271.5,20210.375,long
2024-06-24,-1.0,-1.0,loss,0,True,False,2024,0,20002.5,20026.75,19804.125,long
2024-06-25,0.8328,0.8328,win,0,True,False,2024,1,19728.0,20030.0,19891.875,long
2024-06-26,0.8303,0.8303,win,0,True,False,2024,1,19725.25,19988.75,19963.0,long
2024-06-27,-1.0,-1.0,loss,0,True,False,2024,1,19901.0,20070.5,20047.5,long
2024-07-01,-1.0,-1.0,loss,0,True,False,2024,0,19944.0,19985.0,20000.625,long
2024-07-02,0.8278,0.8278,win,0,True,False,2024,0,19811.5,20074.0,20176.625,long
2024-07-05,0.7831,0.7831,win,0,True,False,2024,0,20361.0,20417.5,20620.125,long
2024-07-08,0.7068,0.7068,win,0,True,False,2024,0,20581.25,20618.25,20652.375,long
2024-07-09,0.8794,0.8794,win,0,True,False,2024,1,20579.25,20699.25,20640.75,long
2024-07-10,0.8199,0.8199,win,0,True,False,2024,0,20616.0,20771.75,20856.0,long
2024-07-12,0.8965,0.8965,win,0,True,False,2024,1,20376.25,20983.5,20673.25,long
2024-07-22,-1.0,-1.0,loss,0,True,False,2024,0,19727.0,19794.75,19995.625,long
2024-07-23,-1.0,-1.0,loss,0,True,False,2024,1,19718.75,20044.25,19957.0,long
2024-07-24,-1.0,-1.0,loss,0,True,False,2024,0,19786.0,20085.0,19346.25,long
2024-07-25,-1.0,-1.0,loss,0,True,False,2024,1,19166.5,19838.0,19260.375,long
2024-07-29,-1.0,-1.0,loss,0,True,False,2024,0,19168.0,19242.25,19259.625,long
2024-07-30,0.87,0.87,win,0,True,False,2024,0,19113.0,19377.25,18897.875,long
2024-08-05,-1.0,-1.0,loss,0,True,False,2024,0,18269.5,18394.0,18113.0,long
2024-08-07,-1.0,-1.0,loss,0,True,False,2024,1,17961.25,18483.0,18208.875,long
2024-08-08,0.9107,0.9107,win,0,True,False,2024,1,17834.25,18558.5,18503.0,long
2024-08-15,0.8303,0.8303,win,0,True,False,2024,0,18925.5,19203.75,19549.25,long
2024-08-19,0.8499,0.8499,win,0,True,False,2024,0,19613.75,19674.25,19693.625,long
2024-08-21,0.8351,0.8351,win,0,True,False,2024,1,19743.0,19930.75,19864.25,long
2024-08-23,0.8555,0.8555,win,0,True,False,2024,1,19542.0,20025.75,19733.5,long
2024-09-04,-1.0,-1.0,loss,0,True,False,2024,1,18911.0,19644.75,19020.875,long
2024-09-05,0.9107,0.9107,win,0,True,False,2024,1,18824.25,19115.0,18902.75,long
2024-09-10,0.8864,0.8864,win,0,True,False,2024,0,18386.75,18742.0,18753.75,long
2024-09-11,0.8768,0.8768,win,0,True,False,2024,0,18582.5,18876.75,18990.5,long
2024-09-12,0.846,0.846,win,0,True,False,2024,0,18547.75,19293.5,19401.375,long
2024-09-16,0.8111,0.8111,win,0,True,False,2024,0,19478.5,19527.0,19623.125,long
2024-09-19,0.8328,0.8328,win,0,True,False,2024,0,19560.75,19899.75,20162.625,long
2024-09-20,-1.0,-1.0,loss,0,True,False,2024,1,19642.25,20203.0,20014.0,long
2024-09-23,-1.0,-1.0,loss,0,True,False,2024,0,19996.25,20048.0,20049.25,long
2024-09-24,-1.0,-1.0,loss,0,True,False,2024,0,19955.0,20164.0,20179.25,long
2024-09-26,0.8907,0.8907,win,0,True,False,2024,1,20063.75,20272.75,20259.75,long
2024-09-30,0.8303,0.8303,win,0,True,False,2024,1,20157.5,20245.75,20180.25,long
2024-10-01,0.9622,0.9622,win,0,True,False,2024,0,20057.5,20286.75,19882.25,long
2024-10-02,0.9378,0.9378,win,0,True,False,2024,1,19818.0,20331.5,19997.125,long
2024-10-07,-1.0,-1.0,loss,0,True,False,2024,0,20216.0,20268.0,20124.0,long
2024-10-08,0.8742,0.8742,win,0,True,False,2024,1,19902.5,20265.5,20198.5,long
2024-10-10,-1.0,-1.0,loss,0,True,False,2024,1,20195.5,20482.25,20463.875,long
2024-10-14,0.8278,0.8278,win,0,True,False,2024,0,20406.25,20444.0,20601.875,long
2024-10-15,0.8853,0.8853,win,0,True,False,2024,0,20382.5,20680.0,20351.125,long
2024-10-16,-1.0,-1.0,loss,0,True,False,2024,1,20254.0,20659.25,20318.5,long
2024-10-17,0.8015,0.8015,win,0,True,False,2024,0,20205.25,20397.5,20476.75,long
2024-10-18,-1.0,-1.0,loss,0,True,False,2024,1,20276.75,20594.5,20491.5,long
2024-10-21,0.7559,0.7559,win,0,True,False,2024,0,20494.0,20524.25,20475.875,long
2024-10-22,0.8396,0.8396,win,0,True,False,2024,1,20342.5,20554.25,20509.25,long
2024-10-24,0.7945,0.7945,win,0,True,False,2024,1,20079.0,20542.5,20357.75,long
2024-10-28,-1.0,-1.0,loss,0,True,False,2024,1,20522.0,20622.75,20544.375,long
2024-10-29,-1.0,-1.0,loss,0,True,False,2024,1,20486.0,20676.75,20669.125,long
2024-11-04,0.8439,0.8439,win,0,True,False,2024,1,20017.75,20287.25,20137.0,long
2024-11-06,-1.0,-1.0,loss,0,True,False,2024,0,20041.75,20386.0,20859.375,long
2024-11-07,-1.0,-1.0,loss,0,True,False,2024,0,20323.5,20935.75,21163.25,long
2024-11-08,-1.0,-1.0,loss,0,True,False,2024,1,20860.75,21253.5,21239.125,long
2024-11-11,0.7559,0.7559,win,0,True,False,2024,1,21121.5,21266.5,21142.625,long
2024-11-12,0.9086,0.9086,win,0,True,False,2024,1,21098.25,21340.5,21134.875,long
2024-11-19,0.8111,0.8111,win,0,True,False,2024,0,20476.25,20724.5,20727.625,long
2024-11-27,0.8768,0.8768,win,0,True,False,2024,1,20755.25,21025.0,20776.0,long
2024-12-02,-1.0,-1.0,loss,0,True,False,2024,0,20805.75,21018.0,21205.375,long
2024-12-03,-1.0,-1.0,loss,0,True,False,2024,1,20939.75,21259.5,21229.75,long
2024-12-05,-1.0,-1.0,loss,0,True,False,2024,1,21305.5,21550.0,21503.125,long
2024-12-09,0.7274,0.7274,win,0,True,False,2024,1,21424.0,21669.5,21518.0,long
2024-12-13,0.8303,0.8303,win,0,True,False,2024,1,21602.25,21772.75,21737.0,long
2024-12-17,-1.0,-1.0,loss,0,True,False,2024,0,21762.25,22152.5,22321.75,long
2024-12-19,0.8875,0.8875,win,0,True,False,2024,1,21310.25,22387.5,21520.875,long
2024-12-20,-1.0,-1.0,loss,0,True,False,2024,1,21345.0,21698.0,21681.625,long
2024-12-23,0.8374,0.8374,win,0,True,False,2024,1,21007.0,21812.5,21726.375,long
2024-12-27,0.9221,0.9221,win,0,True,False,2024,0,21870.5,22111.0,21595.625,long
2024-12-30,-1.0,-1.0,loss,0,True,False,2024,1,21498.25,22008.75,21532.25,long
2025-01-02,-1.0,-1.0,loss,0,True,False,2025,0,21181.75,21524.75,21027.375,long
2025-01-03,0.8937,0.8937,win,0,True,False,2025,0,20983.25,21490.75,21506.375,long
2025-01-10,0.9361,0.9361,win,0,True,False,2025,0,21217.5,21348.75,21109.25,long
2025-01-14,0.8303,0.8303,win,0,True,False,2025,1,20693.5,21037.0,20933.75,long
2025-01-21,-1.0,-1.0,loss,0,True,False,2025,1,21527.25,21780.0,21751.125,long
2025-01-22,0.8111,0.8111,win,0,True,False,2025,0,21370.25,21785.0,22020.125,long
2025-01-23,-1.0,-1.0,loss,0,True,False,2025,1,21769.0,22094.0,21967.625,long
2025-01-27,0.9501,0.9501,win,0,True,False,2025,0,21843.25,22078.0,21173.875,long
2025-01-30,0.9171,0.9171,win,0,True,False,2025,1,21368.0,21697.25,21563.0,long
2025-02-04,-1.0,-1.0,loss,0,True,False,2025,0,20940.25,21577.75,21636.875,long
2025-02-05,0.8714,0.8714,win,0,True,False,2025,1,21240.75,21694.75,21690.5,long
2025-02-07,-1.0,-1.0,loss,0,True,False,2025,1,21706.0,21882.0,21712.625,long
2025-02-10,0.7908,0.7908,win,0,True,False,2025,1,21553.0,21967.75,21864.625,long
2025-02-11,0.91,0.91,win,0,True,False,2025,1,21415.0,21893.75,21788.875,long
2025-02-13,0.8418,0.8418,win,0,True,False,2025,0,21510.0,21862.75,21947.625,long
2025-02-14,0.9072,0.9072,win,0,True,False,2025,0,21752.75,22123.75,22170.375,long
2025-02-19,-1.0,-1.0,loss,0,True,False,2025,1,22103.0,22320.0,22253.625,long
2025-02-20,0.8864,0.8864,win,0,True,False,2025,0,22118.0,22299.75,22049.5,long
2025-02-21,0.9127,0.9127,win,0,True,False,2025,0,21950.75,22235.0,21788.375,long
2025-02-25,0.9049,0.9049,win,0,True,False,2025,0,21407.25,21813.0,21179.75,long
2025-02-28,-1.0,-1.0,loss,0,True,False,2025,1,20582.5,21386.5,20598.375,long
2025-03-03,0.9498,0.9498,win,0,True,False,2025,1,20460.25,20944.25,20683.25,long
2025-03-04,0.9573,0.9573,win,0,True,False,2025,1,20317.5,21120.75,20383.875,long
2025-03-05,0.9644,0.9644,win,0,True,False,2025,1,20075.75,20733.0,20488.625,long
2025-03-07,0.9424,0.9424,win,0,True,False,2025,1,20002.75,20648.5,20065.5,long
2025-03-11,0.9534,0.9534,win,0,True,False,2025,0,19271.75,20156.0,19231.5,long
2025-03-17,0.91,0.91,win,0,True,False,2025,0,19560.0,19687.5,19764.125,long
2025-03-18,-1.0,-1.0,loss,0,True,False,2025,1,19551.0,19959.25,19689.0,long
2025-03-19,0.9049,0.9049,win,0,True,False,2025,1,19604.25,20061.5,19800.0,long
2025-03-20,-1.0,-1.0,loss,0,True,False,2025,1,19658.75,20142.25,19849.0,long
2025-03-21,0.9107,0.9107,win,0,True,False,2025,1,19734.5,20105.0,19816.5,long
2025-03-25,-1.0,-1.0,loss,0,True,False,2025,0,20056.25,20409.25,20415.25,long
2025-03-27,0.9255,0.9255,win,0,True,False,2025,1,20003.0,20536.75,20025.0,long
2025-03-31,-1.0,-1.0,loss,0,True,False,2025,0,19272.75,19365.0,19240.0,long
2025-04-01,-1.0,-1.0,loss,0,True,False,2025,0,18976.75,19489.5,19532.5,long
2025-04-03,0.914,0.914,win,0,True,False,2025,1,18817.5,20045.25,18845.625,long
2025-04-04,0.9709,0.9709,win,0,True,False,2025,0,18591.25,19176.75,17711.375,long
2025-04-07,0.9795,0.9795,win,0,True,False,2025,0,16549.5,17126.25,17579.5,long
2025-04-08,0.9591,0.9591,win,0,True,False,2025,1,16452.5,18360.25,17522.125,long
2025-04-09,0.9918,0.9918,win,0,True,False,2025,0,16972.0,18357.25,18546.0,long
2025-04-10,0.9742,0.9742,win,0,True,False,2025,1,16735.0,19388.0,18298.25,long
2025-04-11,0.9617,0.9617,win,0,True,False,2025,1,17918.25,19384.5,18632.0,long
2025-04-14,0.9498,0.9498,win,0,True,False,2025,0,18924.75,19253.0,18858.25,long
2025-04-15,-1.0,-1.0,loss,0,True,False,2025,1,18738.5,19255.75,18941.625,long
2025-04-17,0.9441,0.9441,win,0,True,False,2025,1,18116.25,18861.0,18393.75,long
2025-04-22,-1.0,-1.0,loss,0,True,False,2025,1,17700.0,18374.0,18263.875,long
2025-04-28,0.8781,0.8781,win,0,True,False,2025,0,19451.0,19526.75,19274.625,long
2025-04-29,0.8328,0.8328,win,0,True,False,2025,1,19257.75,19622.75,19560.875,long
2025-04-30,0.9365,0.9365,win,0,True,False,2025,1,19379.25,19692.5,19469.375,long
2025-05-02,0.8639,0.8639,win,0,True,False,2025,0,19748.25,20125.25,20207.875,long
2025-05-05,0.8917,0.8917,win,0,True,False,2025,1,20108.0,20200.0,20139.625,long
2025-05-09,0.8896,0.8896,win,0,True,False,2025,1,19925.25,20337.5,20099.375,long
2025-05-14,0.859,0.859,win,0,True,False,2025,1,20818.25,21347.0,21319.5,long
2025-05-21,-1.0,-1.0,loss,0,True,False,2025,0,21298.0,21562.25,21220.0,long
2025-05-22,0.9049,0.9049,win,0,True,False,2025,1,21071.75,21558.5,21260.5,long
2025-05-27,0.7703,0.7703,win,0,True,False,2025,0,21162.0,21307.75,21450.5,long
2025-05-30,-1.0,-1.0,loss,0,True,False,2025,0,21301.0,21858.75,21177.0,long
2025-06-04,-1.0,-1.0,loss,0,True,False,2025,0,21398.25,21759.75,21769.5,long
2025-06-06,0.8519,0.8519,win,0,True,False,2025,1,21471.0,21936.25,21797.25,long
2025-06-09,0.8303,0.8303,win,0,True,False,2025,0,21730.0,21821.0,21851.75,long
2025-06-17,-1.0,-1.0,loss,0,True,False,2025,1,21828.25,22224.5,22011.5,long
2025-06-18,0.9347,0.9347,win,0,True,False,2025,1,21862.75,22136.5,21963.0,long
2025-06-23,0.9304,0.9304,win,0,True,False,2025,0,21562.0,21786.0,22038.875,long
2025-06-24,0.8537,0.8537,win,0,True,False,2025,0,21707.25,22218.0,22396.625,long
2025-06-26,-1.0,-1.0,loss,0,True,False,2025,0,22388.25,22548.25,22639.75,long
2025-07-01,0.8685,0.8685,win,0,True,False,2025,0,22780.0,22934.0,22720.75,long
2025-07-08,-1.0,-1.0,loss,0,True,False,2025,1,22780.25,23005.5,22907.375,long
2025-07-09,-1.0,-1.0,loss,0,True,False,2025,0,22841.0,22972.0,22982.5,long
2025-07-10,0.8396,0.8396,win,0,True,False,2025,1,22843.25,23111.25,23019.75,long
2025-07-14,-1.0,-1.0,loss,0,True,False,2025,0,22802.25,22889.25,23056.25,long
2025-07-15,0.8048,0.8048,win,0,True,False,2025,0,22805.0,23067.75,23124.125,long
2025-07-17,0.7274,0.7274,win,0,True,False,2025,0,22835.75,23100.0,23257.5,long
2025-07-23,0.8141,0.8141,win,0,True,False,2025,1,23105.0,23367.75,23238.75,long
2025-07-28,-1.0,-1.0,loss,0,True,False,2025,0,23504.75,23557.5,23474.0,long
2025-07-30,0.8111,0.8111,win,0,True,False,2025,1,23422.0,23652.25,23529.625,long
2025-07-31,-1.0,-1.0,loss,0,True,False,2025,1,23355.0,23737.25,23440.0,long
2025-08-05,0.8048,0.8048,win,0,True,False,2025,1,22882.25,23363.25,23207.375,long
2025-08-06,-1.0,-1.0,loss,0,True,False,2025,1,23045.25,23404.25,23374.875,long
2025-08-08,0.8639,0.8639,win,0,True,False,2025,1,23330.0,23671.25,23670.125,long
2025-08-12,0.8842,0.8842,win,0,True,False,2025,0,23587.0,23804.5,23897.0,long
2025-08-13,-1.0,-1.0,loss,0,True,False,2025,1,23596.0,23952.5,23925.25,long
2025-08-15,-1.0,-1.0,loss,0,True,False,2025,1,23793.25,24005.5,23816.375,long
2025-08-19,0.817,0.817,win,0,True,False,2025,0,23718.75,23882.0,23490.125,long
2025-08-20,-1.0,-1.0,loss,0,True,False,2025,0,23425.25,23826.0,23270.375,long
2025-08-21,0.9199,0.9199,win,0,True,False,2025,1,23035.25,23466.5,23158.125,long
2025-08-22,-1.0,-1.0,loss,0,True,False,2025,0,23119.5,23369.5,23610.75,long
2025-08-27,0.6741,0.6741,win,0,True,False,2025,1,23371.25,23625.0,23605.375,long
2025-08-28,0.846,0.846,win,0,True,False,2025,0,23429.0,23685.0,23763.375,long
2025-08-29,0.8946,0.8946,win,0,True,False,2025,0,23486.75,23803.75,23431.0,long
2025-09-02,-1.0,-1.0,loss,0,True,False,2025,0,23371.5,23555.25,23177.375,long
2025-09-04,0.787,0.787,win,0,True,False,2025,0,23299.75,23526.0,23572.5,long
2025-09-10,-1.0,-1.0,loss,0,True,False,2025,1,23726.5,23918.0,23887.75,long
2025-09-11,-1.0,-1.0,loss,0,True,False,2025,1,23785.0,24041.0,24021.75,long
2025-09-15,0.7981,0.7981,win,0,True,False,2025,0,24099.25,24129.75,24255.125,long
2025-09-17,0.8141,0.8141,win,0,True,False,2025,0,24499.0,24646.75,24416.75,long
2025-09-19,-1.0,-1.0,loss,0,True,False,2025,1,24559.75,24815.75,24813.25,long
2025-09-26,-1.0,-1.0,loss,0,True,False,2025,1,24422.0,24792.5,24703.375,long
2025-09-29,0.8768,0.8768,win,0,True,False,2025,0,24723.75,24769.75,24826.0,long
2025-09-30,-1.0,-1.0,loss,0,True,False,2025,0,24754.5,24975.0,24740.75,long
2025-10-02,-1.0,-1.0,loss,0,True,False,2025,0,24633.75,25037.0,25089.0,long
2025-10-09,0.8937,0.8937,win,0,True,False,2025,1,25026.25,25369.75,25174.875,long
2025-10-10,-1.0,-1.0,loss,0,True,False,2025,0,25160.75,25393.0,24716.875,long
2025-10-15,0.9461,0.9461,win,0,True,False,2025,1,24423.25,25044.5,24765.0,long
2025-10-17,-1.0,-1.0,loss,0,True,False,2025,1,24643.25,25179.75,24875.25,long
2025-10-20,0.7609,0.7609,win,0,True,False,2025,0,25039.5,25100.0,25338.25,long
2025-10-21,0.8685,0.8685,win,0,True,False,2025,1,24956.0,25355.0,25283.75,long
2025-10-23,0.9199,0.9199,win,0,True,False,2025,1,24805.25,25338.5,25222.125,long
2025-10-24,-1.0,-1.0,loss,0,True,False,2025,0,24933.25,25303.25,25547.875,long
2025-10-27,0.8253,0.8253,win,0,True,False,2025,0,25698.5,25788.0,25903.25,long
2025-10-28,0.8351,0.8351,win,0,True,False,2025,0,25707.5,26026.0,26133.25,long
2025-10-29,0.7831,0.7831,win,0,True,False,2025,1,25942.25,26232.0,26228.625,long
2025-11-05,0.817,0.817,win,0,True,False,2025,1,25517.0,26105.5,25831.375,long
2025-11-06,-1.0,-1.0,loss,0,True,False,2025,1,25282.75,25878.5,25335.25,long
2025-11-10,0.9114,0.9114,win,0,True,False,2025,0,24709.0,25354.75,25648.125,long
2025-11-12,-1.0,-1.0,loss,0,True,False,2025,1,25478.5,25768.75,25613.875,long
2025-11-17,0.9,0.9,win,0,True,False,2025,1,24626.0,25293.5,24971.0,long
2025-11-18,-1.0,-1.0,loss,0,True,False,2025,1,24732.0,25362.0,24758.5,long
2025-11-19,0.943,0.943,win,0,True,False,2025,1,24380.0,24959.75,24612.25,long
2025-11-21,0.9683,0.9683,win,0,True,False,2025,1,24069.75,25310.0,24293.5,long
2025-11-24,-1.0,-1.0,loss,0,True,False,2025,0,23904.0,24596.5,24926.625,long
2025-12-01,-1.0,-1.0,loss,0,True,False,2025,1,25303.0,25500.25,25467.875,long
2025-12-03,0.787,0.787,win,0,True,False,2025,1,25324.0,25670.0,25632.75,long
2025-12-08,-1.0,-1.0,loss,0,True,False,2025,1,25579.0,25867.75,25619.25,long
2025-12-10,-1.0,-1.0,loss,0,True,False,2025,1,25560.0,25738.5,25607.5,long
2025-12-11,0.8303,0.8303,win,0,True,False,2025,1,25528.25,25869.75,25619.5,long
2025-12-15,0.9291,0.9291,win,0,True,False,2025,0,25117.75,25733.75,25098.75,long
2025-12-16,0.9471,0.9471,win,0,True,False,2025,1,25034.5,25410.0,25228.75,long
2025-12-17,-1.0,-1.0,loss,0,True,False,2025,0,25073.75,25444.0,25003.625,long
2025-12-18,-1.0,-1.0,loss,0,True,False,2025,1,24887.75,25508.0,25377.375,long
2025-12-23,0.7747,0.7747,win,0,True,False,2025,1,25629.5,25795.0,25773.625,long
2025-12-26,0.7395,0.7395,win,0,True,False,2025,1,25777.5,25892.25,25873.5,long
2025-12-29,-1.0,-1.0,loss,0,True,False,2025,0,25834.25,25935.0,25707.75,long
2025-12-31,0.7657,0.7657,win,0,True,False,2025,0,25668.25,25794.0,25601.875,long
2026-01-02,-1.0,-1.0,loss,0,False,True,2026,0,25426.5,25718.25,25325.875,long
2026-01-06,0.8555,0.8555,win,0,False,True,2026,0,25406.0,25708.0,25759.25,long
2026-01-07,0.883,0.883,win,0,False,True,2026,0,25527.0,25837.75,25940.625,long
2026-01-08,-1.0,-1.0,loss,0,False,True,2026,0,25727.0,25998.0,25655.125,long
