orb_label,rr_target,direction,signal,n_on_is,n_off_is,expr_on_is,expr_off_is,delta_is,winrate_on_is,winrate_off_is,welch_t,welch_p,n_on_oos,n_off_oos,expr_on_oos,expr_off_oos,delta_oos,same_sign_oos,role,bh_p,abs_delta_is,priority_rank
CME_PRECLOSE,1.0,long,F6_INSIDE_PDR,327,416,0.11960183486238532,0.14684495192307695,-0.02724311706069163,0.6116207951070336,0.6274038461538461,-0.412719338368046,0.6799391183878073,16,15,0.2956,-0.24497333333333335,0.5405733333333334,False,AVOID,0.8902548980451566,0.02724311706069163,-62
CME_PRECLOSE,1.0,short,F3_NEAR_PIVOT_50__AND__F6_INSIDE_PDR,285,424,0.07671964912280702,0.05078113207547169,0.025938517047335324,0.5859649122807018,0.5707547169811321,0.3713682691717747,0.7104918897860385,12,23,-0.377675,-0.026565217391304352,-0.35110978260869563,False,TAKE,0.8902548980451566,0.025938517047335324,-63
US_DATA_1000,1.5,short,F1_NEAR_PDH_15__AND__F3_NEAR_PIVOT_15,33,774,0.09462424242424244,0.1266325581395349,-0.032008315715292446,0.48484848484848486,0.4754521963824289,-0.15585068134847085,0.8770475703736508,0,33,,-0.0419848484848485,,,AVOID,0.960136287566944,0.032008315715292446,-64
US_DATA_1000,1.5,short,F2_NEAR_PDL_15__AND__F6_INSIDE_PDR,54,753,0.15400370370370375,0.12326693227091634,0.030736771432787413,0.48148148148148145,0.4754316069057105,0.18066770372352667,0.8572322020053296,1,32,-1.0,-0.012046875000000012,-0.987953125,False,TAKE,0.9586252581564976,0.030736771432787413,-65
CME_PRECLOSE,1.0,short,F1_NEAR_PDH_15__AND__F3_NEAR_PIVOT_50,71,638,0.08829718309859154,0.058193103448275864,0.030104079650315675,0.5915492957746479,0.5752351097178683,0.2635370141464483,0.792764785982017,4,31,-0.5401,-0.09621612903225808,-0.44388387096774196,False,TAKE,0.9586252581564976,0.030104079650315675,-66
US_DATA_1000,1.5,short,F3_NEAR_PIVOT_50__AND__F4_ABOVE_PDH,72,735,0.10046666666666665,0.12775863945578234,-0.027291972789115687,0.4722222222222222,0.47619047619047616,-0.1881168747378204,0.8512290808507905,2,31,0.20965,-0.058219354838709686,0.26786935483870966,False,AVOID,0.9586252581564976,0.027291972789115687,-69
CME_PRECLOSE,1.0,short,F2_NEAR_PDL_15__AND__F6_INSIDE_PDR,46,663,0.08521739130434783,0.05954193061840121,0.025675460685946616,0.5869565217391305,0.5761689291101055,0.18268390348154476,0.8557661281275531,2,33,-1.0,-0.09524545454545456,-0.9047545454545455,False,TAKE,0.9586252581564976,0.025675460685946616,-70
CME_PRECLOSE,1.0,short,F2_NEAR_PDL_15,74,635,0.07812702702702701,0.05923606299212599,0.018890964034901016,0.581081081081081,0.5763779527559055,0.1667950524612703,0.867903836465519,4,31,-1.0,-0.0368741935483871,-0.9631258064516129,False,TAKE,0.960136287566944,0.018890964034901016,-77
US_DATA_1000,1.5,short,F6_INSIDE_PDR,453,354,0.13356578366445918,0.1147765536723164,0.018789229992142775,0.47902869757174393,0.4717514124293785,0.223589722593769,0.8231367010286402,19,14,-0.09738421052631578,0.03320000000000002,-0.1305842105263158,False,TAKE,0.9586252581564976,0.018789229992142775,-77
CME_PRECLOSE,1.0,long,F3_NEAR_PIVOT_15__AND__F6_INSIDE_PDR,117,626,0.12024957264957262,0.13758482428115015,-0.017335251631577536,0.6153846153846154,0.6214057507987221,-0.19290483960590812,0.8472745676263207,7,24,0.3459285714285714,-0.05693750000000001,0.40286607142857145,False,AVOID,0.9586252581564976,0.017335251631577536,-79
US_DATA_1000,1.5,short,F3_NEAR_PIVOT_50__AND__F6_INSIDE_PDR,420,387,0.11986571428571431,0.1312470284237726,-0.011381314138058277,0.4738095238095238,0.4780361757105943,-0.13630588826128756,0.8916137834297435,16,17,0.07185625000000001,-0.14912941176470587,0.22098566176470588,False,AVOID,0.9659149320488888,0.011381314138058277,-86
NYSE_OPEN,1.5,short,F1_NEAR_PDH_15,189,630,0.1128952380952381,0.10296777777777777,0.009927460317460335,0.4656084656084656,0.45714285714285713,0.09989111223156885,0.9204952354821229,10,30,-0.26205,0.06367666666666667,-0.32572666666666666,False,TAKE,0.9768520866340896,0.009927460317460335,-88
CME_PRECLOSE,1.0,short,F1_NEAR_PDH_15,103,606,0.06581262135922329,0.06042508250825084,0.0053875388509724495,0.5825242718446602,0.5759075907590759,0.05555657100655594,0.955774662423712,7,28,-0.2170285714285714,-0.12942499999999998,-0.08760357142857142,False,TAKE,0.9974117864727661,0.0053875388509724495,-95
NYSE_OPEN,1.5,short,F3_NEAR_PIVOT_50__AND__F4_ABOVE_PDH,80,739,0.10662,0.10511136671177267,0.00150863328822734,0.4625,0.4587280108254398,0.010668507575204017,0.9915098588029626,1,39,-1.0,0.0074307692307692096,-1.0074307692307691,False,TAKE,0.9978382628781278,0.00150863328822734,-98
US_DATA_1000,1.5,short,F1_NEAR_PDH_15,151,656,0.12617152317880795,0.125128506097561,0.0010430170812469608,0.48344370860927155,0.4740853658536585,0.009837419482876537,0.9921596604014272,8,25,-0.09177500000000002,-0.026052,-0.06572300000000003,False,TAKE,0.9978382628781278,0.0010430170812469608,-99
US_DATA_1000,1.0,long,F1_NEAR_PDH_15__AND__F4_ABOVE_PDH,77,804,0.04138051948051948,0.040810323383084574,0.0005701960974349093,0.5584415584415584,0.5485074626865671,0.005107098484978549,0.995936253149749,1,34,-1.0,-0.02532941176470589,-0.9746705882352941,False,TAKE,0.9978382628781278,0.0005701960974349093,-99
