candidate_id,family,role,trigger_rule,parent_population,lane_id,selectable,n_is,date_start_is,date_end_is,parent_ev_is,modified_ev_is,delta_ev_is,parent_max_dd_is,modified_max_dd_is,delta_max_dd_is,parent_tail5_is,modified_tail5_is,delta_tail5_is,t_delta_is,p_delta_is,delta_sharpe_is,policy_sharpe_is,bh_k_declared,bh_q_family,bh_q_lane,bh_q_global,dsr,sr0,wfe_delta_proxy,era_stable,era_detail,year_outlier_share,year_outlier,action_count_total,action_count_is,action_rate_is,fire_rate_guard,n_2026,parent_ev_2026,modified_ev_2026,delta_ev_2026,verdict
initial_confirmation_delay__NYSE_OPEN__rr2__cb3,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 3 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ NYSE_OPEN O5 E2 CB1 RR2,NYSE_OPEN_rr2,True,1719,2019-05-06,2025-12-31,0.10803339150668992,0.02550820244328097,-0.08252518906340894,36.0565,47.59100000000001,11.534500000000008,-1.0,-1.0,0.0,-3.7534939932372313,0.00018018692221113245,-0.0905310978208035,0.02055216818309824,114,0.00027028038331669866,0.00043244861330671785,0.0004192103904503898,0.0,0.2190404789107936,,False,launch_2019:-0.1593/N=171; covid_2020_2022:-0.0415/N=775; transition_2023:-0.0735/N=257; recent_2024_2025:-0.1232/N=516,0.281649335122881,2024:-39.95R,1703,895,0.52065154159395,True,87,0.03682413793103446,0.07309310344827585,0.03626896551724138,KILL
initial_confirmation_delay__NYSE_OPEN__rr2__cb5,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 5 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ NYSE_OPEN O5 E2 CB1 RR2,NYSE_OPEN_rr2,True,1719,2019-05-06,2025-12-31,0.10803339150668992,0.035131297265852235,-0.0729020942408377,36.0565,44.29449999999999,8.237999999999992,-1.0,-1.0,0.0,-2.821669702646963,0.004832399221686583,-0.06805628471194536,0.029594874406220332,114,0.004832399221686583,0.007248598832529875,0.007248598832529875,0.0,0.2190404789107936,,False,launch_2019:-0.1417/N=171; covid_2020_2022:-0.0395/N=775; transition_2023:-0.0529/N=257; recent_2024_2025:-0.1102/N=516,0.32468657909793186,2024:-40.69R,1641,997,0.5799883653286795,True,87,0.03682413793103446,0.10692873563218394,0.07010459770114943,KILL
initial_confirmation_delay__US_DATA_1000__rr1__cb2,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 2 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ US_DATA_1000 O5 E2 CB1 RR1,US_DATA_1000_rr1,True,1718,2019-05-06,2025-12-31,0.08635977881257277,-0.032116938300349236,-0.11847671711292199,20.513200000000005,68.06300000000002,47.54980000000001,-1.0,-1.0,0.0,-6.139856704172742,1.0237475714970685e-09,-0.14813123910080794,-0.03431230234080474,114,2.764118443042085e-08,4.094990285988274e-09,7.2942014469166135e-09,0.0,0.2190404789107936,,False,launch_2019:-0.0372/N=171; covid_2020_2022:-0.0978/N=774; transition_2023:-0.1686/N=257; recent_2024_2025:-0.1515/N=516,0.24104882015102455,2024:-49.06R,1761,1115,0.6490104772991852,True,86,0.0631546511627907,0.11367441860465116,0.05051976744186046,KILL
initial_confirmation_delay__US_DATA_1000__rr1__cb3,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 3 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ US_DATA_1000 O5 E2 CB1 RR1,US_DATA_1000_rr1,True,1718,2019-05-06,2025-12-31,0.08635977881257277,-0.010735622817229335,-0.0970954016298021,20.513200000000005,38.40660000000002,17.893400000000014,-1.0,-1.0,0.0,-4.470090799031847,8.330138071737637e-06,-0.10784617961909335,-0.011624256965654169,114,1.7301055995147398e-05,1.999233137217033e-05,2.7132449719374015e-05,0.0,0.2190404789107936,,False,launch_2019:-0.0055/N=171; covid_2020_2022:-0.0814/N=774; transition_2023:-0.0830/N=257; recent_2024_2025:-0.1580/N=516,0.24780963240191378,2024:-41.34R,1721,1193,0.6944121071012805,True,86,0.0631546511627907,0.06787906976744186,0.00472441860465116,KILL
initial_confirmation_delay__US_DATA_1000__rr1__cb5,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 5 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ US_DATA_1000 O5 E2 CB1 RR1,US_DATA_1000_rr1,True,1718,2019-05-06,2025-12-31,0.08635977881257277,0.002044994179278231,-0.08431478463329453,20.513200000000005,36.62829999999999,16.115099999999984,-1.0,-1.0,0.0,-3.4601018018171668,0.0005531772223018969,-0.08347901132118908,0.0022649232179192203,114,0.0006856512903628833,0.0011063544446037938,0.0011794330838340956,0.0,0.2190404789107936,,False,launch_2019:-0.0274/N=171; covid_2020_2022:-0.0392/N=774; transition_2023:-0.1090/N=257; recent_2024_2025:-0.1585/N=516,0.3258915257419946,2024:-47.21R,1664,1286,0.7485448195576252,True,86,0.0631546511627907,0.07366511627906976,0.010510465116279054,KILL
initial_confirmation_delay__US_DATA_1000__rr1.5__cb2,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 2 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ US_DATA_1000 O5 E2 CB1 RR1.5,US_DATA_1000_rr1.5,True,1718,2019-05-06,2025-12-31,0.09853771827706635,-0.01142392316647264,-0.10996164144353901,24.264699999999976,63.5339,39.269200000000026,-1.0,-1.0,0.0,-5.437295744739974,6.186717093707378e-08,-0.13118113253009595,-0.010074212198598134,114,4.1760340382524804e-07,2.4746868374829513e-07,3.712030256224427e-07,0.0,0.2190404789107936,,False,launch_2019:+0.0183/N=171; covid_2020_2022:-0.0954/N=774; transition_2023:-0.1200/N=257; recent_2024_2025:-0.1693/N=516,0.29097775126366954,2024:-54.97R,1761,919,0.5349243306169965,True,86,0.031000000000000003,0.18615,0.15515,KILL
initial_confirmation_delay__US_DATA_1000__rr1.5__cb3,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 3 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ US_DATA_1000 O5 E2 CB1 RR1.5,US_DATA_1000_rr1.5,True,1718,2019-05-06,2025-12-31,0.09853771827706635,0.018893830034924328,-0.07964388824214202,24.264699999999976,39.14399999999996,14.879299999999986,-1.0,-1.0,0.0,-3.457417400422579,0.0005586788291845715,-0.08341424699133852,0.016877322717827607,114,0.0006856512903628833,0.001117357658369143,0.0011794330838340956,0.0,0.2190404789107936,,False,launch_2019:+0.0077/N=171; covid_2020_2022:-0.0674/N=774; transition_2023:-0.0604/N=257; recent_2024_2025:-0.1365/N=516,0.3113714862871835,2024:-42.60R,1721,998,0.580908032596042,True,86,0.031000000000000003,0.11999999999999998,0.08900000000000002,KILL
initial_confirmation_delay__US_DATA_1000__rr1.5__cb5,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 5 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ US_DATA_1000 O5 E2 CB1 RR1.5,US_DATA_1000_rr1.5,True,1718,2019-05-06,2025-12-31,0.09853771827706635,0.021075436554132708,-0.07746228172293365,24.264699999999976,38.8359,14.571200000000026,-1.0,-1.0,0.0,-2.9965855546629765,0.002769355261598149,-0.07229613860240994,0.019381053488957942,114,0.0028758689255057703,0.004154032892397224,0.00457545651916216,0.0,0.2190404789107936,,False,launch_2019:-0.0509/N=171; covid_2020_2022:-0.0449/N=774; transition_2023:-0.0521/N=257; recent_2024_2025:-0.1478/N=516,0.34149182222449315,2024:-45.45R,1664,1088,0.6332945285215367,True,86,0.031000000000000003,0.10399651162790698,0.07299651162790698,KILL
initial_confirmation_delay__US_DATA_1000__rr2__cb2,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 2 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ US_DATA_1000 O5 E2 CB1 RR2,US_DATA_1000_rr2,True,1718,2019-05-06,2025-12-31,0.11104220023282885,0.006583294528521528,-0.10445890570430733,30.061800000000005,49.88040000000005,19.818600000000046,-1.0,-1.0,0.0,-4.964491010726446,7.571759647990426e-07,-0.11977416417942524,0.005100274715463204,114,2.2435045533436833e-06,2.943817571025123e-06,3.4527223994836343e-06,0.0,0.2190404789107936,,False,launch_2019:-0.0684/N=171; covid_2020_2022:-0.0900/N=774; transition_2023:-0.1042/N=257; recent_2024_2025:-0.1382/N=516,0.2840855141301368,2024:-50.98R,1761,805,0.46856810244470315,True,86,0.05735813953488372,0.18261046511627907,0.12525232558139535,KILL
initial_confirmation_delay__US_DATA_1000__rr2__cb3,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 3 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ US_DATA_1000 O5 E2 CB1 RR2,US_DATA_1000_rr2,True,1718,2019-05-06,2025-12-31,0.11104220023282885,0.02271065192083818,-0.08833154831199069,30.061800000000005,46.86540000000002,16.803600000000017,-1.0,-1.0,0.0,-3.5572398980683455,0.0003849455328046399,-0.08582258174227099,0.01798320339535036,114,0.0005196764692862639,0.0009238692787311358,0.0008604664850927245,0.0,0.2190404789107936,-28.966172376184637,False,launch_2019:-0.0097/N=171; covid_2020_2022:-0.0621/N=774; transition_2023:-0.0732/N=257; recent_2024_2025:-0.1613/N=516,0.2762102513548278,2025:-41.92R,1721,884,0.5145518044237486,True,86,0.05735813953488372,0.06182209302325582,0.004463953488372079,KILL
initial_confirmation_delay__US_DATA_1000__rr2__cb5,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 5 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ US_DATA_1000 O5 E2 CB1 RR2,US_DATA_1000_rr2,True,1718,2019-05-06,2025-12-31,0.11104220023282885,0.026418568102444702,-0.08462363213038417,30.061800000000005,41.264,11.202199999999998,-1.0,-1.0,0.0,-3.0914684220534787,0.002023712218640404,-0.07458529898402613,0.021685500357879233,114,0.0021856091961316364,0.0034692209462406924,0.003495502923106152,0.0,0.2190404789107936,,False,launch_2019:-0.1585/N=171; covid_2020_2022:-0.0360/N=774; transition_2023:-0.0464/N=257; recent_2024_2025:-0.1521/N=516,0.29080486492955865,2024:-42.28R,1664,971,0.5651920838183935,True,86,0.05735813953488372,0.05326279069767442,-0.004095348837209306,KILL
initial_confirmation_delay__CME_PRECLOSE__rr1__cb2,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 2 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ CME_PRECLOSE O5 E2 CB1 RR1,CME_PRECLOSE_rr1,True,1643,2019-05-06,2025-12-31,0.07603956177723675,-0.02270389531345101,-0.09874345709068777,31.66929999999999,48.038799999999995,16.369500000000006,-1.0,-1.0,0.0,-4.950914058055988,8.146058328774406e-07,-0.12214244403302967,-0.029927822797738902,114,2.2435045533436833e-06,4.887634997264644e-06,3.5083610299201634e-06,0.0,0.2190404789107936,,False,launch_2019:+0.0365/N=164; covid_2020_2022:-0.1308/N=741; transition_2023:-0.0656/N=245; recent_2024_2025:-0.1121/N=493,0.29344810476128835,2022:-47.61R,1598,1303,0.7930614729153986,True,83,-0.060809638554216894,-0.27100963855421684,-0.21019999999999997,KILL
initial_confirmation_delay__CME_PRECLOSE__rr1__cb3,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 3 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ CME_PRECLOSE O5 E2 CB1 RR1,CME_PRECLOSE_rr1,True,1643,2019-05-06,2025-12-31,0.07603956177723675,0.0024838709677419395,-0.07355569080949481,31.66929999999999,47.10629999999996,15.436999999999973,-1.0,-1.0,0.0,-3.380235530048677,0.0007412104371246849,-0.08339272792982905,0.0035318369047231926,114,0.000870116600102891,0.0014824208742493699,0.0015180636713160566,0.0,0.2190404789107936,-4.515838689932669,False,launch_2019:+0.1381/N=164; covid_2020_2022:-0.1074/N=741; transition_2023:-0.0884/N=245; recent_2024_2025:-0.0858/N=493,0.3257149240393208,2022:-39.36R,1505,1414,0.8606208155812538,True,83,-0.060809638554216894,-0.19750843373493976,-0.13669879518072292,KILL
initial_confirmation_delay__CME_PRECLOSE__rr1__cb5,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 5 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ CME_PRECLOSE O5 E2 CB1 RR1,CME_PRECLOSE_rr1,True,1643,2019-05-06,2025-12-31,0.07603956177723675,-0.02059555690809494,-0.09663511868533171,31.66929999999999,43.508799999999994,11.839500000000005,-1.0,-1.0,0.0,-4.245083620516414,2.3073700631186495e-05,-0.10472912323952797,-0.034113990654029265,114,4.153266113613569e-05,9.229480252474598e-05,6.744620184500667e-05,0.0,0.2190404789107936,,False,launch_2019:+0.0895/N=164; covid_2020_2022:-0.1714/N=741; transition_2023:-0.0329/N=245; recent_2024_2025:-0.0779/N=493,0.325172968700302,2022:-51.63R,1385,1508,0.9178332318928789,False,83,-0.060809638554216894,-0.12750722891566266,-0.06669759036144582,KILL
initial_confirmation_delay__CME_PRECLOSE__rr1.5__cb2,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 2 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ CME_PRECLOSE O5 E2 CB1 RR1.5,CME_PRECLOSE_rr1.5,True,1643,2019-05-06,2025-12-31,0.09823438831405965,-0.00984838709677419,-0.10808277541083383,23.755100000000002,33.44730000000002,9.692200000000017,-1.0,-1.0,0.0,-5.201756553724993,2.2220921136297315e-07,-0.12833090037242073,-0.011480108389352723,114,9.999414511333792e-07,1.333255268177839e-06,1.2062785759704256e-06,0.0,0.2190404789107936,,False,launch_2019:-0.0236/N=164; covid_2020_2022:-0.1576/N=741; transition_2023:-0.0906/N=245; recent_2024_2025:-0.0705/N=493,0.2377542516049105,2022:-42.22R,1598,1208,0.7352404138770542,True,83,-0.14941445783132531,-0.23672168674698796,-0.08730722891566266,KILL
initial_confirmation_delay__CME_PRECLOSE__rr1.5__cb3,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 3 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ CME_PRECLOSE O5 E2 CB1 RR1.5,CME_PRECLOSE_rr1.5,True,1643,2019-05-06,2025-12-31,0.09823438831405965,0.015019902617163726,-0.08321448569689592,23.755100000000002,32.83509999999997,9.079999999999966,-1.0,-1.0,0.0,-3.631892399785224,0.00028999350718509286,-0.08960127543578054,0.01894208889658766,114,0.0004120960365261846,0.0005799870143701857,0.0006611851963820117,0.0,0.2190404789107936,,False,launch_2019:+0.0866/N=164; covid_2020_2022:-0.1362/N=741; transition_2023:-0.1022/N=245; recent_2024_2025:-0.0506/N=493,0.26740583405377655,2022:-36.56R,1505,1325,0.8064516129032258,True,83,-0.14941445783132531,-0.21525542168674697,-0.0658409638554217,KILL
initial_confirmation_delay__CME_PRECLOSE__rr1.5__cb5,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 5 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ CME_PRECLOSE O5 E2 CB1 RR1.5,CME_PRECLOSE_rr1.5,True,1643,2019-05-06,2025-12-31,0.09823438831405965,-0.011089044430919057,-0.1093234327449787,23.755100000000002,31.67590000000001,7.920800000000007,-1.0,-1.0,0.0,-4.3982750782440885,1.1612662963799635e-05,-0.10850846152583782,-0.016714328715738486,114,2.239585000161358e-05,3.483798889139891e-05,3.48379888913989e-05,0.0,0.2190404789107936,,False,launch_2019:+0.0439/N=164; covid_2020_2022:-0.1918/N=741; transition_2023:-0.0579/N=245; recent_2024_2025:-0.0619/N=493,0.2981470717921995,2022:-53.55R,1385,1445,0.8794887401095557,True,83,-0.14941445783132531,-0.17638795180722888,-0.026973493975903585,KILL
initial_confirmation_delay__CME_PRECLOSE__rr2__cb2,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 2 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ CME_PRECLOSE O5 E2 CB1 RR2,CME_PRECLOSE_rr2,True,1643,2019-05-06,2025-12-31,0.11935873402312841,-0.00824583079732197,-0.12760456482045038,26.8456,30.737900000000007,3.892300000000006,-1.0,-1.0,0.0,-5.824694499944986,6.870555642069311e-09,-0.1436992065760841,-0.00901777564860387,114,9.27525011679357e-08,4.122333385241587e-08,4.607313783505303e-08,0.0,0.2190404789107936,,False,launch_2019:+0.0112/N=164; covid_2020_2022:-0.1638/N=741; transition_2023:-0.1111/N=245; recent_2024_2025:-0.1276/N=493,0.20458583487197735,2020:-42.89R,1598,1169,0.711503347534997,True,83,-0.16247349397590363,-0.2800084337349397,-0.1175349397590361,KILL
initial_confirmation_delay__CME_PRECLOSE__rr2__cb3,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 3 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ CME_PRECLOSE O5 E2 CB1 RR2,CME_PRECLOSE_rr2,True,1643,2019-05-06,2025-12-31,0.11935873402312841,0.02382805842970177,-0.09553067559342666,26.8456,28.086799999999986,1.241199999999985,-1.0,-1.0,0.0,-4.018391468638774,6.124685563674232e-05,-0.09913647243833149,0.028051323669397926,114,9.72744177760025e-05,0.00012249371127348463,0.00015515870094641386,0.0,0.2190404789107936,,False,launch_2019:+0.0981/N=164; covid_2020_2022:-0.1349/N=741; transition_2023:-0.0909/N=245; recent_2024_2025:-0.1030/N=493,0.23994803669032713,2021:-37.66R,1505,1286,0.7827145465611686,True,83,-0.16247349397590363,-0.17390722891566265,-0.011433734939759034,KILL
initial_confirmation_delay__CME_PRECLOSE__rr2__cb5,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 5 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ CME_PRECLOSE O5 E2 CB1 RR2,CME_PRECLOSE_rr2,True,1643,2019-05-06,2025-12-31,0.11935873402312841,-0.005100243457090687,-0.12445897748021911,26.8456,30.367900000000006,3.522300000000005,-1.0,-1.0,0.0,-4.751244722912769,2.197960802975978e-06,-0.11721646464682739,-0.00731444147650142,114,5.394994698213764e-06,6.593882408927934e-06,8.082823598040693e-06,0.0,0.2190404789107936,,False,launch_2019:+0.0565/N=164; covid_2020_2022:-0.1887/N=741; transition_2023:-0.0614/N=245; recent_2024_2025:-0.1194/N=493,0.253598166330132,2020:-51.86R,1385,1412,0.859403530127815,True,83,-0.16247349397590363,-0.15458072289156627,0.00789277108433735,KILL
one_loss_throttle__rr1__skip_after_first_loss,one_loss_session_throttle,allocator,"After the first same-trading-day parent E2 loss across the three scoped sessions, skip later parent opportunities.","MNQ O5 E2 CB1 RR1 across NYSE_OPEN,US_DATA_1000,CME_PRECLOSE",portfolio_rr1,True,5080,2019-05-06,2025-12-31,0.08009082677165355,0.0488144094488189,-0.03127641732283464,38.62330000000001,27.685000000000006,-10.938300000000002,-1.0,-1.0,0.0,-4.126101644264644,3.7486824459209196e-05,-0.05789060205984268,0.06566092109262299,114,3.7486824459209196e-05,3.7486824459209196e-05,0.00010174995210356782,0.0,0.2190404789107936,,False,launch_2019:+0.0391/N=506; covid_2020_2022:-0.0616/N=2290; transition_2023:-0.0033/N=759; recent_2024_2025:-0.0230/N=1525,0.3921472367925822,2021:-62.31R,1946,1852,0.36456692913385824,True,256,0.015069140625000012,0.0525328125,0.03746367187500001,KILL
one_loss_throttle__rr1__half_after_first_loss,one_loss_session_throttle,allocator,"After the first same-trading-day parent E2 loss across the three scoped sessions, trade later opportunities at half risk.","MNQ O5 E2 CB1 RR1 across NYSE_OPEN,US_DATA_1000,CME_PRECLOSE",portfolio_rr1,True,5080,2019-05-06,2025-12-31,0.08009082677165355,0.06445261811023623,-0.01563820866141732,38.62330000000001,31.58384999999998,-7.039450000000027,-1.0,-1.0,0.0,-4.126101644264644,3.7486824459209196e-05,-0.05789060205984268,0.08158324557903122,114,3.7486824459209196e-05,3.7486824459209196e-05,0.00010174995210356782,0.0,0.2190404789107936,,True,launch_2019:+0.0196/N=506; covid_2020_2022:-0.0308/N=2290; transition_2023:-0.0017/N=759; recent_2024_2025:-0.0115/N=1525,0.3921472367925822,2021:-31.15R,1946,1852,0.36456692913385824,True,256,0.015069140625000012,0.03380097656250001,0.018731835937500003,KILL
one_loss_throttle__rr1.5__skip_after_first_loss,one_loss_session_throttle,allocator,"After the first same-trading-day parent E2 loss across the three scoped sessions, skip later parent opportunities.","MNQ O5 E2 CB1 RR1.5 across NYSE_OPEN,US_DATA_1000,CME_PRECLOSE",portfolio_rr1.5,True,5080,2019-05-06,2025-12-31,0.098515531496063,0.04778702755905512,-0.050728503937007875,28.499700000000004,26.754199999999997,-1.745500000000007,-1.0,-1.0,0.0,-5.007409960230843,5.703365800921904e-07,-0.07025565590735208,0.05450425486344094,114,1.7110097402765713e-06,5.703365800921904e-07,2.7090987554379045e-06,0.0,0.2190404789107936,,False,launch_2019:+0.0132/N=506; covid_2020_2022:-0.0746/N=2290; transition_2023:-0.0319/N=759; recent_2024_2025:-0.0454/N=1525,0.24938184126708182,2022:-64.27R,2295,2182,0.42952755905511814,True,256,-0.03553593749999999,0.0255390625,0.061075000000000004,KILL
one_loss_throttle__rr1.5__half_after_first_loss,one_loss_session_throttle,allocator,"After the first same-trading-day parent E2 loss across the three scoped sessions, trade later opportunities at half risk.","MNQ O5 E2 CB1 RR1.5 across NYSE_OPEN,US_DATA_1000,CME_PRECLOSE",portfolio_rr1.5,True,5080,2019-05-06,2025-12-31,0.098515531496063,0.07315127952755905,-0.025364251968503938,28.499700000000004,24.791,-3.708700000000004,-1.0,-1.0,0.0,-5.007409960230843,5.703365800921904e-07,-0.07025565590735208,0.07725339240556119,114,1.7110097402765713e-06,5.703365800921904e-07,2.7090987554379045e-06,0.0,0.2190404789107936,,True,launch_2019:+0.0066/N=506; covid_2020_2022:-0.0373/N=2290; transition_2023:-0.0160/N=759; recent_2024_2025:-0.0227/N=1525,0.24938184126708182,2022:-32.13R,2295,2182,0.42952755905511814,True,256,-0.03553593749999999,-0.004998437500000001,0.030537500000000002,KILL
one_loss_throttle__rr2__skip_after_first_loss,one_loss_session_throttle,allocator,"After the first same-trading-day parent E2 loss across the three scoped sessions, skip later parent opportunities.","MNQ O5 E2 CB1 RR2 across NYSE_OPEN,US_DATA_1000,CME_PRECLOSE",portfolio_rr2,True,5080,2019-05-06,2025-12-31,0.11271383858267718,0.05629854330708661,-0.05641529527559055,29.8225,27.564000000000007,-2.2584999999999944,-1.0,-1.0,0.0,-4.689874317293785,2.8053699585182655e-06,-0.06580052340458466,0.057243644616927714,114,4.208054937777398e-06,2.8053699585182655e-06,9.691278038517644e-06,0.0,0.2190404789107936,,False,launch_2019:+0.0144/N=506; covid_2020_2022:-0.0655/N=2290; transition_2023:-0.0437/N=759; recent_2024_2025:-0.0726/N=1525,0.23353595750300868,2024:-66.93R,2486,2367,0.4659448818897638,True,256,-0.02089375000000003,0.015801562499999994,0.03669531250000001,KILL
one_loss_throttle__rr2__half_after_first_loss,one_loss_session_throttle,allocator,"After the first same-trading-day parent E2 loss across the three scoped sessions, trade later opportunities at half risk.","MNQ O5 E2 CB1 RR2 across NYSE_OPEN,US_DATA_1000,CME_PRECLOSE",portfolio_rr2,True,5080,2019-05-06,2025-12-31,0.11271383858267718,0.08450619094488188,-0.028207647637795274,29.8225,24.384649999999993,-5.437850000000008,-1.0,-1.0,0.0,-4.689874317293785,2.8053699585182655e-06,-0.06580052340458466,0.0788763424508573,114,4.208054937777398e-06,2.8053699585182655e-06,9.691278038517644e-06,0.0,0.2190404789107936,,True,launch_2019:+0.0072/N=506; covid_2020_2022:-0.0327/N=2290; transition_2023:-0.0219/N=759; recent_2024_2025:-0.0363/N=1525,0.23353595750300868,2024:-33.46R,2486,2367,0.4659448818897638,True,256,-0.02089375000000003,-0.002546093750000006,0.018347656250000004,KILL
retest_hold__NYSE_OPEN__rr1__wait0,retest_hold_before_stop,execution,Replace initial stop entry with ORB-edge retest hold entry before any stop breach; wait 0 bars after parent entry timestamp.,MNQ NYSE_OPEN O5 E2 CB1 RR1,NYSE_OPEN_rr1,True,1719,2019-05-06,2025-12-31,0.07769767306573588,-0.00667335660267597,-0.08437102966841188,20.1683,61.72539999999999,41.55709999999999,-1.0,-1.0,0.0,-9.182599745723083,1.1737526531086261e-19,-0.22147653288566235,-0.007100070471290136,114,3.5212579593258786e-19,7.042515918651756e-19,2.2301300409063897e-18,0.0,0.2190404789107936,,False,launch_2019:-0.1383/N=171; covid_2020_2022:-0.0745/N=775; transition_2023:-0.0626/N=257; recent_2024_2025:-0.0922/N=516,0.19252753496081604,2025:-27.92R,1739,964,0.5607911576497964,True,87,0.03992643678160917,-0.06074597701149427,-0.10067241379310345,KILL
retest_hold__NYSE_OPEN__rr1__wait2,retest_hold_before_stop,execution,Replace initial stop entry with ORB-edge retest hold entry before any stop breach; wait 2 bars after parent entry timestamp.,MNQ NYSE_OPEN O5 E2 CB1 RR1,NYSE_OPEN_rr1,True,1719,2019-05-06,2025-12-31,0.07769767306573588,-0.06338150087260035,-0.14107917393833624,20.1683,123.77459999999985,103.60629999999985,-1.0,-1.0,0.0,-11.827216214914468,4.3758012375181545e-31,-0.2852624434804955,-0.06890362538081589,114,7.876442227532678e-30,5.2509614850217855e-30,4.9884134107706963e-29,0.0,0.2190404789107936,,False,launch_2019:-0.1781/N=171; covid_2020_2022:-0.1180/N=775; transition_2023:-0.1327/N=257; recent_2024_2025:-0.1677/N=516,0.187293492240277,2024:-45.42R,1668,984,0.5724258289703316,True,87,0.03992643678160917,-0.09388505747126435,-0.13381149425287356,KILL
retest_hold__NYSE_OPEN__rr1.5__wait0,retest_hold_before_stop,execution,Replace initial stop entry with ORB-edge retest hold entry before any stop breach; wait 0 bars after parent entry timestamp.,MNQ NYSE_OPEN O5 E2 CB1 RR1.5,NYSE_OPEN_rr1.5,True,1719,2019-05-06,2025-12-31,0.09876207097149504,0.01097789412449098,-0.08778417684700408,26.497999999999998,61.32850000000002,34.83050000000002,-1.0,-1.0,0.0,-8.92054568649037,1.1602085307385989e-18,-0.2151560108031761,0.009577550150630052,114,2.6104691941618475e-18,6.961251184431593e-18,1.6532971563025035e-17,0.0,0.2190404789107936,,False,launch_2019:-0.1438/N=171; covid_2020_2022:-0.0979/N=775; transition_2023:-0.0620/N=257; recent_2024_2025:-0.0668/N=516,0.21682162477385836,2021:-32.72R,1739,814,0.4735311227457824,True,87,0.007335632183908049,-0.048554022988505745,-0.05588965517241378,KILL
retest_hold__NYSE_OPEN__rr1.5__wait2,retest_hold_before_stop,execution,Replace initial stop entry with ORB-edge retest hold entry before any stop breach; wait 2 bars after parent entry timestamp.,MNQ NYSE_OPEN O5 E2 CB1 RR1.5,NYSE_OPEN_rr1.5,True,1719,2019-05-06,2025-12-31,0.09876207097149504,-0.04921675392670157,-0.1479788248981966,26.497999999999998,100.55789999999996,74.05989999999997,-1.0,-1.0,0.0,-11.206541855673738,3.501483367352522e-28,-0.27029230333040427,-0.04435699310793336,114,3.1513350306172697e-27,4.201780040823026e-27,1.9958455193909374e-26,0.0,0.2190404789107936,,False,launch_2019:-0.1983/N=171; covid_2020_2022:-0.1483/N=775; transition_2023:-0.1190/N=257; recent_2024_2025:-0.1453/N=516,0.1847480654591085,2021:-47.00R,1668,836,0.48632926119837117,True,87,0.007335632183908049,-0.09859885057471267,-0.10593448275862068,KILL
