trading_day,pnl_r,is_is,is_oos,year,feature_fire,prev_day_low,orb_mid,break_dir
2025-09-25,0.9629,True,False,2025,1,24628.0,24483.0,long
2025-09-29,-1.0,True,False,2025,0,24723.75,24939.875,long
2025-10-01,0.9586,True,False,2025,0,24722.5,24789.375,long
2025-10-02,-1.0,True,False,2025,0,24633.75,25057.5,long
2025-10-07,-1.0,True,False,2025,0,25045.0,25232.125,long
2025-10-08,-1.0,True,False,2025,0,24985.25,25192.5,long
2025-10-13,-1.0,True,False,2025,0,24482.0,24885.375,long
2025-10-14,0.9507,True,False,2025,1,24651.5,24583.25,long
2025-10-15,0.9072,True,False,2025,0,24423.25,25028.125,long
2025-10-16,-1.0,True,False,2025,0,24663.5,25056.125,long
2025-10-17,-1.0,True,False,2025,0,24643.25,24829.625,long
2025-10-20,0.9215,True,False,2025,0,25039.5,25228.0,long
2025-10-21,0.9086,True,False,2025,0,24956.0,25227.125,long
2025-10-24,-1.0,True,False,2025,0,24933.25,25511.5,long
2025-10-31,-1.0,True,False,2025,0,25853.0,26088.0,long
2025-11-05,-1.0,True,False,2025,0,25517.0,25668.875,long
2025-11-06,-1.0,True,False,2025,0,25282.75,25463.25,long
2025-11-10,-1.0,True,False,2025,0,24709.0,25634.125,long
2025-11-12,-1.0,True,False,2025,0,25478.5,25609.125,long
2025-11-13,-1.0,True,False,2025,1,25488.75,25368.75,long
2025-11-14,-1.0,True,False,2025,1,25002.0,24931.25,long
2025-11-18,-1.0,True,False,2025,1,24732.0,24495.375,long
2025-11-19,0.9456,True,False,2025,0,24380.0,24906.25,long
2025-11-24,-1.0,True,False,2025,0,23904.0,24713.5,long
2025-11-25,0.9827,True,False,2025,0,24361.25,24737.75,long
2025-11-26,0.9564,True,False,2025,0,24602.0,25167.375,long
2025-11-27,0.595,True,False,2025,0,25061.75,25295.5,long
2025-12-02,-1.0,True,False,2025,0,25193.5,25620.625,long
2025-12-03,0.9663,True,False,2025,0,25324.0,25531.25,long
2025-12-04,-1.0,True,False,2025,0,25420.75,25562.75,long
2025-12-05,-1.0,True,False,2025,0,25487.0,25792.75,long
2025-12-09,0.9461,True,False,2025,0,25563.75,25643.75,long
2025-12-10,-1.0,True,False,2025,0,25560.0,25619.5,long
2025-12-11,0.9614,True,False,2025,1,25528.25,25427.25,long
2025-12-23,0.9586,True,False,2025,0,25629.5,25661.625,long
2025-12-24,0.8015,True,False,2025,0,25608.5,25810.5,long
2026-01-05,-1.0,False,True,2026,0,25265.25,25603.75,long
2026-01-07,-1.0,False,True,2026,0,25527.0,25838.875,long
2026-01-08,0.9381,False,True,2026,1,25727.0,25592.25,long
2026-01-12,-1.0,False,True,2026,0,25615.75,25890.125,long
2026-01-14,0.9498,False,True,2026,1,25803.25,25561.25,long
2026-01-16,-1.0,False,True,2026,0,25562.5,25732.0,long
2026-01-19,-1.0,False,True,2026,1,25590.25,25323.875,long
2026-01-22,-1.0,False,True,2026,0,25026.0,25562.625,long
2026-01-23,0.9503,False,True,2026,0,25483.25,25691.0,long
2026-01-30,-1.0,False,True,2026,0,25536.0,25844.375,long
2026-02-02,0.9659,False,True,2026,0,25568.75,25756.0,long
2026-02-04,0.9679,False,True,2026,1,25218.0,25152.375,long
2026-02-09,0.9538,False,True,2026,0,24240.5,25134.0,long
2026-02-10,0.8907,False,True,2026,0,24955.5,25392.5,long
2026-02-13,0.967,False,True,2026,0,24721.5,24735.125,long
2026-02-16,-1.0,False,True,2026,0,24578.75,24779.5,long
2026-02-17,-1.0,False,True,2026,1,24670.5,24513.875,long
2026-02-18,0.9646,False,True,2026,0,24449.25,24977.375,long
2026-02-19,-1.0,False,True,2026,0,24702.0,24896.375,long
2026-02-24,0.9519,False,True,2026,0,24667.75,24849.0,long
2026-03-02,0.9724,False,True,2026,0,24780.0,24855.0,long
2026-03-04,0.9693,False,True,2026,0,24350.75,24936.875,long
2026-03-10,-1.0,False,True,2026,0,23999.0,24948.375,long
2026-03-16,-1.0,False,True,2026,0,24270.0,24931.625,long
2026-03-18,-1.0,False,True,2026,0,24729.0,24944.75,long
2026-03-20,-1.0,False,True,2026,1,24324.25,24286.5,long
2026-03-24,-1.0,False,True,2026,0,23772.75,24228.0,long
2026-03-25,0.9671,False,True,2026,0,24134.75,24372.0,long
2026-03-27,-1.0,False,True,2026,1,23762.0,23482.0,long
2026-03-30,-1.0,False,True,2026,0,23134.0,23319.625,long
2026-04-01,0.9523,False,True,2026,0,22960.5,24137.75,long
2026-04-02,0.9501,False,True,2026,1,23943.0,23893.125,long
2026-04-09,-1.0,False,False,2026,0,24926.5,25026.375,long
2026-04-14,0.8875,False,False,2026,0,24922.75,25722.625,long
2026-04-16,0.9401,False,False,2026,0,25993.75,26312.25,long
