trading_day,pnl_r,outcome,prev_day_high,prev_day_low,prev_day_close,orb_high,orb_low,break_dir,orb_risk,clearance_r,bucket,is_is,is_oos
2022-10-07,0.9159,win,11730.0,11477.25,11492.25,11237.5,11204.5,long,33.0,14.924242424242424,open_air,True,False
2022-10-11,0.9205,win,11136.5,10876.75,11006.5,10823.5,10788.5,long,35.0,8.942857142857143,open_air,True,False
2022-10-13,0.9361,win,10976.75,10805.75,10854.5,10640.75,10596.75,long,44.0,7.636363636363637,open_air,True,False
2022-10-17,0.9134,win,10802.5,10705.0,10791.25,11090.0,11058.0,long,32.0,-8.984375,co_located_break,True,False
2022-10-19,0.9375,win,11431.75,11081.5,11331.0,11165.25,11120.25,long,45.0,5.9222222222222225,open_air,True,False
2022-10-20,0.9483,win,11382.5,11050.25,11099.25,11248.0,11193.25,long,54.75,2.4566210045662102,open_air,True,False
2022-10-21,0.9153,win,11329.0,11008.0,11017.5,11174.0,11141.25,long,32.75,4.732824427480916,open_air,True,False
2022-10-26,0.9659,win,11732.75,11430.5,11474.0,11564.0,11480.0,long,84.0,2.0089285714285716,open_air,True,False
2022-10-27,0.9308,win,11703.5,11413.5,11463.75,11315.75,11275.25,long,40.5,9.574074074074074,open_air,True,False
2022-11-02,-1.0,loss,11619.0,11288.75,11341.25,11305.75,11278.0,long,27.75,11.288288288288289,open_air,True,False
2022-11-03,0.9589,win,11459.75,10901.0,10923.25,10777.25,10708.0,long,69.25,9.855595667870036,open_air,True,False
2022-11-07,-1.0,loss,10974.25,10636.0,10874.75,10932.25,10878.0,long,54.25,0.7741935483870968,choked,True,False
2022-11-08,0.9274,win,11038.5,10775.75,11014.5,11079.5,11041.0,long,38.5,-1.0649350649350648,co_located_break,True,False
2022-11-09,0.9336,win,11231.5,10928.25,11089.0,11005.25,10963.0,long,42.25,5.355029585798817,open_air,True,False
2022-11-11,0.9719,win,11677.0,10809.0,11676.0,11690.0,11587.75,long,102.25,-0.1271393643031785,co_located_break,True,False
2022-11-14,-1.0,loss,11876.75,11569.5,11835.25,11782.5,11744.75,long,37.75,2.4966887417218544,open_air,True,False
2022-11-15,-1.0,loss,11898.5,11702.0,11768.5,12052.75,12027.75,long,25.0,-6.17,co_located_break,True,False
2022-11-17,0.9269,win,11962.25,11706.0,11773.0,11608.5,11570.25,long,38.25,9.248366013071895,open_air,True,False
2022-11-22,0.9343,win,11755.25,11553.25,11589.75,11582.75,11540.0,long,42.75,4.035087719298246,open_air,True,False
2022-11-23,-1.0,loss,11759.25,11525.5,11739.5,11848.75,11802.0,long,46.75,-1.914438502673797,co_located_break,True,False
2022-11-24,0.683,win,11892.75,11720.25,11877.75,11913.0,11905.5,long,7.5,-2.7,co_located_break,True,False
2022-11-25,-1.0,loss,11932.75,11872.0,11910.0,11816.25,11793.25,long,23.0,5.065217391304348,open_air,True,False
2022-11-29,-1.0,loss,11788.25,11574.75,11623.75,11603.25,11575.5,long,27.75,6.666666666666667,open_air,True,False
2022-11-30,-1.0,loss,11704.25,11465.0,11518.5,11574.0,11520.75,long,53.25,2.4460093896713615,open_air,True,False
2022-12-02,0.926,win,12144.75,11943.75,12036.75,11896.75,11859.0,long,37.75,6.569536423841059,open_air,True,False
2022-12-05,-1.0,loss,12068.0,11740.25,11979.75,11932.0,11862.5,long,69.5,1.9568345323741008,mid_clearance,True,False
2022-12-08,0.8886,win,11596.0,11423.25,11498.5,11620.0,11595.5,long,24.5,-0.9795918367346939,co_located_break,True,False
2022-12-09,-1.0,loss,11685.5,11434.25,11636.75,11659.0,11573.75,long,85.25,0.31085043988269795,choked,True,False
2022-12-14,0.8768,win,12330.0,11797.0,11948.5,12021.0,11999.0,long,22.0,14.045454545454545,open_air,True,False
2022-12-20,-1.0,loss,11411.0,11131.5,11185.25,11193.5,11165.0,long,28.5,7.631578947368421,open_air,True,False
2022-12-21,0.9404,win,11247.25,11042.75,11192.5,11264.25,11217.0,long,47.25,-0.35978835978835977,co_located_break,True,False
2022-12-23,0.9664,win,11384.25,10870.5,11043.75,11009.75,10924.5,long,85.25,4.392961876832844,open_air,True,False
2022-12-27,0.9194,win,11143.25,10915.75,11066.25,10930.25,10895.75,long,34.5,6.173913043478261,open_air,True,False
2022-12-29,0.9236,win,10996.5,10758.25,10784.25,10980.25,10943.75,long,36.5,0.4452054794520548,choked,True,False
2023-01-05,-1.0,loss,11068.0,10863.25,10983.75,10897.0,10858.25,long,38.75,4.412903225806452,open_air,True,False
2023-01-06,0.9639,win,11046.25,10804.75,10836.75,10894.25,10815.0,long,79.25,1.9179810725552051,mid_clearance,True,False
2023-01-10,0.9278,win,11385.5,11120.25,11184.75,11220.75,11182.0,long,38.75,4.251612903225807,open_air,True,False
2023-01-11,0.8907,win,11289.25,11094.25,11280.75,11346.25,11321.25,long,25.0,-2.28,co_located_break,True,False
2023-01-12,0.9513,win,11479.5,11239.5,11475.25,11413.25,11355.0,long,58.25,1.1373390557939915,mid_clearance,True,False
2023-01-13,0.9587,win,11580.0,11288.5,11522.0,11500.0,11431.0,long,69.0,1.1594202898550725,mid_clearance,True,False
2023-01-17,-1.0,loss,11638.25,11510.25,11564.25,11677.5,11614.25,long,63.25,-0.6205533596837944,co_located_break,True,False
2023-01-18,-1.0,loss,11685.0,11530.0,11623.25,11748.5,11719.25,long,29.25,-2.1709401709401708,co_located_break,True,False
2023-01-20,0.9194,win,11486.75,11308.5,11393.25,11459.0,11424.5,long,34.5,0.8043478260869565,choked,True,False
2023-01-25,0.9025,win,12010.0,11835.75,11972.75,11642.5,11614.25,long,28.25,13.008849557522124,open_air,True,False
2023-01-26,-1.0,loss,11976.5,11604.5,11874.75,12003.5,11953.75,long,49.75,-0.542713567839196,co_located_break,True,False
2023-01-27,-1.0,loss,12113.25,11867.25,12059.75,12160.0,12104.25,long,55.75,-0.8385650224215246,co_located_break,True,False
2023-01-31,-1.0,loss,12252.0,11960.0,11989.0,12019.0,11979.75,long,39.25,5.936305732484076,open_air,True,False
2023-02-02,0.9381,win,12525.0,12055.0,12506.75,12693.0,12647.5,long,45.5,-3.6923076923076925,co_located_break,True,False
2023-02-03,0.9566,win,12950.0,12501.25,12672.0,12734.5,12669.0,long,65.5,3.2900763358778624,open_air,True,False
2023-02-06,-1.0,loss,12877.75,12550.5,12616.75,12587.5,12536.0,long,51.5,5.635922330097087,open_air,True,False
2023-02-07,-1.0,loss,12608.75,12456.5,12512.5,12507.75,12484.25,long,23.5,4.297872340425532,open_air,True,False
2023-02-08,-1.0,loss,12818.75,12459.25,12740.75,12701.75,12664.25,long,37.5,3.12,open_air,True,False
2023-02-09,-1.0,loss,12809.0,12512.5,12558.25,12683.25,12646.75,long,36.5,3.4452054794520546,open_air,True,False
2023-02-10,0.9566,win,12729.5,12366.0,12450.25,12350.0,12284.5,long,65.5,5.793893129770993,open_air,True,False
2023-02-14,-1.0,loss,12567.75,12265.0,12545.0,12644.0,12585.75,long,58.25,-1.3090128755364807,co_located_break,True,False
2023-02-16,0.9134,win,12756.75,12524.25,12749.75,12567.5,12535.5,long,32.0,5.9140625,open_air,True,False
2023-02-17,0.9287,win,12792.5,12455.25,12466.0,12362.75,12323.5,long,39.25,10.949044585987261,open_air,True,False
2023-02-27,-1.0,loss,12214.25,11922.75,11999.0,12162.25,12134.0,long,28.25,1.8407079646017699,mid_clearance,True,False
2023-02-28,-1.0,loss,12189.5,11987.75,12095.5,12118.75,12085.0,long,33.75,2.096296296296296,open_air,True,False
2023-03-06,0.9057,win,12329.75,12012.25,12326.5,12387.5,12358.25,long,29.25,-1.9743589743589745,co_located_break,True,False
2023-03-09,-1.0,loss,12254.5,12108.5,12237.75,12347.5,12320.5,long,27.0,-3.4444444444444446,co_located_break,True,False
2023-03-10,-1.0,loss,12353.75,11977.0,12009.0,11968.0,11906.0,long,62.0,6.221774193548387,open_air,True,False
2023-03-13,-1.0,loss,12163.25,11977.25,12074.0,12018.75,11974.5,long,44.25,3.2655367231638417,open_air,True,False
2023-03-14,0.9086,win,12223.25,11806.25,12092.25,12276.75,12246.5,long,30.25,-1.7685950413223142,co_located_break,True,False
2023-03-15,-1.0,loss,12356.5,12025.0,12315.75,12243.75,12188.25,long,55.5,2.0315315315315314,open_air,True,False
2023-03-20,-1.0,loss,12750.0,12663.0,12702.0,12613.0,12560.5,long,52.5,2.6095238095238096,open_air,True,False
2023-03-23,0.9159,win,13081.75,12677.5,12721.25,12920.25,12887.25,long,33.0,4.893939393939394,open_air,True,False
2023-03-28,-1.0,loss,12976.25,12765.75,12815.0,12708.75,12672.75,long,36.0,7.430555555555555,open_air,True,False
2023-04-06,0.9226,win,13247.25,13006.0,13064.25,13017.75,12981.75,long,36.0,6.375,open_air,True,False
2023-04-10,0.8806,win,13206.25,13163.0,13181.5,12993.75,12971.0,long,22.75,9.340659340659341,open_air,True,False
2023-04-12,-1.0,loss,13209.25,13051.75,13085.25,13088.25,13044.0,long,44.25,2.7344632768361583,open_air,True,False
2023-04-13,0.883,win,13241.0,12930.5,12937.25,13078.0,13054.75,long,23.25,7.010752688172043,open_air,True,False
2023-04-19,0.9226,win,13298.5,13138.25,13180.75,13127.0,13091.0,long,36.0,4.763888888888889,open_air,True,False
2023-04-20,0.8818,win,13227.0,13065.0,13146.5,13130.0,13107.0,long,23.0,4.217391304347826,open_air,True,False
2023-04-21,0.859,win,13199.75,13022.0,13083.0,13001.75,12982.75,long,19.0,10.421052631578947,open_air,True,False
2023-04-26,-1.0,loss,13059.75,12801.0,12966.0,12961.25,12934.0,long,27.25,3.614678899082569,open_air,True,False
2023-04-27,0.8917,win,13012.5,12863.0,12956.0,13042.5,13017.25,long,25.25,-1.188118811881188,co_located_break,True,False
2023-04-28,0.8992,win,13331.5,12936.0,13204.5,13217.25,13190.0,long,27.25,4.192660550458716,open_air,True,False
2023-05-01,-1.0,loss,13324.5,13305.0,13310.5,13311.25,13282.5,long,28.75,0.4608695652173913,choked,True,False
2023-05-04,-1.0,loss,13310.0,13043.0,13086.25,13054.5,13037.0,long,17.5,14.6,open_air,True,False
2023-05-05,0.7747,win,13172.0,13001.75,13085.75,13202.0,13190.75,long,11.25,-2.6666666666666665,co_located_break,True,False
2023-05-10,-1.0,loss,13347.25,13249.25,13271.5,13422.25,13375.75,long,46.5,-1.6129032258064515,co_located_break,True,False
2023-05-11,-1.0,loss,13448.0,13202.0,13411.25,13401.5,13384.5,long,17.0,2.735294117647059,open_air,True,False
2023-05-16,-1.0,loss,13479.0,13350.0,13457.0,13491.0,13475.75,long,15.25,-0.7868852459016393,co_located_break,True,False
2023-05-17,0.808,win,13554.25,13426.25,13495.75,13490.5,13477.0,long,13.5,4.722222222222222,open_air,True,False
2023-05-18,0.8278,win,13669.25,13474.0,13640.5,13715.75,13700.5,long,15.25,-3.0491803278688523,co_located_break,True,False
2023-05-19,-1.0,loss,13960.5,13628.25,13945.5,13897.75,13861.75,long,36.0,1.7430555555555556,mid_clearance,True,False
2023-05-26,0.9107,win,14031.5,13822.0,13972.5,14143.75,14112.75,long,31.0,-3.620967741935484,co_located_break,True,False
2023-05-29,0.5298,win,14442.0,14401.25,14412.0,14377.75,14373.25,long,4.5,14.277777777777779,open_air,True,False
2023-05-30,-1.0,loss,14446.0,14367.5,14397.75,14443.75,14399.25,long,44.5,0.05056179775280899,choked,True,False
2023-06-01,-1.0,loss,14430.0,14252.5,14295.5,14334.0,14307.5,long,26.5,3.6226415094339623,open_air,True,False
2023-06-02,0.9246,win,14528.25,14248.0,14492.75,14507.0,14470.0,long,37.0,0.5743243243243243,choked,True,False
2023-06-05,0.9358,win,14584.25,14556.25,14567.25,14633.25,14589.5,long,43.75,-1.12,co_located_break,True,False
2023-06-08,0.8886,win,14675.5,14305.5,14313.0,14390.0,14365.5,long,24.5,11.653061224489797,open_air,True,False
2023-06-09,-1.0,loss,14527.0,14257.0,14510.25,14670.5,14650.75,long,19.75,-7.265822784810126,co_located_break,True,False
2023-06-14,0.8685,win,15151.75,14962.75,15117.5,15127.5,15107.0,long,20.5,1.1829268292682926,mid_clearance,True,False
2023-06-15,0.9231,win,15244.0,14976.0,15221.5,15220.75,15184.5,long,36.25,0.6413793103448275,choked,True,False
2023-06-16,-1.0,loss,15441.0,15066.25,15356.0,15389.75,15353.25,long,36.5,1.404109589041096,mid_clearance,True,False
2023-06-20,-1.0,loss,15320.0,15230.5,15237.5,15242.25,15204.25,long,38.0,2.0460526315789473,open_air,True,False
2023-06-21,-1.0,loss,15310.25,15126.25,15243.0,15133.25,15077.5,long,55.75,3.1748878923766815,open_air,True,False
2023-06-23,0.914,win,15238.0,14964.0,15228.25,15031.5,14999.25,long,32.25,6.403100775193798,open_air,True,False
2023-06-29,-1.0,loss,15218.75,15021.25,15183.0,15123.25,15094.25,long,29.0,3.293103448275862,open_air,True,False
2023-06-30,0.8917,win,15202.75,15028.5,15106.75,15336.25,15311.0,long,25.25,-5.287128712871287,co_located_break,True,False
2023-07-05,0.9079,win,15368.25,15333.0,15344.0,15398.5,15368.5,long,30.0,-1.0083333333333333,co_located_break,True,False
2023-07-10,0.9205,win,15207.0,15151.75,15189.0,15145.5,15110.5,long,35.0,1.7571428571428571,mid_clearance,True,False
2023-07-12,0.846,win,15279.75,15109.0,15273.25,15471.0,15453.75,long,17.25,-11.08695652173913,co_located_break,True,False
2023-07-14,-1.0,loss,15741.25,15466.0,15707.75,15821.25,15769.75,long,51.5,-1.5533980582524272,co_located_break,True,False
2023-07-17,-1.0,loss,15691.0,15675.0,15677.5,15752.25,15733.25,long,19.0,-3.223684210526316,co_located_break,True,False
2023-07-21,-1.0,loss,15904.5,15547.5,15581.25,15632.75,15578.5,long,54.25,5.009216589861751,open_air,True,False
2023-07-24,-1.0,loss,15571.0,15544.25,15546.75,15517.75,15500.0,long,17.75,3.0,open_air,True,False
2023-07-28,-1.0,loss,15904.0,15512.5,15590.5,15827.25,15789.5,long,37.75,2.033112582781457,open_air,True,False
2023-07-31,0.8728,win,15916.5,15840.5,15901.75,15828.5,15807.25,long,21.25,4.141176470588236,open_air,True,False
2023-08-01,-1.0,loss,15905.0,15791.25,15860.5,15804.75,15770.0,long,34.75,2.884892086330935,open_air,True,False
2023-08-07,0.9165,win,15398.75,15365.0,15396.75,15390.25,15357.0,long,33.25,0.2556390977443609,choked,True,False
2023-08-11,-1.0,loss,15441.75,15136.0,15233.25,15127.5,15075.5,long,52.0,6.043269230769231,open_air,True,False
2023-08-14,0.9079,win,15146.0,15100.25,15139.0,15131.0,15101.0,long,30.0,0.5,choked,True,False
2023-08-16,0.9121,win,15335.0,15076.0,15116.0,15102.5,15071.0,long,31.5,7.380952380952381,open_air,True,False
2023-08-18,-1.0,loss,15018.0,14730.25,14745.0,14646.5,14615.25,long,31.25,11.888,open_air,True,False
2023-08-21,-1.0,loss,14788.0,14756.25,14771.75,14918.5,14902.25,long,16.25,-8.03076923076923,co_located_break,True,False
2023-08-22,0.8728,win,15013.75,14720.5,14960.0,15021.0,14999.75,long,21.25,-0.3411764705882353,co_located_break,True,False
2023-08-23,0.8965,win,15118.5,14931.0,14971.0,15108.75,15082.25,long,26.5,0.36792452830188677,choked,True,False
2023-08-28,-1.0,loss,15030.0,14982.5,15008.5,15070.75,15040.5,long,30.25,-1.3471074380165289,co_located_break,True,False
2023-08-29,0.9623,win,15126.75,14973.25,15105.25,15230.25,15154.5,long,75.75,-1.3663366336633664,co_located_break,True,False
2023-08-30,-1.0,loss,15443.25,15050.0,15435.0,15485.5,15460.0,long,25.5,-1.6568627450980393,co_located_break,True,False
2023-09-01,-1.0,loss,15606.75,15458.5,15530.5,15564.5,15504.0,long,60.5,0.6983471074380165,choked,True,False
2023-09-05,0.8875,win,15578.5,15505.5,15520.0,15467.5,15443.25,long,24.25,4.577319587628866,open_air,True,False
2023-09-07,0.9274,win,15532.75,15310.5,15384.5,15201.0,15162.5,long,38.5,8.616883116883116,open_air,True,False
2023-09-08,-1.0,loss,15395.5,15157.5,15285.5,15363.0,15323.75,long,39.25,0.8280254777070064,choked,True,False
2023-09-19,-1.0,loss,15460.75,15330.5,15426.5,15307.5,15273.25,long,34.25,4.474452554744525,open_air,True,False
2023-09-21,0.8946,win,15436.5,15114.0,15124.25,14945.0,14919.0,long,26.0,18.903846153846153,open_air,True,False
2023-09-22,-1.0,loss,15134.75,14838.5,14865.75,14951.25,14922.75,long,28.5,6.43859649122807,open_air,True,False
2023-10-02,-1.0,loss,15007.25,14934.75,14942.75,14992.75,14905.25,long,87.5,0.1657142857142857,choked,True,False
2023-10-10,0.9121,win,15212.75,14949.25,15193.75,15271.75,15240.25,long,31.5,-1.873015873015873,co_located_break,True,False
2023-10-11,-1.0,loss,15383.5,15173.0,15285.0,15331.5,15304.0,long,27.5,1.8909090909090909,mid_clearance,True,False
2023-10-12,0.9017,win,15417.5,15253.0,15404.5,15403.5,15375.5,long,28.0,0.5,choked,True,False
2023-10-16,0.9041,win,15161.75,15118.25,15148.5,15237.75,15209.0,long,28.75,-2.643478260869565,co_located_break,True,False
2023-10-17,0.8875,win,15338.0,15083.0,15288.0,15095.75,15071.5,long,24.25,9.989690721649485,open_air,True,False
2023-10-18,0.9401,win,15309.25,15050.0,15228.75,15168.5,15121.5,long,47.0,2.99468085106383,open_air,True,False
2023-10-19,0.9194,win,15232.75,14979.0,15032.5,15069.5,15035.0,long,34.5,4.731884057971015,open_air,True,False
2023-10-23,0.9064,win,14707.75,14662.5,14700.0,14640.0,14610.5,long,29.5,2.2966101694915255,open_air,True,False
2023-10-24,-1.0,loss,14854.25,14514.25,14745.25,14831.5,14779.25,long,52.25,0.4354066985645933,choked,True,False
2023-10-27,-1.0,loss,14459.25,14136.5,14289.25,14343.5,14293.0,long,50.5,2.292079207920792,open_air,True,False
2023-10-31,0.8937,win,14476.25,14306.25,14408.0,14347.75,14322.0,long,25.75,4.990291262135922,open_air,True,False
2023-11-13,0.8728,win,15616.25,15207.0,15581.25,15499.75,15478.5,long,21.25,5.482352941176471,open_air,True,False
2023-11-15,0.8607,win,15918.75,15551.75,15893.25,15928.25,15909.0,long,19.25,-0.4935064935064935,co_located_break,True,False
2023-11-16,-1.0,loss,16049.0,15832.0,15845.0,15899.75,15880.5,long,19.25,7.753246753246753,open_air,True,False
2023-11-21,-1.0,loss,16116.75,15837.5,16090.0,15997.0,15976.25,long,20.75,5.771084337349397,open_air,True,False
2023-11-27,0.8351,win,16076.25,15981.75,16010.75,16022.25,16006.25,long,16.0,3.375,open_air,True,False
2023-11-28,0.9226,win,16089.0,15938.75,16003.5,16000.75,15964.75,long,36.0,2.451388888888889,open_air,True,False
2023-11-30,-1.0,loss,16207.75,16013.5,16041.25,15979.0,15918.75,long,60.25,3.796680497925311,open_air,True,False
2023-12-05,-1.0,loss,16027.0,15721.25,15857.5,15928.5,15850.25,long,78.25,1.2587859424920127,mid_clearance,True,False
2023-12-06,-1.0,loss,15961.75,15761.25,15900.5,15950.0,15915.25,long,34.75,0.3381294964028777,choked,True,False
2023-12-07,0.8781,win,16039.0,15802.0,15814.0,15926.25,15904.0,long,22.25,5.067415730337078,open_air,True,False
2023-12-08,0.9451,win,16065.75,15791.25,16016.0,16050.0,15998.5,long,51.5,0.3058252427184466,choked,True,False
2023-12-11,-1.0,loss,16119.0,15890.0,16092.5,16166.75,16142.0,long,24.75,-1.9292929292929293,co_located_break,True,False
2023-12-12,0.87,win,16249.75,16044.5,16245.0,16475.25,16454.5,long,20.75,-10.867469879518072,co_located_break,True,False
2023-12-13,0.8278,win,16600.25,16396.5,16596.25,16618.5,16603.25,long,15.25,-1.1967213114754098,co_located_break,True,False
2023-12-15,-1.0,loss,16885.5,16627.25,16744.0,16836.5,16816.5,long,20.0,2.45,open_air,True,False
2023-12-18,-1.0,loss,16887.25,16732.25,16816.0,16897.5,16876.75,long,20.75,-0.4939759036144578,co_located_break,True,False
2023-12-19,0.9009,win,16974.25,16802.25,16920.0,16982.0,16954.25,long,27.75,-0.27927927927927926,co_located_break,True,False
2023-12-20,0.8875,win,17029.5,16911.0,17026.0,17032.5,17008.25,long,24.25,-0.12371134020618557,co_located_break,True,False
2023-12-26,0.6993,win,17041.25,16891.5,16962.5,17045.0,17037.0,long,8.0,-0.46875,co_located_break,True,False
2023-12-29,-1.0,loss,17165.5,17078.0,17089.5,17097.0,17084.5,long,12.5,5.48,open_air,True,False
2024-01-04,0.9449,win,16740.0,16522.25,16542.25,16497.0,16445.75,long,51.25,4.741463414634146,open_air,True,False
2024-01-05,-1.0,loss,16587.25,16435.75,16450.5,16545.0,16473.0,long,72.0,0.5868055555555556,choked,True,False
2024-01-08,0.9057,win,16577.0,16334.25,16466.0,16641.75,16612.5,long,29.25,-2.213675213675214,co_located_break,True,False
2024-01-10,0.9205,win,16868.5,16658.5,16829.25,16839.25,16804.25,long,35.0,0.8357142857142857,choked,True,False
2024-01-12,-1.0,loss,17056.0,16753.0,16958.75,16988.25,16943.25,long,45.0,1.5055555555555555,mid_clearance,True,False
2024-01-16,0.9153,win,17023.25,16936.0,16967.5,16927.75,16895.0,long,32.75,2.9160305343511452,open_air,True,False
2024-01-17,0.9372,win,17034.0,16812.0,16978.5,16733.75,16689.0,long,44.75,6.709497206703911,open_air,True,False
2024-01-18,0.9481,win,16981.25,16689.0,16859.5,17041.75,16987.25,long,54.5,-1.110091743119266,co_located_break,True,False
2024-01-24,0.9165,win,17558.25,17409.25,17551.0,17671.75,17638.5,long,33.25,-3.4135338345864663,co_located_break,True,False
2024-01-25,0.9086,win,17794.0,17551.5,17633.0,17680.0,17649.75,long,30.25,3.768595041322314,open_air,True,False
2024-01-29,-1.0,loss,17631.25,17465.75,17504.75,17559.75,17524.75,long,35.0,2.0428571428571427,open_air,True,False
2024-02-01,0.9427,win,17483.75,17221.75,17264.5,17319.25,17270.0,long,49.25,3.3401015228426396,open_air,True,False
2024-02-07,0.9033,win,17768.25,17560.75,17649.5,17753.75,17725.25,long,28.5,0.5087719298245614,choked,True,False
2024-02-14,0.8937,win,17963.5,17546.25,17699.0,17800.75,17775.0,long,25.75,6.320388349514563,open_air,True,False
2024-02-15,0.9072,win,17887.0,17669.25,17874.5,17827.0,17797.25,long,29.75,2.0168067226890756,open_air,True,False
2024-02-16,0.955,win,17968.5,17780.25,17954.25,17777.0,17713.75,long,63.25,3.027667984189723,open_air,True,False
2024-02-19,-1.0,loss,18026.25,17713.75,17721.25,17796.25,17786.5,long,9.75,23.58974358974359,open_air,True,False
2024-02-22,-1.0,loss,17715.5,17373.0,17710.0,17939.75,17898.0,long,41.75,-5.37125748502994,co_located_break,True,False
2024-02-26,0.9025,win,18145.0,17946.0,17961.0,17996.0,17967.75,long,28.25,5.274336283185841,open_air,True,False
2024-02-27,-1.0,loss,18059.75,17922.0,17949.25,18018.0,17985.75,long,32.25,1.2945736434108528,mid_clearance,True,False
2024-02-28,0.8956,win,18040.5,17908.5,18012.0,17906.0,17879.75,long,26.25,5.123809523809523,open_air,True,False
2024-03-01,0.9501,win,18109.0,17826.25,18070.5,18178.5,18121.75,long,56.75,-1.224669603524229,co_located_break,True,False
2024-03-04,-1.0,loss,18372.5,18030.25,18321.5,18305.75,18280.25,long,25.5,2.6176470588235294,open_air,True,False
2024-03-07,-1.0,loss,18174.25,17942.5,18039.25,18198.5,18175.75,long,22.75,-1.065934065934066,co_located_break,True,False
2024-03-08,0.867,win,18360.0,17915.5,18254.25,18400.25,18380.0,long,20.25,-1.9876543209876543,co_located_break,True,False
2024-03-11,0.9121,win,18060.25,17974.75,17978.0,18169.25,18137.75,long,31.5,-3.4603174603174605,co_located_break,True,False
2024-03-12,0.9093,win,18304.0,17978.5,18278.25,18305.0,18274.5,long,30.5,-0.03278688524590164,co_located_break,True,False
2024-03-13,0.9251,win,18491.0,18174.0,18475.25,18340.25,18303.0,long,37.25,4.046979865771812,open_air,True,False
2024-03-14,0.9416,win,18506.75,18281.5,18357.5,18251.75,18203.5,long,48.25,5.284974093264249,open_air,True,False
2024-03-18,0.8886,win,18103.5,18062.25,18071.75,18311.0,18286.5,long,24.5,-8.46938775510204,co_located_break,True,False
2024-03-19,-1.0,loss,18380.75,18063.0,18186.75,18112.75,18083.75,long,29.0,9.241379310344827,open_air,True,False
2024-03-20,0.87,win,18289.5,18053.25,18278.25,18271.25,18250.5,long,20.75,0.8795180722891566,choked,True,False
2024-03-21,0.8768,win,18563.25,18227.5,18558.75,18654.0,18632.0,long,22.0,-4.125,co_located_break,True,False
2024-03-22,-1.0,loss,18708.5,18552.25,18588.5,18558.5,18530.25,long,28.25,5.3097345132743365,open_air,True,False
2024-03-25,0.8499,win,18585.5,18552.5,18561.0,18484.5,18466.75,long,17.75,5.690140845070423,open_air,True,False
2024-04-03,0.9659,win,18514.0,18201.0,18328.0,18354.0,18270.0,long,84.0,1.9047619047619047,mid_clearance,True,False
2024-04-05,-1.0,loss,18568.25,18055.0,18094.25,18215.0,18188.0,long,27.0,13.083333333333334,open_air,True,False
2024-04-08,0.914,win,18373.5,18305.0,18311.5,18314.25,18282.0,long,32.25,1.8372093023255813,mid_clearance,True,False
2024-04-10,-1.0,loss,18407.5,18160.25,18375.0,18191.75,18147.5,long,44.25,4.875706214689266,open_air,True,False
2024-04-18,0.9215,win,17968.25,17616.0,17679.5,17617.75,17582.25,long,35.5,9.873239436619718,open_air,True,False
2024-04-23,0.9127,win,17448.0,17148.75,17338.0,17507.5,17475.75,long,31.75,-1.874015748031496,co_located_break,True,False
2024-04-24,0.9,win,17698.5,17285.5,17679.0,17747.5,17720.0,long,27.5,-1.7818181818181817,co_located_break,True,False
2024-04-25,0.9182,win,17795.75,17437.25,17467.75,17363.5,17329.5,long,34.0,12.713235294117647,open_air,True,False
2024-04-26,0.921,win,17827.75,17308.0,17776.0,17811.5,17776.25,long,35.25,0.46099290780141844,choked,True,False
2024-04-29,0.8886,win,17877.25,17852.5,17858.75,17887.75,17863.25,long,24.5,-0.42857142857142855,co_located_break,True,False
2024-05-07,0.8794,win,18201.75,17983.75,18192.25,18203.75,18181.25,long,22.5,-0.08888888888888889,co_located_break,True,False
2024-05-09,-1.0,loss,18242.25,18072.5,18168.25,18173.5,18152.25,long,21.25,3.235294117647059,open_air,True,False
2024-05-13,-1.0,loss,18249.5,18229.0,18246.5,18299.75,18281.25,long,18.5,-2.7162162162162162,co_located_break,True,False
2024-05-14,-1.0,loss,18336.75,18234.75,18282.75,18299.5,18275.75,long,23.75,1.568421052631579,mid_clearance,True,False
2024-05-15,0.9107,win,18433.75,18167.5,18425.0,18513.0,18482.0,long,31.0,-2.556451612903226,co_located_break,True,False
2024-05-20,-1.0,loss,18658.5,18631.5,18653.5,18754.25,18735.25,long,19.0,-5.0394736842105265,co_located_break,True,False
2024-05-21,0.848,win,18794.5,18635.25,18745.75,18724.75,18707.25,long,17.5,3.9857142857142858,open_air,True,False
2024-05-23,-1.0,loss,18892.0,18684.0,18854.75,18880.75,18845.0,long,35.75,0.3146853146853147,choked,True,False
2024-05-24,0.941,win,19022.5,18621.5,18693.75,18798.0,18750.25,long,47.75,4.701570680628272,open_air,True,False
2024-05-28,0.9407,win,18957.25,18834.0,18917.0,18889.25,18841.75,long,47.5,1.431578947368421,mid_clearance,True,False
2024-05-30,-1.0,loss,18948.0,18720.25,18726.5,18746.25,18717.5,long,28.75,7.017391304347826,open_air,True,False
2024-06-05,0.9543,win,18753.25,18511.25,18718.0,18862.25,18800.0,long,62.25,-1.751004016064257,co_located_break,True,False
2024-06-06,-1.0,loss,19097.5,18703.0,19094.5,19074.5,19032.25,long,42.25,0.5443786982248521,choked,True,False
2024-06-07,0.8781,win,19124.25,19017.75,19079.5,19046.75,19024.5,long,22.25,3.4831460674157304,open_air,True,False
