trading_day,split,context_state,context_pass,touched_long_stop,entry_ts,pnl_r,outcome
2022-07-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-07-16 03:36:00+10:00,-1.0,loss
2022-07-19,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-07-20 03:35:00+10:00,0.8499,win
2022-07-20,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-07-21 04:24:00+10:00,0.9146,win
2022-07-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-07-22 03:40:00+10:00,0.926,win
2022-07-26,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-07-27 04:06:00+10:00,-1.0,loss
2022-07-27,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-07-28 04:00:00+10:00,-1.0,loss
2022-07-28,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-07-29 03:35:00+10:00,0.808,win
2022-08-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-08-04 04:16:00+10:00,0.8439,win
2022-08-09,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-08-10 03:55:00+10:00,0.8328,win
2022-08-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-08-11 03:39:00+10:00,0.8794,win
2022-08-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-08-12 03:43:00+10:00,-1.0,loss
2022-08-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-08-18 04:00:00+10:00,-1.0,loss
2022-08-19,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-08-20 03:50:00+10:00,-1.0,loss
2022-08-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-08-23 08:35:00+10:00,-0.2913,scratch
2022-08-25,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-08-26 03:35:00+10:00,-1.0,loss
2022-08-26,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2022-08-30,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-08-31 03:51:00+10:00,0.87,win
2022-09-01,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-09-02 04:20:00+10:00,0.8639,win
2022-09-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-09-07 04:00:00+10:00,0.9255,win
2022-09-09,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-09-10 03:37:00+10:00,-1.0,loss
2022-09-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-09-13 03:53:00+10:00,-1.0,loss
2022-09-13,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2022-09-16,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-09-17 03:36:00+10:00,-1.0,loss
2022-09-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-09-23 03:35:00+10:00,-1.0,loss
2022-09-23,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-09-24 03:47:00+10:00,-1.0,loss
2022-10-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-10-04 03:37:00+10:00,0.8875,win
2022-10-04,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-10-05 03:41:00+10:00,0.8303,win
2022-10-07,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-10-08 03:37:00+10:00,-1.0,loss
2022-10-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-10-14 04:58:00+10:00,-1.0,loss
2022-10-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-10-18 03:37:00+10:00,0.7908,win
2022-10-18,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-10-19 03:50:00+10:00,-1.0,loss
2022-10-25,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-10-26 04:06:00+10:00,0.8794,win
2022-10-27,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2022-11-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-11-03 03:36:00+10:00,0.7609,win
2022-11-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-11-04 04:27:00+10:00,-1.0,loss
2022-11-09,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2022-11-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-11-11 04:43:00+10:00,0.8937,win
2022-11-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-11-12 04:56:00+10:00,0.8965,win
2022-11-29,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-11-30 04:35:00+10:00,0.7559,win
2022-12-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-12-07 04:40:00+10:00,-1.0,loss
2022-12-08,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-12-09 04:39:00+10:00,0.8303,win
2022-12-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-12-14 05:41:00+10:00,0.9,win
2022-12-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-12-16 04:37:00+10:00,-1.0,loss
2022-12-16,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-12-17 04:37:00+10:00,-1.0,loss
2022-12-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-12-22 04:38:00+10:00,0.8015,win
2022-12-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-12-23 04:39:00+10:00,0.8714,win
2022-12-28,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2022-12-29,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2022-12-30 04:40:00+10:00,0.7945,win
2023-01-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-01-07 04:37:00+10:00,0.8396,win
2023-01-09,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2023-01-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-01-12 05:43:00+10:00,-1.0,loss
2023-01-19,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-01-20 04:36:00+10:00,0.8623,win
2023-01-20,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-01-21 04:35:00+10:00,0.8742,win
2023-01-23,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-01-24 04:38:00+10:00,0.7395,win
2023-01-25,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-01-26 04:46:00+10:00,0.8907,win
2023-01-26,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-01-27 04:37:00+10:00,0.8048,win
2023-01-27,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-01-28 04:35:00+10:00,0.8253,win
2023-02-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-02-03 04:38:00+10:00,0.8937,win
2023-02-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-02-07 04:35:00+10:00,-1.0,loss
2023-02-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-02-11 04:35:00+10:00,-1.0,loss
2023-02-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-02-14 05:01:00+10:00,-1.0,loss
2023-02-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-02-18 04:35:00+10:00,0.8439,win
2023-02-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-02-22 04:47:00+10:00,-1.0,loss
2023-02-24,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-02-25 04:40:00+10:00,0.883,win
2023-03-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-03-04 04:48:00+10:00,0.8303,win
2023-03-06,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2023-03-07,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2023-03-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-03-11 05:04:00+10:00,-1.0,loss
2023-03-14,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-03-15 03:38:00+10:00,-1.0,loss
2023-03-16,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-03-17 03:42:00+10:00,-1.0,loss
2023-03-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-03-22 03:36:00+10:00,-1.0,loss
2023-03-28,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-03-29 05:03:00+10:00,0.9093,win
2023-03-29,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-03-30 04:44:00+10:00,0.8742,win
2023-03-30,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-03-31 04:20:00+10:00,0.8499,win
2023-03-31,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-04-01 03:58:00+10:00,0.7981,win
2023-04-05,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-04-06 03:37:00+10:00,0.7703,win
2023-04-25,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-04-26 06:02:00+10:00,-1.0,loss
2023-04-27,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-04-28 03:36:00+10:00,0.7609,win
2023-05-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-05-03 03:37:00+10:00,0.8111,win
2023-05-05,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-05-06 03:35:00+10:00,0.7747,win
2023-05-16,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-05-17 03:35:00+10:00,-1.0,loss
2023-05-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-05-18 03:42:00+10:00,0.7208,win
2023-05-18,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-05-19 03:36:00+10:00,-1.0,loss
2023-05-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-05-23 03:36:00+10:00,-1.0,loss
2023-05-23,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-05-24 03:41:00+10:00,-1.0,loss
2023-05-24,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-05-25 03:35:00+10:00,0.8015,win
2023-05-25,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-05-26 04:00:00+10:00,0.8328,win
2023-05-26,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-05-27 04:24:00+10:00,0.8303,win
2023-05-31,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-06-01 03:35:00+10:00,0.8499,win
2023-06-01,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-06-02 03:35:00+10:00,0.8048,win
2023-06-02,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2023-06-07,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-06-08 03:56:00+10:00,0.9049,win
2023-06-09,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-06-10 03:41:00+10:00,0.7908,win
2023-06-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-06-13 03:43:00+10:00,0.8111,win
2023-06-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-06-14 03:42:00+10:00,-1.0,loss
2023-06-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-06-16 03:35:00+10:00,-1.0,loss
2023-06-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-06-22 03:37:00+10:00,0.867,win
2023-06-26,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-06-27 04:34:00+10:00,0.8396,win
2023-06-30,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-07-01 04:28:00+10:00,-1.0,loss
2023-07-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-07-07 03:38:00+10:00,0.8714,win
2023-07-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-07-13 03:35:00+10:00,0.8555,win
2023-07-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-07-14 03:35:00+10:00,-1.0,loss
2023-07-14,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-07-15 03:38:00+10:00,-1.0,loss
2023-07-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-07-18 03:41:00+10:00,0.714,win
2023-07-18,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-07-19 03:41:00+10:00,0.8351,win
2023-07-20,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2023-07-25,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-07-26 03:36:00+10:00,-1.0,loss
2023-07-27,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2023-08-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-08-03 03:35:00+10:00,-1.0,loss
2023-08-08,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-08-09 03:41:00+10:00,-1.0,loss
2023-08-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-08-12 04:06:00+10:00,-1.0,loss
2023-08-16,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-08-17 03:36:00+10:00,0.8199,win
2023-08-18,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-08-19 03:46:00+10:00,0.883,win
2023-08-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-08-22 03:38:00+10:00,0.8639,win
2023-08-23,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-08-24 03:47:00+10:00,-1.0,loss
2023-08-29,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-08-30 03:35:00+10:00,0.7336,win
2023-08-30,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-08-31 03:35:00+10:00,-1.0,loss
2023-09-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-09-07 03:38:00+10:00,0.8303,win
2023-09-07,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-09-08 03:53:00+10:00,-1.0,loss
2023-09-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-09-12 03:36:00+10:00,0.8141,win
2023-09-14,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-09-15 03:35:00+10:00,-1.0,loss
2023-09-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-09-16 03:35:00+10:00,-1.0,loss
2023-09-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-09-22 03:36:00+10:00,-1.0,loss
2023-09-26,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2023-09-27,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-09-28 03:35:00+10:00,-1.0,loss
2023-09-28,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-09-29 04:16:00+10:00,-1.0,loss
2023-10-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-10-04 06:00:00+10:00,-1.0,loss
2023-10-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-10-07 04:03:00+10:00,-1.0,loss
2023-10-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-10-11 03:37:00+10:00,-1.0,loss
2023-10-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-10-14 03:40:00+10:00,0.8623,win
2023-10-16,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-10-17 03:36:00+10:00,0.8755,win
2023-10-20,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-10-21 03:35:00+10:00,-1.0,loss
2023-10-25,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-10-26 04:21:00+10:00,-1.0,loss
2023-10-26,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-10-27 03:35:00+10:00,0.9424,win
2023-11-01,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-11-02 03:41:00+10:00,0.8639,win
2023-11-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-11-03 03:49:00+10:00,0.8418,win
2023-11-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-11-04 03:55:00+10:00,0.8328,win
2023-11-07,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-11-08 04:39:00+10:00,-1.0,loss
2023-11-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-11-11 04:35:00+10:00,0.848,win
2023-11-14,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-11-15 05:51:00+10:00,0.7609,win
2023-11-20,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-11-21 04:57:00+10:00,-1.0,loss
2023-11-30,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-12-01 04:35:00+10:00,0.9041,win
2023-12-04,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-12-05 04:36:00+10:00,-1.0,loss
2023-12-08,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-12-09 04:36:00+10:00,-1.0,loss
2023-12-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-12-12 04:48:00+10:00,0.6993,win
2023-12-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-12-13 04:39:00+10:00,0.8141,win
2023-12-18,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-12-19 04:51:00+10:00,0.7068,win
2023-12-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-12-23 04:36:00+10:00,-1.0,loss
2023-12-29,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2023-12-30 04:35:00+10:00,0.7945,win
2024-01-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-01-03 04:35:00+10:00,-1.0,loss
2024-01-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-01-04 05:00:00+10:00,-1.0,loss
2024-01-08,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-01-09 04:38:00+10:00,0.6548,win
2024-01-09,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-01-10 04:48:00+10:00,-1.0,loss
2024-01-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-01-11 04:35:00+10:00,0.8607,win
2024-01-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-01-18 05:01:00+10:00,0.8728,win
2024-01-19,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-01-20 04:35:00+10:00,0.7831,win
2024-01-24,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2024-01-31,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-02-01 04:45:00+10:00,-1.0,loss
2024-02-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-02-03 04:40:00+10:00,0.87,win
2024-02-07,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-02-08 04:55:00+10:00,-1.0,loss
2024-02-09,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-02-10 05:23:00+10:00,0.7831,win
2024-02-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-02-14 07:11:00+10:00,0.4175,scratch
2024-02-20,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-02-21 04:40:00+10:00,0.883,win
2024-02-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-02-23 04:37:00+10:00,0.8418,win
2024-02-29,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-03-01 05:16:00+10:00,-1.0,loss
2024-03-01,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-03-02 04:38:00+10:00,0.787,win
2024-03-05,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-03-06 07:00:00+10:00,0.867,win
2024-03-07,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-03-08 04:35:00+10:00,0.8396,win
2024-03-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-03-12 04:47:00+10:00,-1.0,loss
2024-03-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-03-13 03:35:00+10:00,0.846,win
2024-03-14,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-03-15 03:35:00+10:00,0.9072,win
2024-03-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-03-16 03:35:00+10:00,0.779,win
2024-03-18,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-03-19 04:11:00+10:00,0.8573,win
2024-03-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-03-22 03:45:00+10:00,-1.0,loss
2024-04-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-04-03 03:46:00+10:00,0.7452,win
2024-04-04,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2024-04-15,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2024-04-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-04-18 03:37:00+10:00,-1.0,loss
2024-04-18,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-04-19 04:23:00+10:00,-1.0,loss
2024-04-19,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-04-20 03:46:00+10:00,0.9093,win
2024-04-23,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-04-24 03:36:00+10:00,0.8141,win
2024-04-26,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2024-04-30,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-05-01 03:36:00+10:00,0.8351,win
2024-05-01,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-05-02 03:35:00+10:00,-1.0,loss
2024-05-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-05-04 03:39:00+10:00,0.8937,win
2024-05-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-05-16 03:35:00+10:00,0.6993,win
2024-05-20,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-05-21 03:45:00+10:00,-1.0,loss
2024-05-31,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-06-01 05:06:00+10:00,0.8555,win
2024-06-05,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-06-06 03:35:00+10:00,0.808,win
2024-06-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-06-13 04:02:00+10:00,-1.0,loss
2024-06-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-06-18 03:35:00+10:00,0.9064,win
2024-06-20,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-06-21 03:56:00+10:00,-1.0,loss
2024-06-24,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-06-25 03:37:00+10:00,-1.0,loss
2024-07-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-07-03 03:40:00+10:00,0.8278,win
2024-07-05,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-07-06 03:36:00+10:00,0.7831,win
2024-07-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-07-11 03:39:00+10:00,0.8199,win
2024-07-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-07-12 05:02:00+10:00,-1.0,loss
2024-07-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-07-18 03:35:00+10:00,-1.0,loss
2024-07-18,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-07-19 05:48:00+10:00,-1.0,loss
2024-07-19,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-07-20 03:38:00+10:00,-1.0,loss
2024-07-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-07-23 03:48:00+10:00,-1.0,loss
2024-07-24,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-07-25 03:35:00+10:00,-1.0,loss
2024-07-30,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-07-31 03:36:00+10:00,0.87,win
2024-07-31,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-08-01 03:53:00+10:00,0.9583,win
2024-08-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-08-03 03:58:00+10:00,-1.0,loss
2024-08-05,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-08-06 03:40:00+10:00,-1.0,loss
2024-08-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-08-07 03:37:00+10:00,-1.0,loss
2024-08-09,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2024-08-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-08-14 04:39:00+10:00,-1.0,loss
2024-08-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-08-16 03:36:00+10:00,0.8303,win
2024-09-03,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2024-09-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-09-07 05:04:00+10:00,0.8742,win
2024-09-09,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-09-10 06:18:00+10:00,-0.4246,scratch
2024-09-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-09-12 03:35:00+10:00,0.8768,win
2024-09-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-09-13 03:35:00+10:00,0.846,win
2024-09-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-09-14 03:51:00+10:00,-1.0,loss
2024-09-19,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-09-20 03:36:00+10:00,0.8328,win
2024-10-01,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-10-02 03:43:00+10:00,0.9622,win
2024-10-04,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-10-05 03:44:00+10:00,-1.0,loss
2024-10-09,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-10-10 04:26:00+10:00,0.87,win
2024-10-14,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-10-15 03:37:00+10:00,0.8278,win
2024-10-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-10-16 03:38:00+10:00,0.8853,win
2024-10-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-10-18 03:41:00+10:00,0.8015,win
2024-10-23,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-10-24 05:27:00+10:00,0.8917,win
2024-10-25,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2024-10-31,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-11-01 05:08:00+10:00,0.8842,win
2024-11-05,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-11-06 05:27:00+10:00,-1.0,loss
2024-11-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-11-07 04:42:00+10:00,-1.0,loss
2024-11-07,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-11-08 04:38:00+10:00,-1.0,loss
2024-11-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-11-16 05:42:00+10:00,-1.0,loss
2024-11-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-11-22 04:35:00+10:00,-1.0,loss
2024-12-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-12-03 04:39:00+10:00,-1.0,loss
2024-12-04,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-12-05 04:47:00+10:00,0.8537,win
2024-12-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-12-07 06:55:00+10:00,-1.0,loss
2024-12-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-12-12 04:35:00+10:00,-1.0,loss
2024-12-16,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-12-17 04:41:00+10:00,-1.0,loss
2024-12-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-12-18 04:35:00+10:00,-1.0,loss
2024-12-27,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2024-12-28 04:36:00+10:00,0.9221,win
2024-12-31,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-01-01 04:48:00+10:00,-1.0,loss
2025-01-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-01-03 04:44:00+10:00,-1.0,loss
2025-01-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-01-04 04:38:00+10:00,0.8937,win
2025-01-06,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
