trading_day,pnl_r,pnl_r0,outcome,is_scratch,is_is,is_oos,year,feature_fire,orb_mid,pivot_val,break_dir
2024-02-22,-1.0,-1.0,loss,0,True,False,2024,0,17885.125,17599.5,long
2024-02-23,-1.0,-1.0,loss,0,True,False,2024,0,18064.625,17929.0,long
2024-02-26,-1.0,-1.0,loss,0,True,False,2024,1,18013.625,18017.333333333332,long
2024-02-27,0.8607,0.8607,win,0,True,False,2024,1,17999.875,17977.0,long
2024-02-29,0.97,0.97,win,0,True,False,2024,1,17914.125,17908.833333333332,long
2024-03-04,-1.0,-1.0,loss,0,True,False,2024,1,18338.125,18241.416666666668,long
2024-03-06,-1.0,-1.0,loss,0,True,False,2024,1,18073.375,18023.25,long
2024-03-07,0.8896,0.8896,win,0,True,False,2024,1,18146.375,18052.0,long
2024-03-08,-1.0,-1.0,loss,0,True,False,2024,1,18290.0,18176.583333333332,long
2024-03-12,-1.0,-1.0,loss,0,True,False,2024,1,18270.0,18186.916666666668,long
2024-03-13,-1.0,-1.0,loss,0,True,False,2024,1,18421.875,18380.083333333332,long
2024-03-19,-1.0,-1.0,loss,0,True,False,2024,1,18097.375,18210.166666666668,long
2024-03-27,0.7657,0.7657,win,0,True,False,2024,1,18519.375,18511.5,long
2024-04-01,-1.0,-1.0,loss,0,True,False,2024,1,18501.25,18551.25,long
2024-04-03,-1.0,-1.0,loss,0,True,False,2024,1,18266.375,18347.666666666668,long
2024-04-04,0.91,0.91,win,0,True,False,2024,1,18462.125,18357.833333333332,long
2024-04-05,0.9763,0.9763,win,0,True,False,2024,0,18104.375,18239.166666666668,long
2024-04-08,0.8048,0.8048,win,0,True,False,2024,1,18324.375,18330.0,long
2024-04-09,0.787,0.787,win,0,True,False,2024,1,18355.0,18310.0,long
2024-04-11,0.9805,0.9805,win,0,True,False,2024,1,18159.0,18232.083333333332,long
2024-04-15,-1.0,-1.0,loss,0,True,False,2024,1,18294.625,18204.0,long
2024-04-16,-1.0,-1.0,loss,0,True,False,2024,0,17884.875,18024.833333333332,long
2024-04-17,0.8199,0.8199,win,0,True,False,2024,1,17910.25,17895.583333333332,long
2024-04-22,0.7747,0.7747,win,0,True,False,2024,1,17260.875,17238.75,long
2024-04-23,0.8253,0.8253,win,0,True,False,2024,1,17394.25,17311.583333333332,long
2024-04-29,0.7506,0.7506,win,0,True,False,2024,1,17910.0,17862.833333333332,long
2024-04-30,-1.0,-1.0,loss,0,True,False,2024,1,17835.875,17883.166666666668,long
2024-05-01,-1.0,-1.0,loss,0,True,False,2024,1,17486.5,17623.5,long
2024-05-02,-1.0,-1.0,loss,0,True,False,2024,1,17577.625,17564.083333333332,long
2024-05-03,,0.0,scratch,1,True,False,2024,0,17830.0,17646.916666666668,long
2024-05-07,0.6332,0.6332,win,0,True,False,2024,1,18163.375,18125.916666666668,long
2024-05-09,-1.0,-1.0,loss,0,True,False,2024,1,18176.75,18161.0,long
2024-05-13,0.7657,0.7657,win,0,True,False,2024,1,18305.375,18241.666666666668,long
2024-05-14,,0.0,scratch,1,True,False,2024,1,18234.625,18284.75,long
2024-05-15,0.9788,0.9788,win,0,True,False,2024,0,18479.125,18342.083333333332,long
2024-05-17,0.595,0.595,win,0,True,False,2024,1,18676.75,18681.666666666668,long
2024-05-23,-1.0,-1.0,loss,0,True,False,2024,0,19005.0,18810.25,long
2024-05-24,0.9159,0.9159,win,0,True,False,2024,1,18740.25,18779.25,long
2024-05-28,-1.0,-1.0,loss,0,True,False,2024,1,18920.125,18902.75,long
2024-05-31,-1.0,-1.0,loss,0,True,False,2024,1,18599.0,18635.083333333332,long
2024-06-04,0.7336,0.7336,win,0,True,False,2024,1,18589.875,18616.916666666668,long
2024-06-05,0.8396,0.8396,win,0,True,False,2024,0,18786.5,18660.833333333332,long
2024-06-12,,0.0,scratch,1,True,False,2024,0,19364.875,19170.666666666668,long
2024-06-14,-1.0,-1.0,loss,0,True,False,2024,1,19563.125,19600.0,long
2024-06-19,0.38,0.38,win,0,True,False,2024,1,20233.75,20208.833333333332,long
2024-06-21,0.8974,0.8974,win,0,True,False,2024,0,20001.625,20130.166666666668,long
2024-06-25,-1.0,-1.0,loss,0,True,False,2024,1,19819.875,19839.25,long
2024-06-27,0.9351,0.9351,win,0,True,False,2024,1,19974.875,19967.416666666668,long
2024-07-04,0.38,0.38,win,0,True,False,2024,1,20404.75,20346.75,long
2024-07-05,0.9748,0.9748,win,0,True,False,2024,1,20437.75,20387.333333333332,long
2024-07-12,0.9745,0.9745,win,0,True,False,2024,0,20388.625,20600.333333333332,long
2024-07-16,-1.0,-1.0,loss,0,True,False,2024,1,20616.875,20645.75,long
2024-07-18,0.9,0.9,win,0,True,False,2024,1,20114.25,20206.0,long
2024-07-19,-1.0,-1.0,loss,0,True,False,2024,1,19915.0,19959.0,long
2024-07-25,-1.0,-1.0,loss,0,True,False,2024,0,19133.875,19427.75,long
2024-07-30,0.8199,0.8199,win,0,True,False,2024,1,19258.75,19235.583333333332,long
2024-07-31,0.9521,0.9521,win,0,True,False,2024,0,19293.625,19005.25,long
2024-08-07,0.9165,0.9165,win,0,True,False,2024,0,18417.125,18181.166666666668,long
2024-08-08,0.9829,0.9829,win,0,True,False,2024,1,18070.5,18096.083333333332,long
2024-08-13,0.9646,0.9646,win,0,True,False,2024,1,18787.625,18643.5,long
2024-08-14,-1.0,-1.0,loss,0,True,False,2024,1,19083.5,18952.0,long
2024-08-15,0.974,0.974,win,0,True,False,2024,1,19223.625,19086.25,long
2024-08-22,-1.0,-1.0,loss,0,True,False,2024,1,19963.875,19896.083333333332,long
2024-08-23,0.8374,0.8374,win,0,True,False,2024,1,19733.625,19733.25,long
2024-08-28,-1.0,-1.0,loss,0,True,False,2024,1,19637.5,19577.333333333332,long
2024-09-03,0.8048,0.8048,win,0,True,False,2024,1,19496.625,19610.75,long
2024-09-05,0.9696,0.9696,win,0,True,False,2024,1,18894.75,18971.333333333332,long
2024-09-06,-1.0,-1.0,loss,0,True,False,2024,1,18821.375,18966.083333333332,long
2024-09-09,0.8965,0.8965,win,0,True,False,2024,0,18579.25,18416.166666666668,long
2024-09-10,0.8351,0.8351,win,0,True,False,2024,1,18742.0,18609.083333333332,long
2024-09-11,-1.0,-1.0,loss,0,True,False,2024,1,18800.25,18767.75,long
2024-09-18,0.7981,0.7981,win,0,True,False,2024,1,19706.375,19703.916666666668,long
2024-09-20,-1.0,-1.0,loss,0,True,False,2024,1,20056.125,19964.916666666668,long
2024-09-23,0.5805,0.5805,win,0,True,False,2024,1,20082.125,20027.416666666668,long
2024-09-25,-1.0,-1.0,loss,0,True,False,2024,1,20146.625,20117.5,long
2024-09-26,-1.0,-1.0,loss,0,True,False,2024,0,20501.625,20194.75,long
2024-09-27,-1.0,-1.0,loss,0,True,False,2024,1,20366.375,20363.666666666668,long
2024-10-01,-1.0,-1.0,loss,0,True,False,2024,1,20261.375,20193.0,long
2024-10-02,0.8842,0.8842,win,0,True,False,2024,1,19942.25,20022.75,long
2024-10-04,-1.0,-1.0,loss,0,True,False,2024,1,20114.75,19982.083333333332,long
2024-10-07,0.7559,0.7559,win,0,True,False,2024,1,20122.375,20243.833333333332,long
2024-10-09,0.6086,0.6086,win,0,True,False,2024,1,20270.375,20187.166666666668,long
2024-10-14,0.5101,0.5101,win,0,True,False,2024,1,20512.875,20430.083333333332,long
2024-10-17,0.9274,0.9274,win,0,True,False,2024,0,20530.75,20311.0,long
2024-10-18,0.808,0.808,win,0,True,False,2024,1,20477.25,20426.25,long
2024-10-21,-1.0,-1.0,loss,0,True,False,2024,1,20395.25,20511.5,long
2024-10-25,0.7274,0.7274,win,0,True,False,2024,1,20455.25,20356.083333333332,long
2024-10-28,0.9041,0.9041,win,0,True,False,2024,1,20616.875,20584.333333333332,long
2024-10-29,0.7981,0.7981,win,0,True,False,2024,1,20489.875,20553.666666666668,long
2024-10-30,-1.0,-1.0,loss,0,True,False,2024,1,20703.25,20649.333333333332,long
2024-11-04,-1.0,-1.0,loss,0,True,False,2024,1,20165.0,20158.166666666668,long
2024-11-07,0.8818,0.8818,win,0,True,False,2024,0,20969.5,20727.833333333332,long
2024-11-12,0.8253,0.8253,win,0,True,False,2024,1,21208.25,21216.583333333332,long
2024-11-13,-1.0,-1.0,loss,0,True,False,2024,1,21177.625,21162.583333333332,long
2024-11-18,0.8965,0.8965,win,0,True,False,2024,1,20512.75,20630.0,long
2024-11-21,0.9296,0.9296,win,0,True,False,2024,1,20840.125,20686.666666666668,long
2024-11-25,0.779,0.779,win,0,True,False,2024,1,20948.75,20817.333333333332,long
2024-11-26,0.8328,0.8328,win,0,True,False,2024,1,20930.375,20921.0,long
2024-11-28,0.7747,0.7747,win,0,True,False,2024,1,20863.875,20833.583333333332,long
2024-12-03,0.7395,0.7395,win,0,True,False,2024,1,21207.75,21136.75,long
2024-12-04,0.848,0.848,win,0,True,False,2024,0,21426.25,21262.5,long
2024-12-06,0.9662,0.9662,win,0,True,False,2024,1,21481.375,21486.0,long
2024-12-11,0.9573,0.9573,win,0,True,False,2024,1,21479.375,21464.75,long
2024-12-20,0.9763,0.9763,win,0,True,False,2024,0,21160.125,21483.833333333332,long
2024-12-26,0.9215,0.9215,win,0,True,False,2024,1,21933.75,21934.916666666668,long
2024-12-31,-1.0,-1.0,loss,0,True,False,2024,1,21479.5,21461.416666666668,long
2025-01-02,-1.0,-1.0,loss,0,True,False,2025,1,21424.25,21313.833333333332,long
2025-01-03,-1.0,-1.0,loss,0,True,False,2025,1,21264.125,21219.0,long
2025-01-07,0.8499,0.8499,win,0,True,False,2025,1,21743.875,21718.916666666668,long
2025-01-09,-1.0,-1.0,loss,0,True,False,2025,1,21315.75,21313.583333333332,long
2025-01-13,-1.0,-1.0,loss,0,True,False,2025,0,20819.0,21081.166666666668,long
2025-01-15,,0.0,scratch,1,True,False,2025,1,21122.375,20964.583333333332,long
2025-01-16,-1.0,-1.0,loss,0,True,False,2025,1,21454.375,21245.75,long
2025-01-17,0.9481,0.9481,win,0,True,False,2025,1,21472.5,21317.5,long
2025-01-20,0.9757,0.9757,win,0,True,False,2025,1,21597.125,21493.0,long
2025-01-21,0.883,0.883,win,0,True,False,2025,1,21700.625,21662.583333333332,long
2025-01-22,-1.0,-1.0,loss,0,True,False,2025,0,21921.875,21642.833333333332,long
2025-01-29,0.8974,0.8974,win,0,True,False,2025,1,21576.375,21448.25,long
2025-01-30,-1.0,-1.0,loss,0,True,False,2025,1,21637.5,21546.583333333332,long
2025-02-07,-1.0,-1.0,loss,0,True,False,2025,1,21856.75,21810.75,long
2025-02-10,-1.0,-1.0,loss,0,True,False,2025,1,21768.875,21698.75,long
2025-02-11,-1.0,-1.0,loss,0,True,False,2025,1,21721.5,21715.25,long
2025-02-13,0.9745,0.9745,win,0,True,False,2025,1,21843.625,21743.916666666668,long
2025-02-14,0.9134,0.9134,win,0,True,False,2025,1,22092.75,21983.583333333332,long
2025-02-18,0.7657,0.7657,win,0,True,False,2025,1,22293.875,22236.333333333332,long
2025-02-20,0.8015,0.8015,win,0,True,False,2025,1,22193.75,22213.333333333332,long
2025-02-21,0.7506,0.7506,win,0,True,False,2025,1,22220.75,22107.75,long
2025-02-24,0.8199,0.8199,win,0,True,False,2025,1,21778.75,21852.5,long
2025-02-27,-1.0,-1.0,loss,0,True,False,2025,1,21335.5,21249.833333333332,long
2025-03-04,0.941,0.941,win,0,True,False,2025,0,20294.125,20656.416666666668,long
2025-03-06,-1.0,-1.0,loss,0,True,False,2025,1,20335.5,20516.916666666668,long
2025-03-17,0.9682,0.9682,win,0,True,False,2025,1,19695.125,19606.0,long
2025-03-19,-1.0,-1.0,loss,0,True,False,2025,1,19752.25,19791.416666666668,long
2025-03-24,0.8048,0.8048,win,0,True,False,2025,1,20264.875,20071.0,long
2025-03-26,-1.0,-1.0,loss,0,True,False,2025,1,20462.125,20443.5,long
2025-03-27,-1.0,-1.0,loss,0,True,False,2025,1,20075.375,20186.083333333332,long
2025-03-31,0.8946,0.8946,win,0,True,False,2025,1,19186.5,19316.75,long
2025-04-01,0.8956,0.8956,win,0,True,False,2025,1,19366.875,19280.416666666668,long
2025-04-02,0.8937,0.8937,win,0,True,False,2025,1,19356.875,19532.666666666668,long
2025-04-14,0.9093,0.9093,win,0,True,False,2025,1,19144.75,19044.75,long
2025-04-15,0.8896,0.8896,win,0,True,False,2025,1,18867.625,18937.083333333332,long
2025-04-21,-1.0,-1.0,loss,0,True,False,2025,1,18123.25,18298.083333333332,long
2025-04-22,0.8253,0.8253,win,0,True,False,2025,1,18087.5,17989.083333333332,long
2025-04-23,-1.0,-1.0,loss,0,True,False,2025,0,18918.625,18476.333333333332,long
2025-04-24,0.9274,0.9274,win,0,True,False,2025,1,18810.5,18869.333333333332,long
2025-04-25,-1.0,-1.0,loss,0,True,False,2025,1,19269.375,19142.75,long
2025-04-28,0.8519,0.8519,win,0,True,False,2025,1,19522.25,19479.75,long
2025-04-29,0.8607,0.8607,win,0,True,False,2025,1,19493.625,19455.333333333332,long
2025-05-02,0.9748,0.9748,win,0,True,False,2025,1,19990.875,19887.333333333332,long
2025-05-07,0.8806,0.8806,win,0,True,False,2025,1,19924.375,19984.5,long
2025-05-09,0.9093,0.9093,win,0,True,False,2025,1,20213.5,20141.5,long
2025-05-13,0.9687,0.9687,win,0,True,False,2025,0,21018.25,20772.75,long
2025-05-15,0.9671,0.9671,win,0,True,False,2025,1,21282.75,21345.5,long
2025-05-19,0.8794,0.8794,win,0,True,False,2025,1,21175.5,21343.333333333332,long
2025-05-22,0.9347,0.9347,win,0,True,False,2025,0,21063.0,21258.25,long
2025-05-28,0.7506,0.7506,win,0,True,False,2025,1,21509.5,21366.833333333332,long
2025-05-30,-1.0,-1.0,loss,0,True,False,2025,0,21323.75,21504.166666666668,long
2025-06-02,0.8896,0.8896,win,0,True,False,2025,1,21255.625,21320.0,long
2025-06-04,-1.0,-1.0,loss,0,True,False,2025,1,21692.75,21622.416666666668,long
2025-06-05,0.9473,0.9473,win,0,True,False,2025,1,21739.375,21731.416666666668,long
2025-06-06,,0.0,scratch,1,True,False,2025,1,21713.75,21655.25,long
2025-06-09,-1.0,-1.0,loss,0,True,False,2025,1,21808.0,21764.25,long
2025-06-10,-1.0,-1.0,loss,0,True,False,2025,1,21855.375,21811.416666666668,long
2025-06-12,0.9649,0.9649,win,0,True,False,2025,1,21760.75,21906.833333333332,long
2025-06-13,-1.0,-1.0,loss,0,True,False,2025,0,21684.5,21858.25,long
2025-06-18,-1.0,-1.0,loss,0,True,False,2025,1,21998.375,21957.25,long
2025-06-20,0.9231,0.9231,win,0,True,False,2025,0,22000.125,21832.916666666668,long
2025-06-23,0.8875,0.8875,win,0,True,False,2025,1,21847.625,21702.083333333332,long
2025-06-24,0.9255,0.9255,win,0,True,False,2025,0,22277.0,22043.25,long
2025-06-25,0.7609,0.7609,win,0,True,False,2025,1,22489.0,22346.0,long
2025-07-01,-1.0,-1.0,loss,0,True,False,2025,1,22785.625,22856.916666666668,long
2025-07-03,0.9688,0.9688,win,0,True,False,2025,1,22881.0,22764.583333333332,long
2025-07-04,-1.0,-1.0,loss,0,True,False,2025,1,22924.5,22991.916666666668,long
2025-07-07,-1.0,-1.0,loss,0,True,False,2025,1,22983.5,22981.916666666668,long
2025-07-09,0.7274,0.7274,win,0,True,False,2025,1,22939.0,22908.666666666668,long
2025-07-11,0.8937,0.8937,win,0,True,False,2025,1,22896.125,23009.583333333332,long
2025-07-14,0.8714,0.8714,win,0,True,False,2025,1,22898.25,22857.833333333332,long
2025-07-15,-1.0,-1.0,loss,0,True,False,2025,0,23173.5,22958.25,long
2025-07-16,-1.0,-1.0,loss,0,True,False,2025,1,23050.75,23068.583333333332,long
2025-07-17,0.8983,0.8983,win,0,True,False,2025,0,23100.75,22990.083333333332,long
2025-07-18,0.7452,0.7452,win,0,True,False,2025,1,23260.375,23184.916666666668,long
2025-07-28,-1.0,-1.0,loss,0,True,False,2025,1,23502.25,23525.833333333332,long
2025-08-01,-1.0,-1.0,loss,0,True,False,2025,0,23099.0,23458.416666666668,long
2025-08-05,-1.0,-1.0,loss,0,True,False,2025,0,23361.5,23190.666666666668,long
2025-08-06,0.9,0.9,win,0,True,False,2025,1,23159.5,23178.416666666668,long
2025-08-07,-1.0,-1.0,loss,0,True,False,2025,0,23594.125,23330.083333333332,long
2025-08-12,-1.0,-1.0,loss,0,True,False,2025,1,23711.625,23677.416666666668,long
2025-08-13,0.7981,0.7981,win,0,True,False,2025,0,24009.625,23826.25,long
2025-08-18,0.8396,0.8396,win,0,True,False,2025,1,23763.0,23831.5,long
2025-08-20,-1.0,-1.0,loss,0,True,False,2025,0,23410.125,23569.5,long
2025-08-25,0.8111,0.8111,win,0,True,False,2025,1,23469.875,23575.333333333332,long
2025-08-26,0.846,0.846,win,0,True,False,2025,1,23469.875,23524.416666666668,long
2025-08-28,0.9365,0.9365,win,0,True,False,2025,1,23619.125,23544.166666666668,long
2025-09-01,-1.0,-1.0,loss,0,True,False,2025,1,23475.75,23512.5,long
2025-09-03,-1.0,-1.0,loss,0,True,False,2025,0,23416.625,23283.75,long
2025-09-05,-1.0,-1.0,loss,0,True,False,2025,0,23784.875,23610.5,long
2025-09-08,0.8351,0.8351,win,0,True,False,2025,1,23761.0,23713.333333333332,long
2025-09-11,,0.0,scratch,1,True,False,2025,1,23910.625,23907.75,long
2025-09-12,0.8864,0.8864,win,0,True,False,2025,1,24026.75,23968.916666666668,long
2025-09-16,-1.0,-1.0,loss,0,True,False,2025,0,24588.625,24226.75,long
2025-09-22,0.7945,0.7945,win,0,True,False,2025,1,24772.5,24848.0,long
2025-09-23,-1.0,-1.0,loss,0,True,False,2025,1,24991.875,24920.916666666668,long
2025-09-26,-1.0,-1.0,loss,0,True,False,2025,1,24673.75,24617.083333333332,long
2025-09-29,0.7559,0.7559,win,0,True,False,2025,0,24887.875,24749.833333333332,long
2025-09-30,0.7908,0.7908,win,0,True,False,2025,1,24817.625,24854.75,long
2025-10-01,-1.0,-1.0,loss,0,True,False,2025,1,24774.25,24823.916666666668,long
2025-10-07,0.7452,0.7452,win,0,True,False,2025,1,25214.375,25146.5,long
2025-10-08,0.8714,0.8714,win,0,True,False,2025,1,25056.25,25113.666666666668,long
2025-10-09,-1.0,-1.0,loss,0,True,False,2025,1,25323.625,25253.916666666668,long
2025-10-13,-1.0,-1.0,loss,0,True,False,2025,0,24820.625,24648.5,long
2025-10-15,-1.0,-1.0,loss,0,True,False,2025,0,24999.5,24748.833333333332,long
2025-10-16,0.9451,0.9451,win,0,True,False,2025,1,25046.5,24919.416666666668,long
2025-10-20,0.7831,0.7831,win,0,True,False,2025,1,25092.875,25066.75,long
2025-10-22,-1.0,-1.0,loss,0,True,False,2025,1,25254.375,25280.5,long
2025-10-23,0.93,0.93,win,0,True,False,2025,1,24953.25,25062.916666666668,long
2025-10-24,,0.0,scratch,1,True,False,2025,0,25424.5,25175.916666666668,long
2025-10-27,-1.0,-1.0,loss,0,True,False,2025,1,25830.5,25735.916666666668,long
2025-11-03,0.9093,0.9093,win,0,True,False,2025,1,26157.75,26048.166666666668,long
2025-11-05,-1.0,-1.0,loss,0,True,False,2025,1,25554.625,25732.666666666668,long
2025-11-11,0.9,0.9,win,0,True,False,2025,1,25594.5,25583.25,long
2025-11-12,0.7395,0.7395,win,0,True,False,2025,1,25793.0,25635.5,long
2025-11-20,-1.0,-1.0,loss,0,True,False,2025,0,25189.5,24798.083333333332,long
2025-11-21,0.9269,0.9269,win,0,True,False,2025,0,24213.875,24485.083333333332,long
2025-11-26,0.91,0.91,win,0,True,False,2025,1,25188.125,24934.083333333332,long
2025-12-01,0.8418,0.8418,win,0,True,False,2025,1,25243.125,25429.333333333332,long
2025-12-02,-1.0,-1.0,loss,0,True,False,2025,1,25490.5,25378.666666666668,long
2025-12-03,-1.0,-1.0,loss,0,True,False,2025,1,25657.0,25533.583333333332,long
2025-12-08,-1.0,-1.0,loss,0,True,False,2025,1,25797.75,25727.25,long
2025-12-18,0.966,0.966,win,0,True,False,2025,1,25154.875,25115.833333333332,long
2025-12-19,0.9165,0.9165,win,0,True,False,2025,1,25306.875,25179.083333333332,long
2025-12-24,-1.0,-1.0,loss,0,True,False,2025,1,25816.0,25747.416666666668,long
2025-12-26,0.8199,0.8199,win,0,True,False,2025,1,25900.25,25843.833333333332,long
2025-12-31,0.8141,0.8141,win,0,True,False,2025,1,25647.5,25712.916666666668,long
2026-01-05,0.8794,0.8794,win,0,False,True,2026,1,25548.75,25487.5,long
2026-01-06,-1.0,-1.0,loss,0,False,True,2026,1,25627.625,25564.166666666668,long
2026-01-09,-1.0,-1.0,loss,0,False,True,2026,1,25751.25,25710.416666666668,long
2026-01-12,-1.0,-1.0,loss,0,False,True,2026,1,25746.625,25844.416666666668,long
2026-01-15,0.9194,0.9194,win,0,False,True,2026,0,25870.75,25652.583333333332,long
2026-01-19,0.8907,0.8907,win,0,False,True,2026,0,25303.0,25721.083333333332,long
2026-01-20,0.959,0.959,win,0,False,True,2026,0,25216.75,25397.666666666668,long
2026-01-22,-1.0,-1.0,loss,0,False,True,2026,0,25695.125,25396.083333333332,long
2026-01-23,-1.0,-1.0,loss,0,False,True,2026,1,25584.875,25617.666666666668,long
2026-01-27,-1.0,-1.0,loss,0,False,True,2026,0,25998.75,25731.333333333332,long
2026-01-29,-1.0,-1.0,loss,0,False,True,2026,1,26174.0,26204.583333333332,long
2026-01-30,-1.0,-1.0,loss,0,False,True,2026,1,25820.25,25937.666666666668,long
2026-02-02,0.9231,0.9231,win,0,False,True,2026,0,25475.625,25742.166666666668,long
2026-02-05,-1.0,-1.0,loss,0,False,True,2026,0,24805.5,25138.916666666668,long
2026-02-10,-1.0,-1.0,loss,0,False,True,2026,1,25328.625,25248.666666666668,long
2026-02-11,-1.0,-1.0,loss,0,False,True,2026,1,25296.375,25300.75,long
2026-02-12,0.9296,0.9296,win,0,False,True,2026,1,25352.375,25267.083333333332,long
2026-02-17,0.9205,0.9205,win,0,False,True,2026,1,24594.5,24779.583333333332,long
2026-02-19,-1.0,-1.0,loss,0,False,True,2026,1,24820.25,24922.5,long
2026-02-23,0.8965,0.8965,win,0,False,True,2026,1,24929.0,24965.083333333332,long
2026-02-25,0.867,0.867,win,0,False,True,2026,1,25133.875,24930.583333333332,long
2026-03-04,-1.0,-1.0,loss,0,False,True,2026,1,24878.375,24691.166666666668,long
2026-03-10,0.9336,0.9336,win,0,False,True,2026,0,24913.625,24654.0,long
2026-03-16,-1.0,-1.0,loss,0,False,True,2026,0,24888.375,24404.0,long
2026-03-17,0.9134,0.9134,win,0,False,True,2026,1,24924.0,24830.0,long
2026-03-19,-1.0,-1.0,loss,0,False,True,2026,0,24470.875,24788.333333333332,long
2026-03-23,-1.0,-1.0,loss,0,False,True,2026,0,24483.25,24009.333333333332,long
2026-03-25,0.9531,0.9531,win,0,False,True,2026,1,24403.25,24369.666666666668,long
2026-03-31,-1.0,-1.0,loss,0,False,True,2026,1,23403.125,23234.666666666668,long
2026-04-02,-1.0,-1.0,loss,0,False,True,2026,0,23726.625,24153.833333333332,long
2026-04-06,-1.0,-1.0,loss,0,False,True,2026,0,24314.5,24053.416666666668,long
