trading_day,split,context_state,context_pass,touched_long_stop,entry_ts,pnl_r,outcome
2022-08-04,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-08-05 05:13:00+10:00,-0.1344,scratch
2022-08-05,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-08-06 00:05:00+10:00,0.9557,win
2022-08-08,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2022-08-09,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-08-10 00:14:00+10:00,0.9017,win
2022-08-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-08-11 00:51:00+10:00,0.9328,win
2022-08-11,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-08-12 00:05:00+10:00,0.9205,win
2022-08-17,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-08-18 00:05:00+10:00,-1.0,loss
2022-08-18,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-08-19 00:05:00+10:00,0.9121,win
2022-08-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-08-20 00:08:00+10:00,-1.0,loss
2022-08-22,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-08-23 00:05:00+10:00,-1.0,loss
2022-08-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-08-26 00:16:00+10:00,0.8742,win
2022-09-01,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-09-02 04:34:00+10:00,0.9663,win
2022-09-06,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-09-07 00:40:00+10:00,0.9673,win
2022-09-09,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-09-10 00:06:00+10:00,-1.0,loss
2022-09-12,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-09-13 00:06:00+10:00,-1.0,loss
2022-09-13,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-09-14 00:14:00+10:00,-1.0,loss
2022-09-16,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-09-17 00:05:00+10:00,0.9401,win
2022-09-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-09-20 00:12:00+10:00,-1.0,loss
2022-09-22,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-09-23 00:05:00+10:00,0.9064,win
2022-09-23,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-09-24 00:05:00+10:00,0.8768,win
2022-09-26,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-09-27 00:16:00+10:00,-1.0,loss
2022-10-04,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-10-05 00:12:00+10:00,-1.0,loss
2022-10-07,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-10-08 00:07:00+10:00,0.9159,win
2022-10-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-10-11 00:06:00+10:00,-1.0,loss
2022-10-11,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-10-12 00:13:00+10:00,0.9205,win
2022-10-13,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-10-14 00:05:00+10:00,0.9361,win
2022-10-17,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-10-18 00:05:00+10:00,0.9134,win
2022-10-18,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-10-19 00:09:00+10:00,-1.0,loss
2022-10-24,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-10-25 01:01:00+10:00,0.9688,win
2022-10-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-10-26 01:09:00+10:00,0.91,win
2022-10-27,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-10-28 00:05:00+10:00,0.9308,win
2022-10-31,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-01 01:24:00+10:00,0.9236,win
2022-11-02,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-03 00:05:00+10:00,-1.0,loss
2022-11-03,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-04 00:14:00+10:00,0.9589,win
2022-11-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-11 02:31:00+10:00,-1.0,loss
2022-11-15,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-16 01:05:00+10:00,-1.0,loss
2022-11-16,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-17 03:44:00+10:00,0.8853,win
2022-11-17,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-18 01:07:00+10:00,0.9269,win
2022-11-21,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2022-11-22,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-23 01:05:00+10:00,0.9343,win
2022-11-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-26 01:05:00+10:00,-1.0,loss
2022-11-28,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-29 01:05:00+10:00,-1.0,loss
2022-11-29,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-11-30 01:06:00+10:00,-1.0,loss
2022-12-01,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2022-12-02,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-12-03 01:09:00+10:00,0.926,win
2022-12-06,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2022-12-07,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-12-08 01:05:00+10:00,-0.2071,scratch
2022-12-13,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2022-12-15,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2022-12-16,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2022-12-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-12-20 01:16:00+10:00,0.9033,win
2022-12-22,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2022-12-27,IS,TAKE_GO_LONG_CONTEXT,True,True,2022-12-28 01:05:00+10:00,0.9194,win
2023-01-05,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-01-06 01:08:00+10:00,-1.0,loss
2023-01-09,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-01-10 01:33:00+10:00,0.8714,win
2023-01-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-01-20 01:06:00+10:00,-1.0,loss
2023-01-23,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-01-24 01:12:00+10:00,0.8974,win
2023-01-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-01-26 01:05:00+10:00,0.9025,win
2023-01-26,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-01-27 01:15:00+10:00,-1.0,loss
2023-02-02,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-02-03 01:06:00+10:00,0.9381,win
2023-02-06,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-02-07 01:08:00+10:00,-1.0,loss
2023-02-07,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-02-08 01:05:00+10:00,-1.0,loss
2023-02-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-02-11 01:10:00+10:00,0.9566,win
2023-02-14,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-02-15 01:07:00+10:00,-1.0,loss
2023-02-16,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-02-17 01:06:00+10:00,0.9134,win
2023-02-17,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-02-18 01:12:00+10:00,0.9287,win
2023-02-21,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-02-22,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-02-23 03:25:00+10:00,0.9182,win
2023-02-24,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-02-25 02:46:00+10:00,-1.0,loss
2023-03-01,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-03-02,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-03 01:05:00+10:00,-1.0,loss
2023-03-03,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-04 01:15:00+10:00,0.9552,win
2023-03-06,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-07 01:07:00+10:00,0.9057,win
2023-03-07,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-03-08,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-09 01:10:00+10:00,0.6904,scratch
2023-03-09,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-10 01:06:00+10:00,-1.0,loss
2023-03-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-11 01:06:00+10:00,-1.0,loss
2023-03-13,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-14 00:07:00+10:00,-1.0,loss
2023-03-14,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-15 00:05:00+10:00,0.9086,win
2023-03-17,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-03-20,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-21 00:05:00+10:00,-1.0,loss
2023-03-21,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-22 04:56:00+10:00,0.934,win
2023-03-27,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-03-28,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-29 00:06:00+10:00,-1.0,loss
2023-03-29,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-30 03:28:00+10:00,-1.0,loss
2023-03-30,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-03-31 00:27:00+10:00,-1.0,loss
2023-04-03,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-04-04 00:22:00+10:00,-1.0,loss
2023-04-05,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-04-06,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-04-07 00:05:00+10:00,0.9226,win
2023-04-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-04-11 00:05:00+10:00,0.8806,win
2023-04-12,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-04-13 00:05:00+10:00,-1.0,loss
2023-04-14,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-04-17,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-04-18 00:21:00+10:00,-1.0,loss
2023-04-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-04-20 00:14:00+10:00,0.9226,win
2023-04-21,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-04-22 00:05:00+10:00,0.859,win
2023-04-25,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-04-27,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-04-28 00:07:00+10:00,0.8917,win
2023-05-01,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-02 00:16:00+10:00,-1.0,loss
2023-05-04,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-05 00:05:00+10:00,-1.0,loss
2023-05-05,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-06 00:05:00+10:00,0.7747,win
2023-05-08,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-09 00:49:00+10:00,0.8896,win
2023-05-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-11 00:06:00+10:00,-1.0,loss
2023-05-18,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-19 00:05:00+10:00,0.8278,win
2023-05-22,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-23 04:51:00+10:00,-1.0,loss
2023-05-24,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-25 05:18:00+10:00,0.9231,win
2023-05-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-26 00:05:00+10:00,-1.0,loss
2023-05-26,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-27 00:09:00+10:00,0.9107,win
2023-05-29,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-05-30 00:10:00+10:00,0.5298,win
2023-06-09,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-06-10 00:05:00+10:00,-1.0,loss
2023-06-12,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-06-13 00:24:00+10:00,0.8937,win
2023-06-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-06-20 00:22:00+10:00,-1.0,loss
2023-06-20,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-06-21 00:10:00+10:00,-1.0,loss
2023-06-21,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-06-22 00:15:00+10:00,-1.0,loss
2023-06-30,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-07-01 00:06:00+10:00,0.8917,win
2023-07-06,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-07-07 00:29:00+10:00,-1.0,loss
2023-07-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-07-11 00:07:00+10:00,0.9205,win
2023-07-12,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-07-13 00:08:00+10:00,0.846,win
2023-07-13,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-07-14 01:01:00+10:00,-1.0,loss
2023-07-14,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-07-15 00:10:00+10:00,-1.0,loss
2023-07-20,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-07-24,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-07-25 00:05:00+10:00,-1.0,loss
2023-07-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-07-26 01:37:00+10:00,0.8781,win
2023-07-27,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-07-31,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-01 00:05:00+10:00,0.8728,win
2023-08-01,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-02 00:05:00+10:00,-1.0,loss
2023-08-02,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-08-07,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-08 00:06:00+10:00,0.9165,win
2023-08-08,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-09 00:05:00+10:00,-1.0,loss
2023-08-11,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-12 00:05:00+10:00,-1.0,loss
2023-08-14,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-15 00:05:00+10:00,0.9079,win
2023-08-16,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-17 00:06:00+10:00,0.9121,win
2023-08-17,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-18 02:28:00+10:00,-1.0,loss
2023-08-18,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-19 00:05:00+10:00,-1.0,loss
2023-08-21,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-22 00:05:00+10:00,-1.0,loss
2023-08-29,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-30 00:05:00+10:00,0.9623,win
2023-08-30,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-08-31 00:07:00+10:00,-1.0,loss
2023-09-05,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-09-06 00:06:00+10:00,0.8875,win
2023-09-06,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-09-07,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-09-08 00:10:00+10:00,0.9274,win
2023-09-11,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-09-12 01:25:00+10:00,-1.0,loss
2023-09-15,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-09-18,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-09-19 00:09:00+10:00,-1.0,loss
2023-09-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-09-20 00:18:00+10:00,-1.0,loss
2023-09-21,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-09-22 00:05:00+10:00,0.8946,win
2023-09-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-09-26 01:13:00+10:00,0.9188,win
2023-09-26,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-09-27 00:43:00+10:00,-1.0,loss
2023-09-29,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-10-02,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-10-03 01:15:00+10:00,-1.0,loss
2023-10-06,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-10-07 00:13:00+10:00,0.9427,win
2023-10-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-10-11 00:18:00+10:00,0.9121,win
2023-10-17,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-10-18 00:06:00+10:00,0.8875,win
2023-10-20,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-10-23,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-10-24 00:05:00+10:00,0.9064,win
2023-10-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-10-26 00:39:00+10:00,-1.0,loss
2023-10-26,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-10-27 00:46:00+10:00,0.9241,win
2023-10-31,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-11-01 00:07:00+10:00,0.8937,win
2023-11-01,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-11-02 00:19:00+10:00,0.9153,win
2023-11-02,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-11-03 00:29:00+10:00,0.8927,win
2023-11-03,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-11-04 02:15:00+10:00,0.9538,win
2023-11-14,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-11-15 01:05:00+10:00,-1.0,loss
2023-11-24,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-11-29,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-11-30,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-12-01 01:16:00+10:00,-1.0,loss
2023-12-04,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-12-05 01:05:00+10:00,-1.0,loss
2023-12-11,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-12-12 01:05:00+10:00,-1.0,loss
2023-12-12,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-12-13 01:06:00+10:00,0.87,win
2023-12-14,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-12-22,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2023-12-29,IS,TAKE_GO_LONG_CONTEXT,True,True,2023-12-30 01:06:00+10:00,-1.0,loss
2024-01-02,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-01-03,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-01-04,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-01-05 01:05:00+10:00,0.9449,win
2024-01-08,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-01-09 01:05:00+10:00,0.9057,win
2024-01-16,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-01-17 01:10:00+10:00,0.9153,win
2024-01-17,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-01-18 01:06:00+10:00,0.9372,win
2024-01-18,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-01-19 01:30:00+10:00,0.9481,win
2024-01-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-01-20 01:55:00+10:00,0.9236,win
2024-01-22,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-01-24,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-01-25 01:07:00+10:00,0.9165,win
2024-01-26,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-01-27 01:21:00+10:00,0.8768,win
2024-01-31,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-02-01 04:05:00+10:00,-1.0,loss
2024-02-13,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-02-14 01:20:00+10:00,0.9236,win
2024-02-16,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-02-17 01:11:00+10:00,0.955,win
2024-02-20,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-02-21 01:52:00+10:00,-1.0,loss
2024-02-22,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-02-23 01:07:00+10:00,-1.0,loss
2024-02-26,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-02-27 01:05:00+10:00,0.9025,win
2024-02-28,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-02-29 01:08:00+10:00,0.8956,win
2024-02-29,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-01 06:48:00+10:00,0.8864,win
2024-03-01,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-02 01:10:00+10:00,0.9501,win
2024-03-05,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-03-07,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-08 01:05:00+10:00,-1.0,loss
2024-03-08,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-09 01:05:00+10:00,0.867,win
2024-03-11,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-12 00:09:00+10:00,0.9121,win
2024-03-14,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-15 00:05:00+10:00,0.9416,win
2024-03-15,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-16 00:15:00+10:00,0.9449,win
2024-03-18,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-19 00:06:00+10:00,0.8886,win
2024-03-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-20 00:05:00+10:00,-1.0,loss
2024-03-21,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-22 00:08:00+10:00,0.8768,win
2024-03-22,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-23 00:05:00+10:00,-1.0,loss
2024-03-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-26 00:06:00+10:00,0.8499,win
2024-03-27,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-03-28 04:26:00+10:00,0.3076,scratch
2024-04-02,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-04-03 01:35:00+10:00,0.9547,win
2024-04-04,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-04-05 01:57:00+10:00,0.8351,win
2024-04-08,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-04-09 00:11:00+10:00,0.914,win
2024-04-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-04-11 00:09:00+10:00,-1.0,loss
2024-04-18,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-04-19 00:05:00+10:00,0.9215,win
2024-04-19,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-04-23,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-04-24 00:06:00+10:00,0.9127,win
2024-04-24,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-04-25 00:05:00+10:00,0.9,win
2024-04-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-04-26 00:05:00+10:00,0.9182,win
2024-04-29,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-04-30 00:07:00+10:00,0.8886,win
2024-05-01,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-05-02 00:36:00+10:00,-1.0,loss
2024-05-03,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-05-08,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-05-09 00:20:00+10:00,0.87,win
2024-05-15,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-05-16 00:05:00+10:00,0.9107,win
2024-05-17,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-05-18 00:24:00+10:00,0.8537,win
2024-05-27,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-05-28 00:39:00+10:00,0.6913,win
2024-05-29,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-05-30 00:14:00+10:00,-1.0,loss
2024-05-30,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-05-31 00:05:00+10:00,-1.0,loss
2024-05-31,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-06-01 00:07:00+10:00,-1.0,loss
2024-06-03,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-06-05,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-06-06 00:23:00+10:00,0.9543,win
2024-06-07,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-06-08 00:17:00+10:00,0.8781,win
2024-06-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-06-11 00:06:00+10:00,0.8573,win
2024-06-12,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-06-13 00:14:00+10:00,0.8655,win
2024-06-13,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-06-17,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-06-18 00:05:00+10:00,0.8278,win
2024-06-20,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-06-21,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-06-22 00:12:00+10:00,0.9009,win
2024-06-24,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-06-25 00:09:00+10:00,-1.0,loss
2024-06-28,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-06-29 00:05:00+10:00,-1.0,loss
2024-07-01,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-07-02 00:08:00+10:00,-1.0,loss
2024-07-03,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-07-04 00:43:00+10:00,0.9536,win
2024-07-05,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-07-06 00:48:00+10:00,0.9226,win
2024-07-17,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-07-22,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-07-23 00:35:00+10:00,-1.0,loss
2024-07-24,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-07-25,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-07-26 00:24:00+10:00,0.9597,win
2024-07-31,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-08-01 00:06:00+10:00,0.9496,win
2024-08-02,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-08-03 01:46:00+10:00,-1.0,loss
2024-08-05,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-08-06 01:08:00+10:00,0.403,scratch
2024-08-07,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-08-12,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-08-13 00:05:00+10:00,0.941,win
2024-08-13,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-08-14 00:12:00+10:00,-1.0,loss
2024-08-15,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-08-16 00:29:00+10:00,0.9543,win
2024-08-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-08-20 00:07:00+10:00,-1.0,loss
2024-08-26,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-08-27 00:05:00+10:00,-1.0,loss
2024-08-27,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-08-28 00:10:00+10:00,0.9236,win
2024-09-03,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-09-04,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-09-05 00:08:00+10:00,-0.0209,scratch
2024-09-06,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-09-07 00:05:00+10:00,-1.0,loss
2024-09-09,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-09-10 00:10:00+10:00,0.8781,win
2024-09-10,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-09-11 00:08:00+10:00,-1.0,loss
2024-09-19,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-09-20 00:05:00+10:00,0.9312,win
2024-09-26,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2024-10-01,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-10-02 04:32:00+10:00,-1.0,loss
2024-10-07,IS,TAKE_GO_LONG_CONTEXT,True,True,2024-10-08 00:05:00+10:00,0.9283,win
2024-10-14,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
