rank,strategy_id,state,primary_blocker,next_action,instrument,session,orb_minutes,entry_model,rr_target,filter_type,confirm_bars,trailing_expr,trailing_n,annual_r_estimate,status,status_reason,chordia_verdict,chordia_audit_age_days,c8_oos_status,family,family_role,family_priority,active_in_profile
730,MES_CME_PRECLOSE_E2_RR1.0_CB1_NO_FILTER_O15,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,CME_PRECLOSE,15,E2,1.0,NO_FILTER,1,0.0279,42,1.2,PAUSE,Session regime COLD (-0.1011),MISSING,,NEGATIVE_OOS_EXPR,UNSPECIFIED,unknown,5,False
731,MES_CME_PRECLOSE_E2_RR1.0_CB1_ORB_VOL_8K_O15,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,CME_PRECLOSE,15,E2,1.0,ORB_VOL_8K,1,0.0279,42,1.2,PAUSE,Session regime COLD (-0.1011),MISSING,,NEGATIVE_OOS_EXPR,UNSPECIFIED,unknown,5,False
732,MES_CME_PRECLOSE_E2_RR1.0_CB1_ORB_G8,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,CME_PRECLOSE,5,E2,1.0,ORB_G8,1,0.0253,40,1.2,PAUSE,Session regime COLD (-0.1011),MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
733,MES_CME_PRECLOSE_E2_RR1.0_CB1_COST_LT15_S075,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,CME_PRECLOSE,5,E2,1.0,COST_LT15,1,0.0088,146,1.2,PAUSE,Session regime COLD (-0.1011),MISSING,,NEGATIVE_OOS_EXPR,UNSPECIFIED,unknown,5,False
734,MNQ_CME_PRECLOSE_E2_RR1.0_CB1_NO_FILTER,PARKED,CHORDIA_PARK,REVIEW_PARK_THEN_RERUN_IF_PREREGISTERED,MNQ,CME_PRECLOSE,5,E2,1.0,NO_FILTER,1,0.0043,235,0.9,DEPLOY,"Session HOT (+0.0100), ExpR=+0.0043, N=235",PARK,16,,UNSPECIFIED,unknown,5,False
735,MNQ_CME_PRECLOSE_E2_RR1.0_CB1_ORB_G4,PARKED,CHORDIA_PARK,REVIEW_PARK_THEN_RERUN_IF_PREREGISTERED,MNQ,CME_PRECLOSE,5,E2,1.0,ORB_G4,1,0.0043,235,0.9,DEPLOY,"Session HOT (+0.0100), ExpR=+0.0043, N=235",PARK,16,,UNSPECIFIED,unknown,5,False
736,MNQ_COMEX_SETTLE_E2_RR1.0_CB1_PD_CLEAR_LONG,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,COMEX_SETTLE,5,E2,1.0,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
737,MNQ_COMEX_SETTLE_E2_RR1.0_CB1_PD_CLEAR_LONG_O15,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,COMEX_SETTLE,15,E2,1.0,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
738,MNQ_COMEX_SETTLE_E2_RR1.0_CB1_PD_CLEAR_LONG_O15_S075,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,COMEX_SETTLE,15,E2,1.0,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
739,MNQ_COMEX_SETTLE_E2_RR1.0_CB1_PD_CLEAR_LONG_O30,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,COMEX_SETTLE,30,E2,1.0,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
740,MNQ_COMEX_SETTLE_E2_RR1.0_CB1_PD_CLEAR_LONG_S075,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,COMEX_SETTLE,5,E2,1.0,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
741,MNQ_COMEX_SETTLE_E2_RR1.5_CB1_PD_CLEAR_LONG,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,COMEX_SETTLE,5,E2,1.5,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
742,MNQ_COMEX_SETTLE_E2_RR1.5_CB1_PD_CLEAR_LONG_S075,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,COMEX_SETTLE,5,E2,1.5,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
743,MNQ_COMEX_SETTLE_E2_RR2.0_CB1_PD_CLEAR_LONG_S075,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,COMEX_SETTLE,5,E2,2.0,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
744,MNQ_COMEX_SETTLE_E2_RR2.5_CB1_PD_CLEAR_LONG_S075,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,COMEX_SETTLE,5,E2,2.5,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
745,MNQ_US_DATA_1000_E2_RR1.0_CB1_PD_CLEAR_LONG,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,US_DATA_1000,5,E2,1.0,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
746,MNQ_US_DATA_1000_E2_RR1.0_CB1_PD_CLEAR_LONG_O30,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,US_DATA_1000,30,E2,1.0,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
747,MNQ_US_DATA_1000_E2_RR1.0_CB1_PD_CLEAR_LONG_O30_S075,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,US_DATA_1000,30,E2,1.0,PD_CLEAR_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_CLEAR_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
748,MNQ_US_DATA_1000_E2_RR1.0_CB1_PD_DISPLACE_LONG,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,US_DATA_1000,5,E2,1.0,PD_DISPLACE_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_DISPLACE_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
749,MNQ_US_DATA_1000_E2_RR1.0_CB1_PD_GO_LONG,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,US_DATA_1000,5,E2,1.0,PD_GO_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_GO_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
750,MNQ_US_DATA_1000_E2_RR1.0_CB1_PD_GO_LONG_O30,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,US_DATA_1000,30,E2,1.0,PD_GO_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_GO_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
751,MNQ_US_DATA_1000_E2_RR1.0_CB1_PD_GO_LONG_S075,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,US_DATA_1000,5,E2,1.0,PD_GO_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_GO_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
752,MNQ_US_DATA_1000_E2_RR1.5_CB1_PD_DISPLACE_LONG,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,US_DATA_1000,5,E2,1.5,PD_DISPLACE_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_DISPLACE_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
753,MNQ_US_DATA_1000_E2_RR1.5_CB1_PD_GO_LONG,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,US_DATA_1000,5,E2,1.5,PD_GO_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_GO_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
754,MNQ_US_DATA_1000_E2_RR1.5_CB1_PD_GO_LONG_S075,PARKED,C8_OOS,RESOLVE_C8_OR_REVALIDATE,MNQ,US_DATA_1000,5,E2,1.5,PD_GO_LONG,1,0.0,0,0.0,PAUSE,"live tradeability gate: E2 deployment-unsafe: filter_type 'PD_GO_LONG' selects by close-confirmed break_dir, which can be post-entry for stop-market touch fills",MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
755,MES_CME_PRECLOSE_E2_RR1.0_CB1_COST_LT08,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,CME_PRECLOSE,5,E2,1.0,COST_LT08,1,-0.0049,32,-0.2,PAUSE,Session regime COLD (-0.1011),MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
756,MES_NYSE_OPEN_E2_RR1.5_CB1_OVNRNG_25_O15_S075,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,NYSE_OPEN,15,E2,1.5,OVNRNG_25,1,-0.0053,104,-0.6,PAUSE,c8 gate: c8_oos_status='FAILED_RATIO' (Criterion 8 OOS deployment gate),MISSING,,FAILED_RATIO,UNSPECIFIED,unknown,5,False
757,MNQ_CME_PRECLOSE_E1_RR1.0_CB5_OVNRNG_25_O15,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,15,E1,1.0,OVNRNG_25,5,-0.0274,24,-0.7,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0274, N=24",MISSING,,,UNSPECIFIED,unknown,5,False
758,MNQ_CME_PRECLOSE_E2_RR1.0_CB1_COST_LT10,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.0,COST_LT10,1,-0.0055,195,-1.0,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0055, N=195",MISSING,,,UNSPECIFIED,unknown,5,False
759,MNQ_CME_PRECLOSE_E2_RR1.0_CB1_COST_LT12,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.0,COST_LT12,1,-0.0068,215,-1.3,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0068, N=215",MISSING,,,UNSPECIFIED,unknown,5,False
760,MNQ_LONDON_METALS_E2_RR1.0_CB1_ORB_G8_NOMON_O15,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,LONDON_METALS,15,E2,1.0,ORB_G8_NOMON,1,-0.0068,209,-1.3,DEPLOY,"Session HOT (+0.0113), ExpR=-0.0068, N=209",MISSING,,,UNSPECIFIED,unknown,5,False
761,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ATR_P30,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.5,ATR_P30,1,-0.0123,144,-1.9,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0123, N=144",MISSING,,,UNSPECIFIED,unknown,5,False
762,MNQ_CME_PRECLOSE_E2_RR2.0_CB1_X_MES_ATR70,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,2.0,X_MES_ATR70,1,-0.0173,63,-1.9,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0173, N=63",MISSING,,,UNSPECIFIED,unknown,5,False
763,MES_CME_PRECLOSE_E2_RR1.0_CB1_ORB_G6_S075,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,CME_PRECLOSE,5,E2,1.0,ORB_G6,1,-0.0247,83,-1.9,PAUSE,Session regime COLD (-0.1011),MISSING,,NEGATIVE_OOS_EXPR,UNSPECIFIED,unknown,5,False
764,MNQ_US_DATA_830_E2_RR1.0_CB1_X_MGC_ATR70,PARKED,PROFILE_SESSION,USE_DIFFERENT_PROFILE_OR_SKIP,MNQ,US_DATA_830,5,E2,1.0,X_MGC_ATR70,1,-0.0111,174,-2.1,PAUSE,Session regime COLD (-0.0979),MISSING,,,UNSPECIFIED,unknown,5,False
765,MNQ_US_DATA_1000_E2_RR2.5_CB1_OVNRNG_25,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,US_DATA_1000,5,E2,2.5,OVNRNG_25,1,-0.0116,236,-2.5,DEPLOY,"Session HOT (+0.0615), ExpR=-0.0116, N=236",MISSING,,,UNSPECIFIED,unknown,5,False
766,MES_NYSE_OPEN_E2_RR1.0_CB1_COST_LT10_O15,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,NYSE_OPEN,15,E2,1.0,COST_LT10,1,-0.0145,230,-3.3,PAUSE,c8 gate: c8_oos_status='FAILED_RATIO' (Criterion 8 OOS deployment gate),MISSING,,FAILED_RATIO,UNSPECIFIED,unknown,5,False
767,MES_NYSE_OPEN_E2_RR1.5_CB1_OVNRNG_25_O15,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,NYSE_OPEN,15,E2,1.5,OVNRNG_25,1,-0.0302,104,-3.4,PAUSE,c8 gate: c8_oos_status='FAILED_RATIO' (Criterion 8 OOS deployment gate),MISSING,,FAILED_RATIO,UNSPECIFIED,unknown,5,False
768,MNQ_CME_PRECLOSE_E1_RR1.0_CB1_VWAP_BP_ALIGNED_S075,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E1,1.0,VWAP_BP_ALIGNED,1,-0.0356,105,-3.5,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0356, N=105",MISSING,,,UNSPECIFIED,unknown,5,False
769,MES_CME_PRECLOSE_E2_RR1.0_CB1_ATR_P50_O15,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,CME_PRECLOSE,15,E2,1.0,ATR_P50,1,-0.0936,23,-3.7,PAUSE,Session regime COLD (-0.1011),MISSING,,NEGATIVE_OOS_EXPR,UNSPECIFIED,unknown,5,False
770,MES_CME_PRECLOSE_E2_RR1.0_CB1_COST_LT15,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,CME_PRECLOSE,5,E2,1.0,COST_LT15,1,-0.0316,146,-4.3,PAUSE,Session regime COLD (-0.1011),MISSING,,NEGATIVE_OOS_EXPR,UNSPECIFIED,unknown,5,False
771,MNQ_NYSE_OPEN_E2_RR1.5_CB1_ATR_P30,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,NYSE_OPEN,5,E2,1.5,ATR_P30,1,-0.0307,162,-5.4,DEPLOY,"Session HOT (+0.0916), ExpR=-0.0307, N=162",MISSING,,,UNSPECIFIED,unknown,5,False
772,MNQ_CME_PRECLOSE_E2_RR1.0_CB1_VWAP_BP_ALIGNED,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.0,VWAP_BP_ALIGNED,1,-0.0553,118,-6.0,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0553, N=118",MISSING,,,UNSPECIFIED,unknown,5,False
773,MNQ_NYSE_OPEN_E2_RR2.0_CB1_X_MGC_ATR70,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,NYSE_OPEN,5,E2,2.0,X_MGC_ATR70,1,-0.0401,156,-6.8,DEPLOY,"Session HOT (+0.0916), ExpR=-0.0401, N=156",FAIL_CHORDIA,16,,UNSPECIFIED,unknown,5,False
774,MES_US_DATA_830_E2_RR1.0_CB1_OVNRNG_50_S075,PARKED,PROFILE_INSTRUMENT,USE_DIFFERENT_PROFILE_OR_SKIP,MES,US_DATA_830,5,E2,1.0,OVNRNG_50,1,-0.16,37,-7.1,PAUSE,Session regime COLD (-0.0922),MISSING,,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,UNSPECIFIED,unknown,5,False
775,MNQ_NYSE_OPEN_E2_RR2.5_CB1_X_MGC_ATR70,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,NYSE_OPEN,5,E2,2.5,X_MGC_ATR70,1,-0.0516,148,-8.3,DEPLOY,"Session HOT (+0.0916), ExpR=-0.0516, N=148",FAIL_CHORDIA,16,,UNSPECIFIED,unknown,5,False
776,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_OVNRNG_50,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.5,OVNRNG_50,1,-0.0457,211,-8.9,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0457, N=211",MISSING,,,UNSPECIFIED,unknown,5,False
777,MNQ_EUROPE_FLOW_E2_RR4.0_CB1_PDR_R105,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,EUROPE_FLOW,5,E2,4.0,PDR_R105,1,-0.1066,94,-9.2,DEPLOY,"Session HOT (+0.1892), ExpR=-0.1066, N=94",MISSING,,,UNSPECIFIED,unknown,5,False
778,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ORB_G4,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.5,ORB_G4,1,-0.0487,219,-9.8,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0487, N=219",MISSING,,,UNSPECIFIED,unknown,5,False
779,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ORB_G5,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.5,ORB_G5,1,-0.0487,219,-9.8,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0487, N=219",MISSING,,,UNSPECIFIED,unknown,5,False
780,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ORB_G6,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.5,ORB_G6,1,-0.0487,219,-9.8,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0487, N=219",MISSING,,,UNSPECIFIED,unknown,5,False
781,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_OVNRNG_10,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.5,OVNRNG_10,1,-0.0487,219,-9.8,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0487, N=219",MISSING,,,UNSPECIFIED,unknown,5,False
782,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_OVNRNG_25,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.5,OVNRNG_25,1,-0.0487,219,-9.8,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0487, N=219",MISSING,,,UNSPECIFIED,unknown,5,False
783,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_COST_LT15,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.5,COST_LT15,1,-0.0549,216,-10.9,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0549, N=216",MISSING,,,UNSPECIFIED,unknown,5,False
784,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ORB_G8,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.5,ORB_G8,1,-0.0549,216,-10.9,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0549, N=216",MISSING,,,UNSPECIFIED,unknown,5,False
785,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_COST_LT12,PARKED,NEGATIVE_CURRENT_EDGE,WAIT_FOR_POSITIVE_CURRENT_EDGE,MNQ,CME_PRECLOSE,5,E2,1.5,COST_LT12,1,-0.071,201,-13.2,DEPLOY,"Session HOT (+0.0100), ExpR=-0.0710, N=201",MISSING,,,UNSPECIFIED,unknown,5,False
786,MNQ_US_DATA_1000_E2_RR1.0_CB1_NO_FILTER_O15,KILLED,CHORDIA_FAIL,DO_NOT_REOPEN_WITHOUT_NEW_PREREG,MNQ,US_DATA_1000,15,E2,1.0,NO_FILTER,1,0.106,235,23.0,DEPLOY,"Session HOT (+0.0615), ExpR=+0.1060, N=235",FAIL_CHORDIA,0,,MNQ US_DATA_1000 baseline_orb,deployable_candidate,0,False
787,MNQ_NYSE_OPEN_E2_RR1.0_CB1_NO_FILTER_S075,KILLED,CHORDIA_FAIL,DO_NOT_REOPEN_WITHOUT_NEW_PREREG,MNQ,NYSE_OPEN,5,E2,1.0,NO_FILTER,1,0.0928,257,22.0,DEPLOY,"Session HOT (+0.0916), ExpR=+0.0928, N=257",FAIL_BOTH,0,,MNQ NYSE_OPEN baseline_orb,deployable_candidate,0,False
788,MNQ_US_DATA_1000_E2_RR1.5_CB1_NO_FILTER,KILLED,CHORDIA_FAIL,DO_NOT_REOPEN_WITHOUT_NEW_PREREG,MNQ,US_DATA_1000,5,E2,1.5,NO_FILTER,1,0.0855,251,19.8,DEPLOY,"Session HOT (+0.0615), ExpR=+0.0855, N=251",FAIL_CHORDIA,0,,MNQ US_DATA_1000 baseline_orb,deployable_candidate,0,False
789,MNQ_NYSE_OPEN_E2_RR1.0_CB1_NO_FILTER,KILLED,CHORDIA_FAIL,DO_NOT_REOPEN_WITHOUT_NEW_PREREG,MNQ,NYSE_OPEN,5,E2,1.0,NO_FILTER,1,0.0806,257,19.1,DEPLOY,"Session HOT (+0.0916), ExpR=+0.0806, N=257",FAIL_CHORDIA,0,,MNQ NYSE_OPEN baseline_orb,deployable_candidate,0,False
790,MNQ_US_DATA_1000_E2_RR1.5_CB1_NO_FILTER_O15,KILLED,CHORDIA_FAIL,DO_NOT_REOPEN_WITHOUT_NEW_PREREG,MNQ,US_DATA_1000,15,E2,1.5,NO_FILTER,1,0.0771,222,15.8,DEPLOY,"Session HOT (+0.0615), ExpR=+0.0771, N=222",FAIL_CHORDIA,0,,MNQ US_DATA_1000 baseline_orb,research_provisional,0,False
791,MNQ_NYSE_OPEN_E2_RR1.0_CB1_NO_FILTER_O15_S075,KILLED,CHORDIA_FAIL,DO_NOT_REOPEN_WITHOUT_NEW_PREREG,MNQ,NYSE_OPEN,15,E2,1.0,NO_FILTER,1,0.0327,224,6.8,DEPLOY,"Session HOT (+0.0916), ExpR=+0.0327, N=224",FAIL_BOTH,0,,MNQ NYSE_OPEN baseline_orb,deployable_candidate,0,False
792,MNQ_NYSE_OPEN_E2_RR1.5_CB1_NO_FILTER,KILLED,CHORDIA_FAIL,DO_NOT_REOPEN_WITHOUT_NEW_PREREG,MNQ,NYSE_OPEN,5,E2,1.5,NO_FILTER,1,0.0233,246,5.3,DEPLOY,"Session HOT (+0.0916), ExpR=+0.0233, N=246",FAIL_CHORDIA,0,,MNQ NYSE_OPEN baseline_orb,deployable_candidate,0,False
