leader,follower,n_base,n_on,on_rate,avg_r_base,avg_r_on,avg_r_off,uplift_on_vs_off,wr_on,wr_off
M2K_CME_OPEN,MES_US_DATA_OPEN,1160,178,0.15344827586206897,-0.21097043103448282,-0.2597707865168539,-0.20212474541751532,-0.0576460410993386,0.24157303370786518,0.2637474541751528
MES_LONDON_OPEN,M6E_0030,1090,551,0.5055045871559632,-0.3780273394495413,-0.4069854809437387,-0.3484244897959184,-0.05856099114782032,0.23774954627949182,0.26159554730983303
MES_1000,M6E_1800,1246,626,0.5024077046548957,-0.34433073836276074,-0.3737268370607029,-0.3146501612903226,-0.05907667577038034,0.2507987220447284,0.27741935483870966
M6E_0030,M2K_CME_CLOSE,433,217,0.5011547344110855,-0.7626859122401848,-0.7924202764976959,-0.7328138888888889,-0.05960638760880699,0.07373271889400922,0.09722222222222222
M2K_US_DATA_OPEN,MES_CME_CLOSE,398,180,0.45226130653266333,-0.625843216080402,-0.6586572222222222,-0.5987490825688073,-0.059908139653414905,0.1111111111111111,0.13302752293577982
MES_US_DATA_OPEN,M6E_US_DATA_OPEN,1019,425,0.4170755642787046,-0.39213218842001957,-0.42706211764705887,-0.3671402356902357,-0.059921881956823186,0.22823529411764706,0.25084175084175087
M2K_1100,MES_CME_CLOSE,398,196,0.49246231155778897,-0.625843216080402,-0.6564852040816325,-0.5961113861386138,-0.06037381794301866,0.11224489795918367,0.13366336633663367
M6E_1800,MES_CME_CLOSE,398,194,0.48743718592964824,-0.625843216080402,-0.6568551546391753,-0.5963514705882352,-0.06050368405094009,0.1134020618556701,0.1323529411764706
M2K_0900,M2K_US_EQUITY_OPEN,840,399,0.475,-0.2804475,-0.31225488721804506,-0.25166938775510206,-0.060585499462943004,0.21052631578947367,0.2290249433106576
MES_CME_OPEN,M2K_0900,1217,244,0.20049301561216104,-0.37523985209531635,-0.4240676229508197,-0.3629952723535458,-0.061072350597273894,0.19672131147540983,0.2620760534429599
M2K_LONDON_OPEN,M6E_LONDON_OPEN,1253,559,0.4461292897047087,-0.27967454110135676,-0.3135391771019678,-0.2523974063400577,-0.06114177076191013,0.2701252236135957,0.29827089337175794
M2K_US_EQUITY_OPEN,MES_US_POST_EQUITY,1080,518,0.47962962962962963,-0.1318489814814815,-0.16395154440154444,-0.10225978647686834,-0.0616917579246761,0.2606177606177606,0.28113879003558717
M6E_1100,MES_LONDON_OPEN,1267,618,0.4877663772691397,-0.15829960536700868,-0.19024417475728156,-0.1278808936825886,-0.06236328107469297,0.2686084142394822,0.2896764252696456
M2K_LONDON_OPEN,M6E_US_EQUITY_OPEN,1125,567,0.504,-0.33112124444444435,-0.3622437389770723,-0.2994967741935485,-0.06274696478352382,0.25220458553791886,0.27598566308243727
M2K_0900,MES_US_DATA_OPEN,1160,536,0.46206896551724136,-0.2109704310344828,-0.2453686567164179,-0.18142323717948716,-0.06394541953693073,0.25,0.2692307692307692
MES_LONDON_OPEN,M2K_0030,1027,524,0.5102239532619279,-0.24660253164556964,-0.27794255725190836,-0.21395407554671966,-0.0639884817051887,0.23091603053435114,0.2504970178926441
M6E_LONDON_OPEN,M2K_LONDON_OPEN,1277,553,0.4330462020360219,-0.19923210649960846,-0.23589457504520797,-0.17122886740331494,-0.06466570764189303,0.26763110307414106,0.2914364640883978
M6E_1100,MES_CME_CLOSE,398,207,0.5201005025125628,-0.625843216080402,-0.6570357487922704,-0.5920376963350785,-0.06499805245719192,0.11594202898550725,0.13089005235602094
M6E_US_EQUITY_OPEN,M6E_0030,1094,748,0.6837294332723949,-0.38030146252285185,-0.4009872994652407,-0.33558179190751447,-0.06540550755772623,0.2393048128342246,0.26878612716763006
M6E_US_DATA_OPEN,MES_0030,1132,523,0.4620141342756184,-0.12134558303886929,-0.15676137667304016,-0.09093103448275862,-0.06583034219028154,0.2638623326959847,0.2857142857142857
MES_0900,M6E_US_POST_EQUITY,993,474,0.4773413897280967,-0.34966998992950654,-0.3841856540084389,-0.3181470134874759,-0.06603864052096298,0.24050632911392406,0.26204238921001927
MES_CME_OPEN,M6E_1100,1279,183,0.14308053166536355,-0.4123058639562157,-0.4693131147540984,-0.40278731751824814,-0.06652579723585028,0.25136612021857924,0.29288321167883213
MES_1100,M6E_1100,1279,555,0.43393275996872555,-0.4123058639562157,-0.4505127927927928,-0.3830174033149171,-0.0674953894778757,0.2648648648648649,0.30386740331491713
M2K_1100,M6E_US_DATA_OPEN,1024,534,0.521484375,-0.39325761718749996,-0.42569887640449444,-0.3579032653061225,-0.06779561109837196,0.23220973782771537,0.2510204081632653
MES_1100,MES_CME_CLOSE,579,292,0.5043177892918825,-0.5753911917098444,-0.6101544520547945,-0.540022299651568,-0.07013215240322646,0.13013698630136986,0.15331010452961671
M6E_1100,M6E_US_EQUITY_OPEN,1125,546,0.48533333333333334,-0.33112124444444435,-0.36756135531135536,-0.2967580310880829,-0.07080332422327246,0.2509157509157509,0.2763385146804836
M2K_LONDON_OPEN,M2K_US_POST_EQUITY,990,484,0.4888888888888889,-0.15672333333333333,-0.19312623966942152,-0.12190316205533595,-0.07122307761408557,0.25413223140495866,0.27865612648221344
M2K_1100,M2K_LONDON_OPEN,1277,619,0.48472983555207516,-0.19923210649960846,-0.23617592891760905,-0.16447796352583588,-0.07169796539177317,0.26978998384491115,0.2917933130699088
MES_1000,M6E_US_DATA_OPEN,1019,519,0.5093228655544652,-0.39213218842001957,-0.4274179190751445,-0.35550560000000003,-0.07191231907514445,0.23121387283236994,0.252
MES_0030,MES_US_POST_EQUITY,1542,315,0.20428015564202334,-0.14013618677042802,-0.19790571428571427,-0.12530537897310515,-0.07260033531260912,0.25396825396825395,0.27791361043194784
MES_1100,M6E_US_EQUITY_OPEN,1121,542,0.48349687778768957,-0.3287345227475468,-0.3662570110701107,-0.29360984455958555,-0.07264716651052516,0.25092250922509224,0.27806563039723664
M6E_US_EQUITY_OPEN,M2K_CME_CLOSE,433,225,0.5196304849884527,-0.7626859122401849,-0.7984902222222222,-0.7239552884615384,-0.07453493376068376,0.07555555555555556,0.09615384615384616
MES_CME_OPEN,MES_US_DATA_OPEN,1654,253,0.15296251511487305,-0.1843030834340992,-0.24761146245059287,-0.17287052105638828,-0.07474094139420459,0.25296442687747034,0.2798001427551749
M2K_CME_OPEN,MES_CME_OPEN,491,317,0.6456211812627292,-0.3074075356415478,-0.3340649842271293,-0.25884195402298843,-0.0752230302041409,0.22082018927444794,0.2471264367816092
MES_CME_OPEN,M6E_1800,1246,176,0.14125200642054575,-0.34433073836276074,-0.4095204545454546,-0.33360794392523363,-0.07591251062022097,0.23295454545454544,0.2691588785046729
M6E_1000,M6E_LONDON_OPEN,1253,613,0.48922585794094176,-0.2796745411013567,-0.31901044045677,-0.24199812500000006,-0.07701231545676995,0.26753670473083196,0.303125
M2K_0030,MES_0030,1132,708,0.6254416961130742,-0.12134558303886926,-0.15025932203389833,-0.07306509433962266,-0.07719422769427567,0.2655367231638418,0.29245283018867924
MES_0900,MES_US_EQUITY_OPEN,1519,711,0.46807109940750496,-0.14336866359447004,-0.18455597749648384,-0.10712586633663362,-0.07743011115985021,0.25316455696202533,0.275990099009901
M2K_US_EQUITY_OPEN,M2K_0030,1031,683,0.6624636275460718,-0.24952550921435496,-0.2756762811127379,-0.19820086206896548,-0.07747541904377242,0.22986822840409957,0.25862068965517243
M2K_CME_OPEN,M2K_US_DATA_OPEN,1160,179,0.1543103448275862,-0.22321844827586207,-0.28987821229050276,-0.21105524974515802,-0.07882296254534474,0.24581005586592178,0.2711518858307849
M2K_1100,M6E_US_EQUITY_OPEN,1125,565,0.5022222222222222,-0.3311212444444444,-0.37058707964601767,-0.29130303571428573,-0.07928404393173194,0.24955752212389382,0.2785714285714286
M6E_1000,M2K_1000,1282,572,0.44617784711388453,-0.2654617784711388,-0.30993129370629363,-0.22963563380281696,-0.08029565990347667,0.26048951048951047,0.29859154929577464
M2K_1100,MES_US_EQUITY_OPEN,1097,565,0.5150410209662717,-0.0958735642661805,-0.13489840707964604,-0.054428007518796985,-0.08047039956084906,0.26548672566371684,0.29135338345864664
MES_1000,M6E_1100,1279,645,0.5043002345582487,-0.4123058639562157,-0.4531192248062017,-0.37078438485804416,-0.08233483994815755,0.26976744186046514,0.30441640378548895
M6E_1800,M2K_LONDON_OPEN,1277,247,0.19342208300704777,-0.19923210649960843,-0.2660599190283401,-0.18320640776699032,-0.08285351126134977,0.25101214574898784,0.2883495145631068
MES_1100,M6E_US_POST_EQUITY,993,493,0.49647532729103727,-0.34966998992950654,-0.3924062880324544,-0.307532,-0.08487428803245439,0.23529411764705882,0.268
M2K_US_EQUITY_OPEN,M2K_US_POST_EQUITY,990,465,0.4696969696969697,-0.15672333333333333,-0.20277354838709677,-0.115936,-0.08683754838709677,0.25161290322580643,0.28
MES_0900,M2K_0900,1217,820,0.6737880032867708,-0.37523985209531635,-0.40370341463414633,-0.3164486146095718,-0.08725480002457453,0.23780487804878048,0.27204030226700254
M2K_0900,M6E_0030,1094,478,0.4369287020109689,-0.38030146252285185,-0.4294761506276151,-0.3421431818181818,-0.08733296880943331,0.2301255230125523,0.262987012987013
M6E_LONDON_OPEN,M6E_US_POST_EQUITY,996,498,0.5,-0.35162881526104417,-0.39543614457831333,-0.30782148594377506,-0.08761465863453827,0.23293172690763053,0.26907630522088355
M6E_US_POST_EQUITY,MES_US_POST_EQUITY,1080,452,0.4185185185185185,-0.1318489814814815,-0.18293915929203539,-0.09507707006369429,-0.0878620892283411,0.25442477876106195,0.28343949044585987
M2K_LONDON_OPEN,M6E_0030,1094,540,0.4936014625228519,-0.3803014625228519,-0.4249161111111111,-0.33681425992779795,-0.08810185118331315,0.22962962962962963,0.26714801444043323
M6E_LONDON_OPEN,M6E_US_DATA_OPEN,1024,511,0.4990234375,-0.39325761718749996,-0.4380849315068493,-0.3486050682261209,-0.08947986328072838,0.22309197651663404,0.25925925925925924
M6E_1100,MES_0030,1132,542,0.4787985865724382,-0.12134558303886926,-0.1685819188191882,-0.07795220338983051,-0.09062971542935767,0.26014760147601473,0.28983050847457625
MES_CME_OPEN,M6E_US_EQUITY_OPEN,1121,161,0.14362176628010706,-0.3287345227475468,-0.40678695652173924,-0.31564447916666666,-0.09114247735507258,0.22981366459627328,0.2708333333333333
M2K_1100,M2K_US_EQUITY_OPEN,840,425,0.5059523809523809,-0.28044749999999996,-0.32596070588235293,-0.2338375903614458,-0.09212311552090713,0.20705882352941177,0.23373493975903614
M6E_1100,MES_US_POST_EQUITY,1080,546,0.5055555555555555,-0.13184898148148147,-0.17740421245421242,-0.08527003745318353,-0.0921341750010289,0.25824175824175827,0.2846441947565543
MES_0030,M6E_US_EQUITY_OPEN,1121,180,0.16057091882247992,-0.3287345227475468,-0.4060788888888889,-0.3139396386822529,-0.09213925020663599,0.22777777777777777,0.2720510095642933
M2K_CME_OPEN,M6E_US_DATA_OPEN,1024,145,0.1416015625,-0.39325761718749996,-0.4732572413793104,-0.38006086461888505,-0.09319637676042536,0.2206896551724138,0.2445961319681456
MES_1100,MES_LONDON_OPEN,1780,879,0.49382022471910114,-0.18688044943820226,-0.23406052332195676,-0.14085238623751387,-0.0932081370844429,0.25597269624573377,0.28634850166481685
MES_0900,M2K_US_DATA_OPEN,1154,563,0.4878682842287695,-0.22114913344887346,-0.2695296625222025,-0.17506074450084602,-0.09446891802135648,0.24866785079928952,0.2859560067681895
MES_CME_OPEN,M2K_US_DATA_OPEN,1154,174,0.15077989601386482,-0.22114913344887346,-0.301485632183908,-0.20688530612244896,-0.09460032606145904,0.2413793103448276,0.2724489795918367
MES_US_EQUITY_OPEN,M6E_US_EQUITY_OPEN,1121,481,0.42908117752007136,-0.3287345227475468,-0.3831101871101871,-0.28786781250000004,-0.09524237461018703,0.2390852390852391,0.284375
MES_1100,M6E_LONDON_OPEN,1247,638,0.5116279069767442,-0.2762086607858861,-0.32378463949843267,-0.22636715927750417,-0.0974174802209285,0.26959247648902823,0.3054187192118227
M6E_1000,M2K_US_POST_EQUITY,990,513,0.5181818181818182,-0.15672333333333333,-0.20405068226120857,-0.10582410901467504,-0.09822657324653353,0.25146198830409355,0.2830188679245283
M6E_US_POST_EQUITY,M2K_US_POST_EQUITY,990,410,0.41414141414141414,-0.15672333333333333,-0.21564853658536584,-0.11506931034482756,-0.10057922624053828,0.24878048780487805,0.2793103448275862
MES_1100,MES_US_POST_EQUITY,1542,730,0.47341115434500647,-0.14013618677042802,-0.19439726027397256,-0.09135467980295567,-0.10304258047101689,0.2547945205479452,0.2894088669950739
MES_0030,MES_US_EQUITY_OPEN,1519,529,0.34825543120473995,-0.14336866359447,-0.21061115311909265,-0.1074380808080808,-0.10317307231101185,0.2438563327032136,0.2767676767676768
M6E_1100,M2K_0030,1031,494,0.47914645974781767,-0.24952550921435496,-0.3037214574898786,-0.19966927374301674,-0.10405218374686187,0.22267206477732793,0.25512104283054005
M2K_CME_OPEN,M6E_LONDON_OPEN,1253,171,0.13647246608140462,-0.2796745411013567,-0.3696818713450292,-0.2654497227356747,-0.10423214860935454,0.25146198830409355,0.2911275415896488
MES_US_DATA_OPEN,MES_US_POST_EQUITY,1542,761,0.49351491569390404,-0.14013618677042802,-0.19336609724047302,-0.08826939820742638,-0.10509669903304664,0.2575558475689882,0.2880921895006402
M2K_1000,M2K_LONDON_OPEN,1277,614,0.480814408770556,-0.19923210649960846,-0.25407622149837134,-0.14844132730015083,-0.1056348941982205,0.26058631921824105,0.30015082956259426
M2K_LONDON_OPEN,M2K_0030,1031,501,0.4859359844810863,-0.249525509214355,-0.3038293413173652,-0.19819301886792454,-0.10563632244944068,0.22355289421157684,0.25471698113207547
M2K_0900,MES_US_POST_EQUITY,1080,510,0.4722222222222222,-0.1318489814814815,-0.1880311764705882,-0.08158070175438596,-0.10645047471620224,0.2529411764705882,0.28771929824561404
MES_1100,MES_US_EQUITY_OPEN,1519,759,0.49967083607636603,-0.14336866359447004,-0.19717575757575756,-0.08963236842105263,-0.10754338915470493,0.24769433465085638,0.28289473684210525
MES_0900,M6E_1800,1246,575,0.46147672552166935,-0.34433073836276074,-0.40283147826086957,-0.29419970193740685,-0.10863177632346271,0.2417391304347826,0.28315946348733234
MES_1100,M2K_LONDON_OPEN,1271,597,0.4697088906372935,-0.19793721479150275,-0.25604154103852594,-0.14647091988130567,-0.10957062115722027,0.2629815745393635,0.29821958456973297
M2K_CME_OPEN,M2K_US_POST_EQUITY,990,134,0.13535353535353536,-0.15672333333333335,-0.25401119402985073,-0.14149369158878505,-0.11251750244106568,0.23880597014925373,0.27102803738317754
MES_CME_OPEN,M6E_US_DATA_OPEN,1019,147,0.14425907752698724,-0.3921321884200196,-0.4886755102040817,-0.3758571100917431,-0.11281840011233857,0.2108843537414966,0.24655963302752293
M6E_1100,M2K_US_EQUITY_OPEN,840,409,0.4869047619047619,-0.28044749999999996,-0.3390968215158923,-0.22479187935034803,-0.1143049421655443,0.20293398533007334,0.23665893271461716
M2K_1100,MES_US_POST_EQUITY,1080,534,0.49444444444444446,-0.1318489814814815,-0.1901395131086142,-0.07483956043956043,-0.11529995266905378,0.25280898876404495,0.2893772893772894
M2K_US_POST_EQUITY,M6E_US_POST_EQUITY,996,454,0.45582329317269077,-0.35162881526104417,-0.41489757709251107,-0.2986324723247233,-0.11626510476778779,0.22466960352422907,0.2730627306273063
MES_1100,M2K_US_EQUITY_OPEN,836,413,0.49401913875598086,-0.27700466507177035,-0.33771767554479415,-0.2177269503546099,-0.11999072519018425,0.2033898305084746,0.23877068557919623
MES_0900,MES_CME_CLOSE,579,269,0.46459412780656306,-0.5753911917098444,-0.6407840148698885,-0.5186470967741935,-0.12213691809569494,0.11895910780669144,0.16129032258064516
M2K_0030,M2K_US_EQUITY_OPEN,840,314,0.3738095238095238,-0.28044749999999996,-0.35753503184713376,-0.23442946768060835,-0.1231055641665254,0.19745222929936307,0.2338403041825095
M6E_1000,M2K_CME_CLOSE,433,233,0.5381062355658198,-0.7626859122401848,-0.8201587982832619,-0.6957300000000001,-0.12442879828326181,0.06437768240343347,0.11
MES_0900,M2K_US_POST_EQUITY,985,462,0.46903553299492384,-0.15870192893401014,-0.22609155844155843,-0.09917227533460798,-0.12691928310695044,0.24458874458874458,0.28489483747609945
MES_LONDON_OPEN,M2K_US_DATA_OPEN,1154,574,0.49740034662045063,-0.22114913344887346,-0.2876452961672474,-0.1553408620689655,-0.13230443409828188,0.24738675958188153,0.28793103448275864
M2K_0900,M2K_US_DATA_OPEN,1160,561,0.4836206896551724,-0.22321844827586207,-0.2915793226381462,-0.15919432387312188,-0.1323849987650243,0.24242424242424243,0.2904841402337229
M6E_US_EQUITY_OPEN,MES_CME_CLOSE,398,204,0.5125628140703518,-0.6258432160804018,-0.6907122549019609,-0.5576304123711341,-0.13308184253082678,0.10294117647058823,0.14432989690721648
MES_1100,M6E_US_DATA_OPEN,1019,538,0.5279685966633955,-0.39213218842001957,-0.45531524163568776,-0.32146174636174635,-0.13385349527394141,0.21933085501858737,0.2661122661122661
MES_0900,M2K_US_EQUITY_OPEN,836,377,0.45095693779904306,-0.27700466507177035,-0.350953050397878,-0.21626710239651412,-0.13468594800136388,0.1989389920424403,0.23965141612200436
M2K_0030,M2K_US_POST_EQUITY,990,174,0.17575757575757575,-0.15672333333333335,-0.2724114942528736,-0.13205453431372546,-0.14035695993914812,0.22988505747126436,0.27450980392156865
M6E_1000,MES_US_DATA_OPEN,1160,579,0.4991379310344828,-0.21097043103448282,-0.28135785837651117,-0.1408253012048193,-0.14053255717169189,0.23834196891191708,0.2822719449225473
M6E_0030,MES_CME_CLOSE,398,202,0.507537688442211,-0.6258432160804019,-0.6954589108910891,-0.5540964285714285,-0.14136248231966064,0.09900990099009901,0.14795918367346939
M6E_1100,M6E_US_DATA_OPEN,1024,505,0.4931640625,-0.39325761718749996,-0.4653764356435644,-0.3230842003853565,-0.1422922352582079,0.21386138613861386,0.2678227360308285
MES_CME_OPEN,M2K_US_POST_EQUITY,985,137,0.13908629441624365,-0.15870192893401014,-0.2828299270072993,-0.13864823113207544,-0.14418169587522386,0.22627737226277372,0.27240566037735847
M6E_1100,M2K_US_DATA_OPEN,1160,592,0.5103448275862069,-0.22321844827586207,-0.29591875000000006,-0.1474463028169014,-0.14847244718309865,0.24155405405405406,0.29401408450704225
M2K_US_DATA_OPEN,MES_US_POST_EQUITY,1080,533,0.4935185185185185,-0.13184898148148147,-0.20961819887429642,-0.05607020109689214,-0.15354799777740427,0.24765478424015008,0.2943327239488117
M6E_US_EQUITY_OPEN,M2K_US_EQUITY_OPEN,840,345,0.4107142857142857,-0.28044749999999996,-0.37150231884057977,-0.21698505050505051,-0.15451726833552926,0.19130434782608696,0.2404040404040404
M2K_CME_OPEN,MES_US_POST_EQUITY,1080,157,0.14537037037037037,-0.1318489814814815,-0.264131847133758,-0.10934799566630553,-0.15478385146745244,0.22929936305732485,0.27843986998916576
MES_CME_OPEN,M6E_LONDON_OPEN,1247,176,0.14113873295910184,-0.27620866078588613,-0.4095204545454546,-0.25430121381886084,-0.15521924072659377,0.23295454545454544,0.29598506069094305
M6E_US_EQUITY_OPEN,M2K_0030,1031,494,0.47914645974781767,-0.249525509214355,-0.3326151821862348,-0.17308919925512103,-0.15952598293111378,0.2145748987854251,0.26256983240223464
M2K_1100,MES_LONDON_OPEN,1267,626,0.4940805051302289,-0.15829960536700868,-0.2420226837060703,-0.07653572542901715,-0.16548695827705315,0.2523961661341853,0.30577223088923555
M6E_0030,MES_US_POST_EQUITY,1080,207,0.19166666666666668,-0.1318489814814815,-0.26714009661835747,-0.09976964490263461,-0.16737045171572285,0.22705314009661837,0.281786941580756
M6E_0030,MES_US_EQUITY_OPEN,1097,177,0.16134913400182316,-0.09587356426618049,-0.23818022598870056,-0.06849499999999997,-0.1696852259887006,0.23163841807909605,0.28695652173913044
MES_0030,MES_CME_CLOSE,579,289,0.4991364421416235,-0.5753911917098445,-0.6605484429065744,-0.4905275862068966,-0.1700208566996778,0.11418685121107267,0.16896551724137931
MES_CME_OPEN,MES_US_POST_EQUITY,1542,236,0.15304798962386512,-0.14013618677042802,-0.2898542372881356,-0.11308147013782545,-0.17677276715031015,0.2245762711864407,0.28177641653905056
M6E_0030,M2K_0030,1031,462,0.4481086323957323,-0.24952550921435496,-0.34968376623376624,-0.16820193321616872,-0.18148183301759752,0.2077922077922078,0.26537785588752194
M2K_CME_OPEN,M2K_US_EQUITY_OPEN,840,138,0.16428571428571428,-0.28044749999999996,-0.4344463768115942,-0.25017421652421656,-0.18427216028737764,0.17391304347826086,0.22934472934472935
MES_CME_OPEN,MES_US_EQUITY_OPEN,1519,224,0.14746543778801843,-0.14336866359447004,-0.3049736607142857,-0.11541536679536679,-0.18955829391891893,0.21428571428571427,0.27413127413127414
M6E_1000,M2K_US_EQUITY_OPEN,840,416,0.49523809523809526,-0.28044749999999996,-0.3781326923076923,-0.1846054245283019,-0.19352726777939042,0.18990384615384615,0.25
MES_CME_OPEN,MES_0030,1585,224,0.14132492113564668,-0.13733722397476342,-0.3049736607142857,-0.10974680382072008,-0.19522685689356564,0.21428571428571427,0.2828802351212344
M2K_CME_OPEN,MES_0030,1132,158,0.13957597173144876,-0.12134558303886926,-0.2964487341772152,-0.09294075975359345,-0.20350797442362173,0.21518987341772153,0.28542094455852157
M2K_0030,MES_US_EQUITY_OPEN,1097,230,0.2096627164995442,-0.09587356426618047,-0.25876608695652176,-0.05266101499423299,-0.20610507196228878,0.22608695652173913,0.2918108419838524
M6E_US_DATA_OPEN,MES_CME_CLOSE,398,203,0.5100502512562815,-0.625843216080402,-0.7296325123152709,-0.5177958974358974,-0.21183661487937355,0.08866995073891626,0.15897435897435896
M2K_CME_OPEN,M2K_0030,1031,138,0.1338506304558681,-0.249525509214355,-0.43444637681159415,-0.22094871220604706,-0.2134976646055471,0.17391304347826086,0.24972004479283313
MES_CME_CLOSE,M2K_CME_CLOSE,432,285,0.6597222222222222,-0.7621365740740742,-0.8402452631578947,-0.6107013605442176,-0.22954390261367708,0.056140350877192984,0.14285714285714285
M2K_CME_OPEN,MES_US_EQUITY_OPEN,1097,158,0.1440291704649043,-0.09587356426618049,-0.2964487341772152,-0.06212396166134184,-0.23432477251587333,0.21518987341772153,0.288604898828541
M2K_0030,MES_US_POST_EQUITY,1080,202,0.18703703703703703,-0.1318489814814815,-0.3228272277227722,-0.08791093394077451,-0.23491629378199771,0.2079207920792079,0.285876993166287
M2K_0900,M2K_US_POST_EQUITY,990,441,0.44545454545454544,-0.15672333333333335,-0.29244943310657595,-0.04769744990892531,-0.24475198319765062,0.22448979591836735,0.3005464480874317
MES_1000,MES_CME_OPEN,697,97,0.13916786226685796,-0.26862596843615494,-0.48790309278350513,-0.23317616666666666,-0.25472692611683845,0.17525773195876287,0.25666666666666665
MES_0900,M2K_CME_OPEN,474,290,0.6118143459915611,-0.3788822784810127,-0.48406517241379304,-0.21310489130434784,-0.2709602811094452,0.1793103448275862,0.27717391304347827
MES_CME_OPEN,M2K_CME_OPEN,474,292,0.6160337552742616,-0.3788822784810127,-0.4916609589041096,-0.19794065934065933,-0.29372029956345025,0.17465753424657535,0.2857142857142857
MES_CME_OPEN,M2K_US_EQUITY_OPEN,836,139,0.16626794258373206,-0.27700466507177035,-0.5355402877697841,-0.2254459110473458,-0.31009437672243834,0.14388489208633093,0.23672883787661406
MES_CME_OPEN,M2K_0030,1027,139,0.13534566699123662,-0.2466025316455696,-0.5355402877697841,-0.20137466216216215,-0.334165625607622,0.14388489208633093,0.25563063063063063
M6E_0030,M2K_US_EQUITY_OPEN,840,137,0.1630952380952381,-0.2804475,-0.5905255474452554,-0.22001977240398293,-0.37050577504127247,0.12408759124087591,0.23897581792318634
MES_0030,MES_CME_OPEN,697,83,0.11908177905308465,-0.26862596843615494,-0.6488469879518072,-0.21722801302931594,-0.43161897492249124,0.12048192771084337,0.26221498371335505
MES_1100,MES_CME_OPEN,697,82,0.11764705882352941,-0.2686259684361549,-0.7108548780487804,-0.2096621138211382,-0.5011927642276423,0.0975609756097561,0.26504065040650404
