symbol,session,rr_target,confirm_bars,checkpoint_min,n_hit,n_total,pct_hit
MNQ,NYSE_OPEN,2.5,5,15,0,209,0.0
MNQ,NYSE_OPEN,2.5,5,20,4,209,1.9
MNQ,NYSE_OPEN,2.5,5,30,13,209,6.2
MNQ,NYSE_OPEN,2.5,5,45,26,209,12.4
MNQ,NYSE_OPEN,2.5,5,60,45,209,21.5
MNQ,NYSE_OPEN,2.5,5,90,70,209,33.5
MNQ,NYSE_OPEN,2.5,5,120,87,209,41.6
MNQ,NYSE_OPEN,2.5,5,150,100,209,47.8
MNQ,NYSE_OPEN,2.5,5,180,109,209,52.2
MNQ,NYSE_OPEN,2.5,5,240,139,209,66.5
MNQ,NYSE_OPEN,2.5,5,300,160,209,76.6
MNQ,NYSE_OPEN,2.5,5,360,183,209,87.6
MNQ,NYSE_OPEN,2.5,5,420,202,209,96.7
MNQ,NYSE_OPEN,2.5,5,480,204,209,97.6
MNQ,NYSE_OPEN,3.0,1,5,0,776,0.0
MNQ,NYSE_OPEN,3.0,1,10,1,776,0.1
MNQ,NYSE_OPEN,3.0,1,15,14,776,1.8
MNQ,NYSE_OPEN,3.0,1,20,31,776,4.0
MNQ,NYSE_OPEN,3.0,1,30,91,776,11.7
MNQ,NYSE_OPEN,3.0,1,45,167,776,21.5
MNQ,NYSE_OPEN,3.0,1,60,254,776,32.7
MNQ,NYSE_OPEN,3.0,1,90,366,776,47.2
MNQ,NYSE_OPEN,3.0,1,120,429,776,55.3
MNQ,NYSE_OPEN,3.0,1,150,481,776,62.0
MNQ,NYSE_OPEN,3.0,1,180,531,776,68.4
MNQ,NYSE_OPEN,3.0,1,240,609,776,78.5
MNQ,NYSE_OPEN,3.0,1,300,679,776,87.5
MNQ,NYSE_OPEN,3.0,1,360,713,776,91.9
MNQ,NYSE_OPEN,3.0,1,420,768,776,99.0
MNQ,NYSE_OPEN,3.0,1,480,771,776,99.4
MNQ,NYSE_OPEN,3.0,2,5,0,195,0.0
MNQ,NYSE_OPEN,3.0,2,10,0,195,0.0
MNQ,NYSE_OPEN,3.0,2,15,3,195,1.5
MNQ,NYSE_OPEN,3.0,2,20,3,195,1.5
MNQ,NYSE_OPEN,3.0,2,30,10,195,5.1
MNQ,NYSE_OPEN,3.0,2,45,29,195,14.9
MNQ,NYSE_OPEN,3.0,2,60,49,195,25.1
MNQ,NYSE_OPEN,3.0,2,90,73,195,37.4
MNQ,NYSE_OPEN,3.0,2,120,86,195,44.1
MNQ,NYSE_OPEN,3.0,2,150,97,195,49.7
MNQ,NYSE_OPEN,3.0,2,180,117,195,60.0
MNQ,NYSE_OPEN,3.0,2,240,140,195,71.8
MNQ,NYSE_OPEN,3.0,2,300,158,195,81.0
MNQ,NYSE_OPEN,3.0,2,360,179,195,91.8
MNQ,NYSE_OPEN,3.0,2,420,191,195,97.9
MNQ,NYSE_OPEN,3.0,2,480,191,195,97.9
MNQ,NYSE_OPEN,3.0,3,5,0,166,0.0
MNQ,NYSE_OPEN,3.0,3,10,0,166,0.0
MNQ,NYSE_OPEN,3.0,3,15,1,166,0.6
MNQ,NYSE_OPEN,3.0,3,20,1,166,0.6
MNQ,NYSE_OPEN,3.0,3,30,10,166,6.0
MNQ,NYSE_OPEN,3.0,3,45,23,166,13.9
MNQ,NYSE_OPEN,3.0,3,60,38,166,22.9
MNQ,NYSE_OPEN,3.0,3,90,56,166,33.7
MNQ,NYSE_OPEN,3.0,3,120,64,166,38.6
MNQ,NYSE_OPEN,3.0,3,150,76,166,45.8
MNQ,NYSE_OPEN,3.0,3,180,86,166,51.8
MNQ,NYSE_OPEN,3.0,3,240,105,166,63.3
MNQ,NYSE_OPEN,3.0,3,300,128,166,77.1
MNQ,NYSE_OPEN,3.0,3,360,149,166,89.8
MNQ,NYSE_OPEN,3.0,3,420,164,166,98.8
MNQ,NYSE_OPEN,3.0,3,480,164,166,98.8
MNQ,NYSE_OPEN,3.0,4,5,0,157,0.0
MNQ,NYSE_OPEN,3.0,4,10,0,157,0.0
MNQ,NYSE_OPEN,3.0,4,15,0,157,0.0
MNQ,NYSE_OPEN,3.0,4,20,1,157,0.6
MNQ,NYSE_OPEN,3.0,4,30,7,157,4.5
MNQ,NYSE_OPEN,3.0,4,45,11,157,7.0
MNQ,NYSE_OPEN,3.0,4,60,29,157,18.5
MNQ,NYSE_OPEN,3.0,4,90,49,157,31.2
MNQ,NYSE_OPEN,3.0,4,120,57,157,36.3
MNQ,NYSE_OPEN,3.0,4,150,65,157,41.4
MNQ,NYSE_OPEN,3.0,4,180,76,157,48.4
MNQ,NYSE_OPEN,3.0,4,240,99,157,63.1
MNQ,NYSE_OPEN,3.0,4,300,111,157,70.7
MNQ,NYSE_OPEN,3.0,4,360,136,157,86.6
MNQ,NYSE_OPEN,3.0,4,420,149,157,94.9
MNQ,NYSE_OPEN,3.0,4,480,153,157,97.5
MNQ,NYSE_OPEN,3.0,5,5,0,134,0.0
MNQ,NYSE_OPEN,3.0,5,10,0,134,0.0
MNQ,NYSE_OPEN,3.0,5,15,0,134,0.0
MNQ,NYSE_OPEN,3.0,5,20,1,134,0.7
MNQ,NYSE_OPEN,3.0,5,30,5,134,3.7
MNQ,NYSE_OPEN,3.0,5,45,13,134,9.7
MNQ,NYSE_OPEN,3.0,5,60,23,134,17.2
MNQ,NYSE_OPEN,3.0,5,90,41,134,30.6
MNQ,NYSE_OPEN,3.0,5,120,50,134,37.3
MNQ,NYSE_OPEN,3.0,5,150,60,134,44.8
MNQ,NYSE_OPEN,3.0,5,180,65,134,48.5
MNQ,NYSE_OPEN,3.0,5,240,81,134,60.4
MNQ,NYSE_OPEN,3.0,5,300,98,134,73.1
MNQ,NYSE_OPEN,3.0,5,360,123,134,91.8
MNQ,NYSE_OPEN,3.0,5,420,129,134,96.3
MNQ,NYSE_OPEN,3.0,5,480,130,134,97.0
MNQ,NYSE_OPEN,4.0,1,5,0,481,0.0
MNQ,NYSE_OPEN,4.0,1,10,0,481,0.0
MNQ,NYSE_OPEN,4.0,1,15,0,481,0.0
MNQ,NYSE_OPEN,4.0,1,20,1,481,0.2
MNQ,NYSE_OPEN,4.0,1,30,23,481,4.8
MNQ,NYSE_OPEN,4.0,1,45,56,481,11.6
MNQ,NYSE_OPEN,4.0,1,60,87,481,18.1
MNQ,NYSE_OPEN,4.0,1,90,159,481,33.1
MNQ,NYSE_OPEN,4.0,1,120,202,481,42.0
MNQ,NYSE_OPEN,4.0,1,150,228,481,47.4
MNQ,NYSE_OPEN,4.0,1,180,247,481,51.4
MNQ,NYSE_OPEN,4.0,1,240,322,481,66.9
MNQ,NYSE_OPEN,4.0,1,300,372,481,77.3
MNQ,NYSE_OPEN,4.0,1,360,442,481,91.9
MNQ,NYSE_OPEN,4.0,1,420,475,481,98.8
MNQ,NYSE_OPEN,4.0,1,480,477,481,99.2
MNQ,NYSE_OPEN,4.0,2,5,0,98,0.0
MNQ,NYSE_OPEN,4.0,2,10,0,98,0.0
MNQ,NYSE_OPEN,4.0,2,15,0,98,0.0
MNQ,NYSE_OPEN,4.0,2,20,0,98,0.0
MNQ,NYSE_OPEN,4.0,2,30,2,98,2.0
MNQ,NYSE_OPEN,4.0,2,45,4,98,4.1
MNQ,NYSE_OPEN,4.0,2,60,11,98,11.2
MNQ,NYSE_OPEN,4.0,2,90,25,98,25.5
MNQ,NYSE_OPEN,4.0,2,120,35,98,35.7
MNQ,NYSE_OPEN,4.0,2,150,42,98,42.9
MNQ,NYSE_OPEN,4.0,2,180,45,98,45.9
MNQ,NYSE_OPEN,4.0,2,240,62,98,63.3
MNQ,NYSE_OPEN,4.0,2,300,77,98,78.6
MNQ,NYSE_OPEN,4.0,2,360,89,98,90.8
MNQ,NYSE_OPEN,4.0,2,420,98,98,100.0
MNQ,NYSE_OPEN,4.0,2,480,98,98,100.0
MNQ,NYSE_OPEN,4.0,3,5,0,81,0.0
MNQ,NYSE_OPEN,4.0,3,10,0,81,0.0
MNQ,NYSE_OPEN,4.0,3,15,0,81,0.0
MNQ,NYSE_OPEN,4.0,3,20,0,81,0.0
MNQ,NYSE_OPEN,4.0,3,30,1,81,1.2
MNQ,NYSE_OPEN,4.0,3,45,4,81,4.9
MNQ,NYSE_OPEN,4.0,3,60,6,81,7.4
MNQ,NYSE_OPEN,4.0,3,90,16,81,19.8
MNQ,NYSE_OPEN,4.0,3,120,23,81,28.4
MNQ,NYSE_OPEN,4.0,3,150,28,81,34.6
MNQ,NYSE_OPEN,4.0,3,180,33,81,40.7
MNQ,NYSE_OPEN,4.0,3,240,50,81,61.7
MNQ,NYSE_OPEN,4.0,3,300,61,81,75.3
MNQ,NYSE_OPEN,4.0,3,360,72,81,88.9
MNQ,NYSE_OPEN,4.0,3,420,79,81,97.5
MNQ,NYSE_OPEN,4.0,3,480,79,81,97.5
MNQ,NYSE_OPEN,4.0,4,5,0,75,0.0
MNQ,NYSE_OPEN,4.0,4,10,0,75,0.0
MNQ,NYSE_OPEN,4.0,4,15,0,75,0.0
MNQ,NYSE_OPEN,4.0,4,20,0,75,0.0
MNQ,NYSE_OPEN,4.0,4,30,0,75,0.0
MNQ,NYSE_OPEN,4.0,4,45,4,75,5.3
MNQ,NYSE_OPEN,4.0,4,60,5,75,6.7
MNQ,NYSE_OPEN,4.0,4,90,14,75,18.7
MNQ,NYSE_OPEN,4.0,4,120,21,75,28.0
MNQ,NYSE_OPEN,4.0,4,150,26,75,34.7
MNQ,NYSE_OPEN,4.0,4,180,30,75,40.0
MNQ,NYSE_OPEN,4.0,4,240,39,75,52.0
MNQ,NYSE_OPEN,4.0,4,300,53,75,70.7
MNQ,NYSE_OPEN,4.0,4,360,63,75,84.0
MNQ,NYSE_OPEN,4.0,4,420,73,75,97.3
MNQ,NYSE_OPEN,4.0,4,480,73,75,97.3
MNQ,NYSE_OPEN,4.0,5,5,0,66,0.0
MNQ,NYSE_OPEN,4.0,5,10,0,66,0.0
MNQ,NYSE_OPEN,4.0,5,15,0,66,0.0
MNQ,NYSE_OPEN,4.0,5,20,0,66,0.0
MNQ,NYSE_OPEN,4.0,5,30,1,66,1.5
MNQ,NYSE_OPEN,4.0,5,45,4,66,6.1
MNQ,NYSE_OPEN,4.0,5,60,8,66,12.1
MNQ,NYSE_OPEN,4.0,5,90,13,66,19.7
MNQ,NYSE_OPEN,4.0,5,120,19,66,28.8
MNQ,NYSE_OPEN,4.0,5,150,24,66,36.4
MNQ,NYSE_OPEN,4.0,5,180,27,66,40.9
MNQ,NYSE_OPEN,4.0,5,240,37,66,56.1
MNQ,NYSE_OPEN,4.0,5,300,42,66,63.6
MNQ,NYSE_OPEN,4.0,5,360,51,66,77.3
MNQ,NYSE_OPEN,4.0,5,420,66,66,100.0
MNQ,NYSE_OPEN,4.0,5,480,66,66,100.0
MNQ,SINGAPORE_OPEN,1.0,1,5,606,1940,31.2
MNQ,SINGAPORE_OPEN,1.0,1,10,996,1940,51.3
MNQ,SINGAPORE_OPEN,1.0,1,15,1263,1940,65.1
MNQ,SINGAPORE_OPEN,1.0,1,20,1423,1940,73.4
MNQ,SINGAPORE_OPEN,1.0,1,30,1602,1940,82.6
MNQ,SINGAPORE_OPEN,1.0,1,45,1714,1940,88.4
MNQ,SINGAPORE_OPEN,1.0,1,60,1781,1940,91.8
MNQ,SINGAPORE_OPEN,1.0,1,90,1837,1940,94.7
MNQ,SINGAPORE_OPEN,1.0,1,120,1864,1940,96.1
MNQ,SINGAPORE_OPEN,1.0,1,150,1886,1940,97.2
MNQ,SINGAPORE_OPEN,1.0,1,180,1897,1940,97.8
MNQ,SINGAPORE_OPEN,1.0,1,240,1912,1940,98.6
MNQ,SINGAPORE_OPEN,1.0,1,300,1925,1940,99.2
MNQ,SINGAPORE_OPEN,1.0,1,360,1930,1940,99.5
MNQ,SINGAPORE_OPEN,1.0,1,420,1935,1940,99.7
MNQ,SINGAPORE_OPEN,1.0,1,480,1936,1940,99.8
MNQ,SINGAPORE_OPEN,1.0,2,5,115,638,18.0
MNQ,SINGAPORE_OPEN,1.0,2,10,220,638,34.5
MNQ,SINGAPORE_OPEN,1.0,2,15,302,638,47.3
MNQ,SINGAPORE_OPEN,1.0,2,20,341,638,53.4
MNQ,SINGAPORE_OPEN,1.0,2,30,413,638,64.7
MNQ,SINGAPORE_OPEN,1.0,2,45,481,638,75.4
MNQ,SINGAPORE_OPEN,1.0,2,60,522,638,81.8
MNQ,SINGAPORE_OPEN,1.0,2,90,564,638,88.4
MNQ,SINGAPORE_OPEN,1.0,2,120,587,638,92.0
MNQ,SINGAPORE_OPEN,1.0,2,150,598,638,93.7
MNQ,SINGAPORE_OPEN,1.0,2,180,606,638,95.0
MNQ,SINGAPORE_OPEN,1.0,2,240,618,638,96.9
MNQ,SINGAPORE_OPEN,1.0,2,300,630,638,98.7
MNQ,SINGAPORE_OPEN,1.0,2,360,634,638,99.4
MNQ,SINGAPORE_OPEN,1.0,2,420,634,638,99.4
MNQ,SINGAPORE_OPEN,1.0,2,480,634,638,99.4
MNQ,SINGAPORE_OPEN,1.0,3,5,89,631,14.1
MNQ,SINGAPORE_OPEN,1.0,3,10,190,631,30.1
MNQ,SINGAPORE_OPEN,1.0,3,15,265,631,42.0
MNQ,SINGAPORE_OPEN,1.0,3,20,315,631,49.9
MNQ,SINGAPORE_OPEN,1.0,3,30,391,631,62.0
MNQ,SINGAPORE_OPEN,1.0,3,45,459,631,72.7
MNQ,SINGAPORE_OPEN,1.0,3,60,502,631,79.6
MNQ,SINGAPORE_OPEN,1.0,3,90,552,631,87.5
MNQ,SINGAPORE_OPEN,1.0,3,120,572,631,90.6
MNQ,SINGAPORE_OPEN,1.0,3,150,584,631,92.6
MNQ,SINGAPORE_OPEN,1.0,3,180,590,631,93.5
MNQ,SINGAPORE_OPEN,1.0,3,240,605,631,95.9
MNQ,SINGAPORE_OPEN,1.0,3,300,619,631,98.1
MNQ,SINGAPORE_OPEN,1.0,3,360,625,631,99.0
MNQ,SINGAPORE_OPEN,1.0,3,420,628,631,99.5
MNQ,SINGAPORE_OPEN,1.0,3,480,629,631,99.7
MNQ,SINGAPORE_OPEN,1.0,4,5,92,648,14.2
MNQ,SINGAPORE_OPEN,1.0,4,10,191,648,29.5
MNQ,SINGAPORE_OPEN,1.0,4,15,260,648,40.1
MNQ,SINGAPORE_OPEN,1.0,4,20,307,648,47.4
MNQ,SINGAPORE_OPEN,1.0,4,30,386,648,59.6
MNQ,SINGAPORE_OPEN,1.0,4,45,451,648,69.6
MNQ,SINGAPORE_OPEN,1.0,4,60,492,648,75.9
MNQ,SINGAPORE_OPEN,1.0,4,90,538,648,83.0
MNQ,SINGAPORE_OPEN,1.0,4,120,566,648,87.3
MNQ,SINGAPORE_OPEN,1.0,4,150,579,648,89.4
MNQ,SINGAPORE_OPEN,1.0,4,180,592,648,91.4
MNQ,SINGAPORE_OPEN,1.0,4,240,610,648,94.1
MNQ,SINGAPORE_OPEN,1.0,4,300,627,648,96.8
MNQ,SINGAPORE_OPEN,1.0,4,360,636,648,98.1
MNQ,SINGAPORE_OPEN,1.0,4,420,643,648,99.2
MNQ,SINGAPORE_OPEN,1.0,4,480,645,648,99.5
MNQ,SINGAPORE_OPEN,1.0,5,5,85,650,13.1
MNQ,SINGAPORE_OPEN,1.0,5,10,177,650,27.2
MNQ,SINGAPORE_OPEN,1.0,5,15,233,650,35.8
MNQ,SINGAPORE_OPEN,1.0,5,20,284,650,43.7
MNQ,SINGAPORE_OPEN,1.0,5,30,371,650,57.1
MNQ,SINGAPORE_OPEN,1.0,5,45,434,650,66.8
MNQ,SINGAPORE_OPEN,1.0,5,60,467,650,71.8
MNQ,SINGAPORE_OPEN,1.0,5,90,525,650,80.8
MNQ,SINGAPORE_OPEN,1.0,5,120,556,650,85.5
MNQ,SINGAPORE_OPEN,1.0,5,150,575,650,88.5
MNQ,SINGAPORE_OPEN,1.0,5,180,586,650,90.2
MNQ,SINGAPORE_OPEN,1.0,5,240,608,650,93.5
MNQ,SINGAPORE_OPEN,1.0,5,300,629,650,96.8
MNQ,SINGAPORE_OPEN,1.0,5,360,638,650,98.2
MNQ,SINGAPORE_OPEN,1.0,5,420,641,650,98.6
MNQ,SINGAPORE_OPEN,1.0,5,480,644,650,99.1
MNQ,SINGAPORE_OPEN,1.5,1,5,260,1593,16.3
MNQ,SINGAPORE_OPEN,1.5,1,10,480,1593,30.1
MNQ,SINGAPORE_OPEN,1.5,1,15,684,1593,42.9
MNQ,SINGAPORE_OPEN,1.5,1,20,835,1593,52.4
MNQ,SINGAPORE_OPEN,1.5,1,30,1042,1593,65.4
MNQ,SINGAPORE_OPEN,1.5,1,45,1176,1593,73.8
MNQ,SINGAPORE_OPEN,1.5,1,60,1287,1593,80.8
MNQ,SINGAPORE_OPEN,1.5,1,90,1374,1593,86.3
MNQ,SINGAPORE_OPEN,1.5,1,120,1438,1593,90.3
MNQ,SINGAPORE_OPEN,1.5,1,150,1466,1593,92.0
MNQ,SINGAPORE_OPEN,1.5,1,180,1486,1593,93.3
MNQ,SINGAPORE_OPEN,1.5,1,240,1515,1593,95.1
MNQ,SINGAPORE_OPEN,1.5,1,300,1550,1593,97.3
MNQ,SINGAPORE_OPEN,1.5,1,360,1578,1593,99.1
MNQ,SINGAPORE_OPEN,1.5,1,420,1583,1593,99.4
MNQ,SINGAPORE_OPEN,1.5,1,480,1584,1593,99.4
MNQ,SINGAPORE_OPEN,1.5,2,5,36,513,7.0
MNQ,SINGAPORE_OPEN,1.5,2,10,85,513,16.6
MNQ,SINGAPORE_OPEN,1.5,2,15,128,513,25.0
MNQ,SINGAPORE_OPEN,1.5,2,20,167,513,32.6
MNQ,SINGAPORE_OPEN,1.5,2,30,236,513,46.0
MNQ,SINGAPORE_OPEN,1.5,2,45,290,513,56.5
MNQ,SINGAPORE_OPEN,1.5,2,60,339,513,66.1
MNQ,SINGAPORE_OPEN,1.5,2,90,381,513,74.3
MNQ,SINGAPORE_OPEN,1.5,2,120,419,513,81.7
MNQ,SINGAPORE_OPEN,1.5,2,150,437,513,85.2
MNQ,SINGAPORE_OPEN,1.5,2,180,448,513,87.3
MNQ,SINGAPORE_OPEN,1.5,2,240,464,513,90.4
MNQ,SINGAPORE_OPEN,1.5,2,300,483,513,94.2
MNQ,SINGAPORE_OPEN,1.5,2,360,498,513,97.1
MNQ,SINGAPORE_OPEN,1.5,2,420,503,513,98.1
MNQ,SINGAPORE_OPEN,1.5,2,480,507,513,98.8
MNQ,SINGAPORE_OPEN,1.5,3,5,23,514,4.5
MNQ,SINGAPORE_OPEN,1.5,3,10,65,514,12.6
MNQ,SINGAPORE_OPEN,1.5,3,15,107,514,20.8
MNQ,SINGAPORE_OPEN,1.5,3,20,149,514,29.0
MNQ,SINGAPORE_OPEN,1.5,3,30,212,514,41.2
MNQ,SINGAPORE_OPEN,1.5,3,45,278,514,54.1
MNQ,SINGAPORE_OPEN,1.5,3,60,318,514,61.9
MNQ,SINGAPORE_OPEN,1.5,3,90,361,514,70.2
MNQ,SINGAPORE_OPEN,1.5,3,120,396,514,77.0
MNQ,SINGAPORE_OPEN,1.5,3,150,416,514,80.9
MNQ,SINGAPORE_OPEN,1.5,3,180,433,514,84.2
MNQ,SINGAPORE_OPEN,1.5,3,240,454,514,88.3
MNQ,SINGAPORE_OPEN,1.5,3,300,481,514,93.6
MNQ,SINGAPORE_OPEN,1.5,3,360,496,514,96.5
MNQ,SINGAPORE_OPEN,1.5,3,420,505,514,98.2
MNQ,SINGAPORE_OPEN,1.5,3,480,509,514,99.0
MNQ,SINGAPORE_OPEN,1.5,4,5,26,501,5.2
MNQ,SINGAPORE_OPEN,1.5,4,10,62,501,12.4
MNQ,SINGAPORE_OPEN,1.5,4,15,105,501,21.0
MNQ,SINGAPORE_OPEN,1.5,4,20,143,501,28.5
MNQ,SINGAPORE_OPEN,1.5,4,30,196,501,39.1
MNQ,SINGAPORE_OPEN,1.5,4,45,254,501,50.7
MNQ,SINGAPORE_OPEN,1.5,4,60,295,501,58.9
MNQ,SINGAPORE_OPEN,1.5,4,90,343,501,68.5
MNQ,SINGAPORE_OPEN,1.5,4,120,381,501,76.0
MNQ,SINGAPORE_OPEN,1.5,4,150,400,501,79.8
MNQ,SINGAPORE_OPEN,1.5,4,180,417,501,83.2
MNQ,SINGAPORE_OPEN,1.5,4,240,438,501,87.4
MNQ,SINGAPORE_OPEN,1.5,4,300,463,501,92.4
MNQ,SINGAPORE_OPEN,1.5,4,360,476,501,95.0
MNQ,SINGAPORE_OPEN,1.5,4,420,486,501,97.0
MNQ,SINGAPORE_OPEN,1.5,4,480,492,501,98.2
MNQ,SINGAPORE_OPEN,1.5,5,5,24,512,4.7
MNQ,SINGAPORE_OPEN,1.5,5,10,58,512,11.3
MNQ,SINGAPORE_OPEN,1.5,5,15,92,512,18.0
MNQ,SINGAPORE_OPEN,1.5,5,20,132,512,25.8
MNQ,SINGAPORE_OPEN,1.5,5,30,195,512,38.1
MNQ,SINGAPORE_OPEN,1.5,5,45,250,512,48.8
MNQ,SINGAPORE_OPEN,1.5,5,60,291,512,56.8
MNQ,SINGAPORE_OPEN,1.5,5,90,334,512,65.2
MNQ,SINGAPORE_OPEN,1.5,5,120,380,512,74.2
MNQ,SINGAPORE_OPEN,1.5,5,150,408,512,79.7
MNQ,SINGAPORE_OPEN,1.5,5,180,425,512,83.0
MNQ,SINGAPORE_OPEN,1.5,5,240,442,512,86.3
MNQ,SINGAPORE_OPEN,1.5,5,300,469,512,91.6
MNQ,SINGAPORE_OPEN,1.5,5,360,486,512,94.9
MNQ,SINGAPORE_OPEN,1.5,5,420,494,512,96.5
MNQ,SINGAPORE_OPEN,1.5,5,480,502,512,98.0
MNQ,SINGAPORE_OPEN,2.0,1,5,103,1339,7.7
MNQ,SINGAPORE_OPEN,2.0,1,10,251,1339,18.7
MNQ,SINGAPORE_OPEN,2.0,1,15,396,1339,29.6
MNQ,SINGAPORE_OPEN,2.0,1,20,518,1339,38.7
MNQ,SINGAPORE_OPEN,2.0,1,30,704,1339,52.6
MNQ,SINGAPORE_OPEN,2.0,1,45,839,1339,62.7
MNQ,SINGAPORE_OPEN,2.0,1,60,941,1339,70.3
MNQ,SINGAPORE_OPEN,2.0,1,90,1043,1339,77.9
MNQ,SINGAPORE_OPEN,2.0,1,120,1098,1339,82.0
MNQ,SINGAPORE_OPEN,2.0,1,150,1148,1339,85.7
MNQ,SINGAPORE_OPEN,2.0,1,180,1180,1339,88.1
MNQ,SINGAPORE_OPEN,2.0,1,240,1222,1339,91.3
MNQ,SINGAPORE_OPEN,2.0,1,300,1261,1339,94.2
MNQ,SINGAPORE_OPEN,2.0,1,360,1298,1339,96.9
MNQ,SINGAPORE_OPEN,2.0,1,420,1322,1339,98.7
MNQ,SINGAPORE_OPEN,2.0,1,480,1329,1339,99.3
MNQ,SINGAPORE_OPEN,2.0,2,5,14,431,3.2
MNQ,SINGAPORE_OPEN,2.0,2,10,33,431,7.7
MNQ,SINGAPORE_OPEN,2.0,2,15,63,431,14.6
MNQ,SINGAPORE_OPEN,2.0,2,20,87,431,20.2
MNQ,SINGAPORE_OPEN,2.0,2,30,142,431,32.9
MNQ,SINGAPORE_OPEN,2.0,2,45,184,431,42.7
MNQ,SINGAPORE_OPEN,2.0,2,60,225,431,52.2
MNQ,SINGAPORE_OPEN,2.0,2,90,262,431,60.8
MNQ,SINGAPORE_OPEN,2.0,2,120,291,431,67.5
MNQ,SINGAPORE_OPEN,2.0,2,150,318,431,73.8
MNQ,SINGAPORE_OPEN,2.0,2,180,333,431,77.3
MNQ,SINGAPORE_OPEN,2.0,2,240,360,431,83.5
MNQ,SINGAPORE_OPEN,2.0,2,300,381,431,88.4
MNQ,SINGAPORE_OPEN,2.0,2,360,405,431,94.0
MNQ,SINGAPORE_OPEN,2.0,2,420,415,431,96.3
MNQ,SINGAPORE_OPEN,2.0,2,480,421,431,97.7
MNQ,SINGAPORE_OPEN,2.0,3,5,13,426,3.1
MNQ,SINGAPORE_OPEN,2.0,3,10,30,426,7.0
MNQ,SINGAPORE_OPEN,2.0,3,15,52,426,12.2
MNQ,SINGAPORE_OPEN,2.0,3,20,71,426,16.7
MNQ,SINGAPORE_OPEN,2.0,3,30,113,426,26.5
MNQ,SINGAPORE_OPEN,2.0,3,45,159,426,37.3
MNQ,SINGAPORE_OPEN,2.0,3,60,199,426,46.7
MNQ,SINGAPORE_OPEN,2.0,3,90,237,426,55.6
MNQ,SINGAPORE_OPEN,2.0,3,120,274,426,64.3
MNQ,SINGAPORE_OPEN,2.0,3,150,298,426,70.0
MNQ,SINGAPORE_OPEN,2.0,3,180,311,426,73.0
MNQ,SINGAPORE_OPEN,2.0,3,240,340,426,79.8
MNQ,SINGAPORE_OPEN,2.0,3,300,370,426,86.9
MNQ,SINGAPORE_OPEN,2.0,3,360,390,426,91.5
MNQ,SINGAPORE_OPEN,2.0,3,420,405,426,95.1
MNQ,SINGAPORE_OPEN,2.0,3,480,413,426,96.9
MNQ,SINGAPORE_OPEN,2.0,4,5,8,420,1.9
MNQ,SINGAPORE_OPEN,2.0,4,10,24,420,5.7
MNQ,SINGAPORE_OPEN,2.0,4,15,47,420,11.2
MNQ,SINGAPORE_OPEN,2.0,4,20,68,420,16.2
MNQ,SINGAPORE_OPEN,2.0,4,30,102,420,24.3
MNQ,SINGAPORE_OPEN,2.0,4,45,152,420,36.2
MNQ,SINGAPORE_OPEN,2.0,4,60,199,420,47.4
MNQ,SINGAPORE_OPEN,2.0,4,90,233,420,55.5
MNQ,SINGAPORE_OPEN,2.0,4,120,271,420,64.5
MNQ,SINGAPORE_OPEN,2.0,4,150,293,420,69.8
MNQ,SINGAPORE_OPEN,2.0,4,180,306,420,72.9
MNQ,SINGAPORE_OPEN,2.0,4,240,326,420,77.6
MNQ,SINGAPORE_OPEN,2.0,4,300,352,420,83.8
MNQ,SINGAPORE_OPEN,2.0,4,360,379,420,90.2
MNQ,SINGAPORE_OPEN,2.0,4,420,395,420,94.0
MNQ,SINGAPORE_OPEN,2.0,4,480,403,420,96.0
MNQ,SINGAPORE_OPEN,2.0,5,5,11,431,2.6
MNQ,SINGAPORE_OPEN,2.0,5,10,26,431,6.0
MNQ,SINGAPORE_OPEN,2.0,5,15,47,431,10.9
MNQ,SINGAPORE_OPEN,2.0,5,20,78,431,18.1
MNQ,SINGAPORE_OPEN,2.0,5,30,109,431,25.3
MNQ,SINGAPORE_OPEN,2.0,5,45,149,431,34.6
MNQ,SINGAPORE_OPEN,2.0,5,60,191,431,44.3
MNQ,SINGAPORE_OPEN,2.0,5,90,230,431,53.4
MNQ,SINGAPORE_OPEN,2.0,5,120,268,431,62.2
MNQ,SINGAPORE_OPEN,2.0,5,150,288,431,66.8
MNQ,SINGAPORE_OPEN,2.0,5,180,305,431,70.8
MNQ,SINGAPORE_OPEN,2.0,5,240,334,431,77.5
MNQ,SINGAPORE_OPEN,2.0,5,300,360,431,83.5
MNQ,SINGAPORE_OPEN,2.0,5,360,396,431,91.9
MNQ,SINGAPORE_OPEN,2.0,5,420,411,431,95.4
MNQ,SINGAPORE_OPEN,2.0,5,480,417,431,96.8
MNQ,SINGAPORE_OPEN,2.5,1,5,45,1163,3.9
MNQ,SINGAPORE_OPEN,2.5,1,10,133,1163,11.4
MNQ,SINGAPORE_OPEN,2.5,1,15,223,1163,19.2
MNQ,SINGAPORE_OPEN,2.5,1,20,300,1163,25.8
MNQ,SINGAPORE_OPEN,2.5,1,30,473,1163,40.7
MNQ,SINGAPORE_OPEN,2.5,1,45,605,1163,52.0
MNQ,SINGAPORE_OPEN,2.5,1,60,710,1163,61.0
MNQ,SINGAPORE_OPEN,2.5,1,90,814,1163,70.0
MNQ,SINGAPORE_OPEN,2.5,1,120,873,1163,75.1
