leader,follower,symbol,session,entry_model,confirm_bars,rr_target,n_base,n_on,signals_per_year,avg_on,avg_off,uplift,years_pos,years_total,years_pos_ratio,train_uplift,test2025_uplift,n_test_on,n_test_off
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,2,1.5,1691,858,122.57142857142857,-0.12177925407925409,-0.20727923169267706,0.08549997761342297,6,7,0.8571428571428571,0.13538392687676948,-0.1457693347338936,105,136
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,2.5,1093,545,109.0,-0.12237449541284402,-0.25327299270072995,0.13089849728788594,4,5,0.8,0.11280407395014223,0.1741246133487718,113,107
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,5,2.0,1088,833,166.6,-0.12266446578631451,-0.25947882352941176,0.13681435774309725,3,4,0.75,0.12338772033190944,0.17983452830188687,159,60
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E0,1,2.0,793,648,92.57142857142857,-0.12269228395061728,-0.3100972413793104,0.18740495742869312,0,0,,0.2698701660709295,,95,16
M2K_1000,MES_1000,MES,1000,E1,5,2.0,1265,1053,210.6,-0.12269477682811013,-0.24290330188679246,0.12020852505868233,1,2,0.5,0.22416575245482817,-0.21299908333333334,200,48
M2K_1000,MES_1000,MES,1000,E3,1,3.0,1187,869,173.8,-0.1228079401611047,-0.21272389937106917,0.08991595920996447,3,5,0.6,0.04953436053480867,0.16786357700135685,176,67
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,5,3.0,1052,526,105.2,-0.12341768060836501,-0.23940399239543728,0.11598631178707226,4,5,0.8,0.11003891177852472,0.07110919891989198,110,101
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,1.0,1155,566,113.2,-0.1236754416961131,-0.1515264855687606,0.027851043872647516,3,5,0.6,0.0034305818987214465,0.0929048421372192,122,108
MES_CME_OPEN,MES_0900,MES,0900,E1,1,2.0,1715,546,78.0,-0.12376263736263733,-0.35897425149700596,0.23521161413436864,7,7,1.0,0.23968195780384932,0.12716692768309532,78,167
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E3,1,3.0,1098,696,139.2,-0.12405732758620688,-0.36468507462686567,0.24062774704065878,4,5,0.8,0.25426141715882083,0.15406260080645162,124,96
M2K_1000,MES_1000,MES,1000,E1,5,3.0,1264,1052,210.4,-0.1240837452471483,-0.22461084905660378,0.10052710380945548,1,2,0.5,0.16167324314341128,-0.11110226130653272,199,48
M6E_US_EQUITY_OPEN,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,3,2.5,905,459,91.8,-0.12423311546840958,-0.31707488789237664,0.19284177242396705,4,5,0.8,0.18906968446246272,0.2853291014120667,95,82
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,3,1.0,1691,859,122.71428571428571,-0.12459860302677529,-0.17157151442307692,0.04697291139630162,6,7,0.8571428571428571,0.08655362198531118,-0.13904589797344513,106,135
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E1,4,1.5,1036,378,75.6,-0.12469550264550261,-0.22356276595744684,0.09886726331194423,4,5,0.8,0.16532061934733172,-0.12219953124999999,80,128
M2K_1100,MES_1100,MES,1100,E0,2,4.0,464,341,68.2,-0.12471524926686221,-0.32773089430894314,0.20301564504208092,1,1,1.0,0.15396395604395602,,74,35
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,3,2.0,1137,822,164.4,-0.12485535279805353,-0.3632834920634921,0.23842813926543854,3,4,0.75,0.2037905338562726,0.37243481394569233,157,76
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,5,1.5,1598,814,116.28571428571429,-0.12533931203931203,-0.19203469387755104,0.066695381838239,5,7,0.7142857142857143,0.08861835403726714,-0.06910236523652366,101,126
M2K_LONDON_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E3,1,4.0,1013,512,102.4,-0.12570546875,-0.3929479041916168,0.2672424354416168,4,5,0.8,0.25796758505154643,0.3374476284771335,105,101
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E1,1,3.0,1086,371,74.2,-0.1260196765498652,-0.3516588811188811,0.2256392045690159,4,5,0.8,0.2890006969424461,-0.010220109851169307,83,136
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,3,1.0,1168,840,168.0,-0.12644107142857144,-0.2981036585365854,0.17166258710801394,4,4,1.0,0.16192759617731545,0.2120762094155844,160,77
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,3,1.5,1149,828,165.6,-0.12656280193236716,-0.3355657320872274,0.20900293015486024,3,4,0.75,0.18959616890945225,0.2713457028647568,158,76
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,4,2.5,853,433,86.6,-0.12670877598152427,-0.35241476190476195,0.22570598592323768,5,5,1.0,0.2353637618920601,0.36596597410418547,81,82
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,2,1.0,1195,816,163.2,-0.12713382352941174,-0.28100659630606856,0.1538727727766568,5,5,1.0,0.17083032604761234,0.10669126618389288,147,93
MES_0900,MES_1100,MES,1100,E1,4,4.0,1760,879,125.57142857142857,-0.12732059158134246,-0.31952406356413166,0.1922034719827892,5,7,0.7142857142857143,0.11549515088258991,0.5621617529382346,124,129
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,2.5,1093,819,163.8,-0.12735958485958482,-0.36927080291970804,0.24191121806012322,3,4,0.75,0.1964029010794715,0.31856558441558447,154,66
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,1,3.0,1136,667,133.4,-0.1274047976011994,-0.1771522388059701,0.049747441204770704,3,5,0.6,0.08101877922563748,-0.10727740592740591,132,91
M2K_CME_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E1,2,1.5,1278,183,36.6,-0.12821748633879784,-0.2278895890410959,0.09967210270229807,1,1,1.0,0.15508139777682245,,32,221
M2K_0030,M6E_0030,M6E,0030,E0,2,4.0,353,160,32.0,-0.1283425,-0.4657932642487047,0.3374507642487047,0,0,,0.3654431566820277,,28,45
MES_CME_OPEN,MES_0900,MES,0900,E0,3,1.5,349,137,19.571428571428573,-0.12877299270072992,-0.22703160377358492,0.098258611072855,0,0,,0.03321400894187779,,22,29
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E1,4,2.0,967,359,71.8,-0.12883203342618385,-0.2929694078947368,0.16413737446855295,4,5,0.8,0.2801247730044722,-0.22681773669467786,75,119
MES_1000,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,2,2.0,903,444,88.8,-0.12913873873873874,-0.21947625272331153,0.09033751398457279,4,5,0.8,0.11428994178124614,0.07389915705412597,92,98
M2K_1000,MES_1000,MES,1000,E0,2,1.5,443,300,60.0,-0.12932866666666668,-0.03245244755244757,-0.0968762191142191,0,1,0.0,-0.13989550137362636,,75,34
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E3,1,1.0,1627,826,118.0,-0.1293638014527845,-0.14143757802746565,0.012073776574681144,5,7,0.7142857142857143,0.011233681932924622,0.07493211517165006,105,129
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,3,1.5,1655,843,120.42857142857143,-0.12937069988137603,-0.21142426108374382,0.08205356120236779,5,7,0.7142857142857143,0.125815904047976,-0.1341743320610687,104,131
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,3.0,1051,532,106.4,-0.12951541353383458,-0.26788863198458573,0.13837321845075115,4,5,0.8,0.12608058065825442,0.4337559772643931,101,108
M2K_1000,MES_1000,MES,1000,E3,1,4.0,1187,869,173.8,-0.1296090909090909,-0.23118238993710694,0.10157329902801604,3,5,0.6,0.05945695220531738,0.2279902137042062,176,67
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,3,3.0,1124,552,110.4,-0.12964257246376812,-0.24461835664335668,0.11497578417958856,4,5,0.8,0.0980508759733786,0.15789417696565317,121,109
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,2,3.0,1144,789,157.8,-0.12970215462610898,-0.48458112676056336,0.3548789721344544,5,5,1.0,0.34262782131856123,0.3674466300940438,145,88
MES_CME_OPEN,MES_0900,MES,0900,E1,5,2.5,1665,524,74.85714285714286,-0.13034866412213744,-0.2762144609991236,0.14586579687698617,4,7,0.5714285714285714,0.16425681574560036,0.03794034017971759,76,164
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,3.0,1081,814,162.8,-0.1304931203931204,-0.39211123595505615,0.26161811556193576,2,4,0.5,0.22951188175282167,0.2710644635627531,152,65
M2K_CME_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E1,4,2.0,1258,181,36.2,-0.130496685082873,-0.20081671309192203,0.07032002800904905,1,1,1.0,0.16083686477408168,,31,221
M2K_CME_OPEN,MES_0900,MES,0900,E1,3,2.0,1210,268,53.6,-0.13054216417910447,-0.3177303609341826,0.18718819675507814,5,5,1.0,0.18531219881647248,0.17515552066980639,49,195
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E1,4,2.5,915,339,67.8,-0.13060766961651915,-0.3735512152777778,0.24294354566125864,4,5,0.8,0.34227168329637847,-0.09376602991077043,73,109
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,3,2.5,900,451,90.2,-0.13066784922394675,-0.320307126948775,0.18963927772482825,4,5,0.8,0.24553743485766405,0.15563688985433166,86,91
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,1.0,1271,569,113.8,-0.13113216168717046,-0.13531794871794872,0.004185787030778265,3,5,0.6,0.0013619425884682235,0.06816432559319884,111,142
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E1,5,1.0,685,603,86.14285714285714,-0.13113648424543944,-0.07313780487804877,-0.05799867936739067,0,0,,,,90,14
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E1,3,1.0,765,644,92.0,-0.1311414596273292,-0.09524545454545456,-0.03589600508187464,0,0,,0.00501381520778077,,96,17
MES_CME_OPEN,MES_0900,MES,0900,E1,2,2.5,1701,541,77.28571428571429,-0.13141682070240293,-0.34057896551724137,0.20916214481483844,6,7,0.8571428571428571,0.21938618691554362,0.037525486561631155,78,166
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,1,1.5,1732,880,125.71428571428571,-0.13156,-0.18656467136150232,0.055004671361502305,5,7,0.7142857142857143,0.08764603583888896,-0.09736162173065292,107,139
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,2,2.5,1154,571,114.2,-0.1316418563922942,-0.3088140651801029,0.1771722087878087,4,5,0.8,0.12340786943649955,0.3548564247428655,118,117
M2K_1000,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,1,4.0,1060,517,103.4,-0.13171992263056095,-0.3401307550644568,0.20841083243389583,4,5,0.8,0.26309365129280227,0.03342672955974846,102,106
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,2,2.0,1167,798,159.6,-0.13206140350877194,-0.3491075880758807,0.21704618456710878,4,5,0.8,0.2339473442288049,0.16135946949602126,145,91
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,5,2.5,927,481,96.2,-0.1320787941787942,-0.18772354260089685,0.05564474842210265,2,5,0.4,0.02034466249697847,0.32336410256410253,78,104
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E0,2,4.0,370,132,26.4,-0.13232045454545452,-0.282468487394958,0.15014803284950348,0,0,,0.10470281894329903,,35,40
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,3,3.0,1118,555,111.0,-0.13258522522522523,-0.23924138543516876,0.10665616020994353,3,5,0.6,0.09068022852588954,0.15496867816091953,116,114
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E3,1,1.0,1148,723,144.6,-0.13269654218533886,-0.25134423529411765,0.11864769310877879,4,5,0.8,0.11338762684667744,0.11125504014968429,127,101
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E1,3,2.5,968,353,70.6,-0.1331215297450425,-0.3602320325203252,0.22711050277528272,4,5,0.8,0.3358675709395207,-0.14670903508771926,76,120
M2K_LONDON_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,4,2.5,967,476,95.2,-0.13323109243697479,-0.18789877800407329,0.0546676855670985,4,5,0.8,0.036073371223786954,0.17246804123711335,97,97
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,3,2.5,1125,812,162.4,-0.13337093596059113,-0.3698460063897763,0.2364750704291852,4,4,1.0,0.18832360889317173,0.3407522941970311,156,76
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,2.0,1117,546,109.2,-0.13337179487179487,-0.1774444833625219,0.04407268849072701,3,5,0.6,0.03972570764909247,0.07239873509506925,116,107
M6E_1800,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,4,2.0,777,381,76.2,-0.13362913385826772,-0.30807525252525253,0.1744461186669848,5,5,1.0,0.19622296680451037,0.07628888888888888,72,90
M2K_CME_OPEN,MES_0900,MES,0900,E1,5,1.5,1200,280,56.0,-0.13365285714285716,-0.28008673913043486,0.1464338819875777,4,5,0.8,0.12784858312901384,0.248169356328919,51,191
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,3.0,1177,496,99.2,-0.133889314516129,-0.27152276064610864,0.13763344612997963,5,5,1.0,0.18517347521990152,0.015478821879382876,93,138
MES_0900,MES_1100,MES,1100,E0,3,1.5,335,166,23.714285714285715,-0.13403313253012047,-0.21156804733727808,0.0775349148071576,0,0,,0.12695478914678002,,25,32
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,1.5,1126,564,112.8,-0.1340567375886525,-0.21319750889679712,0.07914077130814462,3,5,0.6,0.05518408919123202,0.17562171253822625,117,109
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,5,3.0,1052,810,162.0,-0.13442456790123455,-0.3386789256198347,0.20425435771860015,2,4,0.5,0.1525746785714286,0.26138692810457503,153,58
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,1.0,1284,501,100.2,-0.13465369261477045,-0.15595044699872287,0.021296754383952426,4,5,0.8,-0.0012608470953139328,0.14298920175665203,98,158
M2K_1100,MES_1100,MES,1100,E0,1,3.0,1246,808,161.6,-0.13511064356435643,-0.24116461187214616,0.10605396830778974,2,5,0.4,0.07322698566778968,0.14921970105036358,158,94
M2K_CME_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E1,1,1.5,1290,186,37.2,-0.13580268817204302,-0.24522862318840583,0.1094259350163628,1,1,1.0,0.1839913690273329,,32,224
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,2.5,1180,498,99.6,-0.13677710843373495,-0.23034897360703815,0.09357186517330321,4,5,0.8,0.10764325497287522,0.09104531298180701,94,138
MES_CME_OPEN,MES_0900,MES,0900,E1,4,2.5,1675,528,75.42857142857143,-0.13719962121212118,-0.29897236268526595,0.16177274147314477,5,7,0.7142857142857143,0.1697753487660519,0.0724274458874459,77,165
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E1,1,2.5,1125,382,76.4,-0.1372324607329843,-0.28881897711978466,0.15158651638680035,4,5,0.8,0.20899940252229654,-0.088590578982597,83,144
M2K_CME_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E3,1,3.0,1170,165,33.0,-0.13733636363636362,-0.27105701492537315,0.13372065128900953,0,0,,0.2206109737411054,,28,210
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,5,2.5,809,418,83.6,-0.13747583732057414,-0.4195583120204604,0.28208247469988623,5,5,1.0,0.29329252962843555,0.3314606664184661,79,68
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,3,4.0,1088,786,157.2,-0.13857099236641218,-0.433417880794702,0.2948468884282898,3,4,0.75,0.28327732718894016,0.29294056512141275,151,75
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E0,3,1.5,357,196,28.0,-0.13859642857142856,-0.13153043478260865,-0.007065993788819919,0,0,,0.034732341580060666,,27,24
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,4,2.0,1593,809,115.57142857142857,-0.13873757725587144,-0.22664489795918366,0.08790732070331223,4,7,0.5714285714285714,0.11168026589587642,-0.04957269249163079,102,123
M2K_CME_OPEN,MES_0900,MES,0900,E1,5,2.0,1198,278,55.6,-0.13877158273381293,-0.27993771739130435,0.14116613465749142,4,5,0.8,0.18279159038372636,-0.019945999999999964,50,191
M2K_CME_OPEN,MES_0900,MES,0900,E1,5,3.0,1196,277,55.4,-0.13897906137184113,-0.27770435255712733,0.1387252911852862,5,5,1.0,0.19448438742487287,0.03851642105263173,50,190
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,4,1.5,1621,824,117.71428571428571,-0.1395385922330097,-0.19884705144291093,0.059308459209901215,4,7,0.5714285714285714,0.0823654332114396,-0.05844462961547284,103,127
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,2,2.5,1154,794,158.8,-0.13969483627204032,-0.4008011111111111,0.2611062748390708,5,5,1.0,0.25891186253851867,0.2676111494252874,145,90
MES_0030,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,2,3.0,923,172,34.4,-0.13979476744186045,-0.31197709720372835,0.1721823297618679,0,0,,0.11542391829828377,,35,151
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,2.5,1099,538,107.6,-0.13990501858736057,-0.238549376114082,0.09864435752672143,4,5,0.8,0.10086881803262218,0.09681428571428569,115,105
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,5,2.5,1065,532,106.4,-0.13991372180451128,-0.26177936210131325,0.12186564029680197,4,5,0.8,0.11753747193494207,0.056314199029126155,112,103
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,5,2.5,806,411,82.2,-0.14005255474452552,-0.415966075949367,0.27591352120484147,5,5,1.0,0.254729163366869,0.5270837097371344,73,74
MES_1000,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,5,2.0,724,361,72.2,-0.14008725761772853,-0.32967355371900825,0.18958629610127972,5,5,1.0,0.20566182939362793,0.19078328205128203,78,75
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E3,1,3.0,1045,358,71.6,-0.14052374301675974,-0.3443580786026201,0.20383433558586034,4,5,0.8,0.2738754724420154,-0.07950338137472288,82,132
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E1,5,2.5,872,331,66.2,-0.140880664652568,-0.3863064695009242,0.2454258048483562,4,5,0.8,0.33886521458446994,-0.05561857580824975,69,104
MES_CME_OPEN,MES_0900,MES,0900,E1,1,1.5,1719,550,78.57142857142857,-0.1410270909090909,-0.3510762189905902,0.2100491280814993,7,7,1.0,0.20929228778398265,0.18892830288789503,79,167
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,1.5,1126,842,168.4,-0.1411768408551069,-0.2695566901408451,0.1283798492857382,3,4,0.75,0.11079061162521686,0.18751229700553834,159,67
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,3,2.0,1137,566,113.2,-0.1417551236749117,-0.23963572679509632,0.09788060312018462,3,5,0.6,0.07553443813328335,0.20145809874723658,118,115
MES_CME_OPEN,MES_0900,MES,0900,E1,2,4.0,1687,528,75.42857142857143,-0.14178844696969697,-0.31461984469370147,0.1728313977240045,5,7,0.7142857142857143,0.20382749832327296,-0.12562372294372298,77,165
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,1,2.0,1195,717,143.4,-0.14215355648535566,-0.27951401673640164,0.13736046025104598,4,5,0.8,0.12099214557118182,0.20927614601018674,124,114
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E3,1,1.5,1602,812,116.0,-0.14243189655172414,-0.19886265822784807,0.05643076167612393,6,7,0.8571428571428571,0.07419110219374572,0.04971130375529985,104,127
M2K_1000,MES_1000,MES,1000,E3,1,2.0,1187,869,173.8,-0.14256547756041427,-0.17468553459119493,0.03212005703078066,4,5,0.8,0.014893463654525874,0.07806165196743559,176,67
MES_CME_OPEN,MES_0900,MES,0900,E1,4,1.5,1683,535,76.42857142857143,-0.14266803738317757,-0.29011907665505227,0.1474510392718747,7,7,1.0,0.1400703092100594,0.13296326812428075,79,165
MES_CME_OPEN,MES_0900,MES,0900,E1,2,1.0,1707,547,78.14285714285714,-0.14281718464351006,-0.3243077586206897,0.18149057397717966,7,7,1.0,0.17202787084497942,0.19946724874180283,79,166
M2K_1000,MES_1000,MES,1000,E1,5,2.5,1265,1053,210.6,-0.14305508072174739,-0.2541754716981132,0.11112039097636583,1,2,0.5,0.16825697971496295,-0.10946708333333331,200,48
M2K_CME_OPEN,MES_0900,MES,0900,E1,1,1.5,1226,230,46.0,-0.14384869565217392,-0.34634056224899595,0.20249186659682203,4,4,1.0,0.2363384969053934,0.0035399999999999876,41,205
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,2.5,1281,500,100.0,-0.14392,-0.2504368758002561,0.1065168758002561,4,5,0.8,0.10643647570703405,0.12999852751227067,98,158
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E0,3,2.0,355,195,27.857142857142858,-0.144005641025641,-0.18087,0.036864358974358996,0,0,,0.043955361305361346,,27,24
M2K_CME_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E1,5,2.5,1236,179,35.8,-0.14419441340782121,-0.18659053926206245,0.04239612585424124,1,1,1.0,0.16513861648186332,,31,218
M2K_CME_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E1,5,3.0,1233,177,35.4,-0.14426610169491524,-0.1789349431818182,0.03466884148690297,0,0,,0.13574848879698612,,31,218
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,3,2.5,1013,691,138.2,-0.1444115774240232,-0.14616180124223602,0.001750223818212826,3,5,0.6,0.04983224827343502,-0.2813676328502416,138,63
M2K_1000,MES_1000,MES,1000,E1,1,4.0,1284,941,188.2,-0.14443772582359193,-0.31040349854227406,0.16596577271868213,4,5,0.8,0.16823138996138995,0.17921828036828039,182,74
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,2,3.0,1634,820,117.14285714285714,-0.1454259756097561,-0.2511041769041769,0.10567820129442082,4,7,0.5714285714285714,0.16105489203628884,-0.24239050813478297,99,131
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,2,3.0,1042,458,91.6,-0.14562292576419214,-0.2221357876712329,0.07651286190704076,3,5,0.6,0.07263203276502292,0.2219315384615384,80,130
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E0,1,2.5,765,636,90.85714285714286,-0.14571352201257862,-0.4534612403100775,0.3077477182974989,0,0,,0.3870200748462977,,94,13
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,3,2.0,1143,561,112.2,-0.14586666666666667,-0.23454072164948456,0.08867405498281788,3,5,0.6,0.05596134001832645,0.23014450110864748,123,110
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,3.0,1081,537,107.4,-0.1459052141527002,-0.24368382352941176,0.09777860937671157,4,5,0.8,0.08506298039662645,0.11301047619047622,112,105
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,3.0,1280,499,99.8,-0.14595210420841684,-0.23909654289372598,0.09314443868530914,3,5,0.6,0.11786299053915036,0.019344225499151768,97,158
M6E_1800,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,1,2.5,965,467,93.4,-0.14607366167023553,-0.3244333333333333,0.17835967166309777,5,5,1.0,0.19297025223829206,0.12060333333333328,90,105
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,3,2.5,1125,560,112.0,-0.14690607142857143,-0.25095858407079646,0.10405251264222504,3,5,0.6,0.08525744896004088,0.166733734671126,117,115
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E1,4,1.0,713,619,88.42857142857143,-0.1469644588045234,-0.03670212765957448,-0.11026233114494893,0,0,,,,92,16
MES_CME_OPEN,MES_0900,MES,0900,E1,5,4.0,1653,514,73.42857142857143,-0.14720077821011673,-0.28212475856014047,0.13492398035002373,4,7,0.5714285714285714,0.16853424378130408,-0.06686591942820008,76,162
M2K_CME_OPEN,MES_0900,MES,0900,E0,1,1.5,1187,199,39.8,-0.14755175879396984,-0.20913157894736842,0.06157982015339858,1,3,0.3333333333333333,0.05588106093189965,-0.04600524752475252,40,202
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E3,1,2.5,1575,796,113.71428571428571,-0.14818806532663317,-0.24333491655969194,0.09514685123305877,5,7,0.7142857142857143,0.0797061856474259,0.20060557469464455,103,124
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,1.0,1180,498,99.6,-0.14853433734939758,-0.16506935483870966,0.016535017489312076,4,5,0.8,0.03076714165159733,0.037113290163428916,94,138
M2K_1000,MES_1000,MES,1000,E1,2,2.0,1282,1007,201.4,-0.14865660377358486,-0.29608,0.14742339622641515,4,4,1.0,0.14967708645227015,0.12376996399934545,194,63
MES_CME_OPEN,MES_0900,MES,0900,E1,1,4.0,1703,534,76.28571428571429,-0.1489294007490637,-0.32073336184773305,0.17180396109866936,4,7,0.5714285714285714,0.1809050046079535,-0.00026074005834497704,78,167
M2K_1000,MES_1000,MES,1000,E1,1,1.5,1286,943,188.6,-0.14908854718981976,-0.26168658892128277,0.11259804173146301,4,5,0.8,0.10335459459459456,0.17060246768507636,184,74
MES_0900,MES_1100,MES,1100,E1,3,4.0,1775,884,126.28571428571429,-0.14927941176470588,-0.33632884399551066,0.18704943223080478,5,7,0.7142857142857143,0.12660490829405563,0.502079875930521,124,130
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,5,2.5,1071,526,105.2,-0.1494051330798479,-0.2542253211009174,0.10482018802106949,4,5,0.8,0.10783724428718856,0.045473919833420084,113,102
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,5,2.0,1563,794,113.42857142857143,-0.14975,-0.208601300390117,0.05885130039011702,5,7,0.7142857142857143,0.08329628389316998,-0.052431313131313134,99,121
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,2.0,1180,498,99.6,-0.14982289156626505,-0.21912785923753667,0.06930496767127162,4,5,0.8,0.08338557926461723,0.07157229417206284,94,138
