sess,om,em,rr,filt,N,ExpR,clt,clp,posyrs,nyrs,oosN,oos
US_DATA_830,15,E2,1.5,ORB_G4,661,0.03818169440242058,0.9489126924283847,0.3430123386577217,3,4,92,-0.13899456521739134
US_DATA_830,15,E2,1.5,ORB_G6,444,0.0412650900900901,0.8602400917059962,0.3901220139351776,3,4,90,-0.1450566666666667
US_DATA_830,15,E2,1.5,ORB_G8,307,0.04921042345276875,0.8851189915122618,0.3767874377521544,3,4,83,-0.10093253012048192
US_DATA_830,15,E2,2.0,NO_FILTER,912,0.0013225877192982445,0.03428783280423727,0.9726551381683477,2,4,92,-0.14215326086956526
US_DATA_830,15,E2,2.0,ORB_G4,661,0.0353089258698941,0.7846044234723902,0.4329670553660709,3,4,92,-0.14215326086956526
US_DATA_830,15,E2,2.0,ORB_G6,444,0.03496171171171171,0.6620109335255346,0.5083084322714747,3,4,90,-0.15332444444444443
US_DATA_830,15,E2,2.0,ORB_G8,307,0.03722768729641694,0.6105975722053095,0.5419192681092527,3,4,83,-0.11549277108433738
US_DATA_830,30,E1,1.0,NO_FILTER,4330,-0.03421487297921478,-1.3133127377189864,0.1894104576613303,1,4,435,-0.048490804597701144
US_DATA_830,30,E1,1.0,ORB_G4,3692,-0.03078954496208017,-1.087487999003346,0.2771606018639343,1,4,435,-0.048490804597701144
US_DATA_830,30,E1,1.0,ORB_G6,2713,-0.0051571691854036105,-0.1591018333785139,0.8736451985726066,1,4,435,-0.048490804597701144
US_DATA_830,30,E1,1.0,ORB_G8,1952,-0.0036282274590163917,-0.09750025875615681,0.9223766573968568,2,4,435,-0.048490804597701144
US_DATA_830,30,E1,1.5,NO_FILTER,4330,-0.0041120323325635096,-0.13305073602879666,0.8941828333252648,3,4,435,0.00638206896551724
US_DATA_830,30,E1,1.5,ORB_G4,3692,0.002164111592632713,0.06478328397702568,0.948363322084245,2,4,435,0.00638206896551724
US_DATA_830,30,E1,1.5,ORB_G6,2713,0.031250792480648736,0.8262855877580204,0.40898905068475255,4,4,435,0.00638206896551724
US_DATA_830,30,E1,1.5,ORB_G8,1952,0.03174697745901639,0.7388604024117811,0.4604134980747338,3,4,435,0.00638206896551724
US_DATA_830,30,E1,2.0,NO_FILTER,4330,0.01073515011547344,0.3153599730949911,0.752561057468846,3,4,435,0.033896091954022975
US_DATA_830,30,E1,2.0,ORB_G4,3692,0.015375270855904656,0.41982458944271467,0.6747304094685924,2,4,435,0.033896091954022975
US_DATA_830,30,E1,2.0,ORB_G6,2713,0.05013630667158129,1.2145589680278965,0.22503903246210968,4,4,435,0.033896091954022975
US_DATA_830,30,E1,2.0,ORB_G8,1952,0.0513328893442623,1.0921921322495087,0.27538845900863596,4,4,435,0.033896091954022975
US_DATA_830,30,E2,1.0,NO_FILTER,906,0.014414900662251652,0.5162228631486723,0.6058248671697933,3,4,92,-0.0585467391304348
US_DATA_830,30,E2,1.0,ORB_G4,773,0.02719353169469599,0.898405941897084,0.3692492799534833,4,4,92,-0.0585467391304348
US_DATA_830,30,E2,1.0,ORB_G6,569,0.03668207381370826,1.0579592387839245,0.2905237463750233,3,4,92,-0.0585467391304348
US_DATA_830,30,E2,1.0,ORB_G8,412,0.023110436893203884,0.5772873202619127,0.5640614616116816,3,4,92,-0.0585467391304348
US_DATA_830,30,E2,1.5,NO_FILTER,906,0.035040838852097134,1.052044586835869,0.29305991278918186,3,4,92,0.036288043478260874
US_DATA_830,30,E2,1.5,ORB_G4,773,0.04786739974126779,1.3330449671186708,0.18291029635608833,3,4,92,0.036288043478260874
US_DATA_830,30,E2,1.5,ORB_G6,569,0.07159349736379612,1.7598565048295127,0.07897039159143614,4,4,92,0.036288043478260874
US_DATA_830,30,E2,1.5,ORB_G8,412,0.06284781553398057,1.3529260925320117,0.1768229898829557,4,4,92,0.036288043478260874
US_DATA_830,30,E2,2.0,NO_FILTER,906,0.062481567328918325,1.668942023479365,0.09547473940467256,3,4,92,0.09825543478260867
US_DATA_830,30,E2,2.0,ORB_G4,773,0.07548745148771022,1.8808967296203158,0.06036213353537705,4,4,92,0.09825543478260867
US_DATA_830,30,E2,2.0,ORB_G6,569,0.10738031634446396,2.3631243952397787,0.018457492174585966,4,4,92,0.09825543478260867
US_DATA_830,30,E2,2.0,ORB_G8,412,0.0898228155339806,1.7457432836003772,0.08160279722426039,4,4,92,0.09825543478260867
NYSE_OPEN,5,E1,1.0,NO_FILTER,4292,-0.09681376980428706,-3.7777326546886703,0.0001684706902659131,0,4,441,0.034051473922902496
NYSE_OPEN,5,E1,1.0,ORB_G4,1728,-0.08210723379629631,-1.9411819846499085,0.05299112814096459,0,4,431,0.03704338747099768
NYSE_OPEN,5,E1,1.0,ORB_G6,737,-0.16177327001356853,-2.430610372651817,0.016192733666824805,1,4,409,0.056158435207823966
NYSE_OPEN,5,E1,1.0,ORB_G8,402,-0.17540149253731346,-1.9091079196178309,0.05954449456099351,1,2,396,0.06223535353535354
NYSE_OPEN,5,E1,1.5,NO_FILTER,4292,-0.09303723205964586,-2.9335177375601798,0.003434911414511132,0,4,441,0.05812698412698413
NYSE_OPEN,5,E1,1.5,ORB_G4,1728,-0.07579270833333335,-1.4836255558108375,0.13875502876109766,1,4,431,0.06197122969837587
NYSE_OPEN,5,E1,1.5,ORB_G6,737,-0.1622877883310719,-2.066325617058363,0.04042999397992429,1,4,409,0.073260391198044
NYSE_OPEN,5,E1,1.5,ORB_G8,402,-0.1830771144278607,-1.6708910679527393,0.09833693212726544,1,2,396,0.07878989898989898
NYSE_OPEN,5,E1,2.0,NO_FILTER,4292,-0.10549764678471574,-2.923331652854718,0.0035482275782305365,0,4,441,0.10453968253968253
NYSE_OPEN,5,E1,2.0,ORB_G4,1728,-0.08724160879629629,-1.4935422510782215,0.13614297296408617,2,4,431,0.10531972157772623
NYSE_OPEN,5,E1,2.0,ORB_G6,737,-0.15706390773405698,-1.7699989041816138,0.07865606113407923,1,4,409,0.1236156479217604
NYSE_OPEN,5,E1,2.0,ORB_G8,402,-0.18245597014925372,-1.4986789790315937,0.13757681375057226,1,2,396,0.13921641414141417
NYSE_OPEN,5,E2,1.0,NO_FILTER,918,-0.04004226579520696,-1.419785393815289,0.1560100286756343,1,4,93,0.20102473118279574
NYSE_OPEN,5,E2,1.0,ORB_G4,373,0.0012675603217158114,0.027061990051965856,0.978424802591678,3,4,91,0.20907472527472531
NYSE_OPEN,5,E2,1.0,ORB_G6,159,-0.012654716981132089,-0.1708802036212911,0.8645365982276961,2,4,86,0.2371837209302326
NYSE_OPEN,5,E2,1.0,ORB_G8,88,0.00305340909090907,0.03016313496816659,0.976006036908015,1,2,83,0.237355421686747
NYSE_OPEN,5,E2,1.5,NO_FILTER,918,-0.058800762527233125,-1.6808466680135643,0.09313324747826313,0,4,93,0.14348602150537634
NYSE_OPEN,5,E2,1.5,ORB_G4,373,-0.0004447721179624645,-0.007716427081857036,0.9938473794403723,1,4,91,0.14568461538461538
NYSE_OPEN,5,E2,1.5,ORB_G6,159,-0.083,-0.9313521647510662,0.3530923366901748,1,4,86,0.18597209302325587
NYSE_OPEN,5,E2,1.5,ORB_G8,88,-0.10824204545454545,-0.8969031511822587,0.3722457978985172,1,2,83,0.17315783132530121
NYSE_OPEN,5,E2,2.0,NO_FILTER,918,-0.057208496732026146,-1.4201807203781058,0.15589496555843627,0,4,93,0.15550215053763441
NYSE_OPEN,5,E2,2.0,ORB_G4,373,-0.0317656836461126,-0.48543220276155896,0.6276555601971211,1,4,91,0.15337802197802194
NYSE_OPEN,5,E2,2.0,ORB_G6,159,-0.0591622641509434,-0.5779514997619185,0.5641196473601063,2,4,86,0.18884767441860462
NYSE_OPEN,5,E2,2.0,ORB_G8,88,-0.07051249999999999,-0.5038253637802803,0.6156575454116441,1,2,83,0.16499999999999995
NYSE_OPEN,15,E1,1.0,NO_FILTER,4308,-0.07263235840297122,-2.768068297884035,0.00575310255989975,0,4,433,-0.0007775981524249392
NYSE_OPEN,15,E1,1.0,ORB_G4,3425,-0.05405515328467154,-1.8221215832437823,0.06884668728882865,0,4,433,-0.0007775981524249392
NYSE_OPEN,15,E1,1.0,ORB_G6,2159,-0.027078508568781846,-0.722158637847329,0.4705671134290097,1,4,433,-0.0007775981524249392
NYSE_OPEN,15,E1,1.0,ORB_G8,1298,-0.08014383667180279,-1.6846632220184417,0.09317987441584087,2,4,428,-0.008483644859813077
NYSE_OPEN,15,E1,1.5,NO_FILTER,4308,-0.07360176415970288,-2.377638019719052,0.017628974091445027,0,4,433,0.005427713625866037
NYSE_OPEN,15,E1,1.5,ORB_G4,3425,-0.0460243503649635,-1.3234971212494102,0.18608558769954656,0,4,433,0.005427713625866037
NYSE_OPEN,15,E1,1.5,ORB_G6,2159,-0.013701435849930527,-0.31512125791982804,0.7528137397106451,2,4,433,0.005427713625866037
NYSE_OPEN,15,E1,1.5,ORB_G8,1298,-0.06922480739599385,-1.2793356064922086,0.20184949214758033,0,4,428,0.006547663551401858
NYSE_OPEN,15,E1,2.0,NO_FILTER,4308,-0.06534243268337975,-1.9233019555451452,0.05475285855382588,1,4,433,0.04030207852193994
NYSE_OPEN,15,E1,2.0,ORB_G4,3425,-0.03419007299270073,-0.903865974593622,0.36636546497170586,1,4,433,0.04030207852193994
NYSE_OPEN,15,E1,2.0,ORB_G6,2159,-0.0031100972672533566,-0.06638996214661458,0.947096458792447,2,4,433,0.04030207852193994
NYSE_OPEN,15,E1,2.0,ORB_G8,1298,-0.055940677966101686,-0.9655685928687702,0.33510232375883164,1,4,428,0.04182943925233645
NYSE_OPEN,15,E2,1.0,NO_FILTER,914,0.013388949671772427,0.46863610090407704,0.6394416368030684,3,4,92,0.11361521739130435
NYSE_OPEN,15,E2,1.0,ORB_G4,729,0.031002194787379974,0.9590351079481555,0.3378594508232995,2,4,92,0.11361521739130435
NYSE_OPEN,15,E2,1.0,ORB_G6,457,0.05664070021881838,1.3861135469427186,0.16638964346346272,3,4,92,0.11361521739130435
NYSE_OPEN,15,E2,1.0,ORB_G8,278,0.029104316546762595,0.5554007697260849,0.5790688270073742,3,4,91,0.10556263736263735
NYSE_OPEN,15,E2,1.5,NO_FILTER,914,-0.012053172866520795,-0.3554642184242835,0.7223239528157113,2,4,92,0.10960000000000002
NYSE_OPEN,15,E2,1.5,ORB_G4,729,0.001248010973936903,0.032898800753753836,0.973764306693848,2,4,92,0.10960000000000002
NYSE_OPEN,15,E2,1.5,ORB_G6,457,0.03679212253829322,0.7676477322709541,0.4430938005894933,4,4,92,0.10960000000000002
NYSE_OPEN,15,E2,1.5,ORB_G8,278,-0.01776510791366905,-0.2973533219687941,0.7664196500619748,1,4,91,0.11017802197802197
NYSE_OPEN,15,E2,2.0,NO_FILTER,914,-0.004110175054704597,-0.10852130600773555,0.9136060252606917,2,4,92,0.1315163043478261
NYSE_OPEN,15,E2,2.0,ORB_G4,729,0.02069245541838135,0.4911661285914544,0.6234569858175901,2,4,92,0.1315163043478261
NYSE_OPEN,15,E2,2.0,ORB_G6,457,0.06031728665207878,1.1404595878493122,0.2546935101730317,4,4,92,0.1315163043478261
NYSE_OPEN,15,E2,2.0,ORB_G8,278,0.009317625899280573,0.14342950783470143,0.8860552635091343,2,4,91,0.13233516483516486
NYSE_OPEN,30,E1,1.0,NO_FILTER,4146,-0.030404992764109986,-1.24269363867537,0.21430658926825447,1,4,429,0.055364102564102555
NYSE_OPEN,30,E1,1.0,ORB_G4,3868,-0.017414348500517065,-0.6900504021188456,0.49035423247885684,1,4,429,0.055364102564102555
NYSE_OPEN,30,E1,1.0,ORB_G6,3139,-0.025350684931506853,-0.9128364404675824,0.3616540017249318,1,4,429,0.055364102564102555
NYSE_OPEN,30,E1,1.0,ORB_G8,2183,-0.019182226294090703,-0.584539490077568,0.5591378805560585,2,4,424,0.048247405660377364
NYSE_OPEN,30,E1,1.5,NO_FILTER,4146,-0.020076603955619877,-0.7183654137321668,0.4727196996956613,2,4,429,0.04654358974358974
NYSE_OPEN,30,E1,1.5,ORB_G4,3868,-0.004833324715615302,-0.1681679380638542,0.8664918865242784,2,4,429,0.04654358974358974
NYSE_OPEN,30,E1,1.5,ORB_G6,3139,-0.010082669640012743,-0.3220922920627208,0.7474823562654443,2,4,429,0.04654358974358974
NYSE_OPEN,30,E1,1.5,ORB_G8,2183,-0.017274255611543745,-0.4727580583780567,0.636605258844662,1,4,424,0.04815896226415095
NYSE_OPEN,30,E1,2.0,NO_FILTER,4146,-0.01705687409551375,-0.5753319464125837,0.5652115913257741,1,4,429,0.09388764568764568
NYSE_OPEN,30,E1,2.0,ORB_G4,3868,-0.003508376421923478,-0.11574244319225381,0.9078844960451119,2,4,429,0.09388764568764568
NYSE_OPEN,30,E1,2.0,ORB_G6,3139,-0.0035388977381331597,-0.10749066735128643,0.914431622379161,2,4,429,0.09388764568764568
NYSE_OPEN,30,E1,2.0,ORB_G8,2183,-0.009752588181401746,-0.2515358005936359,0.8015098292642279,2,4,424,0.09606132075471698
NYSE_OPEN,30,E2,1.0,NO_FILTER,895,0.026408603351955294,0.9835087353382572,0.3256232058101587,3,4,92,0.05050000000000001
NYSE_OPEN,30,E2,1.0,ORB_G4,836,0.041281937799043066,1.4899032181565501,0.13662730080679253,4,4,92,0.05050000000000001
NYSE_OPEN,30,E2,1.0,ORB_G6,677,0.03218257016248154,1.0531325197261043,0.29265653924796026,4,4,92,0.05050000000000001
NYSE_OPEN,30,E2,1.0,ORB_G8,471,0.059903184713375794,1.6449227733200256,0.10065434048138214,4,4,91,0.04175384615384617
NYSE_OPEN,30,E2,1.5,NO_FILTER,895,0.023536648044692746,0.7633641232969132,0.44544766276369,3,4,92,0.09291195652173911
NYSE_OPEN,30,E2,1.5,ORB_G4,836,0.04198444976076555,1.3210763112599857,0.18683782409408747,3,4,92,0.09291195652173911
NYSE_OPEN,30,E2,1.5,ORB_G6,677,0.039707680945347115,1.143142821551494,0.2533839711461094,4,4,92,0.09291195652173911
NYSE_OPEN,30,E2,1.5,ORB_G8,471,0.044442038216560516,1.0868398608090932,0.2776646534437851,3,4,91,0.0933065934065934
NYSE_OPEN,30,E2,2.0,NO_FILTER,895,0.039598547486033524,1.1837871302788108,0.2368119980164234,3,4,92,0.07676521739130435
NYSE_OPEN,30,E2,2.0,ORB_G4,836,0.05824318181818182,1.6892906017164961,0.09153706951462598,3,4,92,0.07676521739130435
NYSE_OPEN,30,E2,2.0,ORB_G6,677,0.05362437223042837,1.4311167008032615,0.15285888740345382,4,4,92,0.07676521739130435
NYSE_OPEN,30,E2,2.0,ORB_G8,471,0.04988492569002123,1.1462645439168124,0.2522689578390464,3,4,91,0.07698241758241756
US_DATA_1000,5,E1,1.0,NO_FILTER,4327,-0.09425821585394037,-3.690232636084537,0.00023725351149481996,0,4,436,-0.16093004587155965
US_DATA_1000,5,E1,1.0,ORB_G4,2146,-0.03467693383038212,-0.9173790404736121,0.3594343610266856,1,4,436,-0.16093004587155965
US_DATA_1000,5,E1,1.0,ORB_G6,1181,-0.017737171888230315,-0.35233701796922734,0.7248823688884781,2,4,421,-0.19729026128266033
US_DATA_1000,5,E1,1.0,ORB_G8,713,-0.0804617110799439,-1.2411410431795495,0.21649113982221577,1,4,386,-0.1738417098445596
US_DATA_1000,5,E1,1.5,NO_FILTER,4327,-0.07305287728218166,-2.3722132760662635,0.017887408401593502,0,4,436,-0.17768990825688075
US_DATA_1000,5,E1,1.5,ORB_G4,2146,0.0024136533084808966,0.053704973805012816,0.9571940005326215,2,4,436,-0.17768990825688075
US_DATA_1000,5,E1,1.5,ORB_G6,1181,0.008941151566469093,0.14918523678391513,0.8815277427951683,2,4,421,-0.20638479809976246
US_DATA_1000,5,E1,1.5,ORB_G8,713,-0.08205974754558205,-1.1056427887852684,0.27065134377428857,1,4,386,-0.1960943005181347
US_DATA_1000,5,E1,2.0,NO_FILTER,4327,-0.07397349202680842,-2.133162543756993,0.0331763368212634,1,4,436,-0.19543830275229357
US_DATA_1000,5,E1,2.0,ORB_G4,2146,0.0073704100652376555,0.14856011106174996,0.8819671509112682,2,4,436,-0.19543830275229357
US_DATA_1000,5,E1,2.0,ORB_G6,1181,0.01665080440304827,0.2565095061054308,0.797768401665886,3,4,421,-0.224116864608076
US_DATA_1000,5,E1,2.0,ORB_G8,713,-0.09663856942496495,-1.2539714680128258,0.21180309695634694,1,4,386,-0.21321088082901551
US_DATA_1000,5,E2,1.0,NO_FILTER,918,-0.03761230936819173,-1.3491425651982933,0.17762420414379398,1,4,93,-0.019653763440860225
US_DATA_1000,5,E2,1.0,ORB_G4,452,0.04308694690265487,1.0509811506001583,0.2938300537570323,3,4,93,-0.019653763440860225
US_DATA_1000,5,E2,1.0,ORB_G6,251,0.05750637450199202,1.0444724220511954,0.29727574720913524,3,4,90,-0.02694666666666666
US_DATA_1000,5,E2,1.0,ORB_G8,151,0.04998543046357616,0.711586005841872,0.47782635312067717,2,4,83,-0.012049397590361444
US_DATA_1000,5,E2,1.5,NO_FILTER,918,-0.022566122004357304,-0.6631021808107078,0.5074317610701526,3,4,93,-0.060360215053763475
US_DATA_1000,5,E2,1.5,ORB_G4,452,0.06998672566371682,1.4133661999073983,0.15823788986571977,3,4,93,-0.060360215053763475
US_DATA_1000,5,E2,1.5,ORB_G6,251,0.08730438247011951,1.3296968320107558,0.18483013819523653,3,4,90,-0.07900222222222221
US_DATA_1000,5,E2,1.5,ORB_G8,151,0.08018278145695366,0.9624972984484712,0.3373489020352026,2,4,83,-0.08528674698795181
US_DATA_1000,5,E2,2.0,NO_FILTER,918,-0.037061437908496725,-0.9624357554219711,0.33608447591790885,1,4,93,-0.04652688172043012
US_DATA_1000,5,E2,2.0,ORB_G4,452,0.06201991150442479,1.1115478541724308,0.26692479911395445,2,4,93,-0.04652688172043012
US_DATA_1000,5,E2,2.0,ORB_G6,251,0.09292788844621515,1.254550679844502,0.2108135381569542,3,4,90,-0.0747011111111111
US_DATA_1000,5,E2,2.0,ORB_G8,151,0.022552980132450346,0.24762374278926494,0.8047641719814511,2,4,83,-0.06377710843373492
US_DATA_1000,15,E1,1.0,NO_FILTER,4314,-0.0491252665739453,-1.937368544032362,0.05300912317166098,1,4,425,-0.01906917647058823
US_DATA_1000,15,E1,1.0,ORB_G4,3325,-0.023683428571428564,-0.823901775178111,0.41027479781570564,1,4,425,-0.01906917647058823
US_DATA_1000,15,E1,1.0,ORB_G6,2171,-0.0008555043758636616,-0.024549774654112826,0.980424796990071,1,4,425,-0.01906917647058823
US_DATA_1000,15,E1,1.0,ORB_G8,1470,0.018902721088435374,0.4549610991943543,0.6494608922278688,2,4,420,-0.02948904761904761
US_DATA_1000,15,E1,1.5,NO_FILTER,4314,-0.03940901715345388,-1.3413395852169923,0.18014451161202955,1,4,425,-0.06763035294117649
US_DATA_1000,15,E1,1.5,ORB_G4,3325,-0.011423819548872177,-0.3459995740441219,0.7294465555299662,1,4,425,-0.06763035294117649
US_DATA_1000,15,E1,1.5,ORB_G6,2171,0.007490465223399352,0.19033008552043676,0.8491349953318255,1,4,425,-0.06763035294117649
US_DATA_1000,15,E1,1.5,ORB_G8,1470,0.020344829931972796,0.43495694020824843,0.6639012828857395,2,4,420,-0.06726785714285716
US_DATA_1000,15,E1,2.0,NO_FILTER,4314,-0.03487209086694483,-1.079719738113013,0.28055277139207757,1,4,425,-0.09033270588235294
US_DATA_1000,15,E1,2.0,ORB_G4,3325,-0.005701834586466162,-0.15934531835954807,0.8734425858848547,1,4,425,-0.09033270588235294
US_DATA_1000,15,E1,2.0,ORB_G6,2171,0.003977429755872865,0.09436530109405696,0.9248603377609816,1,4,425,-0.09033270588235294
US_DATA_1000,15,E1,2.0,ORB_G8,1470,0.007520068027210888,0.14994918328483398,0.8809038176183793,2,4,420,-0.0902404761904762
US_DATA_1000,15,E2,1.0,NO_FILTER,912,-0.014731688596491224,-0.5374382177481346,0.5910961981045708,1,4,92,0.08189130434782607
US_DATA_1000,15,E2,1.0,ORB_G4,704,-0.0008562499999999977,-0.027429051258586717,0.9781253117402646,1,4,92,0.08189130434782607
US_DATA_1000,15,E2,1.0,ORB_G6,458,0.026271615720524017,0.6911317547929223,0.4898336582797207,1,4,92,0.08189130434782607
US_DATA_1000,15,E2,1.0,ORB_G8,306,0.07861307189542484,1.7229938651714247,0.08590319097564787,3,4,91,0.073610989010989
US_DATA_1000,15,E2,1.5,NO_FILTER,912,0.02059013157894737,0.6347268211037276,0.5257659654318778,1,4,92,-0.006742391304347844
US_DATA_1000,15,E2,1.5,ORB_G4,704,0.03946676136363636,1.0821279669657347,0.2795667114627732,1,4,92,-0.006742391304347844
US_DATA_1000,15,E2,1.5,ORB_G6,458,0.057064410480349374,1.300929728845787,0.19393806017586512,2,4,92,-0.006742391304347844
US_DATA_1000,15,E2,1.5,ORB_G8,306,0.1029529411764706,1.9441106785076547,0.052801407198465725,3,4,91,-0.021038461538461565
US_DATA_1000,15,E2,2.0,NO_FILTER,912,0.023834649122807024,0.6649298094154609,0.5062636742603904,1,4,92,-0.08183152173913044
US_DATA_1000,15,E2,2.0,ORB_G4,704,0.05099971590909091,1.2741680879176425,0.203024898218602,2,4,92,-0.08183152173913044
US_DATA_1000,15,E2,2.0,ORB_G6,458,0.06458384279475984,1.358562668868822,0.17495541196441472,2,4,92,-0.08183152173913044
US_DATA_1000,15,E2,2.0,ORB_G8,306,0.09059640522875818,1.58706905291742,0.11353314117649782,2,4,91,-0.08308681318681319
US_DATA_1000,30,E1,1.0,NO_FILTER,4210,-0.06062334916864609,-2.594361197511179,0.009632518247665927,0,4,409,-0.0633887530562347
US_DATA_1000,30,E1,1.0,ORB_G4,3772,-0.04782152704135737,-1.9513215360440341,0.05136880205943584,0,4,409,-0.0633887530562347
US_DATA_1000,30,E1,1.0,ORB_G6,2854,-0.03693724597056762,-1.3456437202382232,0.17892151847158363,1,4,409,-0.0633887530562347
US_DATA_1000,30,E1,1.0,ORB_G8,1923,-0.05735621424856994,-1.7742981698952653,0.0767576909470924,0,4,404,-0.07479183168316832
US_DATA_1000,30,E1,1.5,NO_FILTER,4210,-0.05151244655581948,-1.9440832285850975,0.052200229458697914,0,4,409,-0.051406845965770165
US_DATA_1000,30,E1,1.5,ORB_G4,3772,-0.039076431601272534,-1.4144316818457872,0.15762572578154296,0,4,409,-0.051406845965770165
US_DATA_1000,30,E1,1.5,ORB_G6,2854,-0.030017133847231953,-0.9836623688276935,0.32567475262590306,1,4,409,-0.051406845965770165
US_DATA_1000,30,E1,1.5,ORB_G8,1923,-0.06340192407696307,-1.8037748648869902,0.0720022834084219,0,4,404,-0.05084356435643564
US_DATA_1000,30,E1,2.0,NO_FILTER,4210,-0.0447442755344418,-1.5818927398162448,0.1140293406539357,1,4,409,-0.0689914425427873
US_DATA_1000,30,E1,2.0,ORB_G4,3772,-0.028616622481442207,-0.971903188313233,0.33139357909506684,1,4,409,-0.0689914425427873
US_DATA_1000,30,E1,2.0,ORB_G6,2854,-0.030772074281709885,-0.9641781875606652,0.3353418231956537,2,4,409,-0.0689914425427873
US_DATA_1000,30,E1,2.0,ORB_G8,1923,-0.05723905356214248,-1.547538335441317,0.12250687947514483,0,4,404,-0.06864579207920793
US_DATA_1000,30,E2,1.0,NO_FILTER,891,0.008096969696969698,0.3166969549364248,0.7515478270331714,2,4,91,-0.03646593406593405
US_DATA_1000,30,E2,1.0,ORB_G4,798,0.021705639097744353,0.8100305282812248,0.4181644131948185,2,4,91,-0.03646593406593405
US_DATA_1000,30,E2,1.0,ORB_G6,606,0.03981039603960396,1.3186114068233235,0.18779799245041912,3,4,91,-0.03646593406593405
US_DATA_1000,30,E2,1.0,ORB_G8,410,0.03063121951219512,0.8539027427183745,0.3936587176529458,3,4,90,-0.04617888888888887
US_DATA_1000,30,E2,1.5,NO_FILTER,891,0.003411784511784515,0.11865495262459,0.9055755018890205,2,4,91,0.008273626373626365
US_DATA_1000,30,E2,1.5,ORB_G4,798,0.016672681704260648,0.5555668701045229,0.578662893632552,3,4,91,0.008273626373626365
US_DATA_1000,30,E2,1.5,ORB_G6,606,0.02771287128712872,0.8280718151978791,0.40795635775300143,3,4,91,0.008273626373626365
US_DATA_1000,30,E2,1.5,ORB_G8,410,-0.005780487804878053,-0.148095245757417,0.8823405845012658,1,4,90,-0.006046666666666669
US_DATA_1000,30,E2,2.0,NO_FILTER,891,0.01888327721661055,0.6069665123841882,0.5440279420651124,2,4,91,-0.024459340659340655
US_DATA_1000,30,E2,2.0,ORB_G4,798,0.03375401002506265,1.0438044170477918,0.29689237840891247,3,4,91,-0.024459340659340655
US_DATA_1000,30,E2,2.0,ORB_G6,606,0.03893415841584158,1.093480504856889,0.27461807201025473,3,4,91,-0.024459340659340655
US_DATA_1000,30,E2,2.0,ORB_G8,410,0.0015846341463414551,0.038543428892276035,0.9692732119215381,1,4,90,-0.025085555555555545
COMEX_SETTLE,5,E1,1.0,NO_FILTER,4305,-0.22159101045296167,-9.622380338888437,6.076579442154116e-21,0,4,440,-0.1756165909090909
COMEX_SETTLE,5,E1,1.0,ORB_G4,477,-0.026786582809224323,-0.3427522649758882,0.7324971545498622,2,4,380,-0.14669289473684208
COMEX_SETTLE,5,E1,1.0,ORB_G6,213,-0.03596619718309857,-0.31165081695020297,0.7568119917136957,1,3,304,-0.18883190789473683
COMEX_SETTLE,5,E1,1.0,ORB_G8,90,-0.0054322222222222116,-0.030960824636601367,0.9756414982376729,1,3,206,-0.12025485436893203
COMEX_SETTLE,5,E1,1.5,NO_FILTER,4305,-0.22605303135888502,-8.00841499308304,3.5213326408219216e-15,0,4,440,-0.2155231818181818
COMEX_SETTLE,5,E1,1.5,ORB_G4,477,0.05663752620545075,0.5823898747512173,0.5616019766800991,3,4,380,-0.17776236842105264
COMEX_SETTLE,5,E1,1.5,ORB_G6,213,0.05580469483568076,0.38321026537670894,0.7034519037171253,2,3,304,-0.20973552631578948
COMEX_SETTLE,5,E1,1.5,ORB_G8,90,0.0633611111111111,0.3030451918491495,0.7653298939794817,2,3,206,-0.1511645631067961
COMEX_SETTLE,5,E1,2.0,NO_FILTER,4305,-0.2236050406504065,-7.057608601627666,3.347689982848278e-12,0,4,440,-0.17283181818181817
COMEX_SETTLE,5,E1,2.0,ORB_G4,477,0.14260649895178198,1.2556939412653065,0.21212413345138206,3,4,380,-0.1429613157894737
COMEX_SETTLE,5,E1,2.0,ORB_G6,213,0.1694112676056338,0.9912603920461907,0.3271039149921243,2,3,304,-0.1616391447368421
COMEX_SETTLE,5,E1,2.0,ORB_G8,90,0.13840444444444444,0.5798824413926541,0.569182037682971,2,3,206,-0.09640485436893205
COMEX_SETTLE,5,E2,1.0,NO_FILTER,916,-0.162164519650655,-6.623064122706484,5.993379469211325e-11,0,4,92,-0.05808804347826087
COMEX_SETTLE,5,E2,1.0,ORB_G4,102,-0.01393235294117647,-0.1600666421701664,0.8731482678881036,2,4,80,-0.04401499999999999
COMEX_SETTLE,5,E2,1.5,NO_FILTER,916,-0.1872919213973799,-6.2603049666925505,5.899422372480442e-10,0,4,92,-0.12738695652173918
COMEX_SETTLE,5,E2,1.5,ORB_G4,102,0.03041568627450981,0.28972631704899426,0.7726195647974218,3,4,80,-0.0760925
COMEX_SETTLE,5,E2,2.0,NO_FILTER,916,-0.19390556768558953,-5.672204672691214,1.8904567358444356e-08,0,4,92,-0.1947260869565217
COMEX_SETTLE,5,E2,2.0,ORB_G4,102,0.08759705882352946,0.7207187201679318,0.4727474412842983,3,4,80,-0.16945000000000002
COMEX_SETTLE,15,E1,1.0,NO_FILTER,4175,-0.17213334131736527,-7.3445039576199544,4.605092565089468e-13,0,4,414,-0.05640507246376811
COMEX_SETTLE,15,E1,1.0,ORB_G4,964,-0.029168568464730302,-0.5644240638281997,0.5730796066733828,1,4,404,-0.054979455445544535
