session,rr,cb,em,tier,n,avg_r,win_rate,t_stat,p_val,p_bh,bh_sig
1800,1.0,1,E0,SOLO_5,2161,-0.2462,0.453,-18.455,0.0,0.0,True
1800,1.0,1,E1,NESTED_15,431,-0.3636,0.422,-11.099,0.0,0.0,True
1800,1.0,1,E1,NESTED_30,141,-0.4429,0.383,-7.717,0.0,0.0,True
1800,1.0,1,E1,SOLO_5,2003,-0.3379,0.429,-22.412,0.0,0.0,True
1800,1.0,1,E3,NESTED_15,272,-0.361,0.39,-9.208,0.0,0.0,True
1800,1.0,1,E3,NESTED_30,63,-0.3022,0.46,-3.431,0.0011,0.0013,True
1800,1.0,1,E3,SOLO_5,2005,-0.3711,0.38,-26.231,0.0,0.0,True
1800,1.0,2,E0,NESTED_15,108,-0.3405,0.407,-5.516,0.0,0.0,True
1800,1.0,2,E0,SOLO_5,772,-0.2658,0.437,-11.874,0.0,0.0,True
1800,1.0,2,E1,NESTED_15,516,-0.3158,0.455,-10.25,0.0,0.0,True
1800,1.0,2,E1,NESTED_30,271,-0.3434,0.454,-8.006,0.0,0.0,True
1800,1.0,2,E1,SOLO_5,1746,-0.3253,0.448,-19.485,0.0,0.0,True
1800,1.0,3,E0,NESTED_15,53,-0.2085,0.509,-2.288,0.0262,0.0289,True
1800,1.0,3,E0,SOLO_5,419,-0.2484,0.463,-8.334,0.0,0.0,True
1800,1.0,3,E1,NESTED_15,571,-0.3004,0.468,-10.009,0.0,0.0,True
1800,1.0,3,E1,NESTED_30,357,-0.2692,0.496,-6.979,0.0,0.0,True
1800,1.0,3,E1,SOLO_5,1576,-0.3218,0.451,-18.092,0.0,0.0,True
1800,1.0,4,E0,NESTED_15,40,-0.3831,0.425,-3.699,0.0007,0.0008,True
1800,1.0,4,E0,SOLO_5,265,-0.2137,0.468,-5.598,0.0,0.0,True
1800,1.0,4,E1,NESTED_15,608,-0.2921,0.474,-10.086,0.0,0.0,True
1800,1.0,4,E1,NESTED_30,452,-0.2459,0.511,-7.039,0.0,0.0,True
1800,1.0,4,E1,SOLO_5,1413,-0.3074,0.464,-16.128,0.0,0.0,True
1800,1.0,5,E0,SOLO_5,192,-0.1715,0.531,-3.767,0.0002,0.0002,True
1800,1.0,5,E1,NESTED_15,626,-0.3175,0.457,-10.971,0.0,0.0,True
1800,1.0,5,E1,NESTED_30,541,-0.2424,0.512,-7.556,0.0,0.0,True
1800,1.0,5,E1,SOLO_5,1278,-0.2885,0.479,-14.296,0.0,0.0,True
1800,1.5,1,E0,NESTED_15,287,-0.2601,0.446,-5.346,0.0,0.0,True
1800,1.5,1,E0,NESTED_30,70,-0.2062,0.486,-2.067,0.0425,0.0461,True
1800,1.5,1,E0,SOLO_5,2160,-0.2522,0.452,-14.794,0.0,0.0,True
1800,1.5,1,E1,NESTED_15,431,-0.3975,0.362,-10.061,0.0,0.0,True
1800,1.5,1,E1,NESTED_30,141,-0.4551,0.319,-6.723,0.0,0.0,True
1800,1.5,1,E1,SOLO_5,2003,-0.3384,0.392,-18.308,0.0,0.0,True
1800,1.5,1,E3,NESTED_15,272,-0.3532,0.386,-7.268,0.0,0.0,True
1800,1.5,1,E3,NESTED_30,63,-0.2965,0.413,-2.77,0.0074,0.0084,True
1800,1.5,1,E3,SOLO_5,2004,-0.3817,0.374,-22.002,0.0,0.0,True
1800,1.5,2,E0,NESTED_15,108,-0.3232,0.407,-4.196,0.0001,0.0001,True
1800,1.5,2,E0,SOLO_5,772,-0.2737,0.435,-9.691,0.0,0.0,True
1800,1.5,2,E1,NESTED_15,515,-0.3138,0.4,-8.305,0.0,0.0,True
1800,1.5,2,E1,NESTED_30,270,-0.2881,0.411,-5.468,0.0,0.0,True
1800,1.5,2,E1,SOLO_5,1746,-0.331,0.384,-16.216,0.0,0.0,True
1800,1.5,3,E0,NESTED_15,53,-0.1155,0.566,-1.015,0.3149,0.3214,False
1800,1.5,3,E0,SOLO_5,419,-0.2315,0.463,-6.061,0.0,0.0,True
1800,1.5,3,E1,NESTED_15,570,-0.3305,0.384,-9.11,0.0,0.0,True
1800,1.5,3,E1,NESTED_30,355,-0.1984,0.454,-4.153,0.0,0.0,True
1800,1.5,3,E1,SOLO_5,1576,-0.3106,0.395,-14.285,0.0,0.0,True
1800,1.5,4,E0,NESTED_15,40,-0.3222,0.45,-2.576,0.0139,0.0155,True
1800,1.5,4,E0,SOLO_5,265,-0.1981,0.487,-4.073,0.0001,0.0001,True
1800,1.5,4,E1,NESTED_15,607,-0.3186,0.387,-8.987,0.0,0.0,True
1800,1.5,4,E1,NESTED_30,448,-0.226,0.429,-5.243,0.0,0.0,True
1800,1.5,4,E1,SOLO_5,1411,-0.2868,0.404,-12.279,0.0,0.0,True
1800,1.5,5,E0,SOLO_5,192,-0.1205,0.516,-2.049,0.0418,0.0455,True
1800,1.5,5,E1,NESTED_15,626,-0.3498,0.364,-9.973,0.0,0.0,True
1800,1.5,5,E1,NESTED_30,537,-0.2314,0.421,-5.835,0.0,0.0,True
1800,1.5,5,E1,SOLO_5,1277,-0.2623,0.416,-10.54,0.0,0.0,True
1800,2.0,1,E0,NESTED_15,287,-0.2479,0.39,-4.334,0.0,0.0,True
1800,2.0,1,E0,NESTED_30,69,-0.1575,0.435,-1.338,0.1853,0.1915,False
1800,2.0,1,E0,SOLO_5,2160,-0.2472,0.399,-12.302,0.0,0.0,True
1800,2.0,1,E1,NESTED_15,431,-0.3995,0.302,-8.837,0.0,0.0,True
1800,2.0,1,E1,NESTED_30,139,-0.4137,0.288,-5.239,0.0,0.0,True
1800,2.0,1,E1,SOLO_5,2002,-0.3287,0.339,-15.343,0.0,0.0,True
1800,2.0,1,E3,NESTED_15,272,-0.3573,0.327,-6.315,0.0,0.0,True
1800,2.0,1,E3,NESTED_30,62,-0.2175,0.387,-1.72,0.0905,0.0956,True
1800,2.0,1,E3,SOLO_5,2004,-0.3711,0.331,-18.414,0.0,0.0,True
1800,2.0,2,E0,NESTED_15,108,-0.3202,0.352,-3.577,0.0005,0.0006,True
1800,2.0,2,E0,SOLO_5,772,-0.2758,0.382,-8.277,0.0,0.0,True
1800,2.0,2,E1,NESTED_15,514,-0.305,0.339,-6.951,0.0,0.0,True
1800,2.0,2,E1,NESTED_30,269,-0.3069,0.338,-5.082,0.0,0.0,True
1800,2.0,2,E1,SOLO_5,1744,-0.3257,0.327,-13.825,0.0,0.0,True
1800,2.0,3,E0,NESTED_15,53,-0.2343,0.415,-1.774,0.0819,0.087,True
1800,2.0,3,E0,SOLO_5,419,-0.2295,0.399,-5.106,0.0,0.0,True
1800,2.0,3,E1,NESTED_15,569,-0.3094,0.329,-7.309,0.0,0.0,True
1800,2.0,3,E1,NESTED_30,351,-0.2178,0.368,-3.902,0.0001,0.0001,True
1800,2.0,3,E1,SOLO_5,1572,-0.3149,0.333,-12.571,0.0,0.0,True
1800,2.0,4,E0,NESTED_15,40,-0.4046,0.325,-2.858,0.0068,0.0077,True
1800,2.0,4,E0,SOLO_5,265,-0.2498,0.4,-4.385,0.0,0.0,True
1800,2.0,4,E1,NESTED_15,604,-0.3285,0.32,-8.058,0.0,0.0,True
1800,2.0,4,E1,NESTED_30,441,-0.2277,0.358,-4.539,0.0,0.0,True
1800,2.0,4,E1,SOLO_5,1408,-0.2904,0.339,-10.767,0.0,0.0,True
1800,2.0,5,E0,SOLO_5,192,-0.1617,0.443,-2.298,0.0226,0.025,True
1800,2.0,5,E1,NESTED_15,622,-0.3456,0.305,-8.564,0.0,0.0,True
1800,2.0,5,E1,NESTED_30,532,-0.2661,0.335,-5.831,0.0,0.0,True
1800,2.0,5,E1,SOLO_5,1273,-0.269,0.349,-9.382,0.0,0.0,True
1800,2.5,1,E0,NESTED_15,286,-0.2894,0.318,-4.55,0.0,0.0,True
1800,2.5,1,E0,NESTED_30,68,-0.253,0.338,-1.922,0.0588,0.0632,True
1800,2.5,1,E0,SOLO_5,2159,-0.2412,0.354,-10.593,0.0,0.0,True
1800,2.5,1,E1,NESTED_15,428,-0.4134,0.252,-8.265,0.0,0.0,True
1800,2.5,1,E1,NESTED_30,139,-0.4334,0.245,-5.027,0.0,0.0,True
1800,2.5,1,E1,SOLO_5,1996,-0.3406,0.287,-14.27,0.0,0.0,True
1800,2.5,1,E3,NESTED_15,271,-0.3983,0.273,-6.442,0.0,0.0,True
1800,2.5,1,E3,NESTED_30,61,-0.2939,0.311,-2.104,0.0396,0.0432,True
1800,2.5,1,E3,SOLO_5,2003,-0.3733,0.291,-16.581,0.0,0.0,True
1800,2.5,2,E0,NESTED_15,107,-0.3264,0.318,-3.256,0.0015,0.0018,True
1800,2.5,2,E0,SOLO_5,771,-0.3028,0.329,-8.167,0.0,0.0,True
1800,2.5,2,E1,NESTED_15,513,-0.314,0.287,-6.423,0.0,0.0,True
1800,2.5,2,E1,NESTED_30,266,-0.3179,0.286,-4.716,0.0,0.0,True
1800,2.5,2,E1,SOLO_5,1737,-0.3365,0.277,-12.811,0.0,0.0,True
1800,2.5,3,E0,NESTED_15,53,-0.2283,0.358,-1.525,0.1334,0.1394,False
1800,2.5,3,E0,SOLO_5,419,-0.266,0.348,-5.265,0.0,0.0,True
1800,2.5,3,E1,NESTED_15,566,-0.3182,0.279,-6.76,0.0,0.0,True
1800,2.5,3,E1,NESTED_30,349,-0.2292,0.309,-3.655,0.0003,0.0004,True
1800,2.5,3,E1,SOLO_5,1568,-0.3199,0.283,-11.432,0.0,0.0,True
1800,2.5,4,E0,NESTED_15,39,-0.4439,0.256,-2.802,0.008,0.0091,True
1800,2.5,4,E0,SOLO_5,265,-0.3339,0.313,-5.335,0.0,0.0,True
1800,2.5,4,E1,NESTED_15,602,-0.3339,0.271,-7.343,0.0,0.0,True
1800,2.5,4,E1,NESTED_30,436,-0.2631,0.294,-4.728,0.0,0.0,True
1800,2.5,4,E1,SOLO_5,1403,-0.2943,0.291,-9.788,0.0,0.0,True
1800,2.5,5,E0,SOLO_5,192,-0.1726,0.38,-2.167,0.0314,0.0345,True
1800,2.5,5,E1,NESTED_15,621,-0.3525,0.261,-7.912,0.0,0.0,True
1800,2.5,5,E1,NESTED_30,518,-0.3237,0.268,-6.5,0.0,0.0,True
1800,2.5,5,E1,SOLO_5,1267,-0.246,0.309,-7.588,0.0,0.0,True
1800,3.0,1,E0,NESTED_15,286,-0.3041,0.273,-4.382,0.0,0.0,True
1800,3.0,1,E0,NESTED_30,67,-0.2819,0.284,-1.947,0.0558,0.0601,True
1800,3.0,1,E0,SOLO_5,2154,-0.2617,0.305,-10.505,0.0,0.0,True
1800,3.0,1,E1,NESTED_15,427,-0.4533,0.208,-8.583,0.0,0.0,True
1800,3.0,1,E1,NESTED_30,137,-0.4589,0.204,-4.932,0.0,0.0,True
1800,3.0,1,E1,SOLO_5,1996,-0.3301,0.255,-12.559,0.0,0.0,True
1800,3.0,1,E3,NESTED_15,271,-0.4161,0.232,-6.234,0.0,0.0,True
1800,3.0,1,E3,NESTED_30,60,-0.3061,0.267,-1.983,0.052,0.0562,True
1800,3.0,1,E3,SOLO_5,1999,-0.4001,0.247,-16.484,0.0,0.0,True
1800,3.0,2,E0,NESTED_15,107,-0.3748,0.262,-3.525,0.0006,0.0007,True
1800,3.0,2,E0,SOLO_5,771,-0.3226,0.281,-7.934,0.0,0.0,True
1800,3.0,2,E1,NESTED_15,512,-0.3319,0.246,-6.279,0.0,0.0,True
1800,3.0,2,E1,NESTED_30,262,-0.3898,0.225,-5.465,0.0,0.0,True
1800,3.0,2,E1,SOLO_5,1732,-0.3313,0.247,-11.514,0.0,0.0,True
1800,3.0,3,E0,NESTED_15,53,-0.2263,0.321,-1.393,0.1696,0.1756,False
1800,3.0,3,E0,SOLO_5,419,-0.3051,0.294,-5.538,0.0,0.0,True
1800,3.0,3,E1,NESTED_15,565,-0.3062,0.248,-5.9,0.0,0.0,True
1800,3.0,3,E1,NESTED_30,340,-0.2708,0.256,-3.955,0.0001,0.0001,True
1800,3.0,3,E1,SOLO_5,1557,-0.3137,0.251,-10.219,0.0,0.0,True
1800,3.0,4,E0,NESTED_15,39,-0.5647,0.179,-3.662,0.0008,0.001,True
1800,3.0,4,E0,SOLO_5,264,-0.3588,0.273,-5.311,0.0,0.0,True
1800,3.0,4,E1,NESTED_15,601,-0.3181,0.245,-6.375,0.0,0.0,True
1800,3.0,4,E1,NESTED_30,430,-0.3272,0.235,-5.507,0.0,0.0,True
1800,3.0,4,E1,SOLO_5,1391,-0.2889,0.259,-8.752,0.0,0.0,True
1800,3.0,5,E0,SOLO_5,191,-0.1857,0.33,-2.127,0.0347,0.038,True
1800,3.0,5,E1,NESTED_15,617,-0.3793,0.22,-7.931,0.0,0.0,True
1800,3.0,5,E1,NESTED_30,510,-0.3538,0.225,-6.579,0.0,0.0,True
1800,3.0,5,E1,SOLO_5,1261,-0.2355,0.275,-6.596,0.0,0.0,True
1800,4.0,1,E0,NESTED_15,285,-0.353,0.207,-4.566,0.0,0.0,True
1800,4.0,1,E0,NESTED_30,65,-0.1753,0.262,-0.979,0.3311,0.3372,False
1800,4.0,1,E0,SOLO_5,2149,-0.2377,0.25,-8.08,0.0,0.0,True
1800,4.0,1,E1,NESTED_15,422,-0.4813,0.161,-8.155,0.0,0.0,True
1800,4.0,1,E1,NESTED_30,135,-0.4881,0.156,-4.655,0.0,0.0,True
1800,4.0,1,E1,SOLO_5,1982,-0.3512,0.199,-11.743,0.0,0.0,True
1800,4.0,1,E3,NESTED_15,270,-0.4871,0.17,-6.826,0.0,0.0,True
1800,4.0,1,E3,NESTED_30,58,-0.2154,0.241,-1.131,0.2627,0.27,False
1800,4.0,1,E3,SOLO_5,1995,-0.3991,0.196,-14.213,0.0,0.0,True
1800,4.0,2,E0,NESTED_15,107,-0.3554,0.224,-2.933,0.0041,0.0047,True
1800,4.0,2,E0,SOLO_5,770,-0.3276,0.225,-6.994,0.0,0.0,True
1800,4.0,2,E1,NESTED_15,503,-0.3654,0.187,-6.062,0.0,0.0,True
1800,4.0,2,E1,NESTED_30,258,-0.4,0.178,-4.909,0.0,0.0,True
1800,4.0,2,E1,SOLO_5,1711,-0.3636,0.189,-11.168,0.0,0.0,True
1800,4.0,3,E0,NESTED_15,52,-0.333,0.231,-1.879,0.066,0.0706,True
1800,4.0,3,E0,SOLO_5,418,-0.3297,0.222,-5.184,0.0,0.0,True
1800,4.0,3,E1,NESTED_15,552,-0.3712,0.183,-6.433,0.0,0.0,True
1800,4.0,3,E1,NESTED_30,333,-0.3472,0.186,-4.585,0.0,0.0,True
1800,4.0,3,E1,SOLO_5,1541,-0.3433,0.195,-9.875,0.0,0.0,True
1800,4.0,4,E0,NESTED_15,39,-0.6837,0.103,-4.409,0.0001,0.0001,True
1800,4.0,4,E0,SOLO_5,263,-0.3927,0.205,-5.102,0.0,0.0,True
1800,4.0,4,E1,NESTED_15,589,-0.3439,0.19,-6.037,0.0,0.0,True
1800,4.0,4,E1,NESTED_30,422,-0.3507,0.182,-5.169,0.0,0.0,True
1800,4.0,4,E1,SOLO_5,1370,-0.3385,0.197,-9.167,0.0,0.0,True
1800,4.0,5,E0,SOLO_5,191,-0.1978,0.262,-1.95,0.0527,0.0569,True
1800,4.0,5,E1,NESTED_15,603,-0.4032,0.169,-7.355,0.0,0.0,True
1800,4.0,5,E1,NESTED_30,494,-0.4213,0.164,-7.076,0.0,0.0,True
1800,4.0,5,E1,SOLO_5,1238,-0.3042,0.204,-7.626,0.0,0.0,True
2300,1.0,1,E0,NESTED_15,280,-0.1011,0.607,-2.363,0.0188,0.0209,True
2300,1.0,1,E0,NESTED_30,72,-0.0649,0.597,-0.719,0.4742,0.4805,False
2300,1.0,1,E0,SOLO_5,2196,-0.2002,0.519,-13.245,0.0,0.0,True
2300,1.0,1,E1,NESTED_15,434,-0.2658,0.488,-7.291,0.0,0.0,True
2300,1.0,1,E1,NESTED_30,126,-0.4202,0.373,-6.179,0.0,0.0,True
2300,1.0,1,E1,SOLO_5,1996,-0.2951,0.463,-17.683,0.0,0.0,True
2300,1.0,1,E3,NESTED_15,249,-0.2152,0.526,-4.62,0.0,0.0,True
2300,1.0,1,E3,NESTED_30,63,-0.2558,0.476,-2.619,0.0111,0.0124,True
2300,1.0,1,E3,SOLO_5,2063,-0.3123,0.445,-19.721,0.0,0.0,True
2300,1.0,2,E0,NESTED_15,103,-0.1464,0.573,-2.06,0.042,0.0456,True
2300,1.0,2,E0,SOLO_5,791,-0.1587,0.544,-6.296,0.0,0.0,True
2300,1.0,2,E1,NESTED_15,528,-0.2628,0.487,-7.836,0.0,0.0,True
2300,1.0,2,E1,NESTED_30,270,-0.2202,0.489,-4.507,0.0,0.0,True
2300,1.0,2,E1,SOLO_5,1652,-0.266,0.478,-14.208,0.0,0.0,True
2300,1.0,3,E0,NESTED_15,45,-0.1667,0.556,-1.514,0.1373,0.1433,False
2300,1.0,3,E0,SOLO_5,422,-0.1483,0.54,-4.25,0.0,0.0,True
2300,1.0,3,E1,NESTED_15,565,-0.2022,0.512,-6.121,0.0,0.0,True
2300,1.0,3,E1,NESTED_30,351,-0.1816,0.51,-4.219,0.0,0.0,True
2300,1.0,3,E1,SOLO_5,1464,-0.2526,0.482,-12.538,0.0,0.0,True
2300,1.0,4,E0,SOLO_5,273,-0.2808,0.447,-6.559,0.0,0.0,True
2300,1.0,4,E1,NESTED_15,604,-0.1748,0.525,-5.393,0.0,0.0,True
2300,1.0,4,E1,NESTED_30,417,-0.1861,0.499,-4.644,0.0,0.0,True
2300,1.0,4,E1,SOLO_5,1291,-0.2551,0.479,-11.854,0.0,0.0,True
2300,1.0,5,E0,SOLO_5,202,-0.1268,0.564,-2.585,0.0105,0.0118,True
2300,1.0,5,E1,NESTED_15,616,-0.1947,0.515,-6.082,0.0,0.0,True
2300,1.0,5,E1,NESTED_30,476,-0.2369,0.468,-6.339,0.0,0.0,True
2300,1.0,5,E1,SOLO_5,1152,-0.2504,0.478,-10.876,0.0,0.0,True
2300,1.5,1,E0,NESTED_15,278,-0.1241,0.493,-2.271,0.0239,0.0264,True
2300,1.5,1,E0,NESTED_30,69,-0.0499,0.507,-0.433,0.6662,0.6716,False
2300,1.5,1,E0,SOLO_5,2185,-0.2088,0.452,-11.024,0.0,0.0,True
2300,1.5,1,E1,NESTED_15,429,-0.2635,0.396,-5.9,0.0,0.0,True
2300,1.5,1,E1,NESTED_30,122,-0.4247,0.295,-5.212,0.0,0.0,True
2300,1.5,1,E1,SOLO_5,1983,-0.3121,0.376,-15.384,0.0,0.0,True
2300,1.5,1,E3,NESTED_15,248,-0.2355,0.423,-4.072,0.0001,0.0001,True
2300,1.5,1,E3,NESTED_30,62,-0.2499,0.403,-2.107,0.0393,0.0429,True
2300,1.5,1,E3,SOLO_5,2051,-0.3292,0.379,-17.129,0.0,0.0,True
2300,1.5,2,E0,NESTED_15,103,-0.1559,0.476,-1.733,0.0861,0.091,True
2300,1.5,2,E0,SOLO_5,787,-0.1694,0.47,-5.342,0.0,0.0,True
2300,1.5,2,E1,NESTED_15,518,-0.2382,0.402,-5.737,0.0,0.0,True
2300,1.5,2,E1,NESTED_30,254,-0.2712,0.37,-4.485,0.0,0.0,True
2300,1.5,2,E1,SOLO_5,1631,-0.2775,0.389,-12.176,0.0,0.0,True
2300,1.5,3,E0,NESTED_15,44,-0.1099,0.5,-0.791,0.4332,0.4398,False
2300,1.5,3,E0,SOLO_5,422,-0.148,0.469,-3.338,0.0009,0.0011,True
2300,1.5,3,E1,NESTED_15,552,-0.207,0.409,-5.034,0.0,0.0,True
2300,1.5,3,E1,NESTED_30,330,-0.2131,0.397,-3.934,0.0001,0.0001,True
2300,1.5,3,E1,SOLO_5,1443,-0.2683,0.387,-10.877,0.0,0.0,True
2300,1.5,4,E0,SOLO_5,271,-0.3231,0.384,-6.145,0.0,0.0,True
2300,1.5,4,E1,NESTED_15,583,-0.1896,0.417,-4.701,0.0,0.0,True
2300,1.5,4,E1,NESTED_30,392,-0.2581,0.37,-5.23,0.0,0.0,True
2300,1.5,4,E1,SOLO_5,1265,-0.2673,0.387,-10.146,0.0,0.0,True
2300,1.5,5,E0,SOLO_5,201,-0.1628,0.483,-2.639,0.009,0.0102,True
2300,1.5,5,E1,NESTED_15,598,-0.1945,0.413,-4.893,0.0,0.0,True
2300,1.5,5,E1,NESTED_30,450,-0.2432,0.376,-5.239,0.0,0.0,True
2300,1.5,5,E1,SOLO_5,1127,-0.258,0.39,-9.146,0.0,0.0,True
2300,2.0,1,E0,NESTED_15,274,-0.1015,0.42,-1.554,0.1214,0.1274,False
2300,2.0,1,E0,NESTED_30,66,-0.106,0.394,-0.763,0.448,0.4544,False
2300,2.0,1,E0,SOLO_5,2169,-0.1986,0.388,-8.938,0.0,0.0,True
2300,2.0,1,E1,NESTED_15,423,-0.2309,0.345,-4.408,0.0,0.0,True
2300,2.0,1,E1,NESTED_30,119,-0.372,0.269,-3.87,0.0002,0.0002,True
2300,2.0,1,E1,SOLO_5,1962,-0.3134,0.313,-13.426,0.0,0.0,True
2300,2.0,1,E3,NESTED_15,244,-0.2094,0.365,-3.074,0.0024,0.0028,True
2300,2.0,1,E3,NESTED_30,60,-0.2476,0.333,-1.77,0.0819,0.087,True
2300,2.0,1,E3,SOLO_5,2037,-0.3225,0.324,-14.525,0.0,0.0,True
2300,2.0,2,E0,NESTED_15,101,-0.1589,0.396,-1.494,0.1383,0.1442,False
2300,2.0,2,E0,SOLO_5,780,-0.1682,0.4,-4.494,0.0,0.0,True
2300,2.0,2,E1,NESTED_15,507,-0.2249,0.339,-4.616,0.0,0.0,True
2300,2.0,2,E1,NESTED_30,239,-0.2971,0.297,-4.194,0.0,0.0,True
2300,2.0,2,E1,SOLO_5,1605,-0.2929,0.32,-11.169,0.0,0.0,True
2300,2.0,3,E0,NESTED_15,43,-0.1409,0.395,-0.843,0.4041,0.4107,False
2300,2.0,3,E0,SOLO_5,420,-0.1409,0.4,-2.673,0.0078,0.0088,True
2300,2.0,3,E1,NESTED_15,534,-0.2442,0.33,-5.168,0.0,0.0,True
2300,2.0,3,E1,NESTED_30,311,-0.2942,0.299,-4.734,0.0,0.0,True
2300,2.0,3,E1,SOLO_5,1415,-0.2964,0.312,-10.491,0.0,0.0,True
2300,2.0,4,E0,SOLO_5,271,-0.3588,0.306,-5.989,0.0,0.0,True
2300,2.0,4,E1,NESTED_15,562,-0.2363,0.327,-5.054,0.0,0.0,True
2300,2.0,4,E1,NESTED_30,369,-0.3284,0.282,-5.804,0.0,0.0,True
2300,2.0,4,E1,SOLO_5,1245,-0.2869,0.315,-9.457,0.0,0.0,True
2300,2.0,5,E0,SOLO_5,198,-0.2197,0.389,-3.068,0.0025,0.0029,True
2300,2.0,5,E1,NESTED_15,577,-0.2068,0.341,-4.447,0.0,0.0,True
2300,2.0,5,E1,NESTED_30,413,-0.3555,0.274,-6.783,0.0,0.0,True
2300,2.0,5,E1,SOLO_5,1105,-0.2721,0.319,-8.35,0.0,0.0,True
2300,2.5,1,E0,NESTED_15,269,-0.1127,0.357,-1.521,0.1293,0.1353,False
2300,2.5,1,E0,NESTED_30,61,-0.2712,0.279,-1.779,0.0804,0.0856,True
2300,2.5,1,E0,SOLO_5,2148,-0.2206,0.324,-8.857,0.0,0.0,True
2300,2.5,1,E1,NESTED_15,407,-0.2456,0.292,-4.157,0.0,0.0,True
2300,2.5,1,E1,NESTED_30,112,-0.4854,0.188,-4.734,0.0,0.0,True
2300,2.5,1,E1,SOLO_5,1937,-0.3427,0.258,-13.305,0.0,0.0,True
2300,2.5,1,E3,NESTED_15,240,-0.227,0.308,-2.984,0.0031,0.0036,True
2300,2.5,1,E3,NESTED_30,57,-0.4081,0.228,-2.783,0.0073,0.0083,True
2300,2.5,1,E3,SOLO_5,2018,-0.3304,0.275,-13.355,0.0,0.0,True
2300,2.5,2,E0,NESTED_15,98,-0.185,0.337,-1.564,0.1212,0.1273,False
2300,2.5,2,E0,SOLO_5,767,-0.1996,0.332,-4.757,0.0,0.0,True
2300,2.5,2,E1,NESTED_15,488,-0.2783,0.273,-5.143,0.0,0.0,True
2300,2.5,2,E1,NESTED_30,222,-0.3932,0.221,-5.073,0.0,0.0,True
2300,2.5,2,E1,SOLO_5,1582,-0.3198,0.264,-11.017,0.0,0.0,True
2300,2.5,3,E0,NESTED_15,43,-0.2352,0.302,-1.294,0.2028,0.2091,False
2300,2.5,3,E0,SOLO_5,410,-0.1906,0.324,-3.231,0.0013,0.0015,True
2300,2.5,3,E1,NESTED_15,514,-0.3034,0.261,-5.795,0.0,0.0,True
2300,2.5,3,E1,NESTED_30,296,-0.3498,0.236,-5.076,0.0,0.0,True
2300,2.5,3,E1,SOLO_5,1385,-0.3223,0.257,-10.255,0.0,0.0,True
2300,2.5,4,E0,SOLO_5,265,-0.3928,0.253,-6.008,0.0,0.0,True
2300,2.5,4,E1,NESTED_15,538,-0.2638,0.271,-5.016,0.0,0.0,True
2300,2.5,4,E1,NESTED_30,351,-0.3848,0.222,-6.177,0.0,0.0,True
2300,2.5,4,E1,SOLO_5,1210,-0.3154,0.26,-9.356,0.0,0.0,True
2300,2.5,5,E0,SOLO_5,198,-0.2044,0.338,-2.506,0.013,0.0145,True
2300,2.5,5,E1,NESTED_15,547,-0.3003,0.26,-5.867,0.0,0.0,True
2300,2.5,5,E1,NESTED_30,391,-0.4561,0.199,-8.17,0.0,0.0,True
2300,2.5,5,E1,SOLO_5,1066,-0.3239,0.256,-9.026,0.0,0.0,True
2300,3.0,1,E0,NESTED_15,259,-0.136,0.309,-1.663,0.0976,0.1029,False
2300,3.0,1,E0,NESTED_30,59,-0.2859,0.237,-1.687,0.097,0.1023,False
2300,3.0,1,E0,SOLO_5,2130,-0.2318,0.28,-8.48,0.0,0.0,True
2300,3.0,1,E1,NESTED_15,386,-0.3488,0.225,-5.593,0.0,0.0,True
2300,3.0,1,E1,NESTED_30,108,-0.512,0.157,-4.655,0.0,0.0,True
2300,3.0,1,E1,SOLO_5,1913,-0.3734,0.215,-13.414,0.0,0.0,True
2300,3.0,1,E3,NESTED_15,231,-0.2503,0.264,-2.989,0.0031,0.0036,True
2300,3.0,1,E3,NESTED_30,56,-0.3631,0.214,-2.191,0.0327,0.0359,True
2300,3.0,1,E3,SOLO_5,2001,-0.3434,0.236,-12.741,0.0,0.0,True
2300,3.0,2,E0,NESTED_15,95,-0.2713,0.263,-2.119,0.0367,0.0401,True
2300,3.0,2,E0,SOLO_5,760,-0.2183,0.286,-4.746,0.0,0.0,True
2300,3.0,2,E1,NESTED_15,470,-0.3336,0.223,-5.75,0.0,0.0,True
2300,3.0,2,E1,NESTED_30,216,-0.4058,0.19,-4.79,0.0,0.0,True
2300,3.0,2,E1,SOLO_5,1557,-0.3415,0.224,-10.799,0.0,0.0,True
2300,3.0,3,E0,NESTED_15,40,-0.3513,0.225,-1.794,0.0806,0.0858,True
2300,3.0,3,E0,SOLO_5,408,-0.1897,0.287,-2.921,0.0037,0.0043,True
2300,3.0,3,E1,NESTED_15,491,-0.3497,0.214,-6.147,0.0,0.0,True
2300,3.0,3,E1,NESTED_30,286,-0.361,0.206,-4.795,0.0,0.0,True
2300,3.0,3,E1,SOLO_5,1356,-0.354,0.215,-10.398,0.0,0.0,True
2300,3.0,4,E0,SOLO_5,264,-0.4459,0.205,-6.446,0.0,0.0,True
2300,3.0,4,E1,NESTED_15,515,-0.314,0.221,-5.48,0.0,0.0,True
2300,3.0,4,E1,NESTED_30,331,-0.4867,0.166,-7.583,0.0,0.0,True
2300,3.0,4,E1,SOLO_5,1177,-0.3486,0.218,-9.529,0.0,0.0,True
2300,3.0,5,E0,SOLO_5,198,-0.2329,0.283,-2.604,0.0099,0.0111,True
2300,3.0,5,E1,NESTED_15,521,-0.3533,0.211,-6.374,0.0,0.0,True
