symbol,session,entry_model,confirm_bars,rr_target,filter,n_base,n_on,signals_per_year,avg_on,avg_off,uplift,wr_on,wr_off,years_pos,years_total,years_pos_ratio,train_uplift,test_uplift,n_test_on
M2K,US_DATA_OPEN,E1,4,1.5,F3_cont_delay30_size,1132,386,64.33333333333333,-0.11305051813471503,-0.20621689008042898,0.09316637194571395,0.38860103626943004,0.38337801608579086,4,5,0.8,0.027411199257607877,0.3168613721709125,59
MES,US_EQUITY_OPEN,E1,3,2.5,F3_cont_delay30_size,1420,474,59.25,-0.1131590717299578,-0.23126691331923888,0.11810784158928107,0.2679324894514768,0.23995771670190275,5,6,0.8333333333333334,0.13366126708545095,0.05875886993603409,70
MES,0030,E1,5,2.5,F5_midatr_cont_delay30,1401,525,65.625,-0.11326133333333334,-0.1725890410958904,0.059327707762557066,0.2761904761904762,0.2614155251141553,5,5,1.0,0.063890900712012,0.13655470866141733,75
MES,0030,E1,1,2.5,F1_cont_delay30,1686,1446,180.75,-0.11334183955739971,-0.2724508333333333,0.1591089937759336,0.28077455048409405,0.25416666666666665,0,0,,0.15376191139177564,,240
MES,LONDON_OPEN,E1,3,1.5,F5_midatr_cont_delay30,1758,643,80.375,-0.11335489891135302,-0.2042495067264574,0.09089460781510438,0.4105754276827372,0.3704035874439462,3,6,0.5,0.09836661042752212,-0.039723038495445256,82
M2K,US_POST_EQUITY,E1,4,1.5,F5_midatr_cont_delay30,1006,393,65.5,-0.11337073791348601,-0.015074061990212068,-0.09829667592327394,0.38676844783715014,0.4290375203915171,0,5,0.0,-0.10939921768707479,-0.10414786333400522,82
MES,US_POST_EQUITY,E1,1,2.5,F7_delay30_size_vol,1663,196,24.5,-0.11345051020408163,-0.13012406271301977,0.016673552508938136,0.27040816326530615,0.28084526244035446,0,0,,0.08657115873431094,,28
MES,US_POST_EQUITY,E1,1,2.0,F6_lowatr_cont_delay30,1698,302,37.75,-0.11363576158940397,-0.12573352435530086,0.012097762765896886,0.33774834437086093,0.32449856733524357,1,3,0.3333333333333333,0.015444008728617231,,0
MES,1000,E1,5,3.0,F2_cont_delay15,1768,1279,159.875,-0.11380703674745896,-0.21123599182004088,0.09742895507258192,0.2611415168100078,0.23721881390593047,1,2,0.5,0.05665790762439318,,204
MES,LONDON_OPEN,E1,2,2.0,F8_delay15_size,1784,550,68.75,-0.11395127272727272,-0.19255948136142625,0.07860820863415353,0.32727272727272727,0.3233387358184765,2,5,0.4,0.09569457628507068,-0.11639237536656888,66
M6E,LONDON_OPEN,E1,2,1.5,F7_delay30_size_vol,1266,198,33.0,-0.114189898989899,-0.31491189138576786,0.20072199239586885,0.4494949494949495,0.3857677902621723,1,1,1.0,0.19410885666130995,,38
MES,US_POST_EQUITY,E1,5,2.5,F2_cont_delay15,1353,1067,133.375,-0.11424254920337396,-0.18703706293706293,0.07279451373368898,0.274601686972821,0.2692307692307692,0,0,,0.08123667232882455,,180
MES,1000,E1,4,3.0,F3_cont_delay30_size,1776,509,63.625,-0.11438546168958744,-0.22559187056037885,0.11120640887079142,0.24950884086444008,0.23677979479084452,2,4,0.5,0.035068475572047036,0.48781615494332264,77
MES,LONDON_OPEN,E1,2,2.5,F5_midatr_cont_delay30,1780,654,81.75,-0.11449892966360854,-0.2289208703374778,0.11442194067386925,0.29510703363914376,0.25754884547069273,5,6,0.8333333333333334,0.12018289093891096,0.06591785714285714,84
MES,1100,E1,2,2.0,F3_cont_delay30_size,1790,545,68.125,-0.11451504587155963,-0.324893172690763,0.21037812681920337,0.3412844036697248,0.30120481927710846,5,5,1.0,0.21519949669606356,0.17052706855791963,94
MES,1000,E1,5,2.0,F4_cont_delay30_vol,1772,610,76.25,-0.11456426229508196,-0.1708172117039587,0.056252949408876735,0.34590163934426227,0.3304647160068847,3,6,0.5,0.05824284878270161,-0.004375483870967742,93
MES,1100,E1,2,3.0,F3_cont_delay30_size,1786,543,67.875,-0.11456519337016575,-0.31521094127111826,0.20064574790095252,0.2559852670349908,0.22928399034593724,5,5,1.0,0.2235006992615799,0.02753512544802867,93
M6E,LONDON_OPEN,E0,1,2.5,F8_delay15_size,1238,429,71.5,-0.11468181818181818,-0.2701793572311496,0.15549753904933145,0.34498834498834496,0.3362175525339926,3,5,0.6,0.0998204596080643,0.3645458899728131,74
M2K,US_POST_EQUITY,E1,2,2.0,F3_cont_delay30_size,1060,414,69.0,-0.11469806763285025,-0.07715139318885449,-0.03754667444399576,0.3164251207729469,0.34365325077399383,1,5,0.2,-0.057524874384611485,0.033054412296564216,79
MES,US_EQUITY_OPEN,E1,5,2.0,F4_cont_delay30_vol,1382,491,61.375,-0.11470325865580448,-0.11688574635241303,0.0021824876966085455,0.3136456211812627,0.3176206509539843,2,6,0.3333333333333333,-0.04600381049359557,0.1468328595317726,104
M6E,LONDON_OPEN,E1,4,2.0,F7_delay30_size_vol,1218,190,31.666666666666668,-0.11477631578947367,-0.2924335603112841,0.17765724452181042,0.3684210526315789,0.32003891050583655,1,1,1.0,0.1458345898231144,,37
M6E,LONDON_OPEN,E1,2,2.0,F7_delay30_size_vol,1262,198,33.0,-0.11480202020202021,-0.30199830827067664,0.18719628806865643,0.37373737373737376,0.32800751879699247,1,1,1.0,0.18122922399905705,,38
MES,1100,E0,1,1.5,F2_cont_delay15,1746,1323,165.375,-0.11487815570672712,-0.11556737588652481,0.0006892201797976949,0.4875283446712018,0.4940898345153664,0,0,,-0.015270315141097265,,225
MES,US_POST_EQUITY,E1,4,2.5,F1_cont_delay30,1403,1187,148.375,-0.11492156697556866,-0.16015416666666665,0.045232599691098,0.2746419545071609,0.28703703703703703,0,0,,0.047207478558516966,,195
MES,US_DATA_OPEN,E1,4,1.5,F4_cont_delay30_vol,1621,513,64.125,-0.11496237816764132,-0.19357870036101082,0.0786163221933695,0.41130604288499023,0.37364620938628157,4,6,0.6666666666666666,0.09441721384228231,0.07561353987378089,83
MES,0030,E1,1,3.0,F4_cont_delay30_vol,1643,583,72.875,-0.11496397941680961,-0.1990016037735849,0.08403762435677528,0.24528301886792453,0.22641509433962265,3,6,0.5,0.11450972262310911,-0.20043878831076264,122
M2K,US_EQUITY_OPEN,E1,3,2.5,F6_lowatr_cont_delay30,765,210,35.0,-0.11506666666666669,-0.41148882882882887,0.29642216216216216,0.2714285714285714,0.1783783783783784,1,1,1.0,0.37375197044334973,,36
MES,US_DATA_OPEN,E1,5,2.5,F4_cont_delay30_vol,1537,498,62.25,-0.11511506024096387,-0.25456419634263716,0.1394491361016733,0.29116465863453816,0.24831568816169394,4,6,0.6666666666666666,0.19655852442671984,-0.09624229302832232,81
MES,1100,E1,3,1.5,F8_delay15_size,1781,480,60.0,-0.11515749999999998,-0.275354573405073,0.16019707340507305,0.40625,0.3766333589546503,2,4,0.5,0.1820163451819407,-0.0013784298885371749,86
MES,1100,E1,5,2.5,F3_cont_delay30_size,1757,529,66.125,-0.11519886578449903,-0.29581897394136814,0.1806201081568691,0.28733459357277885,0.25814332247557004,4,5,0.8,0.1975264538134646,0.07808864044168393,90
MES,0900,E1,4,3.0,F3_cont_delay30_size,1671,523,65.375,-0.11537304015296365,-0.2895940766550522,0.17422103650208856,0.248565965583174,0.23344947735191637,4,6,0.6666666666666666,0.2331285920695922,-0.12003933785010831,103
MES,0030,E1,2,3.0,F7_delay30_size_vol,1539,162,20.25,-0.11543703703703705,-0.17317436456063906,0.057737327523602014,0.2345679012345679,0.23093681917211328,0,0,,0.05571780009223931,,38
MES,0030,E1,3,2.5,F4_cont_delay30_vol,1520,544,68.0,-0.11548731617647058,-0.16626772540983606,0.05078040923336548,0.2775735294117647,0.26434426229508196,4,6,0.6666666666666666,0.07384468808008482,-0.1751557457627119,118
MES,CME_CLOSE,E1,3,1.5,F4_cont_delay30_vol,624,221,27.625,-0.1156072398190045,-0.23194466501240696,0.11633742519340246,0.40271493212669685,0.34739454094292804,1,1,1.0,0.05562232565122738,0.24679600000000007,60
M2K,US_DATA_OPEN,E1,2,1.5,F3_cont_delay30_size,1183,404,67.33333333333333,-0.11562252475247525,-0.2632228498074454,0.14760032505497017,0.3910891089108911,0.36713735558408217,4,5,0.8,0.12760155068861967,0.20854296661193214,63
MES,US_POST_EQUITY,E1,3,2.0,F6_lowatr_cont_delay30,1533,275,34.375,-0.11564254545454541,-0.08824968203497616,-0.027392863419569258,0.33090909090909093,0.3338632750397456,0,3,0.0,0.0023577492409359024,,0
M6E,US_EQUITY_OPEN,E0,1,1.5,F7_delay30_size_vol,1252,188,31.333333333333332,-0.11586170212765956,-0.23431447368421054,0.11845277155655098,0.4734042553191489,0.4680451127819549,0,0,,0.12525658224907066,,25
MES,US_DATA_OPEN,E0,1,2.5,F8_delay15_size,1680,448,56.0,-0.11591049107142859,-0.028492613636363642,-0.08741787743506495,0.27901785714285715,0.3587662337662338,2,6,0.3333333333333333,-0.11700932322258263,0.06994781942692374,62
MES,CME_OPEN,E1,4,2.0,F4_cont_delay30_vol,637,225,28.125,-0.11614577777777776,-0.22706165048543686,0.1109158727076591,0.3377777777777778,0.30097087378640774,0,0,,0.2079023121387283,,42
MES,1000,E1,4,2.0,F8_delay15_size,1778,464,58.0,-0.11635969827586207,-0.1874384322678843,0.07107873399202222,0.33189655172413796,0.3302891933028919,3,4,0.75,0.030544847843469253,0.24861359027939017,73
MES,1100,E1,2,1.5,F3_cont_delay30_size,1792,546,68.25,-0.11643315018315016,-0.2967493579454254,0.18031620776227525,0.4065934065934066,0.37479935794542535,4,5,0.8,0.18663342730585067,0.12735428158655113,94
MES,1000,E1,1,2.5,F4_cont_delay30_vol,1804,614,76.75,-0.11646612377850164,-0.1771251260504202,0.06065900227191855,0.30618892508143325,0.2949579831932773,3,6,0.5,0.027591178953675216,0.22447407887908666,94
M2K,LONDON_OPEN,E0,1,1.5,F4_cont_delay30_vol,1197,473,78.83333333333333,-0.11648393234672305,-0.13256685082872927,0.016082918482006214,0.4587737843551797,0.4488950276243094,2,5,0.4,0.04520356048675733,-0.13345557158890492,81
MES,1000,E1,3,3.0,F8_delay15_size,1781,465,58.125,-0.11656537634408602,-0.2243667933130699,0.10780141696898389,0.24946236559139784,0.2393617021276596,2,4,0.5,0.041941254699248115,0.3921749468569693,74
M2K,US_DATA_OPEN,E1,3,2.5,F4_cont_delay30_vol,1131,424,70.66666666666667,-0.11661627358490567,-0.25200792079207923,0.13539164720717356,0.30424528301886794,0.25176803394625175,5,5,1.0,0.12794865877113065,0.14416118421052637,80
MES,US_POST_EQUITY,E1,2,2.5,F7_delay30_size_vol,1542,186,23.25,-0.11661666666666666,-0.1433623156342183,0.026745648967551647,0.26881720430107525,0.27359882005899705,0,0,,0.05501965659348444,,29
M2K,US_POST_EQUITY,E1,3,2.0,F4_cont_delay30_vol,986,400,66.66666666666667,-0.11663725,-0.06550784982935155,-0.051129400170648445,0.325,0.3412969283276451,4,5,0.8,-0.06285183426080175,0.08373231985744513,73
M2K,0030,E1,1,1.5,F4_cont_delay30_vol,1231,475,79.16666666666667,-0.1166981052631579,-0.13808121693121694,0.02138311166805905,0.40210526315789474,0.3835978835978836,2,5,0.4,0.0847211705783432,-0.13836292102206738,84
M2K,LONDON_OPEN,E1,3,2.0,F7_delay30_size_vol,1268,198,33.0,-0.11707575757575757,-0.21854803738317757,0.10147227980742,0.3333333333333333,0.3186915887850467,1,1,1.0,0.07796808539396718,,30
MES,1100,E1,2,2.0,F8_delay15_size,1790,482,60.25,-0.11727593360995851,-0.31374288990825694,0.1964669562982984,0.34024896265560167,0.30351681957186544,3,4,0.75,0.20381869544884168,0.13091599179206567,86
MES,1000,E1,5,2.0,F3_cont_delay30_size,1772,506,63.25,-0.11729446640316206,-0.165104897314376,0.04781043091121394,0.3300395256916996,0.3380726698262243,1,4,0.25,-0.013507523679328198,0.37540875152998776,76
MES,1100,E0,1,2.5,F2_cont_delay15,1746,1323,165.375,-0.11743461829176113,-0.12610661938534282,0.008672001093581683,0.34467120181405897,0.3546099290780142,0,0,,-0.026633171465406086,,225
MES,LONDON_OPEN,E1,1,3.0,F5_midatr_cont_delay30,1797,661,82.625,-0.11748078668683812,-0.2508245598591549,0.1333437731723168,0.2617246596066566,0.2227112676056338,5,6,0.8333333333333334,0.1285461179605547,0.07303342507224442,86
MES,1100,E1,3,1.5,F3_cont_delay30_size,1781,541,67.625,-0.11762144177449169,-0.28216024193548384,0.16453880016099215,0.4048059149722736,0.3758064516129032,3,5,0.6,0.19306191134591677,-0.013436659178009763,94
MES,US_POST_EQUITY,E1,1,2.5,F8_delay15_size,1663,516,64.5,-0.11769031007751939,-0.13286843940714907,0.015178129329629683,0.2693798449612403,0.2842197035745423,5,6,0.8333333333333334,0.06379067480501868,-0.20993552631578952,80
MES,LONDON_OPEN,E1,4,1.5,F6_lowatr_cont_delay30,1742,312,39.0,-0.11776153846153846,-0.1380820979020979,0.020320559440559452,0.4198717948717949,0.3951048951048951,2,3,0.6666666666666666,0.022898063614586114,,0
MES,LONDON_OPEN,E1,4,2.0,F2_cont_delay15,1733,1342,167.75,-0.1179713859910581,-0.21513222506393864,0.09716083907288055,0.3353204172876304,0.3145780051150895,0,0,,0.09674070369049156,,215
M2K,US_POST_EQUITY,E1,1,2.0,F8_delay15_size,1163,429,71.5,-0.1180857808857809,-0.049485967302452326,-0.06859981358332856,0.317016317016317,0.3583106267029973,1,5,0.2,-0.06902104084671844,-0.11373204938271608,75
MES,LONDON_OPEN,E1,2,3.0,F8_delay15_size,1773,546,68.25,-0.1182342490842491,-0.20871230643846783,0.09047805735421874,0.24358974358974358,0.2371638141809291,2,5,0.4,0.12476871296004251,-0.16028415219189412,65
MES,1000,E1,4,2.0,F3_cont_delay30_size,1778,510,63.75,-0.11824274509803921,-0.1892596214511041,0.07101687635306488,0.33137254901960783,0.3304416403785489,3,4,0.75,0.026115872280330105,0.2700697244951581,77
MES,CME_OPEN,E0,1,2.0,F5_midatr_cont_delay30,793,302,37.75,-0.11845364238410595,-0.1806429735234216,0.06218933113931564,0.3576158940397351,0.3340122199592668,2,2,1.0,0.07299843820235466,,17
MES,LONDON_OPEN,E1,2,1.5,F3_cont_delay30_size,1786,596,74.5,-0.11855385906040267,-0.18936596638655462,0.07081210732615195,0.39093959731543626,0.3907563025210084,3,6,0.5,0.11098245816333721,-0.1833252554050843,69
MES,0030,E1,2,2.5,F1_cont_delay30,1585,1362,170.25,-0.11857848751835535,-0.25190852017937215,0.13333003266101678,0.27606461086637296,0.2556053811659193,0,0,,0.12536556784286673,,226
MES,0030,E1,2,2.5,F4_cont_delay30_vol,1585,560,70.0,-0.11858142857142856,-0.14758429268292683,0.029002864111498272,0.2767857142857143,0.27121951219512197,4,6,0.6666666666666666,0.06428515025493782,-0.24636849124971089,119
M2K,US_POST_EQUITY,E1,2,2.0,F7_delay30_size_vol,1060,162,27.0,-0.11865432098765433,-0.08697416481069042,-0.0316801561769639,0.3148148148148148,0.3363028953229399,0,0,,-0.06179100435729849,,23
M2K,0030,E0,1,2.0,F3_cont_delay30_size,1201,484,80.66666666666667,-0.11877231404958678,0.04208172942817295,-0.16085404347775972,0.3181818181818182,0.41283124128312415,1,5,0.2,-0.17604662394824463,-0.12372470588235294,70
MES,1100,E1,1,1.5,F7_delay30_size_vol,1806,193,24.125,-0.11879637305699482,-0.26862442653440793,0.14982805347741313,0.41450777202072536,0.38375697458152513,0,1,0.0,0.14829096795967958,,25
M2K,US_DATA_OPEN,E1,1,2.0,F3_cont_delay30_size,1201,411,68.5,-0.11896155717761556,-0.24109683544303798,0.12213527826542242,0.3284671532846715,0.32531645569620254,4,5,0.8,0.09412956852157393,0.21885580952380954,63
MES,US_DATA_OPEN,E1,4,2.5,F4_cont_delay30_vol,1573,507,63.375,-0.1192007889546351,-0.2315437148217636,0.11234292586712852,0.29191321499013806,0.2570356472795497,4,6,0.6666666666666666,0.16620388012911624,-0.12488421686746984,83
M2K,US_DATA_OPEN,E1,5,2.0,F3_cont_delay30_size,1094,369,61.5,-0.11920487804878048,-0.1764697931034483,0.05726491505466781,0.3224932249322493,0.3310344827586207,3,5,0.6,-0.0063632088217037,0.23035108647450114,55
M6E,US_EQUITY_OPEN,E0,1,1.5,F3_cont_delay30_size,1252,512,85.33333333333333,-0.11928085937499999,-0.2838118918918919,0.16453103251689188,0.470703125,0.46756756756756757,5,5,1.0,0.16852207532155242,0.1020057583067466,71
MES,1000,E1,3,3.0,F3_cont_delay30_size,1781,511,63.875,-0.1193583170254403,-0.22714763779527555,0.10778932076983526,0.24853228962818003,0.23937007874015748,1,4,0.25,0.03058726190476191,0.4414115826702033,78
M2K,0030,E1,2,2.0,F6_lowatr_cont_delay30,1082,339,56.5,-0.11937935103244837,-0.21171830417227452,0.09233895313982615,0.3392330383480826,0.28936742934051146,3,4,0.75,0.1240303562028426,-0.02182073679332712,52
MES,US_EQUITY_OPEN,E1,1,3.0,F4_cont_delay30_vol,1568,565,70.625,-0.11951203539823006,-0.18186939182452644,0.062357356426296376,0.23716814159292035,0.22532402791625125,3,6,0.5,0.012809225420249037,0.20821647491946618,123
M6E,US_EQUITY_OPEN,E0,1,2.0,F3_cont_delay30_size,1239,501,83.5,-0.11967385229540915,-0.26692533875338753,0.14725148645797836,0.3912175648702595,0.4024390243902439,5,5,1.0,0.13891745091401494,0.124394093844837,71
MES,US_DATA_OPEN,E0,1,2.0,F3_cont_delay30_size,1696,535,66.875,-0.11970934579439252,-0.013562532299741598,-0.10614681349465092,0.3233644859813084,0.4280792420327304,2,6,0.3333333333333333,-0.13216461695607762,0.043938377192982485,76
MES,US_EQUITY_OPEN,E1,1,3.0,F3_cont_delay30_size,1568,522,65.25,-0.1197722222222222,-0.17917609942638624,0.05940387720416404,0.23371647509578544,0.22753346080305928,4,6,0.6666666666666666,0.09266577604058812,-0.14582318229715485,73
MES,1000,E1,3,2.5,F8_delay15_size,1784,466,58.25,-0.11984012875536482,-0.21990128983308038,0.10006116107771557,0.2832618025751073,0.27541729893778455,2,4,0.5,0.04378719202249584,0.33421930394081234,74
M6E,0030,E0,1,1.5,F7_delay30_size_vol,1245,188,31.333333333333332,-0.11985372340425529,-0.23279091769157995,0.11293719428732465,0.4787234042553192,0.47114474929044464,0,0,,0.07131516772584667,,29
MES,1000,E1,5,2.5,F4_cont_delay30_vol,1770,610,76.25,-0.12007754098360655,-0.19149793103448276,0.0714203900508762,0.29508196721311475,0.27586206896551724,3,6,0.5,0.07929611241311221,-0.047147311827956985,93
M2K,0900,E0,1,2.0,F3_cont_delay30_size,929,371,61.833333333333336,-0.12021832884097035,-0.3737939068100358,0.2535755779690655,0.3638814016172507,0.3387096774193548,5,5,1.0,0.20205567380455416,0.4313807674418605,86
M2K,1000,E1,5,2.5,F5_midatr_cont_delay30,1264,458,76.33333333333333,-0.12035305676855897,-0.3489522332506203,0.22859917648206135,0.32096069868995636,0.24069478908188585,5,5,1.0,0.26372672074328124,0.026600530392909494,89
MES,1100,E1,2,2.5,F8_delay15_size,1787,481,60.125,-0.12037817047817045,-0.3323601071975498,0.21198193671937937,0.2910602910602911,0.25344563552833077,4,4,1.0,0.23175993385316881,0.08257647058823533,85
MES,1100,E1,4,2.5,F3_cont_delay30_size,1768,532,66.5,-0.12044323308270677,-0.2962684466019418,0.17582521351923502,0.287593984962406,0.2613268608414239,4,5,0.8,0.1793835676322083,0.15261086956521744,92
MES,1000,E1,3,2.5,F3_cont_delay30_size,1784,512,64.0,-0.12053632812499998,-0.2232396226415094,0.10270329451650942,0.283203125,0.2751572327044025,2,4,0.5,0.03938260452075473,0.3705202637362638,78
M2K,US_DATA_OPEN,E1,5,1.5,F2_cont_delay15,1110,930,155.0,-0.12055591397849463,-0.22469166666666665,0.10413575268817202,0.410752688172043,0.35,0,0,,0.08430709892337176,,186
MES,1100,E1,3,3.0,F8_delay15_size,1777,478,59.75,-0.12058284518828451,-0.32067367205542724,0.20009082686714275,0.25313807531380755,0.2224788298691301,3,4,0.75,0.2329642391654309,0.003355043508527694,85
MES,0900,E0,2,1.5,F5_midatr_cont_delay30,672,246,30.75,-0.12068130081300811,-0.13031455399061034,0.009633253177602233,0.4715447154471545,0.49295774647887325,0,0,,0.07694306559042673,,31
M2K,US_DATA_OPEN,E1,1,1.5,F4_cont_delay30_vol,1209,446,74.33333333333333,-0.12072331838565023,-0.21146422018348623,0.090740901797836,0.43946188340807174,0.37745740498034075,3,5,0.6,0.07107685292477758,0.18139062893081764,80
MES,1100,E1,5,2.0,F7_delay30_size_vol,1759,190,23.75,-0.12075736842105264,-0.23218285532186106,0.11142548690080842,0.3368421052631579,0.3173996175908222,0,1,0.0,0.1009442446245638,,24
M2K,LONDON_OPEN,E1,4,3.0,F5_midatr_cont_delay30,1254,478,79.66666666666667,-0.12077071129707112,-0.26661430412371134,0.14584359282664022,0.26359832635983266,0.2190721649484536,4,5,0.8,0.16828132377355742,0.06774839743589747,96
MES,US_POST_EQUITY,E1,3,2.0,F4_cont_delay30_vol,1533,549,68.625,-0.12080018214936247,-0.07774441056910568,-0.043055771580256794,0.31876138433515483,0.34146341463414637,2,6,0.3333333333333333,-0.048031678340704057,-0.04894202020202021,99
M2K,US_DATA_OPEN,E0,1,2.0,F6_lowatr_cont_delay30,1162,320,53.333333333333336,-0.12092312500000002,-0.03490035629453682,-0.0860227687054632,0.390625,0.3990498812351544,1,3,0.3333333333333333,-0.09120258500557413,,44
MES,0030,E1,4,2.5,F6_lowatr_cont_delay30,1459,273,34.125,-0.12093956043956045,-0.12704367622259694,0.00610411578303649,0.28205128205128205,0.2740303541315346,1,2,0.5,0.026300481270554232,,0
MES,1100,E1,4,1.5,F8_delay15_size,1773,476,59.5,-0.12096407563025208,-0.26176538164996144,0.14080130601970936,0.4012605042016807,0.37933693138010793,2,4,0.5,0.16871126239855727,-0.028039514242465938,86
MES,US_POST_EQUITY,E1,4,2.5,F6_lowatr_cont_delay30,1403,253,31.625,-0.12115573122529642,-0.12204591304347827,0.0008901818181818455,0.28063241106719367,0.2756521739130435,1,2,0.5,0.010277066202356286,,0
MES,1100,E1,4,1.5,F7_delay30_size_vol,1773,190,23.75,-0.12127263157894738,-0.23628982943777638,0.115017197858829,0.4052631578947368,0.3828174352495262,1,1,1.0,0.10556239266143813,,24
MES,0900,E1,5,2.0,F3_cont_delay30_size,1670,524,65.5,-0.12138320610687023,-0.25203385689354274,0.1306506507866725,0.3282442748091603,0.3237347294938918,5,6,0.8333333333333334,0.20354035417319,-0.19782495427043761,103
MES,1000,E1,4,2.5,F8_delay15_size,1778,464,58.0,-0.12150560344827585,-0.20242054794520548,0.08091494449692962,0.2823275862068966,0.2777777777777778,2,4,0.5,0.009704399134565611,0.42352468849160285,73
M2K,US_POST_EQUITY,E1,2,1.5,F7_delay30_size_vol,1123,170,28.333333333333332,-0.12155764705882352,-0.02947114375655825,-0.09208650330226527,0.3764705882352941,0.4281217208814271,0,0,,-0.09215673494723771,,23
MES,US_POST_EQUITY,E1,2,2.0,F8_delay15_size,1608,498,62.25,-0.121664859437751,-0.10479828828828826,-0.016866571149462745,0.3112449799196787,0.33693693693693694,2,6,0.3333333333333333,-0.0050037815126050544,-0.06722489604989604,78
MES,1100,E1,2,2.5,F7_delay30_size_vol,1787,192,24.0,-0.12176145833333334,-0.2937843260188088,0.17202286768547542,0.2916666666666667,0.2601880877742947,1,1,1.0,0.16331378903030858,,25
MES,1100,E1,4,2.5,F8_delay15_size,1768,473,59.125,-0.1218217758985201,-0.28775436293436296,0.16593258703584285,0.28752642706131076,0.2625482625482625,3,4,0.75,0.1850126220082899,0.06066911764705883,85
M2K,US_POST_EQUITY,E1,3,1.5,F7_delay30_size_vol,1055,154,25.666666666666668,-0.12206363636363637,-0.0262906770255272,-0.09577295933810917,0.37662337662337664,0.42730299667036625,0,0,,-0.0743772780615381,,20
M2K,US_DATA_OPEN,E1,4,1.5,F5_midatr_cont_delay30,1132,411,68.5,-0.1220756690997567,-0.20430263522884887,0.08222696612909217,0.41362530413625304,0.36893203883495146,4,5,0.8,0.12812728307091142,0.04280639534883718,86
MES,US_DATA_OPEN,E1,5,3.0,F4_cont_delay30_vol,1517,494,61.75,-0.12207591093117408,-0.26164848484848485,0.13957257391731076,0.25303643724696356,0.21603128054740958,6,6,1.0,0.17606693046598237,0.03041339459760517,81
M2K,US_DATA_OPEN,E1,3,2.0,F5_midatr_cont_delay30,1143,417,69.5,-0.12221966426858512,-0.23053484848484848,0.10831518421626336,0.34772182254196643,0.30165289256198347,4,5,0.8,0.1504462624839512,0.07313013420724093,89
MES,CME_OPEN,E1,3,3.0,F4_cont_delay30_vol,651,229,28.625,-0.12229432314410478,-0.2762009478672986,0.15390662472319383,0.25327510917030566,0.2132701421800948,0,0,,0.2736024874899112,,44
MES,0030,E1,5,3.0,F5_midatr_cont_delay30,1341,505,63.125,-0.12229683168316832,-0.2536688995215311,0.13137206783836278,0.2396039603960396,0.2069377990430622,5,5,1.0,0.1567889546579112,0.10440568930410826,69
M2K,CME_CLOSE,E0,1,2.0,F8_delay15_size,777,317,52.833333333333336,-0.1223981072555205,-0.09333326086956523,-0.029064846385955273,0.3470031545741325,0.40652173913043477,3,5,0.6,0.0915001907968575,-0.33073906088751287,68
MES,US_DATA_OPEN,E1,5,1.5,F6_lowatr_cont_delay30,1598,285,35.625,-0.1224364912280702,-0.1657936024371668,0.04335711120909659,0.42105263157894735,0.38080731150038083,2,3,0.6666666666666666,0.04327710650564086,,0
M2K,US_DATA_OPEN,E1,2,2.0,F8_delay15_size,1173,338,56.333333333333336,-0.12257278106508879,-0.23257293413173652,0.11000015306664773,0.3254437869822485,0.3161676646706587,3,5,0.6,0.07735451608452709,0.23016589336589335,54
MES,0030,E1,2,3.0,F2_cont_delay15,1539,1237,154.625,-0.12259660468876316,-0.3493705298013245,0.22677392511256134,0.24090541632983023,0.19205298013245034,0,0,,0.23670694368983433,,206
MES,LONDON_OPEN,E1,5,2.5,F2_cont_delay15,1708,1323,165.375,-0.12277860922146637,-0.2451792207792208,0.12240061155775443,0.2849584278155707,0.2571428571428571,0,0,,0.12754072700548066,,211
MES,1100,E1,2,1.5,F8_delay15_size,1792,483,60.375,-0.12279337474120082,-0.28572421695951106,0.16293084221831022,0.40372670807453415,0.37738731856378915,3,4,0.75,0.15690025263012183,0.14836441860465116,86
MES,LONDON_OPEN,E1,4,2.0,F1_cont_delay30,1733,1451,181.375,-0.12284279807029636,-0.22762198581560286,0.1047791877453065,0.3335630599586492,0.31560283687943264,0,0,,0.09151525178253117,,236
MES,US_POST_EQUITY,E1,2,2.5,F1_cont_delay30,1542,1306,163.25,-0.12290597243491577,-0.2354864406779661,0.11258046824305032,0.27488514548238896,0.2627118644067797,0,0,,0.11020901487546444,,212
MES,1100,E1,1,1.5,F3_cont_delay30_size,1806,550,68.75,-0.12293290909090906,-0.30939952229299356,0.1864666132020845,0.4090909090909091,0.37738853503184716,4,5,0.8,0.18126246591630008,0.15416303840166062,94
MES,LONDON_OPEN,E1,4,3.0,F2_cont_delay15,1718,1333,166.625,-0.1229787696924231,-0.2534612987012987,0.13048252900887558,0.24981245311327832,0.22337662337662337,0,0,,0.13183909322499973,,215
MES,LONDON_OPEN,E1,4,3.0,F3_cont_delay30_size,1718,566,70.75,-0.12309116607773853,-0.16653098958333334,0.04343982350559482,0.24028268551236748,0.2456597222222222,4,6,0.6666666666666666,0.034129693778312375,0.05220944444444445,64
MES,0030,E1,2,2.5,F6_lowatr_cont_delay30,1585,288,36.0,-0.12311874999999997,-0.14049444872783345,0.017375698727833483,0.2847222222222222,0.27062451811873556,1,2,0.5,0.03961388358778625,,0
