leader,follower,symbol,session,entry_model,confirm_bars,rr_target,n_base,n_same,n_opp,sigyr_same,sigyr_opp,avg_same,avg_opp,uplift_same_vs_opp,uplift_opp_vs_same,test2025_same,test2025_opp,n_test_same,n_test_opp
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,4.0,1753,886,867,126.57142857142857,123.85714285714286,-0.05921331828442439,-0.0724289504036909,0.013215632119266518,-0.013215632119266518,-0.030120930232558154,-0.1811806722689076,129,119
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,1.0,658,327,331,327.0,331.0,0.025485321100917443,0.02902688821752266,-0.0035415671166052175,0.0035415671166052175,0.22107826086956528,0.19867037037037039,46,54
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,1.5,658,327,331,327.0,331.0,-0.006967278287461757,-0.004850755287009055,-0.0021165230004527016,0.0021165230004527016,0.11528260869565217,0.11354259259259261,46,54
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,2.0,658,327,331,327.0,331.0,-0.025742201834862387,0.014086706948640487,-0.03982890878350287,0.03982890878350287,-0.10866521739130434,0.10577407407407409,46,54
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,2.5,658,327,331,327.0,331.0,-0.036001834862385326,-0.025500906344410868,-0.010500928517974458,0.010500928517974458,-0.03036086956521739,0.014988888888888907,46,54
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,3.0,655,325,330,325.0,330.0,-0.08971323076923075,-0.07420848484848484,-0.01550474592074591,0.01550474592074591,-0.11608913043478258,-0.1569471698113207,46,53
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,4.0,653,324,329,324.0,329.0,-0.04470679012345681,-0.044692401215805484,-1.4388907651326222e-05,1.4388907651326222e-05,-0.07531956521739132,-0.18069433962264148,46,53
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,1.0,308,162,146,162.0,146.0,0.06985925925925926,-0.06622602739726027,0.13608528665651953,-0.13608528665651953,,,19,24
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,1.5,308,162,146,162.0,146.0,0.049198765432098765,-0.061846575342465744,0.11104534077456452,-0.11104534077456452,,,19,24
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,2.0,308,162,146,162.0,146.0,0.0015203703703703469,-0.04338013698630136,0.044900507356671705,-0.044900507356671705,,,19,24
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,2.5,308,162,146,162.0,146.0,0.013333333333333334,-0.002248630136986311,0.015581963470319645,-0.015581963470319645,,,19,24
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,3.0,307,162,145,162.0,145.0,-0.07413024691358028,0.005022758620689673,-0.07915300553426995,0.07915300553426995,,,19,23
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,4.0,307,162,145,162.0,145.0,-0.06727777777777777,0.009157931034482725,-0.0764357088122605,0.0764357088122605,,,19,23
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,1.0,1804,913,891,130.42857142857142,127.28571428571429,-0.16451369112814898,-0.16822659932659934,0.0037129081984503542,-0.0037129081984503542,-0.09666742424242425,-0.0502959677419355,132,124
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,1.5,1804,913,891,130.42857142857142,127.28571428571429,-0.1770449069003286,-0.19183535353535353,0.014790446635024934,-0.014790446635024934,-0.10535757575757576,-0.10427903225806451,132,124
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,2.0,1800,910,890,130.0,127.14285714285714,-0.18469890109890108,-0.18699449438202245,0.002295593283121372,-0.002295593283121372,-0.1851643939393939,-0.17550241935483868,132,124
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,2.5,1799,909,890,129.85714285714286,127.14285714285714,-0.1971699669966997,-0.22467752808988767,0.02750756109318797,-0.02750756109318797,-0.18211818181818185,-0.2651306451612904,132,124
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,3.0,1797,908,889,129.71428571428572,127.0,-0.20388733480176213,-0.19961957255343082,-0.004267762248331308,0.004267762248331308,-0.14271969696969697,-0.2695959349593496,132,123
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,4.0,1789,904,885,129.14285714285714,126.42857142857143,-0.19439148230088493,-0.21365005649717517,0.019258574196290235,-0.019258574196290235,-0.11843863636363637,-0.36086341463414634,132,123
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,1.0,1787,903,884,129.0,126.28571428571429,-0.1565787375415282,-0.16284298642533934,0.006264248883811135,-0.006264248883811135,-0.048709302325581384,-0.03519596774193547,129,124
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,1.5,1786,903,883,129.0,126.14285714285714,-0.15706223698781835,-0.17460520951302377,0.017542972525205425,-0.017542972525205425,-0.12491782945736431,-0.229469918699187,129,123
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,2.0,1784,901,883,128.71428571428572,126.14285714285714,-0.16615493895671476,-0.17053907134767834,0.00438413239096358,-0.00438413239096358,-0.12982558139534886,-0.29256829268292683,129,123
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,2.5,1780,899,881,128.42857142857142,125.85714285714286,-0.19603492769744163,-0.177538933030647,-0.018495994666794635,0.018495994666794635,-0.14960697674418608,-0.2472951219512195,129,123
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,3.0,1773,895,878,127.85714285714286,125.42857142857143,-0.18095083798882677,-0.18074589977220953,-0.00020493821661723977,0.00020493821661723977,-0.0830100775193798,-0.33564918032786883,129,122
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,4.0,1755,886,869,126.57142857142857,124.14285714285714,-0.16346094808126413,-0.2323376294591485,0.06887668137788436,-0.06887668137788436,-0.15066201550387598,-0.3442516393442623,129,122
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,1.0,1761,891,870,127.28571428571429,124.28571428571429,-0.1702347923681257,-0.1520791954022988,-0.018155596965826887,0.018155596965826887,-0.0831755905511811,-0.0845090163934426,127,122
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,1.5,1758,889,869,127.0,124.14285714285714,-0.17121169853768278,-0.17079194476409668,-0.00041975377358610677,0.00041975377358610677,-0.05179133858267717,-0.2343727272727273,127,121
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,2.0,1753,886,867,126.57142857142857,123.85714285714286,-0.16889311512415348,-0.1537832756632064,-0.015109839460947072,0.015109839460947072,-0.08724409448818898,-0.19190082644628093,127,121
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,2.5,1746,884,862,126.28571428571429,123.14285714285714,-0.15998076923076923,-0.15883538283062643,-0.001145386400142806,0.001145386400142806,-0.10422519685039372,-0.18148333333333333,127,120
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,3.0,1741,881,860,125.85714285714286,122.85714285714286,-0.16987797956867196,-0.16773546511627907,-0.002142514452392885,0.002142514452392885,-0.08113464566929134,-0.23868166666666663,127,120
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,4.0,1716,865,851,123.57142857142857,121.57142857142857,-0.19609479768786128,-0.16543149236192717,-0.030663305325934115,0.030663305325934115,-0.1593873015873016,-0.29738250000000005,126,120
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,1.0,1744,878,866,125.42857142857143,123.71428571428571,-0.1386969248291572,-0.13176558891454968,-0.0069313359146075115,0.0069313359146075115,-0.059531999999999995,-0.013646280991735543,125,121
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,1.5,1742,877,865,125.28571428571429,123.57142857142857,-0.14557958950969213,-0.12315109826589594,-0.022428491243796186,0.022428491243796186,-0.1320648,-0.14876916666666667,125,120
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,2.0,1733,872,861,124.57142857142857,123.0,-0.16621055045871563,-0.1132389082462253,-0.05297164221249033,0.05297164221249033,-0.16525599999999996,-0.10870924369747899,125,119
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,2.5,1727,869,858,124.14285714285714,122.57142857142857,-0.1600379746835443,-0.1421808857808858,-0.017857088902658497,0.017857088902658497,-0.12903040000000002,-0.19510756302521012,125,119
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,3.0,1718,865,853,123.57142857142857,121.85714285714286,-0.18136682080924854,-0.12266236811254397,-0.05870445269670457,0.05870445269670457,-0.22710560000000002,-0.13547142857142858,125,119
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,4.0,1689,847,842,121.0,120.28571428571429,-0.20330814639905548,-0.13974287410926367,-0.06356527228979181,0.06356527228979181,-0.168683064516129,-0.24353247863247865,124,117
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,1.0,1730,869,861,124.14285714285714,123.0,-0.13004925201380899,-0.14540789779326363,0.015358645779454644,-0.015358645779454644,-0.05806260162601625,-0.028288333333333346,123,120
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,1.5,1727,867,860,123.85714285714286,122.85714285714286,-0.13567993079584773,-0.11838465116279072,-0.017295279633057006,0.017295279633057006,-0.09722682926829268,-0.08146134453781512,123,119
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,2.0,1718,862,856,123.14285714285714,122.28571428571429,-0.17294733178654292,-0.12441226635514016,-0.04853506543140276,0.04853506543140276,-0.15101951219512197,-0.15018151260504203,123,119
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,2.5,1708,859,849,122.71428571428571,121.28571428571429,-0.1705130384167637,-0.12998751472320377,-0.04052552369355994,0.04052552369355994,-0.15906910569105698,-0.20727692307692305,123,117
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,3.0,1697,853,844,121.85714285714286,120.57142857142857,-0.15237327080890972,-0.11249383886255926,-0.03987943194635046,0.03987943194635046,-0.06809268292682928,-0.2380405172413793,123,116
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,4.0,1664,832,832,118.85714285714286,118.85714285714286,-0.1902787259615385,-0.15320829326923077,-0.037070432692307725,0.037070432692307725,-0.21917786885245902,-0.27572586206896554,122,116
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,1.0,1639,832,807,118.85714285714286,115.28571428571429,-0.1433435096153846,-0.20800322180916975,0.06465971219378513,-0.06465971219378513,-0.0678241666666667,-0.11224910714285717,120,112
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,1.5,1638,831,807,118.71428571428571,115.28571428571429,-0.1875761732851986,-0.23100272614622058,0.04342655286102198,-0.04342655286102198,-0.1481425,-0.16435714285714287,120,112
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,2.0,1638,831,807,118.71428571428571,115.28571428571429,-0.18860589651022863,-0.22922143742255266,0.04061554091232403,-0.04061554091232403,-0.1746841666666666,-0.17388571428571428,120,112
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,2.5,1638,831,807,118.71428571428571,115.28571428571429,-0.18882406738868834,-0.2363635687732342,0.04753950138454585,-0.04753950138454585,-0.214115,-0.2496241071428571,120,112
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,3.0,1633,827,806,118.14285714285714,115.14285714285714,-0.2300825876662636,-0.2426106699751861,0.012528082308922495,-0.012528082308922495,-0.24457416666666668,-0.3273828828828829,120,111
MES_1000,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,4.0,1629,825,804,117.85714285714286,114.85714285714286,-0.21577393939393935,-0.21124191542288556,-0.004532023971053789,0.004532023971053789,-0.18994083333333336,-0.2712009009009009,120,111
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,1.0,1763,877,885,125.28571428571429,126.42857142857143,-0.03781812998859749,-0.003909717514124288,-0.033908412474473196,0.033908412474473196,-0.017054687500000013,0.17164545454545455,128,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,1.5,1762,876,885,125.14285714285714,126.42857142857143,-0.09208413242009131,-0.009154124293785317,-0.08293000812630599,0.08293000812630599,-0.1431234375,0.1848181818181818,128,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,2.0,1762,876,885,125.14285714285714,126.42857142857143,-0.10442888127853879,0.007312203389830532,-0.11174108466836932,0.11174108466836932,-0.144121875,0.16550661157024799,128,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,2.5,1761,875,885,125.0,126.42857142857143,-0.12415222857142859,-0.004588361581920885,-0.1195638669895077,0.1195638669895077,-0.21043828125,0.13866859504132237,128,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,3.0,1757,872,884,124.57142857142857,126.28571428571429,-0.16010481651376146,-0.012606334841628961,-0.1474984816721325,0.1474984816721325,-0.2563803149606299,0.015100826446280987,127,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,4.0,1753,871,881,124.42857142857143,125.85714285714286,-0.13436211251435135,0.0031447219069239444,-0.1375068344212753,0.1375068344212753,-0.2569826771653543,0.05942727272727276,127,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,1.0,658,315,342,315.0,342.0,0.0064606349206349205,0.045532163742690056,-0.039071528822055134,0.039071528822055134,0.1310529411764706,0.2900836734693878,51,49
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,1.5,658,315,342,315.0,342.0,-0.03722603174603174,0.020977192982456146,-0.05820322472848789,0.05820322472848789,-0.03391568627450979,0.26865306122448973,51,49
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,2.0,658,315,342,315.0,342.0,-0.06712,0.053765497076023384,-0.12088549707602339,0.12088549707602339,-0.0855411764705882,0.1035877551020408,51,49
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,2.5,658,315,342,315.0,342.0,-0.09319396825396824,0.029657017543859653,-0.12285098579782788,0.12285098579782788,-0.058705882352941136,0.04911836734693881,51,49
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,3.0,655,313,341,313.0,341.0,-0.14164440894568692,-0.024372140762463333,-0.11727226818322359,0.11727226818322359,-0.19026800000000002,-0.08458979591836735,50,49
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,4.0,653,312,340,312.0,340.0,-0.10685160256410257,0.015143823529411774,-0.12199542609351435,0.12199542609351435,-0.31645799999999996,0.05676326530612255,50,49
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,1.0,308,147,160,147.0,160.0,-0.03432721088435375,0.03974875,-0.07407596088435375,0.07407596088435375,,,25,18
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,1.5,308,147,160,147.0,160.0,-0.018470748299319717,0.006173125000000024,-0.02464387329931974,0.02464387329931974,,,25,18
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,2.0,308,147,160,147.0,160.0,-0.0067863945578231066,-0.025559999999999982,0.018773605442176877,-0.018773605442176877,,,25,18
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,2.5,308,147,160,147.0,160.0,0.022463945578231306,-0.0029406249999999966,0.0254045705782313,-0.0254045705782313,,,25,18
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,3.0,307,146,160,146.0,160.0,-0.05802465753424659,-0.011307499999999976,-0.046717157534246614,0.046717157534246614,,,24,18
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,3,4.0,307,146,160,146.0,160.0,-0.014895205479452061,-0.039977500000000006,0.025082294520547943,-0.025082294520547943,,,24,18
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,1.0,1804,890,912,127.14285714285714,130.28571428571428,-0.1972279775280899,-0.1358470394736842,-0.0613809380544057,0.0613809380544057,-0.17569999999999994,0.03215920000000002,131,125
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,1.5,1804,890,912,127.14285714285714,130.28571428571428,-0.21453382022471912,-0.1549345394736842,-0.059599280751034905,0.059599280751034905,-0.23308091603053432,0.02956639999999998,131,125
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,2.0,1800,888,910,126.85714285714286,130.0,-0.23472713963963965,-0.13633340659340656,-0.09839373304623308,0.09839373304623308,-0.316587786259542,-0.03784799999999997,131,125
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,2.5,1799,887,910,126.71428571428571,130.0,-0.2612568207440812,-0.1598414285714286,-0.10141539217265258,0.10141539217265258,-0.32096488549618324,-0.11895520000000001,131,125
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,3.0,1797,886,909,126.57142857142857,129.85714285714286,-0.2467023702031603,-0.15623014301430144,-0.09047222718885886,0.09047222718885886,-0.27024076923076923,-0.13494399999999998,130,125
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,1,4.0,1789,882,905,126.0,129.28571428571428,-0.254327664399093,-0.15303116022099447,-0.10129650417809852,0.10129650417809852,-0.40978153846153853,-0.053988000000000015,130,125
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,1.0,1787,884,901,126.28571428571429,128.71428571428572,-0.18539943438914025,-0.13405682574916755,-0.0513426086399727,0.0513426086399727,-0.09172846153846152,0.010381300813008129,130,123
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,1.5,1786,883,901,126.14285714285714,128.71428571428572,-0.19735130237825596,-0.13475083240843505,-0.06260046996982091,0.06260046996982091,-0.22953643410852714,-0.11974796747967477,129,123
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,2.0,1784,882,900,126.0,128.57142857142858,-0.19506451247165532,-0.14027188888888886,-0.05479262358276646,0.05479262358276646,-0.21837441860465112,-0.19970000000000004,129,123
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,2.5,1780,879,899,125.57142857142857,128.42857142857142,-0.2340605233219568,-0.13894104560622916,-0.09511947771572762,0.09511947771572762,-0.2273922480620155,-0.16571544715447156,129,123
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,3.0,1773,877,894,125.28571428571429,127.71428571428571,-0.22433831242873428,-0.13635480984340043,-0.08798350258533386,0.08798350258533386,-0.30281796875,-0.10485203252032524,128,123
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,2,4.0,1755,869,884,124.14285714285714,126.28571428571429,-0.2537891829689298,-0.14048076923076924,-0.11330841373816058,0.11330841373816058,-0.32423203125,-0.1620520325203252,128,123
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,1.0,1761,873,886,124.71428571428571,126.57142857142857,-0.17774364261168385,-0.14313532731376974,-0.03460831529791411,0.03460831529791411,-0.09746640624999997,-0.06940247933884298,128,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,1.5,1758,870,886,124.28571428571429,126.57142857142857,-0.20082229885057473,-0.13985327313769755,-0.060969025712877184,0.060969025712877184,-0.17816456692913393,-0.10173305785123966,127,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,2.0,1753,867,884,123.85714285714286,126.28571428571429,-0.196659630911188,-0.12496097285067873,-0.07169865806050926,0.07169865806050926,-0.1586425196850393,-0.11696198347107437,127,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,2.5,1746,864,880,123.42857142857143,125.71428571428571,-0.19703067129629626,-0.12057340909090909,-0.07645726220538716,0.07645726220538716,-0.1841706349206349,-0.09759586776859505,126,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,3.0,1741,861,878,123.0,125.42857142857143,-0.215669918699187,-0.12098314350797265,-0.09468677519121435,0.09468677519121435,-0.23148253968253962,-0.08081900826446284,126,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,3,4.0,1716,848,866,121.14285714285714,123.71428571428571,-0.2626069575471698,-0.09897632794457276,-0.16363062960259703,0.16363062960259703,-0.272428,-0.17946446280991737,125,121
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,1.0,1744,861,881,123.0,125.85714285714286,-0.14248211382113818,-0.1278194097616345,-0.014662704059503678,0.014662704059503678,-0.05630000000000001,-0.01665749999999999,126,120
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,1.5,1742,859,881,122.71428571428571,125.85714285714286,-0.1533753201396973,-0.11401770715096482,-0.03935761298873247,0.03935761298873247,-0.18863679999999994,-0.08983999999999999,125,120
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,2.0,1733,854,877,122.0,125.28571428571429,-0.1689245901639344,-0.10966100342075255,-0.059263586743181856,0.059263586743181856,-0.16661935483870968,-0.10777166666666667,124,120
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,2.5,1727,851,874,121.57142857142857,124.85714285714286,-0.18057908343125734,-0.12058512585812357,-0.05999395757313376,0.05999395757313376,-0.22994274193548386,-0.09028083333333334,124,120
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,3.0,1718,845,871,120.71428571428571,124.42857142857143,-0.18905076923076924,-0.11454121699196326,-0.07450955223880598,0.07450955223880598,-0.2310798387096774,-0.13212833333333335,124,120
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,4.0,1689,834,853,119.14285714285714,121.85714285714286,-0.23564172661870503,-0.1070812426729191,-0.12856048394578592,0.12856048394578592,-0.2833910569105691,-0.12332966101694916,123,118
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,1.0,1730,854,874,122.0,124.85714285714286,-0.14597025761124122,-0.12923512585812355,-0.016735131753117666,0.016735131753117666,-0.03670161290322581,-0.05029663865546219,124,119
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,1.5,1727,852,873,121.71428571428571,124.71428571428571,-0.15152159624413147,-0.10120148911798395,-0.050320107126147526,0.050320107126147526,-0.1348130081300813,-0.04261176470588233,123,119
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,2.0,1718,845,871,120.71428571428571,124.42857142857143,-0.19537100591715978,-0.10159471871412169,-0.09377628720303809,0.09377628720303809,-0.2006276422764228,-0.09890588235294118,123,119
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,2.5,1708,840,866,120.0,123.71428571428571,-0.17658285714285715,-0.122979792147806,-0.05360306499505116,0.05360306499505116,-0.26330081967213115,-0.0991033898305085,122,118
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,3.0,1697,837,858,119.57142857142857,122.57142857142857,-0.18071135005973712,-0.08352424242424242,-0.09718710763549471,0.09718710763549471,-0.2121347107438016,-0.08745593220338982,121,118
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,4.0,1664,824,838,117.71428571428571,119.71428571428571,-0.21080800970873786,-0.131354892601432,-0.07945311710730588,0.07945311710730588,-0.23447933884297517,-0.2594179487179487,121,117
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,1.0,1639,802,835,114.57142857142857,119.28571428571429,-0.2094581047381546,-0.14187964071856288,-0.06757846401959172,0.06757846401959172,-0.14180991735537188,-0.0319981981981982,121,111
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,1.5,1638,801,835,114.42857142857143,119.28571428571429,-0.26472883895131083,-0.15558718562874252,-0.10914165332256831,0.10914165332256831,-0.26660165289256194,-0.03537207207207204,121,111
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,2.0,1638,801,835,114.42857142857143,119.28571428571429,-0.2878875156054931,-0.13067700598802395,-0.15721050961746913,0.15721050961746913,-0.2857231404958678,-0.052836036036036024,121,111
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,2.5,1638,801,835,114.42857142857143,119.28571428571429,-0.2836092384519351,-0.1419008383233533,-0.1417084001285818,0.1417084001285818,-0.34328016528925615,-0.10914234234234234,121,111
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,3.0,1633,798,833,114.0,119.0,-0.31645764411027566,-0.15761020408163265,-0.158847440028643,0.158847440028643,-0.38922749999999995,-0.17100090090090092,120,111
MES_1100,MES_LONDON_OPEN,MES,LONDON_OPEN,E3,1,4.0,1629,797,830,113.85714285714286,118.57142857142857,-0.30542446675031365,-0.12340807228915664,-0.18201639446115703,0.18201639446115703,-0.40473000000000003,-0.03899639639639636,120,111
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,1.0,1763,839,842,119.85714285714286,120.28571428571429,-0.007550774731823594,-0.03517505938242278,0.027624284650599188,-0.027624284650599188,0.07085079365079366,0.06227387387387387,126,111
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,1.5,1762,839,841,119.85714285714286,120.14285714285714,-0.016446841477949926,-0.07657621878715815,0.06012937730920822,-0.06012937730920822,0.020772222222222223,0.03225855855855857,126,111
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,2.0,1762,839,841,119.85714285714286,120.14285714285714,-0.03162216924910607,-0.059542687277051115,0.027920518027945047,-0.027920518027945047,-0.0251944444444444,0.06343063063063063,126,111
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,2.5,1761,839,840,119.85714285714286,120.0,-0.06285399284862934,-0.07250654761904764,0.009652554770418292,-0.009652554770418292,-0.04495079365079369,-0.03445585585585586,126,111
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,3.0,1757,836,839,119.42857142857143,119.85714285714286,-0.07493887559808612,-0.10034040524433849,0.025401529646252363,-0.025401529646252363,-0.11953280000000004,-0.1177828828828829,125,111
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,4.0,1753,835,836,119.28571428571429,119.42857142857143,-0.03974179640718562,-0.09016028708133972,0.0504184906741541,-0.0504184906741541,-0.12420400000000001,-0.08579819819819824,125,111
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,1.0,658,309,319,309.0,319.0,0.045910032362459545,0.01165235109717869,0.03425768126528085,-0.03425768126528085,0.14955471698113207,0.2918727272727273,53,44
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,1.5,658,309,319,309.0,319.0,0.020585436893203888,-0.010960188087774304,0.031545624980978196,-0.031545624980978196,0.002001886792452815,0.28583636363636356,53,44
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,2.0,658,309,319,309.0,319.0,-0.0018097087378640682,-0.0034404388714733324,0.0016307301336092642,-0.0016307301336092642,-0.13724528301886793,0.2019431818181819,53,44
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,2.5,658,309,319,309.0,319.0,-0.07573430420711974,0.001995297805642638,-0.07772960201276238,0.07772960201276238,-0.15542452830188677,0.18632500000000005,53,44
MES_0900,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,2,3.0,655,307,318,307.0,318.0,-0.14051498371335508,-0.055690880503144614,-0.08482410321021047,0.08482410321021047,-0.35337692307692314,0.1117068181818182,52,44
