strategy_id,orb_label,entry_model,rr_target,confirm_bars,filter_type,regime_n,regime_wr,regime_exp_r,regime_sharpe,regime_maxdd,regime_validated,full_n,full_wr,full_exp_r,full_sharpe,full_maxdd,full_validated,delta_exp_r,delta_sharpe
MGC_1000_E2_RR3.0_CB2_ORB_L6,1000,E2,3.0,2,ORB_L6,205,0.3122,-0.0243,-0.0165,19.7476,False,1201,0.2608,-0.3124,-0.2636,388.9893,False,0.2881,0.2471
MGC_0900_E3_RR2.5_CB4_ORB_L3,0900,E3,2.5,4,ORB_L3,141,0.3617,-0.1762,-0.1581,28.1741,False,1027,0.3009,-0.4642,-0.537,479.8773,False,0.288,0.3789
MGC_0900_E2_RR2.0_CB1_NO_FILTER,0900,E2,2.0,1,NO_FILTER,250,0.372,-0.1372,-0.12,40.9803,False,1229,0.3118,-0.4251,-0.4719,533.0036,False,0.2879,0.3519
MGC_1000_E2_RR3.0_CB1_ORB_L4,1000,E2,3.0,1,ORB_L4,161,0.3168,-0.067,-0.0481,20.077,False,1148,0.2605,-0.3549,-0.3189,417.2579,False,0.2879,0.2708
MGC_0900_E1_RR2.5_CB3_NO_FILTER,0900,E1,2.5,3,NO_FILTER,246,0.3171,-0.1007,-0.0752,35.2464,False,1210,0.2733,-0.3883,-0.3725,479.1124,False,0.2876,0.2973
MGC_1100_E3_RR3.0_CB1_ORB_L6,1100,E3,3.0,1,ORB_L6,155,0.3032,-0.0524,-0.0361,19.551,False,1128,0.2413,-0.3393,-0.2839,392.1998,False,0.2869,0.2478
MGC_1100_E3_RR3.0_CB2_ORB_L3,1100,E3,3.0,2,ORB_L3,60,0.3167,-0.1096,-0.0828,10.7542,False,876,0.2354,-0.3964,-0.359,351.9259,False,0.2868,0.2762
MGC_1100_E3_RR3.0_CB5_ORB_L3,1100,E3,3.0,5,ORB_L3,59,0.322,-0.096,-0.0723,10.8462,False,834,0.2416,-0.3828,-0.345,322.6307,False,0.2868,0.2727
MGC_0900_E2_RR2.0_CB2_NO_FILTER,0900,E2,2.0,2,NO_FILTER,249,0.3815,-0.1002,-0.0859,32.1915,False,1217,0.3243,-0.3866,-0.4159,482.3166,False,0.2864,0.33
MGC_0900_E2_RR2.5_CB5_ORB_L3,0900,E2,2.5,5,ORB_L3,146,0.3288,-0.1278,-0.1013,27.788,False,1049,0.27,-0.4142,-0.4169,442.7712,False,0.2864,0.3156
MGC_0900_E2_RR2.5_CB4_ORB_L4,0900,E2,2.5,4,ORB_L4,167,0.3293,-0.1305,-0.1037,27.3674,False,1081,0.2713,-0.4168,-0.4219,455.2624,False,0.2863,0.3182
MGC_0900_E1_RR2.0_CB1_ORB_L8,0900,E1,2.0,1,ORB_L8,228,0.3728,-0.16,-0.1438,42.1424,False,1182,0.315,-0.4461,-0.5158,531.9257,False,0.2861,0.372
MGC_0900_E1_RR2.5_CB1_ORB_L8,0900,E1,2.5,1,ORB_L8,228,0.3202,-0.162,-0.13,41.3304,False,1182,0.2686,-0.4479,-0.4668,533.1693,False,0.2859,0.3368
MGC_1000_E1_RR4.0_CB5_ORB_L6,1000,E1,4.0,5,ORB_L6,199,0.2487,-0.0012,-0.0007,18.9748,False,1172,0.2053,-0.2868,-0.2007,358.3674,False,0.2856,0.2
MGC_1000_E2_RR3.0_CB1_NO_FILTER,1000,E2,3.0,1,NO_FILTER,255,0.3098,-0.0203,-0.0137,23.308,False,1274,0.2663,-0.3059,-0.2574,407.74,False,0.2856,0.2437
MGC_1000_E3_RR4.0_CB1_ORB_L6,1000,E3,4.0,1,ORB_L6,201,0.235,-0.1278,-0.0797,35.6896,False,1191,0.1995,-0.4132,-0.3387,496.4714,False,0.2854,0.259
MGC_0900_E3_RR2.0_CB1_NO_FILTER,0900,E3,2.0,1,NO_FILTER,248,0.3871,-0.1423,-0.1284,45.5185,False,1224,0.341,-0.4273,-0.495,533.9759,False,0.285,0.3666
MGC_1000_E1_RR4.0_CB2_ORB_L4,1000,E1,4.0,2,ORB_L4,159,0.2532,-0.0511,-0.0309,20.3389,False,1139,0.2069,-0.3356,-0.2527,400.2467,False,0.2845,0.2218
MGC_0900_E3_RR4.0_CB1_NO_FILTER,0900,E3,4.0,1,NO_FILTER,248,0.2298,-0.1559,-0.0986,49.5408,False,1224,0.2002,-0.4402,-0.3694,545.8408,False,0.2843,0.2708
MGC_0900_E1_RR1.0_CB1_ORB_L2,0900,E1,1.0,1,ORB_L2,102,0.6176,-0.1997,-0.3112,23.0989,False,955,0.4901,-0.4838,-0.8731,463.4529,False,0.2841,0.5619
MGC_0900_E1_RR2.5_CB4_ORB_L6,0900,E1,2.5,4,ORB_L6,199,0.3283,-0.1121,-0.087,25.2945,False,1130,0.2747,-0.3957,-0.3888,447.9397,False,0.2836,0.3018
MGC_1100_E1_RR4.0_CB2_ORB_L4,1100,E1,4.0,2,ORB_L4,101,0.2574,0.0229,0.013,15.8635,False,1025,0.2053,-0.2605,-0.1771,279.8533,False,0.2834,0.1901
MGC_0900_E2_RR3.0_CB1_ORB_L8,0900,E2,3.0,1,ORB_L8,228,0.2763,-0.1614,-0.1171,43.1087,False,1182,0.2309,-0.4447,-0.4203,530.9343,False,0.2833,0.3032
MGC_0900_E1_RR2.0_CB5_ORB_L4,0900,E1,2.0,5,ORB_L4,167,0.3832,-0.1237,-0.1096,25.9021,False,1081,0.3194,-0.4066,-0.4524,445.8871,False,0.2829,0.3428
MGC_1000_E2_RR4.0_CB4_NO_FILTER,1000,E2,4.0,4,NO_FILTER,246,0.2458,0.0134,0.0075,22.6491,False,1244,0.2085,-0.269,-0.1852,358.9893,False,0.2824,0.1927
MGC_0900_E2_RR1.5_CB1_ORB_L2,0900,E2,1.5,1,ORB_L2,102,0.4706,-0.2261,-0.2723,26.321,False,955,0.3644,-0.5081,-0.7557,487.2103,False,0.282,0.4834
MGC_1100_E3_RR4.0_CB2_ORB_L4,1100,E3,4.0,2,ORB_L4,100,0.25,-0.0777,-0.0482,19.0,False,997,0.1948,-0.3597,-0.2718,366.5719,False,0.282,0.2236
MGC_0900_E2_RR2.0_CB5_NO_FILTER,0900,E2,2.0,5,NO_FILTER,241,0.375,-0.0861,-0.0719,27.1307,False,1202,0.3205,-0.3675,-0.3823,451.7848,False,0.2814,0.3104
MGC_0900_E3_RR3.0_CB1_ORB_L6,0900,E3,3.0,1,ORB_L6,205,0.2927,-0.1886,-0.1464,41.4634,False,1149,0.2459,-0.4698,-0.4769,540.7768,False,0.2812,0.3305
MGC_2300_E1_RR4.0_CB3_ORB_G8,2300,E1,4.0,3,ORB_G8,37,0.1786,-0.1564,-0.0849,17.0,False,59,0.119,-0.4376,-0.2826,21.0,False,0.2812,0.1977
MGC_0900_E2_RR2.0_CB2_ORB_L8,0900,E2,2.0,2,ORB_L8,227,0.3789,-0.1239,-0.1086,34.2824,False,1170,0.3219,-0.4049,-0.4484,479.4075,False,0.281,0.3398
MGC_0900_E1_RR2.0_CB5_ORB_L8,0900,E1,2.0,5,ORB_L8,220,0.379,-0.0963,-0.082,24.8769,False,1158,0.3241,-0.3768,-0.4016,440.5024,False,0.2805,0.3196
MGC_1000_E1_RR4.0_CB1_ORB_L4,1000,E1,4.0,1,ORB_L4,161,0.2562,-0.0677,-0.0418,20.4079,False,1148,0.212,-0.3481,-0.2705,408.3326,False,0.2804,0.2287
MGC_0900_E2_RR2.0_CB1_ORB_L8,0900,E2,2.0,1,ORB_L8,228,0.3684,-0.1644,-0.1476,43.1402,False,1182,0.3091,-0.4446,-0.5101,530.1635,False,0.2802,0.3625
MGC_1000_E1_RR4.0_CB2_NO_FILTER,1000,E1,4.0,2,NO_FILTER,252,0.247,-0.0142,-0.0081,23.779,False,1264,0.2105,-0.2943,-0.2099,398.8601,False,0.2801,0.2018
MGC_0900_E2_RR4.0_CB4_NO_FILTER,0900,E2,4.0,4,NO_FILTER,242,0.2282,-0.0967,-0.0573,33.0069,False,1203,0.1936,-0.3767,-0.2861,455.7435,False,0.28,0.2288
MGC_1000_E2_RR3.0_CB1_ORB_L3,1000,E2,3.0,1,ORB_L3,118,0.322,-0.0945,-0.0707,20.2845,False,1089,0.258,-0.3744,-0.3458,416.2978,False,0.2799,0.2751
MGC_1100_E3_RR4.0_CB3_ORB_L6,1100,E3,4.0,3,ORB_L6,153,0.2434,-0.0555,-0.033,28.0,False,1094,0.1956,-0.3354,-0.2441,374.3249,False,0.2799,0.2111
MGC_0900_E1_RR3.0_CB5_NO_FILTER,0900,E1,3.0,5,NO_FILTER,241,0.2792,-0.0907,-0.0613,34.3887,False,1202,0.238,-0.3703,-0.3173,457.4198,False,0.2796,0.256
MGC_0900_E1_RR1.5_CB1_NO_FILTER,0900,E1,1.5,1,NO_FILTER,250,0.44,-0.1528,-0.1561,43.9023,False,1229,0.378,-0.432,-0.555,535.6403,False,0.2792,0.3989
MGC_1100_E1_RR4.0_CB1_ORB_L4,1100,E1,4.0,1,ORB_L4,101,0.2475,-0.0325,-0.0191,21.7837,False,1033,0.1965,-0.3113,-0.2207,332.3586,False,0.2788,0.2016
MGC_0900_E2_RR2.5_CB3_NO_FILTER,0900,E2,2.5,3,NO_FILTER,246,0.313,-0.1141,-0.0857,38.3702,False,1210,0.2711,-0.3928,-0.3775,484.0198,False,0.2787,0.2918
MGC_0900_E3_RR3.0_CB1_ORB_L3,0900,E3,3.0,1,ORB_L3,153,0.3007,-0.2206,-0.1827,41.4908,False,1067,0.2437,-0.4992,-0.5378,540.0753,False,0.2786,0.3551
MGC_0900_E1_RR3.0_CB5_ORB_L3,0900,E1,3.0,5,ORB_L3,146,0.2877,-0.1299,-0.0938,29.9065,False,1049,0.2366,-0.4079,-0.373,437.5586,False,0.278,0.2792
MGC_0900_E1_RR1.0_CB1_NO_FILTER,0900,E1,1.0,1,NO_FILTER,250,0.572,-0.1287,-0.1656,40.6868,False,1229,0.4959,-0.4064,-0.6285,505.5124,False,0.2777,0.4629
MGC_0900_E2_RR1.5_CB1_ORB_L6,0900,E2,1.5,1,ORB_L6,206,0.4466,-0.1795,-0.193,41.6694,False,1153,0.3695,-0.4571,-0.6146,528.6611,False,0.2776,0.4216
MGC_0030_E1_RR1.0_CB4_ORB_L3,0030,E1,1.0,4,ORB_L3,35,0.6471,0.0566,0.071,5.6479,False,616,0.5026,-0.2207,-0.2825,130.0168,False,0.2773,0.3535
MGC_0900_E2_RR2.5_CB2_ORB_L3,0900,E2,2.5,2,ORB_L3,152,0.3224,-0.1953,-0.1654,35.2378,False,1060,0.2578,-0.4723,-0.511,505.5228,False,0.277,0.3456
MGC_0900_E2_RR2.5_CB4_ORB_L6,0900,E2,2.5,4,ORB_L6,199,0.3232,-0.1243,-0.0967,27.4291,False,1130,0.2729,-0.4013,-0.3962,453.9384,False,0.277,0.2995
MGC_0900_E3_RR2.5_CB1_ORB_L2,0900,E3,2.5,1,ORB_L2,102,0.3627,-0.2311,-0.2239,24.9222,False,952,0.291,-0.5081,-0.6293,484.9932,False,0.277,0.4054
MGC_0900_E1_RR1.5_CB2_NO_FILTER,0900,E1,1.5,2,NO_FILTER,249,0.4498,-0.1178,-0.1183,37.578,False,1217,0.3886,-0.3947,-0.4911,488.3308,False,0.2769,0.3728
MGC_2300_E2_RR4.0_CB1_ORB_G8,2300,E2,4.0,1,ORB_G8,38,0.2258,0.0579,0.0291,12.0,True,61,0.1667,-0.219,-0.1241,16.0,False,0.2769,0.1532
MGC_2300_E1_RR4.0_CB1_ORB_G8,2300,E1,4.0,1,ORB_G8,38,0.2258,0.0576,0.0289,12.0,True,61,0.1667,-0.2192,-0.1242,16.0,False,0.2768,0.1531
MGC_0900_E2_RR2.0_CB3_NO_FILTER,0900,E2,2.0,3,NO_FILTER,246,0.3659,-0.1095,-0.092,33.1993,False,1210,0.3181,-0.3856,-0.4086,477.9682,False,0.2761,0.3166
MGC_0900_E1_RR2.0_CB4_NO_FILTER,0900,E1,2.0,4,NO_FILTER,242,0.3734,-0.0935,-0.0784,29.0242,False,1203,0.3247,-0.3693,-0.3877,450.5872,False,0.2758,0.3093
MGC_0900_E2_RR1.5_CB2_ORB_L2,0900,E2,1.5,2,ORB_L2,102,0.4706,-0.197,-0.2279,22.4702,False,948,0.377,-0.4728,-0.6731,450.1066,False,0.2758,0.4452
MGC_1000_E2_RR3.0_CB4_ORB_L6,1000,E2,3.0,4,ORB_L6,199,0.303,-0.0154,-0.0102,21.698,False,1181,0.2579,-0.2911,-0.2374,363.1484,False,0.2757,0.2272
MGC_0030_E3_RR3.0_CB2_ORB_L3,0030,E3,3.0,2,ORB_L3,39,0.3158,-0.0617,-0.0441,10.4051,False,606,0.2408,-0.3372,-0.284,183.807,False,0.2755,0.2399
MGC_0900_E1_RR1.5_CB1_ORB_L8,0900,E1,1.5,1,ORB_L8,228,0.4386,-0.1733,-0.1812,43.4099,False,1182,0.376,-0.4488,-0.5949,532.4749,False,0.2755,0.4137
MGC_2300_E3_RR4.0_CB1_ORB_G8,2300,E3,4.0,1,ORB_G8,36,0.2258,0.0526,0.0265,12.0,True,59,0.1667,-0.2226,-0.1267,16.0,False,0.2752,0.1532
MGC_0900_E1_RR2.5_CB5_NO_FILTER,0900,E1,2.5,5,NO_FILTER,241,0.3167,-0.0987,-0.0736,33.214,False,1202,0.2733,-0.3737,-0.352,458.6859,False,0.275,0.2784
MGC_0900_E1_RR4.0_CB4_ORB_L2,0900,E1,4.0,4,ORB_L2,98,0.2449,-0.1468,-0.0964,19.37,False,939,0.1985,-0.4216,-0.3526,398.6599,False,0.2748,0.2562
MGC_1000_E1_RR3.0_CB2_ORB_L6,1000,E1,3.0,2,ORB_L6,205,0.3073,-0.0364,-0.0248,20.0757,False,1201,0.2617,-0.3107,-0.2619,386.5279,False,0.2743,0.2371
MGC_1100_E3_RR3.0_CB2_ORB_L6,1100,E3,3.0,2,ORB_L6,153,0.3007,-0.0595,-0.0411,18.6292,False,1107,0.2432,-0.3338,-0.2785,377.056,False,0.2743,0.2374
MGC_0900_E2_RR2.5_CB5_ORB_L8,0900,E2,2.5,5,ORB_L8,220,0.3151,-0.1183,-0.0899,31.8334,False,1158,0.2698,-0.3923,-0.3785,459.5236,False,0.274,0.2886
MGC_0900_E1_RR1.5_CB2_ORB_L8,0900,E1,1.5,2,ORB_L8,227,0.4493,-0.135,-0.1383,37.8097,False,1170,0.3878,-0.4083,-0.5212,483.5625,False,0.2733,0.3829
MGC_0900_E1_RR1.0_CB4_ORB_L2,0900,E1,1.0,4,ORB_L2,98,0.5918,-0.159,-0.2227,18.9592,False,939,0.4883,-0.4321,-0.7102,408.6575,False,0.2731,0.4875
MGC_1100_E3_RR4.0_CB4_ORB_L6,1100,E3,4.0,4,ORB_L6,152,0.245,-0.0557,-0.0333,28.0,False,1073,0.1977,-0.3287,-0.2386,359.8745,False,0.273,0.2053
MGC_0900_E1_RR1.5_CB2_ORB_L2,0900,E1,1.5,2,ORB_L2,102,0.4706,-0.1991,-0.2308,22.667,False,948,0.3812,-0.4715,-0.6734,448.842,False,0.2724,0.4426
MGC_0900_E2_RR1.5_CB2_NO_FILTER,0900,E2,1.5,2,NO_FILTER,249,0.4458,-0.1249,-0.1255,37.1803,False,1217,0.3845,-0.3973,-0.4938,489.3451,False,0.2724,0.3683
MGC_1100_E3_RR3.0_CB4_ORB_L6,1100,E3,3.0,4,ORB_L6,152,0.3026,-0.0587,-0.0407,18.6292,False,1073,0.2446,-0.3311,-0.2764,359.8379,False,0.2724,0.2357
MGC_0900_E1_RR4.0_CB4_ORB_L3,0900,E1,4.0,4,ORB_L3,146,0.2397,-0.1204,-0.0758,32.2389,False,1049,0.2006,-0.3927,-0.3142,424.3956,False,0.2723,0.2384
MGC_0030_E3_RR2.5_CB5_ORB_L3,0030,E3,2.5,5,ORB_L3,31,0.3667,-0.0429,-0.0335,9.1742,False,530,0.2854,-0.3151,-0.288,149.0923,False,0.2722,0.2545
MGC_1100_E2_RR4.0_CB1_ORB_L4,1100,E2,4.0,1,ORB_L4,101,0.2475,-0.0335,-0.0197,19.0865,False,1033,0.1984,-0.3056,-0.2162,323.6774,False,0.2721,0.1965
MGC_0900_E1_RR1.5_CB3_NO_FILTER,0900,E1,1.5,3,NO_FILTER,246,0.439,-0.1182,-0.1166,32.253,False,1210,0.3821,-0.3902,-0.4774,475.6707,False,0.272,0.3608
MGC_1000_E2_RR3.0_CB2_ORB_L8,1000,E2,3.0,2,ORB_L8,230,0.3057,-0.032,-0.0216,24.5331,False,1229,0.2616,-0.3039,-0.2535,390.4345,False,0.2719,0.2319
MGC_0900_E2_RR2.0_CB2_ORB_L2,0900,E2,2.0,2,ORB_L2,102,0.3922,-0.197,-0.1944,25.1919,False,948,0.3157,-0.4687,-0.5805,448.9236,False,0.2717,0.3861
MGC_1000_E1_RR4.0_CB4_NO_FILTER,1000,E1,4.0,4,NO_FILTER,246,0.2417,-0.0002,-0.0001,22.916,False,1244,0.2085,-0.2712,-0.1871,361.3956,False,0.271,0.187
MGC_1100_E2_RR4.0_CB1_ORB_L6,1100,E2,4.0,1,ORB_L6,156,0.2452,-0.0034,-0.0019,25.8678,False,1146,0.2019,-0.2744,-0.1875,331.0051,False,0.271,0.1856
MGC_0900_E2_RR4.0_CB1_ORB_L3,0900,E2,4.0,1,ORB_L3,153,0.2288,-0.2061,-0.14,39.674,False,1070,0.185,-0.4769,-0.4212,517.3469,False,0.2708,0.2812
MGC_1100_E3_RR1.0_CB1_ORB_L3,1100,E3,1.0,1,ORB_L3,60,0.6333,-0.0906,-0.1291,8.9109,False,893,0.4966,-0.3613,-0.5497,325.2164,False,0.2707,0.4206
MGC_0900_E3_RR4.0_CB1_ORB_G8,0900,E3,4.0,1,ORB_G8,22,0.3182,0.4686,0.2129,4.0,True,47,0.2558,0.1982,0.0958,8.0,False,0.2704,0.1171
MGC_0900_E1_RR2.5_CB2_ORB_L3,0900,E1,2.5,2,ORB_L3,152,0.3289,-0.1798,-0.1516,32.8471,False,1060,0.2729,-0.4499,-0.4832,481.7152,False,0.2701,0.3316
MGC_0900_E3_RR2.5_CB1_ORB_L3,0900,E3,2.5,1,ORB_L3,153,0.3464,-0.2136,-0.1947,36.1521,False,1067,0.2896,-0.4837,-0.5657,519.5032,False,0.2701,0.371
MGC_0900_E2_RR2.0_CB5_ORB_L8,0900,E2,2.0,5,ORB_L8,220,0.3699,-0.1146,-0.0977,28.8777,False,1158,0.318,-0.3846,-0.4101,449.5318,False,0.27,0.3124
MGC_0900_E2_RR1.0_CB1_ORB_L2,0900,E2,1.0,1,ORB_L2,102,0.598,-0.2134,-0.3267,24.3205,False,955,0.4806,-0.4829,-0.8615,462.4298,False,0.2695,0.5348
MGC_0900_E3_RR1.5_CB1_NO_FILTER,0900,E3,1.5,1,NO_FILTER,248,0.4637,-0.1465,-0.155,47.948,False,1224,0.4185,-0.4159,-0.5531,518.4934,False,0.2694,0.3981
MGC_1000_E2_RR3.0_CB3_ORB_L6,1000,E2,3.0,3,ORB_L6,200,0.3065,-0.0223,-0.015,21.8966,False,1188,0.2633,-0.2917,-0.241,365.3666,False,0.2694,0.226
MGC_0900_E2_RR3.0_CB5_NO_FILTER,0900,E2,3.0,5,NO_FILTER,241,0.275,-0.1036,-0.0703,37.495,False,1202,0.238,-0.3729,-0.3206,460.5673,False,0.2693,0.2503
MGC_0900_E2_RR4.0_CB5_ORB_L2,0900,E2,4.0,5,ORB_L2,98,0.2347,-0.1554,-0.1005,20.879,False,939,0.1919,-0.4244,-0.3502,402.4407,False,0.269,0.2497
MGC_0900_E2_RR4.0_CB1_ORB_L2,0900,E2,4.0,1,ORB_L2,102,0.2353,-0.2287,-0.163,25.2582,False,955,0.1853,-0.4975,-0.4596,476.0539,False,0.2688,0.2966
MGC_0030_E3_RR4.0_CB4_ORB_L3,0030,E3,4.0,4,ORB_L3,32,0.2414,-0.116,-0.0727,9.0,False,554,0.182,-0.3847,-0.2919,176.0591,False,0.2687,0.2192
MGC_1100_E3_RR4.0_CB2_ORB_L6,1100,E3,4.0,2,ORB_L6,153,0.2434,-0.0555,-0.033,28.0,False,1107,0.1987,-0.3242,-0.2344,367.2957,False,0.2687,0.2014
MGC_0900_E2_RR1.5_CB2_ORB_L8,0900,E2,1.5,2,ORB_L8,227,0.4449,-0.1427,-0.1463,37.4226,False,1170,0.3836,-0.4111,-0.5239,484.5874,False,0.2684,0.3776
MGC_0900_E1_RR2.0_CB2_ORB_L6,0900,E1,2.0,2,ORB_L6,205,0.3756,-0.1512,-0.136,36.0986,False,1141,0.3219,-0.4194,-0.4761,482.8976,False,0.2682,0.3401
MGC_1000_E3_RR4.0_CB1_NO_FILTER,1000,E3,4.0,1,NO_FILTER,248,0.2276,-0.1257,-0.0766,46.1186,False,1253,0.2005,-0.3938,-0.3121,499.8346,False,0.2681,0.2355
MGC_0900_E2_RR1.0_CB1_NO_FILTER,0900,E2,1.0,1,NO_FILTER,250,0.56,-0.14,-0.1788,42.1132,False,1229,0.4869,-0.4076,-0.6258,505.4253,False,0.2676,0.447
MGC_1100_E3_RR3.0_CB3_ORB_L6,1100,E3,3.0,3,ORB_L6,153,0.2941,-0.0816,-0.0568,19.2985,False,1094,0.2378,-0.3491,-0.2939,386.7213,False,0.2675,0.2371
MGC_0900_E3_RR2.0_CB1_ORB_L8,0900,E3,2.0,1,ORB_L8,226,0.3805,-0.1815,-0.1696,44.7463,False,1177,0.3384,-0.4489,-0.5411,530.945,False,0.2674,0.3715
MGC_0900_E1_RR3.0_CB2_ORB_L8,0900,E1,3.0,2,ORB_L8,227,0.2819,-0.1349,-0.0962,37.2627,False,1170,0.2451,-0.4022,-0.3676,475.9666,False,0.2673,0.2714
MGC_1000_E2_RR4.0_CB5_ORB_L6,1000,E2,4.0,5,ORB_L6,199,0.2386,-0.036,-0.0207,21.5509,False,1172,0.1991,-0.3032,-0.2134,373.4191,False,0.2672,0.1927
MGC_0900_E2_RR4.0_CB5_ORB_L3,0900,E2,4.0,5,ORB_L3,146,0.2329,-0.1232,-0.0765,32.7589,False,1049,0.1956,-0.3903,-0.307,422.2446,False,0.2671,0.2305
MGC_1000_E2_RR4.0_CB4_ORB_L4,1000,E2,4.0,4,ORB_L4,155,0.2468,-0.0374,-0.022,23.043,False,1121,0.2056,-0.3044,-0.2192,358.1191,False,0.267,0.1972
MGC_1000_E2_RR4.0_CB2_NO_FILTER,1000,E2,4.0,2,NO_FILTER,252,0.2429,-0.0286,-0.0165,24.4861,False,1264,0.2097,-0.2955,-0.2108,400.4696,False,0.2669,0.1943
MGC_0900_E3_RR2.5_CB1_ORB_L4,0900,E3,2.5,1,ORB_L4,174,0.3391,-0.2122,-0.1897,40.4363,False,1100,0.2882,-0.4789,-0.552,530.2304,False,0.2667,0.3623
MGC_1000_E1_RR3.0_CB4_ORB_L6,1000,E1,3.0,4,ORB_L6,199,0.298,-0.0282,-0.0187,23.9127,False,1181,0.2562,-0.2949,-0.2407,367.3361,False,0.2667,0.222
MGC_0900_E1_RR2.0_CB4_ORB_L3,0900,E1,2.0,4,ORB_L3,146,0.3767,-0.1578,-0.1437,27.1823,False,1049,0.3177,-0.4243,-0.4854,448.8057,False,0.2665,0.3417
MGC_0900_E3_RR3.0_CB4_ORB_L3,0900,E3,3.0,4,ORB_L3,141,0.305,-0.1982,-0.1611,32.5849,False,1027,0.2619,-0.4647,-0.4904,481.4913,False,0.2665,0.3293
MGC_0030_E1_RR2.0_CB4_ORB_L4,0030,E1,2.0,4,ORB_L4,83,0.4156,0.045,0.036,12.3601,False,851,0.3276,-0.2214,-0.1972,162.4302,False,0.2664,0.2332
MGC_0900_E2_RR2.0_CB3_ORB_L8,0900,E2,2.0,3,ORB_L8,225,0.36,-0.1392,-0.1196,35.4248,False,1166,0.3147,-0.4056,-0.4425,476.1937,False,0.2664,0.3229
MGC_0900_E1_RR1.0_CB1_ORB_L8,0900,E1,1.0,1,ORB_L8,228,0.5658,-0.1593,-0.2104,39.6726,False,1182,0.4928,-0.4255,-0.6804,503.0946,False,0.2662,0.47
MGC_1100_E1_RR3.0_CB1_ORB_L3,1100,E1,3.0,1,ORB_L3,60,0.3,-0.1122,-0.0817,11.5199,False,905,0.2301,-0.3784,-0.3287,347.7512,False,0.2662,0.247
MGC_0900_E3_RR2.5_CB4_ORB_L4,0900,E3,2.5,4,ORB_L4,162,0.3457,-0.1958,-0.1736,36.3351,False,1059,0.2984,-0.4618,-0.5278,493.634,False,0.266,0.3542
MGC_0900_E1_RR3.0_CB5_ORB_L2,0900,E1,3.0,5,ORB_L2,98,0.2857,-0.1703,-0.128,18.3122,False,939,0.2335,-0.4362,-0.416,409.966,False,0.2659,0.288
MGC_1100_E3_RR3.0_CB1_ORB_L4,1100,E3,3.0,1,ORB_L4,100,0.3,-0.113,-0.0826,13.0,False,1016,0.2349,-0.3789,-0.3324,384.782,False,0.2659,0.2498
MGC_0900_E1_RR3.0_CB1_ORB_L3,0900,E1,3.0,1,ORB_L3,153,0.281,-0.2386,-0.1928,43.1232,False,1070,0.2252,-0.5038,-0.5263,545.3329,False,0.2652,0.3335
MGC_0900_E1_RR4.0_CB2_ORB_L2,0900,E1,4.0,2,ORB_L2,102,0.2451,-0.1804,-0.1239,21.2977,False,948,0.1998,-0.4456,-0.39,423.2571,False,0.2652,0.2661
MGC_0900_E1_RR1.5_CB3_ORB_L8,0900,E1,1.5,3,ORB_L8,225,0.4356,-0.1404,-0.1412,33.3427,False,1166,0.3801,-0.4055,-0.5087,474.0066,False,0.2651,0.3675
MGC_0900_E1_RR1.5_CB4_NO_FILTER,0900,E1,1.5,4,NO_FILTER,242,0.444,-0.1057,-0.1037,30.4012,False,1203,0.3905,-0.3707,-0.4472,451.0913,False,0.265,0.3435
MGC_0900_E2_RR1.5_CB1_ORB_L3,0900,E2,1.5,1,ORB_L3,153,0.451,-0.2189,-0.2506,38.4211,False,1070,0.3664,-0.4831,-0.6831,520.5393,False,0.2642,0.4325
MGC_0900_E1_RR2.0_CB4_ORB_L8,0900,E1,2.0,4,ORB_L8,221,0.3682,-0.123,-0.1055,30.8462,False,1159,0.3221,-0.3871,-0.4169,451.1701,False,0.2641,0.3114
MGC_0900_E1_RR2.0_CB1_ORB_L6,0900,E1,2.0,1,ORB_L6,206,0.3641,-0.2016,-0.1873,46.2037,False,1153,0.3105,-0.4655,-0.5542,540.1612,False,0.2639,0.3669
MGC_0900_E1_RR4.0_CB2_ORB_L8,0900,E1,4.0,2,ORB_L8,227,0.2291,-0.1291,-0.0795,37.2073,False,1170,0.2005,-0.3929,-0.3116,462.681,False,0.2638,0.2321
MGC_1000_E2_RR3.0_CB3_ORB_L8,1000,E2,3.0,3,ORB_L8,225,0.3036,-0.0172,-0.0114,21.8966,False,1216,0.2646,-0.2808,-0.229,362.6794,False,0.2636,0.2176
MGC_0900_E1_RR2.5_CB5_ORB_L3,0900,E1,2.5,5,ORB_L3,146,0.3219,-0.1476,-0.1179,27.961,False,1049,0.2719,-0.4111,-0.4134,436.7264,False,0.2635,0.2955
MGC_0900_E1_RR2.0_CB2_ORB_L3,0900,E1,2.0,2,ORB_L3,152,0.3816,-0.1831,-0.1738,32.3386,False,1060,0.3192,-0.4463,-0.5312,477.1497,False,0.2632,0.3574
MGC_1000_E2_RR4.0_CB2_ORB_L4,1000,E2,4.0,2,ORB_L4,159,0.2468,-0.0741,-0.0451,20.3013,False,1139,0.206,-0.337,-0.2539,398.3288,False,0.2629,0.2088
MGC_0900_E2_RR4.0_CB1_ORB_L6,0900,E2,4.0,1,ORB_L6,206,0.2184,-0.2022,-0.1323,45.9849,False,1153,0.1835,-0.4646,-0.3968,538.0965,False,0.2624,0.2645
